contrast,gene,P.Value,adj.P.Val,pi_score,sig_pi
Training_Young,ATP2A2,0.9460505690627417,0.980571151957536,0.9996509915911922,0
Training_Young,CD36,0.5980227174386935,0.813094276879776,0.9565792782660022,0
Training_Young,FAH,0.3642819322845898,0.661244060157347,0.9162810239195016,0
Training_Young,YBX3,0.22486089572036772,0.5346805461586119,0.8325407679522662,0
Training_Young,TMEM11,0.0094823240375805,0.08662481486865325,0.334843773197578,0
Training_Young,GOT1,0.1222880759600993,0.3851916396174154,0.7794059962449663,0
Training_Young,CKMT2,0.6108316122171907,0.8166167143978366,0.9687267193965756,0
Training_Young,NDUFB7,0.00197070242220943,0.03983092780273308,0.05400723451382448,0
Training_Young,PRKACA,0.22159994710616096,0.5299238780627421,0.8906140855054356,0
Training_Young,CAPN2,1.80301172155425e-4,0.01353546656681083,0.04916092575115069,1
Training_Young,DES,0.5525369027727525,0.7865373672921224,0.9079713896724804,0
Training_Young,PFKL,0.3118104274542195,0.6284738682944024,0.8450476056466507,0
Training_Young,LGALS3,0.00203265139259531,0.04069174502128909,0.05702870889870543,0
Training_Young,FLT1,6.124448389532414e-4,0.02135399961448227,4.553044142945426e-6,-1
Training_Young,PSMC3,0.24354924332470632,0.5525144849204128,0.9128863252363674,0
Training_Young,TCP1,0.00643337141432086,0.07554718834023723,0.36000503444033755,0
Training_Young,RPL35A,0.5930469508477794,0.8107175067886125,0.9427579123762768,0
Training_Young,ARF4,0.7887136356609615,0.9093114295736556,0.9889668206264786,0
Training_Young,RPL7,0.25987606378521666,0.570208231812657,0.7661293760002519,0
Training_Young,VCL,0.0057737154287965,0.07068767473915255,0.44615212655475334,0
Training_Young,RPL17,0.5354920659186906,0.7720194256248887,0.9530301641009492,0
Training_Young,PGAM1,0.5865171165185628,0.808432117325914,0.9769748464412372,0
Training_Young,ATP5PF,0.3611797174793756,0.6593146395411326,0.9100724470485336,0
Training_Young,TSPAN8,0.03207991030459117,0.17548032720183776,0.30393658523816114,0
Training_Young,TNNI1,0.03361064624264016,0.1819795925599216,0.11159927791713196,0
Training_Young,NCL,0.1253190713112284,0.3929696453824952,0.6977438891246649,0
Training_Young,HK1,0.05150068921159663,0.23844592229686368,0.6477543667803897,0
Training_Young,NDUFV2,4.3425677560807554e-4,0.01755399504477259,0.03077040638310287,-1
Training_Young,SRM,0.22825350856301735,0.5380098675552127,0.43738630563012976,0
Training_Young,TYMP,0.414937041112181,0.6941006548200881,0.9075745908938424,0
Training_Young,ATP2B1,0.7896623857667286,0.9093114295736556,0.9771312798272888,0
Training_Young,EIF2S2,0.6852955487970114,0.8566782427042329,0.9862363597301612,0
Training_Young,ANXA7,0.5695550379268588,0.7976047233326163,0.9801271814104718,0
Training_Young,TPSB2,0.2901480003920155,0.6014705096883793,0.7742171000603026,0
Training_Young,BTF3,0.7042054787456743,0.8656373779669049,0.9830217736865076,0
Training_Young,RAB6A,0.00127977303939548,0.03022565088549794,0.06283138441263882,0
Training_Young,PVALB,0.06237027410796439,0.267010827240206,0.09624748985278926,0
Training_Young,PSMB1,0.7234107516500116,0.8779499999817115,0.993568320641047,0
Training_Young,COX5A,0.05085206189667646,0.2364845887318892,0.4738435512537445,0
Training_Young,CAPN3,0.9542244830625186,0.9854241467568132,0.9996585598014448,0
Training_Young,CAST,0.15316734593714934,0.4332745980026829,0.7547725361680114,0
Training_Young,NEB,0.969193559205462,0.988445508011093,0.9996805174592648,0
Training_Young,PTMS,0.5276588033105758,0.768690187708306,0.940526135497361,0
Training_Young,GSTM3,0.7666388798952022,0.8982580409920373,0.9886681529163286,0
Training_Young,ATP6V1B2,0.6367363421294032,0.832868569481024,0.9820596400006198,0
Training_Young,CSRP1,0.7298927946986011,0.8827587194801264,0.9791025944302396,0
Training_Young,FLNA,0.00270879917708741,0.04442737384820851,0.05735040241048451,0
Training_Young,MAOA,3.440369384383227e-4,0.01607034765771898,0.01797258262865831,-1
Training_Young,ACO1,0.9252393589427016,0.9689518976051864,0.9993827001353944,0
Training_Young,GPD1,0.6276942928586506,0.8276289419840964,0.9783094246015468,0
Training_Young,VDAC1,6.196926624564314e-4,0.02135399961448227,0.10370974295435507,0
Training_Young,BGN,0.07420553297523498,0.2968350982263038,0.4662408791910629,0
Training_Young,RYR1,0.8542339892651896,0.9415835581727472,0.9976665897964064,0
Training_Young,SDHB,0.6638303174228034,0.843124669016757,0.9845785290780102,0
Training_Young,COMT,0.6904266945846107,0.8566782427042329,0.9863112674397518,0
Training_Young,TGM2,0.25167408967573607,0.56099569087847,0.7010358828666584,0
Training_Young,MMUT,0.6935831778067039,0.8566782427042329,0.9772005575328944,0
Training_Young,OSBP,0.08519448566458124,0.31762715734486063,0.7455218858316583,0
Training_Young,PCMT1,0.48008082682555986,0.7316614855839156,0.9585280882101328,0
Training_Young,GART,0.00449049501483268,0.06089690658824718,0.3015232924326692,0
Training_Young,PAICS,0.32179481266057175,0.6381251851061526,0.9250355418868385,0
Training_Young,SCP2,0.34647143564475946,0.6538348613075705,0.8781716743029787,0
Training_Young,UBA1,0.13153297732582378,0.40011912928926424,0.8264311281503175,0
Training_Young,GPX3,0.05647194365164756,0.2523481291764149,0.4589365809540499,0
Training_Young,NME2,0.0012048033233334,0.02955654822471655,0.156534128023805,0
Training_Young,FDXR,0.503569498259239,0.7512442053519662,0.8333945528314617,0
Training_Young,HNRNPA2B1,0.12973132093206377,0.39693629781542655,0.694026167539192,0
Training_Young,UQCRC2,0.1575003440461835,0.4392371191629935,0.8091229537660943,0
Training_Young,FECH,0.651520143217805,0.8410817654330629,0.9824650454965468,0
Training_Young,AMPD1,0.6841908365546796,0.8566782427042329,0.9693034433660144,0
Training_Young,FBLN1,0.6918173552484699,0.8566782427042329,0.9714350853713476,0
Training_Young,SFPQ,0.4889493129074747,0.7392033596325835,0.92287805913248,0
Training_Young,PPIB,0.19821446130931208,0.495418308765962,0.7625833722860498,0
Training_Young,S100A1,0.407488538060344,0.6897466936573154,0.8751968210078029,0
Training_Young,HRC,3.2768809559983813e-4,0.01565455402161045,0.08671980014798596,0
Training_Young,ME2,0.00279479505124727,0.04484472670016626,0.10067698590439872,0
Training_Young,WARS1,0.5056707618129843,0.7517362043105136,0.9629519720451044,0
Training_Young,RPS3,0.21157022576717263,0.5142375495862234,0.8114856679175838,0
Training_Young,GCSH,0.8862245370311725,0.9514014182020044,0.9970741228114488,0
Training_Young,AHCY,0.06170656024578097,0.2650406568352933,0.6873050764535049,0
Training_Young,CFL1,0.29698638149927664,0.608744307439043,0.8738071634411627,0
Training_Young,EIF4B,0.7535533700006177,0.8911992823586087,0.9922217911898642,0
Training_Young,ATP2B4,0.6612663586407246,0.8413933933794208,0.9825667368130144,0
Training_Young,CPT2,0.24235465457864291,0.5525144849204128,0.8395803322322879,0
Training_Young,LAMA2,0.07835469969376146,0.30381452825088157,0.3827202584750005,0
Training_Young,GPT,0.01824478044662826,0.1292453375235782,0.2790766099790423,0
Training_Young,COX7A1,0.02640244514534229,0.15589308903233004,0.31100088218683475,0
Training_Young,COX7B,0.00300450965394791,0.04713044248207844,0.03571533751228336,-1
Training_Young,EEF1B2,0.01574104402715025,0.11691757789777328,0.3877894672981625,0
Training_Young,ATP5PB,0.11300312499751894,0.3719301996028197,0.7547503286471164,0
Training_Young,ACP1,1.682263523843007e-4,0.0130967330634,0.04508645135854812,-1
Training_Young,ACAT1,0.38874342883718105,0.6774554295871349,0.9342947802582776,0
Training_Young,MYL9,0.6903930407161956,0.8566782427042329,0.9191133353119008,0
Training_Young,AZGP1,0.8232811694711585,0.9268580888509396,0.9947090492590056,0
Training_Young,MPST,0.7493439562643138,0.8907128901886522,0.991227303275944,0
Training_Young,RPS12,0.60196246299113,0.8153045131904091,0.971748044403785,0
Training_Young,DNAJB2,0.1439762670346756,0.42033362620098386,0.6809710923191703,0
Training_Young,ATP5F1A,0.12932613878225666,0.3962733873473811,0.7749897080958102,0
Training_Young,PSMA1,0.24881765019639157,0.5581800434501762,0.9145514497403534,0
Training_Young,PSMA2,0.40595149232108296,0.6887086657456952,0.9344738964436172,0
Training_Young,PSMA3,0.05013319029280376,0.23469925611464035,0.6840953949034784,0
Training_Young,PSMA4,0.4187162603921941,0.6952145176495989,0.948256281387167,0
Training_Young,MSN,1.1534273920548592e-6,6.84594237605936e-4,0.00154451475019126,1
Training_Young,DDX6,0.5108750110873795,0.7562389248631491,0.954694451068671,0
Training_Young,U2AF2,0.31323637673444726,0.6291415032383699,0.8639932344104131,0
Training_Young,RPL13,0.2187292010591005,0.5246571099257354,0.7209317473787029,0
Training_Young,IVD,0.5500614280181998,0.785360109494107,0.9600271338232278,0
Training_Young,S100A4,1.850272402158442e-5,0.00341349686668494,1.5255824033135705e-5,1
Training_Young,HMGB2,0.5433710630040263,0.7785725797099272,0.956647801671892,0
Training_Young,TARS1,0.00112727417597984,0.02854855804710404,0.0493595637095691,1
Training_Young,VARS1,1.1628137820111223e-6,6.84594237605936e-4,7.525096391285676e-4,1
Training_Young,EEF1G,3.6740519197912786e-4,0.01624644875226467,0.15531205951526805,0
Training_Young,PLN,0.28106737100745555,0.5946664696516816,0.7793303066302909,0
Training_Young,FKBP2,0.07427938233446041,0.2968350982263038,0.42401548473445055,0
Training_Young,STOM,0.3570450995627352,0.6566131227304195,0.8636314782248546,0
Training_Young,MAOB,2.2941295803003689e-4,0.01474965305702524,0.0331286672418969,-1
Training_Young,YWHAQ,0.2344959694596284,0.5440513551922063,0.8898662669059625,0
Training_Young,MAPK3,0.22619224519844777,0.5354361801355689,0.7786018970236092,0
Training_Young,RPL10,0.42096199026874126,0.6956463078183129,0.9011291641348896,0
Training_Young,RPA1,0.2652720150192863,0.5772275109425878,0.8326613647030853,0
Training_Young,APEX1,0.6896286161422667,0.8566782427042329,0.9864370358617478,0
Training_Young,CALR,0.06829286477843564,0.28092289973438694,0.7699390984464118,0
Training_Young,MAP4,0.05556850871802173,0.24958334471214036,0.5283922428471541,0
Training_Young,CANX,0.00577388185059341,0.07068767473915255,0.35062282205714457,0
Training_Young,PSMA5,0.1050930813658336,0.3527165529061899,0.7991458376619048,0
Training_Young,PSMB4,0.3663557771481836,0.6621494785601736,0.9314707734611714,0
Training_Young,PSMB6,0.3424723721633648,0.6508832968240441,0.9181076497057492,0
Training_Young,PSMB5,0.17981180742740638,0.4666227397684053,0.7964960901436972,0
Training_Young,GSTM2,0.5856482585560796,0.8077641991370599,0.96599941718614,0
Training_Young,TMOD1,0.7244612325367932,0.8782107905376813,0.9699328849250202,0
Training_Young,NDUFS1,0.00340604323589013,0.0517694604227153,0.14332526346029045,0
Training_Young,MAPK1,0.5317944510976641,0.7693420528084237,0.9714708608939387,0
Training_Young,RBL1,0.882736249812762,0.9508786076739358,0.9971450300513692,0
Training_Young,LAP3,0.00723845448717172,0.07875054320660135,0.39073642083292,0
Training_Young,CD38,0.2993497701623072,0.6092142214527139,0.8144419331177134,0
Training_Young,TPP2,0.327795514495165,0.6418760823866736,0.9138453625959198,0
Training_Young,IMPA1,0.2324774274054523,0.5414237848047101,0.8946637494265475,0
Training_Young,EPHA2,0.8007184700944143,0.9157291752657556,0.9864050468489431,0
Training_Young,COL4A5,0.8880565353233131,0.9523953251273491,0.9907167477273254,0
Training_Young,TKT,0.3276190275570078,0.6418760823866736,0.8226259098729177,0
Training_Young,EEF1D,2.196238287083738e-4,0.01474965305702524,0.11155952104961989,0
Training_Young,MARCKS,0.00260405524570624,0.04378979301179629,0.08056179646768213,0
Training_Young,GNA11,0.14437720176836838,0.42033362620098386,0.5518759005691676,0
Training_Young,ALDH4A1,0.4843370756857963,0.734542953168502,0.9541334335001976,0
Training_Young,ERP29,0.7998082966977934,0.915511219795028,0.9945859981770908,0
Training_Young,PRDX6,0.11654897225229864,0.3789275801323798,0.7397634728374811,0
Training_Young,BLVRB,0.3660823038185187,0.6621494785601736,0.9132159267117574,0
Training_Young,PRDX5,0.02391929467812143,0.1491939389121996,0.5007300321083404,0
Training_Young,DDT,0.6056599919576331,0.8153045131904091,0.9583137608423096,0
Training_Young,PRDX3,0.00708660236988878,0.07875054320660135,0.413431760181379,0
Training_Young,ATP5F1D,0.32850955214486166,0.6421541460477644,0.8858238790146497,0
Training_Young,RPL12,0.7131445548976085,0.8715289851132403,0.9743470203797322,0
Training_Young,ECHS1,0.321096836587552,0.6373423517535735,0.9075699512015484,0
Training_Young,CMPK1,0.5005504715491652,0.7478017705730955,0.9264142803240908,0
Training_Young,PEBP1,0.3311663618947387,0.6433007174230008,0.9197594959901468,0
Training_Young,PDIA3,0.00243688267243919,0.04308514083887851,0.25388348638184915,0
Training_Young,PPP2R1A,0.00692420620527846,0.07741851831646447,0.4885912537950176,0
Training_Young,PPIF,0.9810228225600982,0.9950658038459508,0.9999414332084328,0
Training_Young,NMT1,0.232848288041607,0.5414237848047101,0.708333083152645,0
Training_Young,ADSS2,0.4758694307706416,0.728429433914807,0.926452118750758,0
Training_Young,LRPAP1,0.45973328604571584,0.7168792969383271,0.90682431119238,0
Training_Young,TSPO,0.08372982694621853,0.31484811492120096,0.6009529068292376,0
Training_Young,ADSL,0.16353436925030548,0.4458485657122466,0.7981730792377649,0
Training_Young,CLIP1,0.2767163634381092,0.5893189421954462,0.8752729550728227,0
Training_Young,SRI,0.926024776540112,0.9689518976051864,0.9991314781121596,0
Training_Young,SERPINB1,0.3718943686709774,0.6675678590490134,0.8928601105956109,0
Training_Young,ALDH1B1,1.1529806830676584e-5,0.00332394090291061,1.0551185890701922e-6,1
Training_Young,SDHA,0.20146565914828785,0.4998680162201589,0.847624935187716,0
Training_Young,GDI1,0.010644651353566,0.09170105387375306,0.4764923423048711,0
Training_Young,MAT2A,0.2801632128611777,0.5942513354532749,0.9169882086460772,0
Training_Young,CASQ1,0.8556113897873596,0.941804557003198,0.9957625232773034,0
Training_Young,DNAJA1,0.03734519120447995,0.1947594100387131,0.2407296849122361,0
Training_Young,AKT2,0.7953721413024878,0.9130924309218074,0.9895785794512268,0
Training_Young,UQCRC1,0.355000820280971,0.6562987900005287,0.9254537104840854,0
Training_Young,HIBADH,0.9580341114395298,0.9855987183369828,0.9998534920418324,0
Training_Young,ATIC,0.02239336561223292,0.1441584674063366,0.5207015944564464,0
Training_Young,HNRNPH3,0.09315813165592328,0.3351770821597045,0.5384686402777218,0
Training_Young,HNRNPH1,0.0162150599530496,0.11834741674066064,0.39454694444884386,0
Training_Young,YWHAB,0.2589070638639215,0.5692705525543545,0.90697340395092,0
Training_Young,STIP1,0.08488346656180835,0.31748228952477076,0.7744794314468498,0
Training_Young,S100A11,7.985946858812601e-4,0.02398065756746298,0.01996977857494893,1
Training_Young,PRDX2,0.09974974189434278,0.3482956104018414,0.7673508414465313,0
Training_Young,GBP2,0.7342560450031198,0.884473470828973,0.9820012141015896,0
Training_Young,ACSL1,0.9647969897479304,0.9858309326402444,0.9998667772616742,0
Training_Young,KIF5B,0.00571814451924299,0.07068767473915255,0.26650195177501923,0
Training_Young,MCM5,0.7822250064086069,0.9064150846035788,0.9794308146873866,0
Training_Young,SHMT1,0.2967516811732624,0.608744307439043,0.7793839991610465,0
Training_Young,SHMT2,0.6872062671009787,0.8566782427042329,0.9734316931209266,0
Training_Young,HSPA4,0.00731914208895939,0.07875054320660135,0.3967189515428004,0
Training_Young,MPI,0.6303693253977569,0.8292102613964176,0.9828888257296192,0
Training_Young,GPC1,0.2979998997299458,0.608744307439043,0.8421120141567524,0
Training_Young,PFN2,0.13901472489698705,0.410593585402586,0.7621543796753958,0
Training_Young,CTNNA1,0.8632305696485508,0.945106293143752,0.9932227640332236,0
Training_Young,SERPINB6,0.733830499648351,0.884473470828973,0.99039486317098,0
Training_Young,RDX,0.633262952321832,0.8309105654060494,0.9851864253246548,0
Training_Young,RPA3,0.1499656250545536,0.4288812841696213,0.6688437971837863,0
Training_Young,RPL22,0.8798072320976826,0.9507432301523652,0.9974896282097712,0
Training_Young,SPR,0.9589999140888265,0.9855987183369828,0.9997143582981912,0
Training_Young,THBS4,0.7506416782840788,0.8907128901886522,0.9788109459197728,0
Training_Young,FBN1,0.00122491546510612,0.02959508399601228,0.00376547712611364,-1
Training_Young,AGL,0.6263395314139879,0.8273190964917023,0.9830463935208846,0
Training_Young,MYH9,0.5917923322011948,0.8107175067886125,0.959578307652278,0
Training_Young,COPB2,0.2641304956098712,0.5759359976887439,0.8070211423146693,0
Training_Young,ACTN2,0.1059199842174098,0.35452835481687167,0.17068613781896153,0
Training_Young,ADD1,0.10206838732414128,0.3509523688674477,0.334148021965536,0
Training_Young,BSG,0.547798778610282,0.7833149881896685,0.9704329025107252,0
Training_Young,FUS,0.07902632332817125,0.3047951039189284,0.7155463039580243,0
Training_Young,DEK,0.5290092326529847,0.7690023561802032,0.933014183043342,0
Training_Young,MYH11,0.9487477580900034,0.9813893171010888,0.9989780288219896,0
Training_Young,GLRX,0.1350856625104085,0.4056429465669695,0.6013709664399027,0
Training_Young,PPM1A,0.07827034201339753,0.30381452825088157,0.7337281156874764,0
Training_Young,KRT2,0.28471529881735036,0.5948338307548664,0.6832788001485914,0
Training_Young,HMGCL,0.46853364364699734,0.7233219906644834,0.940100777861725,0
Training_Young,PSMC2,0.01929628699229572,0.1324450385477446,0.6084456302079257,0
Training_Young,ARL3,0.09419259146178512,0.336722495327674,0.5193176141130644,0
Training_Young,MAP2K2,0.6205904901580384,0.8230165364745721,0.9786726606807228,0
Training_Young,ATP5F1C,0.06875338695251866,0.2822648815902231,0.6488703236981163,0
Training_Young,ATP6V1E1,0.4385181240509116,0.7050953918242108,0.9055238688436892,0
Training_Young,RPL4,0.6494069906181722,0.8405501812065259,0.9643157641511584,0
Training_Young,LONP1,0.8136191519761858,0.9209625511329792,0.9953159577281409,0
Training_Young,PGM1,0.7198801024432124,0.8751810152317134,0.9904432722611568,0
Training_Young,PPP1CC,0.04847636979564554,0.22964544340313775,0.12666308487109706,0
Training_Young,SERPINF1,0.28871683611296267,0.6002797126700767,0.8223145900860918,0
Training_Young,DLST,0.8059477236899619,0.9167219238075216,0.9957964315841588,0
Training_Young,GMPR,0.6718398559189338,0.8486823179937493,0.9785215197999396,0
Training_Young,GPX4,0.99518423302753245,0.997182864446081,0.999997544980817,0
Training_Young,SRP14,0.9948142694816252,0.997182864446081,0.9999961600844002,0
Training_Young,TAGLN2,0.4487213485134094,0.7107854367559808,0.951404011819508,0
Training_Young,TALDO1,0.0638576113571166,0.2705719312097388,0.6943200713669956,0
Training_Young,SNCA,0.8515968188078695,0.9401557316880996,0.9841384230160276,0
Training_Young,ETFB,0.9148524141643032,0.9624723596463288,0.9988912443186012,0
Training_Young,ATP6V1A,0.3627546369884155,0.6601820319910384,0.9239253089101528,0
Training_Young,HSPA9,0.25561511313433904,0.5667451661774137,0.9001461712202401,0
Training_Young,RPS19,0.6028579450191784,0.8153045131904091,0.9752584430621186,0
Training_Young,RPL3,0.0201386841964735,0.13438575930472163,0.1226703357439348,0
Training_Young,COL15A1,0.3555685809311735,0.6566131227304195,0.8070924042419914,0
Training_Young,COL18A1,0.41766102923362736,0.6952145176495989,0.7841819956706437,0
Training_Young,DDOST,0.0783747246594797,0.30381452825088157,0.6860749781802316,0
Training_Young,ANP32A,0.1522967416810602,0.43235528917137506,0.795654112540819,0
Training_Young,CAPG,0.34842956760317223,0.6538348613075705,0.7079924391253452,0
Training_Young,CAP2,0.00983038732392323,0.088448180042543,0.2687197457735792,0
Training_Young,CCT6A,1.7493946577412993e-5,0.00341349686668494,0.01391092669969452,1
Training_Young,RPL13A,0.10366811237034744,0.3512250830187446,0.4823463385720316,0
Training_Young,ARL1,0.1670660127357741,0.4469526666011853,0.44137115505478186,0
Training_Young,STAT3,0.15603671552378284,0.4363100836654355,0.7494902304291541,0
Training_Young,MDH1,0.08843501652061413,0.3251229990248103,0.7378918489217023,0
Training_Young,MDH2,0.3339977024980493,0.6458722821075433,0.9133385045381508,0
Training_Young,HADHA,0.9656640772151586,0.9858309326402444,0.9998782413592532,0
Training_Young,EIF2S3,0.00901370523697976,0.08458396610772977,0.23865964487287183,0
Training_Young,NAA10,0.09862489320078732,0.34551587584675825,0.5422622989429183,0
Training_Young,PPP1R2,0.5707238141179438,0.7981779489527066,0.9689187952692512,0
Training_Young,GARS1,0.37854976778019134,0.6749038268651079,0.9053029337370928,0
Training_Young,IARS1,0.5773999110604442,0.804324637004777,0.9599117652765708,0
Training_Young,EIF1,0.41165909450213867,0.6918686301967615,0.9133671280683888,0
Training_Young,ECI1,0.00234659877054773,0.04265363638303978,0.22835193660133543,0
Training_Young,TMPO,0.05492879839401028,0.24781441678591873,0.1663259981245035,0
Training_Young,AKR1C3,7.382443531501688e-4,0.02316103925853216,0.00919586578194443,1
Training_Young,RPS27,0.026009619616281,0.1540062547420357,0.4737093214442039,0
Training_Young,LRPPRC,0.2441001649739204,0.5525144849204128,0.8677244312653802,0
Training_Young,ACAA2,0.9585863944954734,0.9855987183369828,0.9997883318983014,0
Training_Young,RPL35,0.6831081914498338,0.8566782427042329,0.974119322043854,0
Training_Young,SLC1A4,0.560695225202376,0.7925900224447845,0.9373550306679148,0
Training_Young,PAFAH1B1,0.1557557452808953,0.4363100836654355,0.72855297610097,0
Training_Young,CRAT,0.11763429513024524,0.3802095434651765,0.7416330514525372,0
Training_Young,GPD2,0.21889832797567557,0.5246571099257354,0.8056367683843109,0
Training_Young,NAMPT,0.13731263232096488,0.4097216519634035,0.59531609985276,0
Training_Young,PSMC4,0.13725889259263513,0.4097216519634035,0.8123174343733897,0
Training_Young,TSFM,0.7971160595358291,0.913738523139256,0.9917221415344216,0
Training_Young,TNNT3,0.3471073400976187,0.6538348613075705,0.7470837418575754,0
Training_Young,ASPA,0.989916487459704,0.9960417383646952,0.9999799726755468,0
Training_Young,PPIC,0.6063072414967579,0.8153045131904091,0.9560455062972218,0
Training_Young,VDAC2,0.02409414312318232,0.1493979021974314,0.47101397520265825,0
Training_Young,ACADSB,0.8541740061823858,0.9415835581727472,0.9957118504149324,0
Training_Young,USP5,7.520638084649447e-4,0.02324761949107814,0.16553043631428668,0
Training_Young,MAP2K4,0.39108881279153007,0.678292473335448,0.9277246404411535,0
Training_Young,PHKA2,0.7757782897360073,0.903916772096241,0.991828999858992,0
Training_Young,PHKA1,0.07016623867433222,0.2869444235281057,0.6294488619594247,0
Training_Young,CRKL,0.01801892751799981,0.12882920286678776,0.4644106831234405,0
Training_Young,MTIF2,0.11554709886034026,0.37720287642136946,0.5971385211600481,0
Training_Young,BAG6,0.5530457796659167,0.7865373672921224,0.938647451312816,0
Training_Young,NSF,0.7532606536349431,0.8911992823586087,0.98836072858542,0
Training_Young,MAP2K3,0.4469127190207468,0.7100608733043158,0.9536234698736248,0
Training_Young,RPL27A,0.7770538133720478,0.9041065574107956,0.9880313541435934,0
Training_Young,RPL5,0.8401107615331491,0.9338513065799467,0.9939802123408668,0
Training_Young,RPL28,0.33727717619987596,0.6483752585582984,0.8551099171910759,0
Training_Young,RPS9,0.964622504234524,0.9858309326402444,0.9998005973703086,0
Training_Young,RPS5,0.2171419200196772,0.5222337710313061,0.8215747753200987,0
Training_Young,RPS10,0.8028702799094162,0.9161961608955445,0.9918499501510402,0
Training_Young,GNPDA1,0.09775798550757717,0.34477732472638795,0.6965676227133959,0
Training_Young,UTRN,0.14418466122596305,0.42033362620098386,0.7078525150342256,0
Training_Young,IQGAP1,0.04097285908153807,0.20538465474425788,0.3559317286446204,0
Training_Young,GYG1,0.04980910150209863,0.23390641262817605,0.6074746539565896,0
Training_Young,STT3A,0.9852753643092512,0.9950658038459508,0.9999714217228002,0
Training_Young,CAPZA2,0.49643207596511074,0.7454175598143689,0.9374738079369704,0
Training_Young,CAPZB,0.6908632462035578,0.8566782427042329,0.9757179155320804,0
Training_Young,EIF1AX,0.18897293340084204,0.4808972227706658,0.8037340673540122,0
Training_Young,QARS1,6.767877243514569e-4,0.02260461973688732,0.22158774339211987,0
Training_Young,RPL29,0.3830638068873021,0.6771569665480791,0.8395391459655324,0
Training_Young,UQCRFS1,0.48099103721538206,0.7316614855839156,0.9596996308191564,0
Training_Young,ATP5PO,0.27232025835036167,0.584695794742043,0.884621531454799,0
Training_Young,LIMS1,0.14038855040810427,0.4133007464395451,0.7646465496646969,0
Training_Young,PREP,0.13258585716540855,0.4019504168508054,0.7687682459205717,0
Training_Young,ME1,0.3635021911319417,0.6603989678127411,0.9218760528269818,0
Training_Young,PIP4K2A,0.9801087984802196,0.9950658038459508,0.9999267321914828,0
Training_Young,ARCN1,0.05724331727834755,0.2543878497232274,0.46324343329201817,0
Training_Young,LSS,0.8982157301968323,0.9559553811753172,0.9984738152432884,0
Training_Young,GCLM,0.5315224870650618,0.7693420528084237,0.9298612040059387,0
Training_Young,CD151,0.9088889444476872,0.9583554547952966,0.9980755234836928,0
Training_Young,PSMD8,0.29743236553867375,0.608744307439043,0.8868405646833141,0
Training_Young,GSS,0.7861517787136525,0.9074635029412946,0.9938750501168212,0
Training_Young,CCT5,1.2833411897894304e-4,0.0117286225258147,0.11182765747702536,0
Training_Young,NES,0.0579226503014157,0.25524824095089266,0.12116288856060528,0
Training_Young,IDH2,0.6277878758988995,0.8276289419840964,0.9825810484919718,0
Training_Young,TNNI2,0.3890050920607383,0.6774554295871349,0.7930295021600052,0
Training_Young,PXN,0.11981436256897512,0.3825634310422116,0.5447117665223329,0
Training_Young,ALDH9A1,0.04554081814021853,0.22210394369081057,0.543005033716115,0
Training_Young,RPL34,0.2766598708505228,0.5893189421954462,0.6977296607593846,0
Training_Young,LMAN1,0.13389786177118335,0.40496878481011145,0.7298045332393961,0
Training_Young,FNTA,0.4770473000840024,0.7287452214946025,0.9494641427052268,0
Training_Young,CCT3,0.00652019702584186,0.07582841808673395,0.40402401823492134,0
Training_Young,MRPL19,0.5230762962141157,0.7667909472120573,0.9182516994728244,0
Training_Young,TUFM,0.00770112303606764,0.0801374288208623,0.3301618547454154,0
Training_Young,ALDH7A1,0.7761987505393506,0.903916772096241,0.988914333991505,0
Training_Young,CDC34,0.9055212736454988,0.9577233362731282,0.997132822326118,0
Training_Young,PCYT1A,0.04259145342784407,0.21015782888574705,0.5171918441115625,0
Training_Young,AARS1,0.10053815659284587,0.34988610125523517,0.7475902678191346,0
Training_Young,CARS1,0.5203358526702964,0.7664467633580636,0.952860699938296,0
Training_Young,SARS1,0.03695729682271715,0.1932443729386852,0.4367473081171023,0
Training_Young,PSMB3,0.18651940329869748,0.4769632429852337,0.8253506146446475,0
Training_Young,PSMB2,0.37909432178959024,0.6753019189845073,0.945476241816541,0
Training_Young,ACADVL,0.3567000898752385,0.6566131227304195,0.9253362814153338,0
Training_Young,ACOT2,0.4916973667019281,0.7407370562500194,0.9531771812949158,0
Training_Young,TMED10,0.8040412825343548,0.916697914802721,0.9931599484052396,0
Training_Young,HINT1,0.23933814357513208,0.5525144849204128,0.8229507629466148,0
Training_Young,NDUFV1,0.00499891708747849,0.06567327323674872,0.16515708664248513,0
Training_Young,GSK3A,0.6931762260525327,0.8566782427042329,0.979943187552544,0
Training_Young,GSK3B,0.9863955540759816,0.9950658038459508,0.9999802459808832,0
Training_Young,IDH3A,0.0313663306209157,0.17306257999994523,0.5081838732584149,0
Training_Young,SULT1A1,0.41619743693473055,0.6948745134525842,0.8604051824165325,0
Training_Young,GDI2,0.29840799836221316,0.6089840898615263,0.9291544547891856,0
Training_Young,EMD,2.4624257128365675e-4,0.01474965305702524,0.0290020314641756,-1
Training_Young,CPT1A,0.0924438744420925,0.3338780482427465,0.4718445044517573,0
Training_Young,SERPINH1,0.0139827636006829,0.10845671250418992,0.02070625787221231,1
Training_Young,CSRP3,0.0083526805853476,0.08315180106700194,0.09649066220362236,0
Training_Young,ST13,0.7511254270660882,0.8907128901886522,0.9944893327004932,0
