pathway,contrast,NES,padj,size,database,sig,pathway_label,pattern,sort_key,leading_edge
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,Training_Old,-1.915,0.03401,20,GO:BP,TRUE,Regulation Of Cellular Response To Insulin Stimulus,Training (Old) only,-1.9151745672123974,ECHDC3;CTSD;GSK3A;SORBS1;PRKCQ;NUCKS1;USO1;MYO1C;PIP4K2B;SNX5;ATP2B1
GOBP_PROTEIN_POLYUBIQUITINATION,Aging,1.209,0.4507,35,GO:BP,FALSE,Protein Polyubiquitination,Training (Old) only,-1.917448868413961,RNF114;PPIA;UBE2K;THOP1;CUL1;HUWE1;TPP2;UBE2G1;UBE3C;CUL3;CUL5
GOBP_PROTEIN_POLYUBIQUITINATION,Training_Old,-1.917,0.02142,36,GO:BP,TRUE,Protein Polyubiquitination,Training (Old) only,-1.917448868413961,UBE2D1;RNF123;UBE2V2;UBE2K;RNF114;RNF7;UBE2L3;WDR77;PLAA;UBE2N;NPEPPS;UBE2D3;CUL5;UBE2V1;THOP1;STUB1;BLMH
GOBP_LIPID_OXIDATION,Aging,2.636,1,37,GO:BP,FALSE,Lipid Oxidation,Training (Old) only,-1.9196734743458066,HADHA;HADHB;ECHS1;ACADM;ACAT1;CRAT;ETFB;ECI1;ETFA;HADH;CPT2;ECH1;ACAA2;IVD;ECI2;ADIPOQ;ACADS;ACADVL;MLYCD;GCDH;FABP3;PLIN5;CPT1B
GOBP_LIPID_OXIDATION,Training_Old,-1.92,0.01251,37,GO:BP,TRUE,Lipid Oxidation,Training (Old) only,-1.9196734743458066,ACADS;CPT1B;ECHDC2;PLIN5;ACAA2;HADHB;CPT2;APOD;HADH;ACAT1;CPT1A;ADIPOQ;FABP3;ECI1;ACADVL;ADH5;ETFA;HADHA
GOBP_SYNAPSE_ASSEMBLY,Aging,-1,0.7393,19,GO:BP,FALSE,Synapse Assembly,Training (Old) only,-1.9469984161410765,PDLIM5;CAPRIN1;MAPT
GOBP_SYNAPSE_ASSEMBLY,Training_Old,-1.947,0.02147,19,GO:BP,TRUE,Synapse Assembly,Training (Old) only,-1.9469984161410765,MECP2;NAE1;RTN4;PDLIM5;EIF4G1;UBE2M;CRKL;GPHN
GOBP_ORGAN_GROWTH,Aging,1.061,0.6714,15,GO:BP,FALSE,Organ Growth,Training (Old) only,-1.9665176408595015,PSAP;FXN;PTPN11;GSK3A;PAK1;PRKAR1A;TOMM70
GOBP_ORGAN_GROWTH,Training_Old,-1.967,0.01806,15,GO:BP,TRUE,Organ Growth,Training (Old) only,-1.9665176408595015,PRKG1;PDLIM5;SOD1;GSK3A;PSAP;FXN;RBP4
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC,Aging,-1.633,0.1101,18,Reactome,FALSE,Formation Of The Dystrophin Glycoprotein Complex Dgc,Training (Old) only,-2.0286596891351505,SNTA1;ACTB;ACTA1;UTRN;LAMA2;SSPN;LAMC1;SGCG;DMD;DTNA;SNTB1;LAMB2;SNTB2;HSPG2;SGCD
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC,Training_Old,-2.029,0.009266,18,Reactome,TRUE,Formation Of The Dystrophin Glycoprotein Complex Dgc,Training (Old) only,-2.0286596891351505,SSPN;DTNA;SGCD;SGCG;SGCB;DMD;SGCA;DAG1
