pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,module,Description
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,0.22409139260957694,0.6446310666344228,1.4037202239726678,7,41,,GO:BP,1.5004705882352942,brown,Regulation Of Protein Localization To Cell Periphery
GOBP_FOREBRAIN_DEVELOPMENT,0.22446974641734366,0.6446310666344228,1.522553682086756,5,27,,GO:BP,1.654040404040404,brown,Forebrain Development
GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,0.2254423866927109,0.6455850164382176,1.4509040970473792,6,34,,GO:BP,1.5606146841206603,brown,Negative Regulation Of Catalytic Activity
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,0.3620694049099662,0.655266912146841,1.3154863813229571,4,25,,Reactome,1.3815170336909468,brown,Gene And Protein Expression By Jak Stat Signaling After Interleukin 12 Stimulation
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,0.3620694049099662,0.655266912146841,1.3154863813229571,4,25,,Reactome,1.3815170336909468,brown,Regulation Of Hsf1 Mediated Heat Shock Response
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,0.3775562042836602,0.6759473979917142,1.3702983138780804,3,18,,Reactome,1.4496062992125984,brown,Slc Mediated Transmembrane Transport
REACTOME_NEURONAL_SYSTEM,0.38624350264101676,0.6841440764864818,1.1745414118954975,7,49,,Reactome,1.2093333333333334,brown,Neuronal System
GOBP_PLASMA_MEMBRANE_ORGANIZATION,0.2431062585509579,0.6902848130122975,1.3702983138780804,7,42,,GO:BP,1.4568,brown,Plasma Membrane Organization
GOBP_RESPONSE_TO_ALCOHOL,0.2431062585509579,0.6902848130122975,1.3702983138780804,7,42,,GO:BP,1.4568,brown,Response To Alcohol
GOBP_REGULATION_OF_CELL_SHAPE,0.246620138730428,0.6905363884451984,1.5660552158606633,4,21,,GO:BP,1.7102999302487794,brown,Regulation Of Cell Shape
GOBP_SYNAPSE_ASSEMBLY,0.246620138730428,0.6905363884451984,1.5660552158606633,4,21,,GO:BP,1.7102999302487794,brown,Synapse Assembly
HALLMARK_BILE_ACID_METABOLISM,0.2749170641735577,0.7069295935891484,1.494870887866997,4,22,,Hallmark,1.614404918752745,brown,Bile Acid Metabolism
HALLMARK_COAGULATION,0.2749170641735577,0.7069295935891484,1.494870887866997,4,22,,Hallmark,1.614404918752745,brown,Coagulation
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,0.2674611295232462,0.7087375976648239,1.2757949818864887,9,58,,GO:BP,1.3382982225148123,brown,Response To Xenobiotic Stimulus
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH,0.2680854608159899,0.7087375976648239,1.3702983138780804,6,36,,GO:BP,1.4549800796812749,brown,Regulation Of Actin Filament Length
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.2681076840239496,0.7087375976648239,1.2388998454240179,11,73,,GO:BP,1.2938630999213219,brown,Response To Endoplasmic Reticulum Stress
GOBP_GASTRULATION,0.27205042838464627,0.7087375976648239,1.6443579766536967,3,15,,GO:BP,1.81496062992126,brown,Gastrulation
GOBP_MITOTIC_SPINDLE_ASSEMBLY,0.27205042838464627,0.7087375976648239,1.6443579766536967,3,15,,GO:BP,1.81496062992126,brown,Mitotic Spindle Assembly
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.27205042838464627,0.7087375976648239,1.6443579766536967,3,15,,GO:BP,1.81496062992126,brown,Negative Regulation Of Intracellular Transport
GOBP_NON_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS,0.27205042838464627,0.7087375976648239,1.6443579766536967,3,15,,GO:BP,1.81496062992126,brown,Non Proteinogenic Amino Acid Metabolic Process
GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,0.27205042838464627,0.7087375976648239,1.6443579766536967,3,15,,GO:BP,1.81496062992126,brown,Positive Regulation Of Production Of Molecular Mediator Of Immune Response
GOBP_RELAXATION_OF_MUSCLE,0.27205042838464627,0.7087375976648239,1.6443579766536967,3,15,,GO:BP,1.81496062992126,brown,Relaxation Of Muscle
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS,0.27257676300777345,0.7087375976648239,1.4175499798738762,5,29,,GO:BP,1.5145502645502646,brown,Developmental Growth Involved In Morphogenesis
GOBP_PROTEIN_PROCESSING,0.27257676300777345,0.7087375976648239,1.4175499798738762,5,29,,GO:BP,1.5145502645502646,brown,Protein Processing
GOBP_ENDOCYTIC_RECYCLING,0.2749170641735577,0.7087375976648239,1.494870887866997,4,22,,GO:BP,1.614404918752745,brown,Endocytic Recycling
GOBP_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,0.2749170641735577,0.7087375976648239,1.494870887866997,4,22,,GO:BP,1.614404918752745,brown,Negative Regulation Of Small Molecule Metabolic Process
GOBP_NEUROTRANSMITTER_TRANSPORT,0.2749170641735577,0.7087375976648239,1.494870887866997,4,22,,GO:BP,1.614404918752745,brown,Neurotransmitter Transport
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,0.2749170641735577,0.7087375976648239,1.494870887866997,4,22,,GO:BP,1.614404918752745,brown,Positive Regulation Of Monoatomic Ion Transmembrane Transport
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,0.2749170641735577,0.7087375976648239,1.494870887866997,4,22,,GO:BP,1.614404918752745,brown,Regulation Of Release Of Sequestered Calcium Ion Into Cytosol
GOBP_RESPONSE_TO_HYDROGEN_PEROXIDE,0.2749170641735577,0.7087375976648239,1.494870887866997,4,22,,GO:BP,1.614404918752745,brown,Response To Hydrogen Peroxide
GOBP_STEM_CELL_DIFFERENTIATION,0.2749170641735577,0.7087375976648239,1.494870887866997,4,22,,GO:BP,1.614404918752745,brown,Stem Cell Differentiation
GOBP_TORC1_SIGNALING,0.2749170641735577,0.7087375976648239,1.494870887866997,4,22,,GO:BP,1.614404918752745,brown,Torc1 Signaling
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,0.41228209205815514,0.7187954798710244,1.2981773499897604,3,19,,Reactome,1.358267716535433,brown,Rho Gtpases Activate Pkns
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.30716248047452643,0.719077366492128,1.5415856031128405,3,16,,Hallmark,1.6744397334948515,brown,TNFa Signaling Via NF-kB
HALLMARK_FATTY_ACID_METABOLISM,0.319589940663168,0.719077366492128,1.1745414118954975,12,84,,Hallmark,1.2136054421768707,brown,Fatty Acid Metabolism
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT,0.2825437284033685,0.7265410158943761,1.3080120268836222,7,44,,GO:BP,1.3765405405405406,brown,In Utero Embryonic Development
GOSLIM_DETOXIFICATION,0.06954399403510479,0.7371785090948755,1.614994441356309,11,56,,GO Slim,1.7995483288166214,brown,Detoxification
GOSLIM_CYTOKINESIS,0.09214731363685943,0.7371785090948755,1.6865210016960992,8,39,,GO Slim,1.8914367146003368,brown,Cytokinesis
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,0.2901303749718223,0.7389493563683118,1.333263224313808,6,37,,GO:BP,1.4072741292892945,brown,Microtubule Cytoskeleton Organization Involved In Mitosis
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION,0.2901303749718223,0.7389493563683118,1.333263224313808,6,37,,GO:BP,1.4072741292892945,brown,Regulation Of Translational Initiation
GOBP_RESPONSE_TO_STEROID_HORMONE,0.2935484111289261,0.7389493563683118,1.2648907512720742,8,52,,GO:BP,1.3231106243154436,brown,Response To Steroid Hormone
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.2974155809610857,0.7389493563683118,1.3702983138780804,5,30,,GO:BP,1.4531746031746031,brown,Cellular Response To Reactive Oxygen Species
GOBP_VESICLE_BUDDING_FROM_MEMBRANE,0.2974155809610857,0.7389493563683118,1.3702983138780804,5,30,,GO:BP,1.4531746031746031,brown,Vesicle Budding From Membrane
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION,0.29903488301886394,0.7389493563683118,1.2058625162127108,11,75,,GO:BP,1.2520325203252032,brown,Establishment Of Organelle Localization
GOBP_MUSCLE_CELL_DEVELOPMENT,0.29903488301886394,0.7389493563683118,1.2058625162127108,11,75,,GO:BP,1.2520325203252032,brown,Muscle Cell Development
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS,0.29903488301886394,0.7389493563683118,1.2058625162127108,11,75,,GO:BP,1.2520325203252032,brown,Regulation Of Actin Filament Based Process
GOBP_GLAND_DEVELOPMENT,0.3028335844940359,0.7389493563683118,1.278945092952875,7,45,,GO:BP,1.339578947368421,brown,Gland Development
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,0.3028335844940359,0.7389493563683118,1.278945092952875,7,45,,GO:BP,1.339578947368421,brown,Negative Regulation Of Locomotion
GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION,0.3037175493913682,0.7389493563683118,1.4298765014379968,4,23,,GO:BP,1.528604118993135,brown,Positive Regulation Of Protein Ubiquitination
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.3037175493913682,0.7389493563683118,1.4298765014379968,4,23,,GO:BP,1.528604118993135,brown,Regulation Of Extrinsic Apoptotic Signaling Pathway
GOBP_B_CELL_ACTIVATION,0.30716248047452643,0.7389493563683118,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,B Cell Activation
GOBP_D_GLUCOSE_IMPORT,0.30716248047452643,0.7389493563683118,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,D Glucose Import
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.30716248047452643,0.7389493563683118,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,Negative Regulation Of Response To Endoplasmic Reticulum Stress
GOBP_NEUROMUSCULAR_JUNCTION_DEVELOPMENT,0.30716248047452643,0.7389493563683118,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,Neuromuscular Junction Development
GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,0.30716248047452643,0.7389493563683118,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,Non Canonical Nf Kappab Signal Transduction
GOBP_PEPTIDYL_LYSINE_MODIFICATION,0.30716248047452643,0.7389493563683118,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,Peptidyl Lysine Modification
GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.30716248047452643,0.7389493563683118,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway
GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,0.30716248047452643,0.7389493563683118,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,Positive Regulation Of Lipid Biosynthetic Process
GOBP_STRIATED_MUSCLE_ADAPTATION,0.30716248047452643,0.7389493563683118,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,Striated Muscle Adaptation
GOBP_VIRION_ASSEMBLY,0.30716248047452643,0.7389493563683118,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,Virion Assembly
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,0.44638561013771966,0.7602897832867807,1.2332684824902724,3,20,,Reactome,1.277674849467346,brown,Phase I Functionalization Of Compounds
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,0.44638561013771966,0.7602897832867807,1.2332684824902724,3,20,,Reactome,1.277674849467346,brown,Potential Therapeutics For Sars
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,0.4486983196707948,0.7602897832867807,1.0962386511024644,8,60,,Reactome,1.114612295335187,brown,Er To Golgi Anterograde Transport
GOBP_PROTEIN_DEPOLYMERIZATION,0.3226084660413219,0.7669559758718217,1.3260951424626584,5,31,,GO:BP,1.3965201465201464,brown,Protein Depolymerization
GOBP_KETONE_METABOLIC_PROCESS,0.33159535238389065,0.7693352251520457,1.2180429456694049,8,54,,GO:BP,1.2641871835166754,brown,Ketone Metabolic Process
GOBP_ICOSANOID_METABOLIC_PROCESS,0.33282877668652866,0.7693352251520457,1.3702983138780804,4,24,,GO:BP,1.4513833992094862,brown,Icosanoid Metabolic Process
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,0.33282877668652866,0.7693352251520457,1.3702983138780804,4,24,,GO:BP,1.4513833992094862,brown,Negative Regulation Of Protein Polymerization
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT,0.33282877668652866,0.7693352251520457,1.3702983138780804,4,24,,GO:BP,1.4513833992094862,brown,Respiratory System Development
GOBP_RESPONSE_TO_ACTIVITY,0.33282877668652866,0.7693352251520457,1.3702983138780804,4,24,,GO:BP,1.4513833992094862,brown,Response To Activity
GOBP_NEUROMUSCULAR_PROCESS,0.33521950759554214,0.7693352251520457,1.2648907512720744,6,39,,GO:BP,1.3205360376675117,brown,Neuromuscular Process
GOBP_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS,0.3424300120511458,0.7693352251520457,1.4509040970473792,3,17,,GO:BP,1.5539932508436445,brown,Modified Amino Acid Biosynthetic Process
GOBP_NADPLUS_METABOLIC_PROCESS,0.3424300120511458,0.7693352251520457,1.4509040970473792,3,17,,GO:BP,1.5539932508436445,brown,Nadplus Metabolic Process
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION,0.3424300120511458,0.7693352251520457,1.4509040970473792,3,17,,GO:BP,1.5539932508436445,brown,Negative Regulation Of Protein Ubiquitination
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY,0.3424300120511458,0.7693352251520457,1.4509040970473792,3,17,,GO:BP,1.5539932508436445,brown,Positive Regulation Of Organelle Assembly
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.3424300120511458,0.7693352251520457,1.4509040970473792,3,17,,GO:BP,1.5539932508436445,brown,Positive Regulation Of Reactive Oxygen Species Metabolic Process
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION,0.3424300120511458,0.7693352251520457,1.4509040970473792,3,17,,GO:BP,1.5539932508436445,brown,Regulation Of Autophagy Of Mitochondrion
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR,0.3424300120511458,0.7693352251520457,1.4509040970473792,3,17,,GO:BP,1.5539932508436445,brown,Response To Leukemia Inhibitory Factor
GOBP_SENSORY_ORGAN_MORPHOGENESIS,0.3424300120511458,0.7693352251520457,1.4509040970473792,3,17,,GO:BP,1.5539932508436445,brown,Sensory Organ Morphogenesis
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS,0.34298365423192195,0.7693352251520457,1.1745414118954975,10,70,,GO:BP,1.2118758434547907,brown,Protein Localization To Nucleus
GOBP_LEUKOCYTE_MIGRATION,0.34422047045849496,0.7693352251520457,1.224521897508072,7,47,,GO:BP,1.2712,brown,Leukocyte Migration
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION,0.3480326018544968,0.7693352251520457,1.2846546692607004,5,32,,GO:BP,1.3440623162845384,brown,Negative Regulation Of Translation
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,0.3480326018544968,0.7693352251520457,1.2846546692607004,5,32,,GO:BP,1.3440623162845384,brown,Transforming Growth Factor Beta Receptor Signaling Pathway
GOBP_REGULATION_OF_ENDOCYTOSIS,0.350932107130153,0.7723571266095943,1.1958967102935976,8,55,,GO:BP,1.2366059984619329,brown,Regulation Of Endocytosis
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.35808790199340185,0.7829774516471779,1.2332684824902724,6,40,,GO:BP,1.2809936723693462,brown,Negative Regulation Of Protein Containing Complex Assembly
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,0.35808790199340185,0.7829774516471779,1.2332684824902724,6,40,,GO:BP,1.2809936723693462,brown,Negative Regulation Of Supramolecular Fiber Organization
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,0.3620694049099662,0.786564569287168,1.3154863813229571,4,25,,GO:BP,1.3815170336909468,brown,Cellular Response To Molecule Of Bacterial Origin
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI,0.3620694049099662,0.786564569287168,1.3154863813229571,4,25,,GO:BP,1.3815170336909468,brown,Retrograde Transport Endosome To Golgi
GOBP_ENDOTHELIUM_DEVELOPMENT,0.3775562042836602,0.7978546203730178,1.3702983138780804,3,18,,GO:BP,1.4496062992125984,brown,Endothelium Development
GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS,0.3775562042836602,0.7978546203730178,1.3702983138780804,3,18,,GO:BP,1.4496062992125984,brown,Muscle Cell Apoptotic Process
GOBP_NADPPLUS_METABOLIC_PROCESS,0.3775562042836602,0.7978546203730178,1.3702983138780804,3,18,,GO:BP,1.4496062992125984,brown,Nadpplus Metabolic Process
GOBP_NEURON_MIGRATION,0.3775562042836602,0.7978546203730178,1.3702983138780804,3,18,,GO:BP,1.4496062992125984,brown,Neuron Migration
GOBP_SPROUTING_ANGIOGENESIS,0.3775562042836602,0.7978546203730178,1.3702983138780804,3,18,,GO:BP,1.4496062992125984,brown,Sprouting Angiogenesis
GOBP_VIRAL_RELEASE_FROM_HOST_CELL,0.3775562042836602,0.7978546203730178,1.3702983138780804,3,18,,GO:BP,1.4496062992125984,brown,Viral Release From Host Cell
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,0.477177935397902,0.7984937310929717,1.134039983899101,4,29,,Reactome,1.1579446640316207,brown,Metabolism Of Water Soluble Vitamins And Cofactors
REACTOME_PROTEIN_UBIQUITINATION,0.47967985537226815,0.7986669591948264,1.1745414118954975,3,21,,Reactome,1.2060367454068242,brown,Protein Ubiquitination
GOSLIM_MUSCLE_SYSTEM_PROCESS,0.1334679457463636,0.8008076744781816,1.2428287032847707,26,172,,GO Slim,1.318270770325565,brown,Muscle System Process
GOBP_CELL_CELL_JUNCTION_ORGANIZATION,0.39127120349386907,0.811525459098395,1.2648907512720742,4,26,,GO:BP,1.31800215594682,brown,Cell Cell Junction Organization
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS,0.39127120349386907,0.811525459098395,1.2648907512720742,4,26,,GO:BP,1.31800215594682,brown,Cellular Response To Xenobiotic Stimulus
GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS,0.39127120349386907,0.811525459098395,1.2648907512720742,4,26,,GO:BP,1.31800215594682,brown,Olefinic Compound Metabolic Process
GOBP_REGULATED_EXOCYTOSIS,0.39127120349386907,0.811525459098395,1.2648907512720742,4,26,,GO:BP,1.31800215594682,brown,Regulated Exocytosis
GOBP_ALCOHOL_METABOLIC_PROCESS,0.3947624160713807,0.8170852472278269,1.1262725867491072,10,73,,GO:BP,1.1522395732922048,brown,Alcohol Metabolic Process
GOBP_NUCLEUS_ORGANIZATION,0.3991094590843087,0.819353023944976,1.2090867475394826,5,34,,GO:BP,1.25,brown,Nucleus Organization
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.3991094590843087,0.819353023944976,1.2090867475394826,5,34,,GO:BP,1.25,brown,Regulation Of Transmembrane Transporter Activity
GOBP_GOLGI_VESICLE_TRANSPORT,0.41215609978469664,0.8307077928739274,1.1110526869281734,10,74,,GO:BP,1.1336032388663968,brown,Golgi Vesicle Transport
GOBP_MEMBRANE_DOCKING,0.41228209205815514,0.8307077928739274,1.2981773499897604,3,19,,GO:BP,1.358267716535433,brown,Membrane Docking
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.41228209205815514,0.8307077928739274,1.2981773499897604,3,19,,GO:BP,1.358267716535433,brown,Negative Regulation Of Proteasomal Protein Catabolic Process
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION,0.41228209205815514,0.8307077928739274,1.2981773499897604,3,19,,GO:BP,1.358267716535433,brown,Regulation Of Cytoplasmic Translation
GOBP_REGULATION_OF_HEART_RATE,0.41228209205815514,0.8307077928739274,1.2981773499897604,3,19,,GO:BP,1.358267716535433,brown,Regulation Of Heart Rate
GOBP_RESPONSE_TO_IONIZING_RADIATION,0.41228209205815514,0.8307077928739274,1.2981773499897604,3,19,,GO:BP,1.358267716535433,brown,Response To Ionizing Radiation
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,0.5048336822343354,0.8363662496718094,1.0962386511024644,4,30,,Reactome,1.112800243235026,brown,Translocation Of Slc2a4 Glut4 To The Plasma Membrane
HALLMARK_ESTROGEN_RESPONSE_LATE,0.3991094590843087,0.8451729721785362,1.2090867475394826,5,34,,Hallmark,1.25,brown,Estrogen Response Late
GOBP_AUTOPHAGY_OF_MITOCHONDRION,0.4245455454446942,0.8474097223925777,1.1745414118954975,5,35,,GO:BP,1.2076719576719577,brown,Autophagy Of Mitochondrion
GOBP_EPIDERMIS_DEVELOPMENT,0.4245455454446942,0.8474097223925777,1.1745414118954975,5,35,,GO:BP,1.2076719576719577,brown,Epidermis Development
GOBP_PROTEIN_STABILIZATION,0.4291646704401794,0.8549367347899226,1.1148189672228452,8,59,,GO:BP,1.1370974092448225,brown,Protein Stabilization
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,0.5253981867293585,0.8618600797087507,1.0277237354085604,8,64,,Reactome,1.0327022375215147,brown,Extracellular Matrix Organization
GOBP_AMYLOID_FIBRIL_FORMATION,0.44638561013771966,0.8652517683881513,1.2332684824902724,3,20,,GO:BP,1.277674849467346,brown,Amyloid Fibril Formation
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION,0.44638561013771966,0.8652517683881513,1.2332684824902724,3,20,,GO:BP,1.277674849467346,brown,Cellular Response To Calcium Ion
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,0.44638561013771966,0.8652517683881513,1.2332684824902724,3,20,,GO:BP,1.277674849467346,brown,Negative Regulation Of Cell Projection Organization
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.44638561013771966,0.8652517683881513,1.2332684824902724,3,20,,GO:BP,1.277674849467346,brown,Regulation Of Cellular Response To Insulin Stimulus
GOBP_RESPONSE_TO_CORTICOSTEROID,0.44638561013771966,0.8652517683881513,1.2332684824902724,3,20,,GO:BP,1.277674849467346,brown,Response To Corticosteroid
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,0.44937234855244224,0.8652517683881513,1.106779407363065,7,52,,GO:BP,1.1268444444444445,brown,Biological Process Involved In Symbiotic Interaction
GOBP_L_AMINO_ACID_METABOLIC_PROCESS,0.44937234855244224,0.8652517683881513,1.106779407363065,7,52,,GO:BP,1.1268444444444445,brown,L Amino Acid Metabolic Process
GOBP_HORMONE_METABOLIC_PROCESS,0.4497810429654528,0.8652517683881513,1.141915261565067,5,36,,GO:BP,1.1680747567844343,brown,Hormone Metabolic Process
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT,0.4497935780113009,0.8652517683881513,1.1211531659002476,6,44,,GO:BP,1.1436359823862445,brown,Positive Regulation Of Cell Development
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS,0.4497935780113009,0.8652517683881513,1.1211531659002476,6,44,,GO:BP,1.1436359823862445,brown,Positive Regulation Of Proteolysis
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,0.543254813355485,0.8781740429484296,1.0724073760784978,3,23,,Reactome,1.084251968503937,brown,Cytosolic Trna Aminoacylation
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,0.543254813355485,0.8781740429484296,1.0724073760784978,3,23,,Reactome,1.084251968503937,brown,Regulation Of Plk1 Activity At G2 M Transition
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,0.4724028077831877,0.893747309085483,1.0962386511024644,6,45,,GO:BP,1.11369904995403,brown,Regulation Of Immune Effector Process
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,0.4724028077831877,0.893747309085483,1.0962386511024644,6,45,,GO:BP,1.11369904995403,brown,Regulation Of Neuron Projection Development
GOBP_ERK1_AND_ERK2_CASCADE,0.47472645983945755,0.893747309085483,1.1110526869281734,5,37,,GO:BP,1.130952380952381,brown,Erk1 And Erk2 Cascade
GOBP_PROTEIN_HOMOOLIGOMERIZATION,0.47472645983945755,0.893747309085483,1.1110526869281734,5,37,,GO:BP,1.130952380952381,brown,Protein Homooligomerization
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY,0.477177935397902,0.893747309085483,1.134039983899101,4,29,,GO:BP,1.1579446640316207,brown,Insulin Receptor Signaling Pathway
GOBP_STEROID_BIOSYNTHETIC_PROCESS,0.477177935397902,0.893747309085483,1.134039983899101,4,29,,GO:BP,1.1579446640316207,brown,Steroid Biosynthetic Process
GOBP_DEPHOSPHORYLATION,0.47967985537226815,0.893747309085483,1.1745414118954975,3,21,,GO:BP,1.2060367454068242,brown,Dephosphorylation
GOBP_GRANULOCYTE_MIGRATION,0.47967985537226815,0.893747309085483,1.1745414118954975,3,21,,GO:BP,1.2060367454068242,brown,Granulocyte Migration
GOBP_INTRACELLULAR_IRON_ION_HOMEOSTASIS,0.47967985537226815,0.893747309085483,1.1745414118954975,3,21,,GO:BP,1.2060367454068242,brown,Intracellular Iron Ion Homeostasis
GOBP_NEURAL_NUCLEUS_DEVELOPMENT,0.47967985537226815,0.893747309085483,1.1745414118954975,3,21,,GO:BP,1.2060367454068242,brown,Neural Nucleus Development
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,0.47967985537226815,0.893747309085483,1.1745414118954975,3,21,,GO:BP,1.2060367454068242,brown,Positive Regulation Of Apoptotic Signaling Pathway
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,0.47967985537226815,0.893747309085483,1.1745414118954975,3,21,,GO:BP,1.2060367454068242,brown,Positive Regulation Of Vasculature Development
GOBP_SINGLE_FERTILIZATION,0.47967985537226815,0.893747309085483,1.1745414118954975,3,21,,GO:BP,1.2060367454068242,brown,Single Fertilization
REACTOME_PROTEIN_FOLDING,0.5580867832313305,0.8977917817199665,1.0277237354085604,4,32,,Reactome,1.0321852060982495,brown,Protein Folding
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,0.5609331157751122,0.8980323440053479,1.0962386511024644,2,15,,Reactome,1.1119155354449473,brown,Cargo Trafficking To The Periciliary Membrane
REACTOME_TP53_REGULATES_METABOLIC_GENES,0.570104714545099,0.9040231902072284,1.0026573028376198,5,41,,Reactome,1.0030864197530864,brown,Tp53 Regulates Metabolic Genes
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,0.5733156757367643,0.9048062560205806,1.0277237354085604,3,24,,Reactome,1.032058492688414,brown,Factors Involved In Megakaryocyte Development And Platelet Production
