uniprot_id,protein,gene,description,OP_S06_Pre,OP_S11_Pre,OP_S12_Pre,OP_S17_Pre,O_S05_Pre,O_S06_Pre,O_S07_Pre,O_S10_Pre,O_S16_Pre,O_S17_Pre,O_S24_Pre,O_S28_Pre,O_S29_Pre,O_S32_Pre,O_S35_Pre,OP_S06_Post,OP_S11_Post,OP_S12_Post,OP_S17_Post,O_S05_Post,O_S06_Post,O_S07_Post,O_S10_Post,O_S16_Post,O_S17_Post,O_S24_Post,O_S28_Post,O_S29_Post,O_S32_Post,O_S35_Post,YP_S14_Pre,YP_S45_Pre,YP_S56_Pre,Y_S01_Pre,Y_S07_Pre,Y_S10_Pre,Y_S11_Pre,Y_S16_Pre,Y_S28_Pre,Y_S30_Pre,Y_S31_Pre,Y_S32_Pre,Y_S34_Pre,Y_S35_Pre,Y_S36_Pre,Y_S40_Pre,YP_S14_Post,YP_S45_Post,YP_S56_Post,Y_S01_Post,Y_S05_Post,Y_S10_Post,Y_S11_Post,Y_S16_Post,Y_S28_Post,Y_S30_Post,Y_S31_Post,Y_S32_Post,Y_S34_Post,Y_S35_Post,Y_S36_Post,Y_S40_Post,logFC_Training_Young,CI.L_Training_Young,CI.R_Training_Young,average_intensity_Training_Young,t_Training_Young,B_Training_Young,P.Value_Training_Young,adj.P.Val_Training_Young,pi_score_Training_Young,sig_pi_Training_Young,logFC_Training_Old,CI.L_Training_Old,CI.R_Training_Old,average_intensity_Training_Old,t_Training_Old,B_Training_Old,P.Value_Training_Old,adj.P.Val_Training_Old,pi_score_Training_Old,sig_pi_Training_Old,logFC_Aging,CI.L_Aging,CI.R_Aging,average_intensity_Aging,t_Aging,B_Aging,P.Value_Aging,adj.P.Val_Aging,pi_score_Aging,sig_pi_Aging,logFC_Interaction,CI.L_Interaction,CI.R_Interaction,average_intensity_Interaction,t_Interaction,B_Interaction,P.Value_Interaction,adj.P.Val_Interaction,pi_score_Interaction,sig_pi_Interaction
P05155,IC1_HUMAN,SERPING1,Plasma protease C1 inhibitor,19.975412931455914,19.46097421363762,18.763087943475465,19.075583977684555,20.23172341722738,19.967774762266593,19.167955171129165,20.34543217272072,19.677326347792583,19.395027335561007,20.253560647536723,19.952761837873684,20.462524061989527,20.49210601899303,19.15669425541421,19.63509457317161,19.41920903347829,18.84802272996997,20.537999135206153,19.33725008131097,19.763030445856604,19.66496052470099,19.992127148391823,19.529038160747405,19.806672089250416,19.58303749364592,19.877876970219493,21.46690738249729,19.51361477067204,19.900376475174163,19.991203441831907,NA,19.747944967930646,20.37231316974151,NA,19.08169737265709,19.56066948247928,19.23341734233065,19.060449266001367,NA,19.909729059057742,19.587322944641233,NA,NA,18.91848531817299,NA,19.35341540611871,19.142987095517505,19.819579130176557,18.932593576391348,19.06160601792823,19.241094959693235,19.712924116589345,19.506769780712197,19.33637563644955,NA,NA,19.25729896041415,18.491159993146784,18.970046810662534,20.507799857075355,NA,-0.1567845309783955,-0.5460339808774932,0.23246491892070226,19.62358577009002,-0.8078607144509619,-5.681583888133813,0.4227767328643123,0.6966581272251188,0.8737355387350652,0,0.033151461302328045,-0.30304778703970897,0.36935070964436506,19.62358577009002,0.1977731014693395,-5.688494154980901,0.8439780963221113,0.9831552101734411,0.9943923414360848,0,0.2595935801964515,-0.17999950755522964,0.6991866679481327,19.62358577009002,1.1844163089500304,-5.505199627673566,0.2415251321487102,0.47615945485487005,0.691545853613891,0,0.18993599228072355,-0.3244034567531814,0.7042754413146285,19.62358577009002,0.7406597091997162,-5.240214088297448,0.46216394182615705,0.9147017904410422,0.8636399165837818,0
P05165,PCCA_HUMAN,PCCA,"Propionyl-CoA carboxylase alpha chain, mitochondrial",18.59958242031564,19.316756605092447,19.393295491504805,19.9561312657483,19.804039447944337,19.66817325692023,19.005354569392303,19.356489323809317,19.290231540154757,19.0251527922867,19.372968929855563,19.03403605736292,19.31843112300688,19.171023096101617,19.6693933208098,18.972723077808116,19.65721110898773,19.420975066871165,19.81107340901725,19.484596804932195,19.192014979816133,19.319419941499035,19.652369466393765,19.179663174428818,19.129859520873456,19.47050440682602,19.63692810960104,18.80560547995937,18.93507912304285,18.92929969155733,19.03370013355041,18.768276105770987,19.486117806754212,18.368433761760116,NA,18.766458248483264,18.98451815162781,19.232036472192235,18.456956497460137,18.847859761190374,19.3395145832078,18.95320336862815,NA,18.87526447913864,19.16275596251291,19.010323801340284,19.70460335025432,18.87114177666844,19.253987958189207,19.69665085332117,18.90757441220945,18.466326163046944,19.11201652298546,19.451091027824543,NA,19.095933960959584,19.163353875969225,19.49481659357141,19.3051264542459,18.62415585866888,18.956322162804657,18.5981115423632,0.15524411141086603,-0.06395520691288761,0.37444342973461964,19.17906803811219,1.4171317434901463,-5.152008343903932,0.16169680180232754,0.4431573605299103,0.7536254507929984,0,-0.025582391912770674,-0.23936285382909012,0.18819807000354877,19.17906803811219,-0.23944591174690638,-5.680273868276268,0.8115886436939765,0.9808951314454075,0.9946736130763997,0,0.38302998394473775,0.12756830343114334,0.6384916644583322,19.17906803811219,3.0001384511209945,-2.1684740324992147,0.003947218294816424,0.0359711719388488,0.12003487260506782,0,-0.1808265033236367,-0.4870134185416995,0.1253604118944261,19.17906803811219,-1.181706832597775,-4.933386328866022,0.24205708246477714,0.7951062843583169,0.773741710092799,0
P05166,PCCB_HUMAN,PCCB,"Propionyl-CoA carboxylase beta chain, mitochondrial",17.59758846923969,18.52714022159949,18.427679143496903,19.061393332486332,18.67200145507221,18.89189297029137,17.991585711109398,18.52188212462294,18.41974655853431,18.1168015611794,18.46994337066843,18.268784069477512,18.506501504549643,18.48801672660152,18.98657965604394,18.182530972901063,18.746098399716068,18.60045147740936,19.123384353644273,18.613256599862844,18.132817568255657,18.419296181282792,18.72985364553562,18.523170730281866,18.512705460021586,18.659942868269837,18.58485673670885,18.117225064033587,18.266508630917738,18.08502590112453,18.282373720155547,17.48874754508031,18.6399381440526,17.402730016467295,17.28265412130577,NA,NA,18.354007261100637,17.43809324072333,17.783398556098756,18.419758303897147,18.435024467370337,NA,18.013284204604474,17.867294676574154,18.059807414971445,18.84273782315907,17.23862974338579,18.4270797894844,18.646605658506054,NA,NA,18.249330716382595,18.44781165775715,NA,18.221636171448505,18.191131224626503,18.52376216687652,18.2520322846346,18.161450181256907,18.204086509826308,17.577872199090255,0.24282141540883018,-0.014052612950047672,0.499695443767708,18.298141772567416,1.8935937988266751,-4.385794238011409,0.06344225580792788,0.2690516718979938,0.5119079574694669,0,0.023305847666179602,-0.21440697331338934,0.2610186686457485,18.298141772567416,0.1963958607841068,-5.688757483022366,0.8450103605065148,0.9831552101734411,0.9960828384826694,0,0.5021548943443044,0.2125639208356087,0.791745867853,18.298141772567416,3.473543259852059,-0.9111430892820787,9.97283184915725e-4,0.01428398341342594,0.031113009329360036,1,-0.21951556774265057,-0.5695036414014285,0.1304725059161274,18.298141772567416,-1.2564121070965788,-4.840091141534739,0.21417551529977882,0.7746774252084256,0.7130066118867132,0
P05198,IF2A_HUMAN,EIF2S1,Eukaryotic translation initiation factor 2 subunit 1,21.842724103571904,21.77702724571868,21.875270157321808,21.82555058179533,21.896319688877497,21.708675911258585,22.05490231154035,21.787521355042298,21.861524629388036,21.750629177823935,21.564197700407377,21.907205238349658,21.776333834443815,21.84790591487456,21.87410365962166,21.726162815571666,22.01299284964076,21.87621625790867,21.87782107617245,21.912596065919512,21.95393546547383,21.823007495677217,21.725612727221176,21.907883685628445,21.86364034525213,21.96647420942831,21.75385560051149,21.944626536774855,21.88392268909131,21.947542626957045,21.81274454639823,22.151769927089415,21.88545175097629,21.78600155390481,21.566860989300256,21.774292838582294,21.749002680668653,21.91686342120512,21.868077982800703,22.03070929122127,21.7568391134327,21.95915546054898,21.848682970988133,22.04011367825896,22.20972172287824,21.96339516929236,21.75343803087201,22.013125264134537,22.032361964759662,21.72199322817382,21.87286240724995,21.694427802346155,22.00059072386078,21.81051003214792,21.713275764530575,22.105705216841177,22.11028902969246,21.96300725032356,22.253025507044004,22.012103434830777,22.25427242286272,22.29489440151801,0.07639389042779143,-0.025035442251705342,0.1778232231072882,21.894383024774168,1.5055354730605008,-5.07278126045439,0.13725819129063857,0.40788072447359974,0.8592374414317322,0,0.055093262479594785,-0.048747495551764566,0.15893402051095412,21.894383024774168,1.0605388310815556,-5.201799068687539,0.29300847370497823,0.8302613387083126,0.9346062690985648,0,-0.069969968225994,-0.19014505395948195,0.05020511750749394,21.894383024774168,-1.1638397056782885,-5.640122995180091,0.2489427998320767,0.4836937953053141,0.9072878730740421,0,-0.02130062794819665,-0.16645851631922304,0.12385726042282974,21.894383024774168,-0.29332406729288873,-5.508175357666095,0.7702528447653266,0.9814750914178328,0.9944551892611043,0
P05386,RLA1_HUMAN,RPLP1,60S acidic ribosomal protein P1,21.68292809195959,21.220743424866875,20.337874855480575,20.78674216285774,19.93401474577646,21.168986934459873,20.31463823163418,21.728132758022127,21.12994675043197,20.89424030969371,20.16750230023145,20.966761101097944,21.06829093457969,21.027916971881396,21.134855264336927,20.534160341481115,21.978824003131777,20.71874544406605,20.415743876568246,20.99679087585117,21.89211249626197,21.12245157830931,20.213962303258025,21.27963183669626,20.91438205652869,19.845599191978152,20.332666042599836,20.98576191332063,21.05888899427553,21.38239668703967,20.80603021488745,21.477804616464745,20.90230020641573,20.929969322551823,21.76959991756244,21.53007085553552,21.680665064029743,20.861246589922807,21.388304699706183,21.5654038180579,21.377883342552533,21.133540274100127,22.08762101689313,20.923626714959553,21.242382867790553,21.037674177139255,20.61109353151813,21.355754815325785,21.239270230184413,20.822513059005303,22.974760577997532,22.479590163368464,21.309317587945696,20.369793156950017,20.318646477524705,20.883607569949778,21.78831302278067,21.107334220591067,21.479031152497186,21.44126389981426,21.02679724448435,21.891862912559255,0.0031449221699020313,-0.33356069362099683,0.3398505379608009,21.113689770963596,0.01867047966733569,-6.152614302259638,0.98516385902561,0.9946594142933268,0.9999529930181892,0,0.007236186937095823,-0.33747441554338614,0.3519467894175778,21.113689770963596,0.04196150629905544,-5.705455657654144,0.9666640606228212,0.9959996782072377,0.9997546926192777,0,-0.41906358231990026,-0.8179977483611756,-0.020129416278624912,21.113689770963596,-2.099784000990733,-4.208216790311886,0.03981903905846062,0.1614326999352678,0.2590293795541675,0,0.004091264767193792,-0.47777601070146186,0.48595854023584945,21.113689770963596,0.016971728897506734,-5.5451984540845025,0.9865136006825026,0.9963989984446118,0.9999444496675034,0
P05387,RLA2_HUMAN,RPLP2,60S acidic ribosomal protein P2,23.08266105089373,23.22703693149089,22.539863159302065,22.457848214013183,21.86281103249625,23.057193269198052,21.928153142804987,23.1399602775562,23.03434419813569,22.80014773584518,22.186700440112148,23.188573653265887,23.03568911366057,23.12011747608349,22.529115486256305,22.624290612653173,23.5645074937912,22.46078496541081,22.273304831027268,23.247316743141965,24.036518235211556,23.238716140559607,22.20455155192387,23.09200841896258,23.07466199412237,22.523619823217004,22.551714729294776,23.235516398212276,23.18355016743889,23.369668466409795,22.62608156515057,23.701694386287468,23.0977827959207,23.16074778384448,22.56495419793792,22.824501980497686,22.873286662707073,22.59725161051769,23.372675911089473,23.499390730137183,23.32103865812097,22.825395983635023,22.9911831923269,22.974938212979833,23.32760706194851,22.588170035169945,22.228802962818953,23.598749696168053,23.221997327912117,22.624467081351614,22.976509796194428,23.788593793236824,23.44941828100856,22.23974987978788,22.15370233197536,22.934574347854745,23.825989855639065,22.583607637095263,23.37075581735496,23.253115901627563,23.34701244806881,23.516913368019807,0.0415176530818826,-0.24971282694099317,0.33274813310475837,22.95696140398189,0.2849652498405633,-6.113384095827886,0.7766193371759682,0.9023946263913775,0.9895590207065892,0,0.23270102601750864,-0.06545329491223167,0.530855346947249,22.95696140398189,1.5601024684609386,-4.627029623812328,0.12381971795942819,0.6745753884959624,0.615022859368367,0,-0.27417265572637106,-0.6192271580126576,0.07088184655991553,22.95696140398189,-1.5882994071469678,-5.0842549125351795,0.1172994876065337,0.30839694560589825,0.5556821472510405,0,0.19118337293562604,-0.22560337299498684,0.607970118866239,22.95696140398189,0.9169214935340082,-5.18484214751204,0.3627324068240385,0.8660559693754957,0.8237591172720004,0
P05388,RLA0_HUMAN,RPLP0,60S acidic ribosomal protein P0,21.64654327146232,21.330058559772883,20.724520758493075,20.637048557488956,20.886857999007592,21.4513438691152,20.51075473151625,21.39911273436962,21.13121077442922,21.09153432015068,20.41710190428929,21.321667279208462,21.186147197949573,21.38679600476757,20.772822285795453,21.00519213432756,21.816758750540295,20.784193158348018,20.694899696709346,21.50161681398828,22.07974249515615,21.548019481203564,20.441514927182208,21.465181762661707,21.152179386087212,20.61106400995747,21.034253576962076,21.10942389596817,21.42224275494389,21.505700087353627,21.012663981444486,21.970957072140024,21.206988932227997,21.763976798640073,20.644321762847543,20.503112987303897,21.125024881162716,21.156461191169605,21.82877888646288,21.807177282060863,21.52086887837721,21.087607543399212,21.560220323000262,21.419415569760343,21.60822699673027,21.268154582164133,20.786375422996393,22.01957346397712,20.96390699223784,21.08057896849359,21.938401395277825,21.565561028729675,21.84910342106461,20.77394213673599,20.817059637320018,21.01958744496109,21.94709811191938,20.878557010248823,21.624198637786424,21.616539993488324,21.632644136076134,22.05477629023468,0.046039448692376084,-0.22133904380053793,0.3134179411852901,21.259957499026534,0.34419105347919515,-6.095323024926034,0.7318658571324275,0.8842323937095937,0.9857311943282592,0,0.1518975122382571,-0.1218377535697055,0.4256327780462197,21.259957499026534,1.1092152775544808,-5.154942019516935,0.2716160567939555,0.8302613387083126,0.8203878872331504,0,-0.2925753763209009,-0.6093696646177617,0.024218911975959823,21.259957499026534,-1.8461048488907004,-4.669822097630821,0.06964611672848772,0.22527509361560227,0.45862753676764123,0,0.10585806354588101,-0.27679354561673475,0.48850967270849677,21.259957499026534,0.5529887991164542,-5.413562164623069,0.582257117785214,0.9436951765301554,0.9443554874046729,0
P05413,FABPH_HUMAN,FABP3,"Fatty acid-binding protein, heart",29.04135026588636,29.223422153333903,29.642374374722053,29.642169042619543,29.53924278602088,30.028997719858783,28.82188080707555,29.021721356895313,29.452074579543996,29.0467103404549,28.94492171536401,28.14723691572555,29.25068480823353,28.50151312719639,29.261714391208276,28.880290290753436,28.94030039995245,29.110958638932292,29.646340894385336,29.309554881659423,29.3252598160709,28.6478410125232,29.045864534416463,29.836440794421385,29.096918876303928,29.360473608896953,28.222370947400268,27.842386137148942,28.8969579569233,29.166653643485407,29.450579462545953,28.68486405389621,28.596907834340634,27.900571865491816,28.889286607985145,29.06521353060677,29.51528888809382,28.71235000911721,28.719338318940125,28.398010667036154,28.656658119079346,28.92363110892754,28.84081399866698,28.738647054088304,29.19535323094139,29.186084358519917,29.087348671656187,29.07693711643449,28.40889155957655,28.673211733605104,28.898286401652555,28.546032339964103,29.05242471458266,28.79980683744656,28.99906009584261,28.46287250901627,28.65089188820677,28.874032801114556,28.993057423602924,28.521333388646685,29.308927393661637,29.167558855805733,0.0028349383840513553,-0.23866911382570824,0.24433899059381095,28.96594999445978,0.023464706990494754,-6.152516226175266,0.9813548554376286,0.9943261393835701,0.9999466446043144,0,-0.14916013005765905,-0.3964058053136469,0.09808554519832882,28.96594999445978,-1.2059241238035234,-5.055896474323152,0.23242304587185236,0.7877603661614231,0.8044038143830952,0,0.3280556005210329,0.04191776038556927,0.6141934406564965,28.96594999445978,2.291754512863161,-3.8249953685339912,0.025324304849184555,0.12091057622754174,0.2994136162667445,0,-0.1519950684417104,-0.49761716143711443,0.19362702455369363,28.96594999445978,-0.8790709629880259,-5.213782669899505,0.3827529930844388,0.8717171545173628,0.8641829296726805,0
P05452,TETN_HUMAN,CLEC3B,Tetranectin,NA,18.444849649352715,18.209379799648744,18.629238936720977,19.960716722893498,18.54370870852443,19.232861332940058,18.227085100352753,19.076982529364404,18.357791317344983,19.472160794837972,19.872155045985053,18.868155899299733,18.79857111457198,18.390642950418496,19.056792383125345,18.427013730143187,18.396743782839582,18.821622994389585,18.33918959575885,18.991075868104765,18.780818904845137,19.09330438636161,18.270301341521343,18.710978494370803,18.31515423902704,19.520109002788267,19.407136152027626,18.846351831088025,18.954557925134317,18.502887659100917,NA,18.948768306735236,18.230982286776605,NA,NA,NA,18.07202840816214,17.848777648303322,NA,18.44537796279911,17.56261139448941,NA,NA,NA,NA,19.379759587125264,18.125151689850888,19.57823030922265,18.370072685157123,NA,NA,NA,18.244294143914633,19.105402837237204,18.024861613092515,18.02630321436773,18.53422331930822,NA,18.08537639213568,18.698613242894965,NA,0.3830106005744085,-0.03442352990832254,0.8004447310571395,18.676578153924574,1.8457638069221733,-4.319415213771624,0.07122030601294876,0.28900032581820795,0.3635256887042255,0,-0.07294992965323033,-0.39139108569338144,0.24549122638692078,18.676578153924574,-0.46083873142486526,-5.595635770543585,0.647036268122954,0.9347646640244095,0.9687400535854334,0,0.6902533873923282,0.2275571772603075,1.152949597524349,18.676578153924574,3.000999279868768,-2.0988176947615003,0.004294362446137798,0.03797883412280517,0.023232733291876737,1,-0.4559605302276388,-0.9809900752554035,0.06906901480012584,18.676578153924574,-1.7470156430026398,-4.1979028787274935,0.08715611744481801,0.716831644566237,0.328713588422975,0
P05455,LA_HUMAN,SSB,Lupus La protein,17.24289329725426,17.158519402757854,17.12254356374917,NA,15.691821314958007,NA,15.797155948210422,NA,15.986210602556444,16.803371567839044,17.234907305502045,15.51356167327996,16.74196863045829,16.479313670217223,16.643165966015093,16.58156246793706,16.483566823715368,16.420571324090293,NA,NA,17.091661673641802,16.506757133034036,16.167778339904363,15.708702254738112,16.438466983117547,16.8062504824174,16.830795772718268,17.39732345471085,16.558864776107715,16.402752377425333,NA,16.92919732281686,16.354538046129477,16.647527182255672,16.34840991405216,16.206576208490002,16.221354504709616,16.597978861170866,16.498011737677192,16.84425383560829,NA,17.01048258320399,NA,17.022763271417446,16.697893315771175,16.407204416047374,NA,16.545293972513562,17.32492768388782,NA,NA,15.902941530127269,NA,NA,16.37400732512727,16.31551851366686,16.04676252054414,16.44092834158676,16.7065141447075,16.327357317213362,NA,16.822010581003546,-0.12726736991469778,-0.4542943455014606,0.19975960567206502,16.550061248668417,-0.7824359211950834,-5.701768517695515,0.4377954107783192,0.7049144466162971,0.9002135169766985,0,0.012447183801953088,-0.29646997713182033,0.3213643447357265,16.550061248668417,0.08101106787589747,-5.625713985128427,0.9357694613882958,0.9959996782072377,0.999174020887227,0,-0.05675309132285733,-0.41997196169646583,0.3064657790507512,16.550061248668417,-0.31414952560036286,-6.149838547978129,0.7547666621907296,0.8658954154087407,0.9841595101815587,0,0.13971455371665087,-0.3101481532071483,0.58957726064045,16.550061248668417,0.6244202012479502,-5.276641030647965,0.535303798821473,0.9332592080153153,0.9163924777039912,0
P05556,ITB1_HUMAN,ITGB1,Integrin beta-1,20.492804262706077,20.147874512667563,20.3476707915208,20.303264931166535,20.456069864732537,20.317953233496073,20.394860713347768,19.84494373660768,20.24460311842437,20.10831723505452,20.240567719195603,20.238087964396108,20.510384065022453,20.39320968212809,20.270543507800344,20.23671037219464,20.322169111542912,20.158201889047497,20.18236225357005,19.951081808587126,20.21447986692462,20.033521176915116,19.972013287645915,20.13272158873407,20.149546560064746,20.18339766577462,20.21046043158606,20.42807940420404,20.38996625932741,20.012334929196435,20.361093496517615,19.889048349478895,20.25925780254271,20.185866191274823,19.78076161296817,20.390604600249205,20.27178900677421,20.1028317587048,19.950130357019376,20.169641548325767,20.064695184741772,20.32543103395856,19.76499763610327,20.244718755001585,19.9235627857807,20.45643095755139,20.481759230839305,19.556261412528848,20.532571514385616,20.03833038713164,20.012604568773018,20.414934841548305,19.80900082144561,19.94616106125681,20.28794884938124,20.315640490521425,19.902278916394177,20.26807238035035,19.77521459886817,20.033437509506,19.81039522406434,20.265935028672818,-0.048012169198354826,-0.17815364669327685,0.0821293082965672,20.169025965423266,-0.7374482144595391,-5.88994671572528,0.46362825263866625,0.7189498070155482,0.9637670903865236,0,-0.11560724886337681,-0.24884276680862655,0.017628269081872927,20.169025965423266,-1.7344468070618795,-4.378935987951323,0.0878022385741138,0.6202137993238576,0.7548516134524605,0,0.15485772190610803,6.640305717222905e-4,0.3090514132404938,20.169025965423266,2.007530694397855,-4.382100660508424,0.0490513112205811,0.18196734215635044,0.6269561083782411,0,-0.06759507966502198,-0.2538435894757055,0.11865343014566154,20.169025965423266,-0.7254679171337298,-5.319010812521886,0.4708911738564535,0.9155488561331603,0.950366323457776,0
P05783,K1C18_HUMAN,KRT18,"Keratin, type I cytoskeletal 18",24.22238895088409,23.850302665238512,24.866283748557773,24.843528055365457,24.915628044898103,24.73583435724009,25.534245339498018,25.94562050781359,24.996352300937488,25.561933223805944,23.64175623880205,24.28353951114036,23.682821360824583,25.335567424266333,24.665217713283138,24.16170683502278,26.60916926553274,25.597772854901393,24.40153393521494,25.648465681196452,25.21100545486692,25.67306444913373,24.857399889578375,26.011542556871696,24.57265055778141,24.35995126546323,25.4467059993311,24.683898008144315,25.210642571482573,22.771106749729213,23.116940580884208,26.317431628104735,23.7463909350952,26.395513590972858,24.69093410355501,25.192537840460073,25.503658412358888,25.15946489830806,25.10770050581415,24.422560965901624,25.03328975785113,24.9328721124496,26.423174824695852,25.556776658649913,25.34711731371115,23.785183150157987,24.368683218405476,25.81623766166943,23.662694393731215,24.78163751844178,26.520811140611833,25.140809802788,26.795064400577814,25.28664593549251,24.128903524260775,23.161396604532285,23.60375708659743,24.5305786946511,25.851187655593648,24.351232904350365,24.726672789381897,25.0883537771658,-0.21792245250924935,-0.7503555845969788,0.3145106795784801,24.916836288774647,-0.8181498187695326,-5.829611467410026,0.41640114587579524,0.6940019097929921,0.8261960295838982,0,0.2757064421130657,-0.26938498830878554,0.820797872534917,24.916836288774647,1.0110520008441592,-5.247364238470908,0.3159162863215689,0.8418757972242642,0.7278280363843047,0,-0.3359302752071791,-0.9667655139460273,0.29490496353166906,24.916836288774647,-1.0644594797068732,-5.746691042696888,0.2912436576424171,0.5311105935591751,0.6607353319294005,0,0.4936288946223151,-0.2683486035126952,1.2556063927573253,24.916836288774647,1.2949540561375685,-4.831785422833542,0.20013178012593935,0.7718738637322079,0.4519698014215893,0
P05787,K2C8_HUMAN,KRT8,"Keratin, type II cytoskeletal 8",22.94075460467349,22.38606421817004,23.72881664618139,22.97400667308816,24.615811251588475,22.83406915094319,25.110054019482966,23.87904377347258,24.01356615776574,24.149966726143347,21.535321636643392,23.46298633274914,22.711200940708903,22.88775512984206,23.133793337213415,22.37879019254699,25.37452151197369,24.079622746318417,22.91055152054704,24.333502231408076,22.962089408102997,23.688364977363157,23.553059555027826,25.177714726809924,23.008308866619664,20.71171781937015,24.2600416917518,23.492812257437805,22.84962101738548,21.527691431310416,23.02464667660255,22.602826021611644,22.758353326875728,24.534320477340803,24.378166117940225,25.100929342523465,24.820831117467183,22.69059406672527,21.593845456414577,23.294449201123356,24.38406812811496,24.059533854859733,24.71789086365234,24.521519351039043,23.19930125529871,22.498980754754857,25.917201158378507,24.680031020541723,22.39050583208542,23.42339546439755,22.864908175675527,24.2737317514248,24.437609994368295,24.210521062075312,22.96133861664017,21.736626670462908,22.337070231507877,23.07966610257031,23.066059680472534,21.36240416203068,22.702148915988992,23.893889208085493,-0.2812687200138626,-0.9430319704220665,0.38049453039434133,23.422402977607913,-0.849600431699698,-5.804440043381101,0.39881207357589765,0.6814863223317992,0.7721623288685595,0,-0.003653376312851009,-0.6811496758973501,0.6738429232716481,23.422402977607913,-0.010779122676767398,-5.70620063947714,0.9914342384157973,0.9989723598254691,0.999968571744825,0,-0.27034021803392605,-1.0544078368594758,0.5137274007916237,23.422402977607913,-0.68921238795227735,-6.06566227083074,0.4932578213643565,0.6920136503210784,0.8260865532742024,0,0.2776153437010116,-0.6694495091689071,1.2246801965709304,23.422402977607913,0.5859488141935609,-5.3974384963312625,0.5600343823514327,0.9332592080153153,0.8513350908749513,0
P05976,MYL1_HUMAN,MYL1,"Myosin light chain 1/3, skeletal muscle isoform",31.481060654286104,30.54513152702328,29.21545917801731,29.74096173940652,29.10815396668764,30.32047776898696,29.574078851022964,31.3234063188235,30.132192223499732,30.20598651083301,27.09226238300415,31.488864885663077,29.619885345763805,29.95020821781798,29.608796826401974,29.661909029137355,32.2951216574785,29.382101882416222,29.702698173429432,30.55037780451592,31.169111618087783,30.808848279652267,29.49346262290089,29.853780527194285,30.017934442168073,29.955895022670852,30.08019589951639,30.47692984045127,31.200501249870836,30.607349485232277,30.555459536621058,31.657721978864434,30.238391191083224,31.026388006431933,31.026325853653212,31.66010757374455,31.201069786861716,30.58786215470314,31.097661159894677,30.138746941309,30.942235353449636,30.097823445320294,30.46396531265716,31.25063348886774,30.8564933781236,30.26787866001087,28.83771778001241,31.573450047180415,29.05474893069349,30.104546599239924,32.90839488753489,31.71263926527018,32.16083014473702,30.49936847981018,29.966987817453845,29.04351851010392,30.59555010509404,29.52602868049461,31.25040933467242,30.66153740884063,30.97411773312693,29.961804659818373,-0.3028214598927583,-0.8511720402189258,0.24552912043340913,30.428444486090957,-1.10388612567988,-5.567137998763922,0.27390328365371885,0.5855381420964705,0.6756042529359428,0,0.3899527424989806,-0.17143456454297212,0.9513400495409333,30.428444486090957,1.3884982077287327,-4.847626108717031,0.16994779210009156,0.7178927871603923,0.5010250370244007,0,-0.8972702079174333,-1.5469646923614375,-0.24757572347342915,30.428444486090957,-2.7606414325790287,-2.774171759708027,0.007575017816555088,0.054796724824063024,0.012509332447839559,-1,0.6927742023917389,-0.09198312790334051,1.4775315326868184,30.428444486090957,1.764624316130024,-4.2373359737860055,0.08254615333271595,0.716831644566237,0.17762967340081068,0
P06396,GELS_HUMAN,GSN,Gelsolin,22.93155523653276,23.467828716130416,22.35710796948731,22.82890535299596,23.713359486853367,23.043503964286217,23.241455967873563,23.301113470246698,23.391261469829196,23.482002670646516,22.45988557723025,23.855187151167875,23.28191330236154,23.622884285760723,23.340572688800098,23.84986852850715,23.744549387311448,23.759750880821073,23.114853443766226,23.44758172130317,25.3330224500385,23.219875717260425,23.799691280243614,23.267825557691825,23.23380079775274,23.881759308834496,23.602154294515223,23.71259263103063,23.47285537584405,23.97732307220091,22.95327348341113,24.015242916209043,23.6281948749622,23.453167388576663,23.845847255456466,23.26576752493697,23.990311780216977,23.63622298094819,24.15267327293883,22.400481058599865,23.688448733740636,23.01080262482033,23.2350518460038,23.074961462967124,23.58704884262701,21.80405966623004,23.90322469031999,24.134967182900297,23.713428267700625,23.287840131103685,23.931843828697556,24.974335994022923,23.75394160217351,23.861996188432705,23.92380507889011,23.06679726579476,24.658955877539867,23.792253837379157,23.479169687960265,24.164744107095323,23.611345288165392,22.611744233134942,0.4519168091258692,0.12929467658272337,0.7745389416690149,23.52174178598839,2.8000144409377743,-2.577987665930314,0.006802263883545664,0.07727451050217576,0.10484305673872765,0,0.4732644757946325,0.14297218345713186,0.8035567681321332,23.52174178598839,2.864187209336562,-2.240141110136972,0.005696727598425066,0.320901069124918,0.08665971503977923,0,-0.13968135339882437,-0.5219291846095937,0.242566477811945,23.52174178598839,-0.7304480563819348,-6.037146564849702,0.4678642348648938,0.6746390591014404,0.8993358249646359,0,0.02134766666876331,-0.4403644067972098,0.4830597401347364,23.52174178598839,0.09242194740163677,-5.541632318472911,0.9266604264334152,0.9907467346058374,0.9983753101358573,0
