pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,dedup_status,merged_into,overlap_jaccard,set,n_genes
REACTOME_MITOCHONDRIAL_TRANSLATION,0.44258700857864164,0.9999308271995648,1.0568222301389383,17,42,,Reactome,1.0975286624203822,NA,NA,NA,"discordant, all 802",802
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,0.45081616610918585,0.9999308271995648,1.0993568709804435,8,19,,Reactome,1.1733455461415159,NA,NA,NA,"discordant, all 802",802
REACTOME_CELLULAR_SENESCENCE,0.4612069669986556,0.9999308271995648,1.1189882436765228,6,14,,Reactome,1.2097989949748744,NA,NA,NA,"discordant, all 802",802
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,0.4612069669986556,0.9999308271995648,1.1189882436765228,6,14,,Reactome,1.2097989949748744,NA,NA,NA,"discordant, all 802",802
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,0.4627061873883684,0.9999308271995648,1.0443890274314216,18,45,,Reactome,1.0756802721088434,NA,NA,NA,"discordant, all 802",802
REACTOME_CELL_CYCLE_CHECKPOINTS,0.46604435120048515,0.9999308271995648,1.0296793228197112,28,71,,Reactome,1.0507781984255753,NA,NA,NA,"discordant, all 802",802
REACTOME_NEDDYLATION,0.46604435120048515,0.9999308271995648,1.0296793228197112,28,71,,Reactome,1.0507781984255753,NA,NA,NA,"discordant, all 802",802
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,0.46871837452751985,0.9999308271995648,1.0637295649764478,11,27,,Reactome,1.109039190897598,NA,NA,NA,"discordant, all 802",802
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,0.4802182447107601,0.9999308271995648,1.0182793017456357,39,100,,Reactome,1.0314977547644113,NA,NA,NA,"discordant, all 802",802
REACTOME_DRUG_ADME,0.4943080740838874,0.9999308271995648,1.0751063517676396,7,17,,Reactome,1.128805031446541,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,0.4973985117251274,0.9999308271995648,1.0199111596009975,25,64,,Reactome,1.0337260337260337,NA,NA,NA,"discordant, all 802",802
REACTOME_EPH_EPHRIN_SIGNALING,0.5059360956905385,0.9999308271995648,1.0443890274314216,10,25,,Reactome,1.0749158249158248,NA,NA,NA,"discordant, all 802",802
REACTOME_ESR_MEDIATED_SIGNALING,0.5059360956905385,0.9999308271995648,1.0443890274314216,10,25,,Reactome,1.0749158249158248,NA,NA,NA,"discordant, all 802",802
REACTOME_MATURATION_OF_DENV_PROTEINS,0.5059360956905385,0.9999308271995648,1.0443890274314216,10,25,,Reactome,1.0749158249158248,NA,NA,NA,"discordant, all 802",802
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,0.5059360956905385,0.9999308271995648,1.0443890274314216,10,25,,Reactome,1.0749158249158248,NA,NA,NA,"discordant, all 802",802
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,0.5131390383590153,0.9999308271995648,1.0879052369077307,5,12,,Reactome,1.1516400788671806,NA,NA,NA,"discordant, all 802",802
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,0.5131390383590153,0.9999308271995648,1.0879052369077307,5,12,,Reactome,1.1516400788671806,NA,NA,NA,"discordant, all 802",802
REACTOME_SIGNALING_BY_FGFR,0.5131390383590153,0.9999308271995648,1.0879052369077307,5,12,,Reactome,1.1516400788671806,NA,NA,NA,"discordant, all 802",802
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,0.5131390383590153,0.9999308271995648,1.0879052369077307,5,12,,Reactome,1.1516400788671806,NA,NA,NA,"discordant, all 802",802
REACTOME_TRNA_PROCESSING,0.5131390383590153,0.9999308271995648,1.0879052369077307,5,12,,Reactome,1.1516400788671806,NA,NA,NA,"discordant, all 802",802
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,0.5163375951706756,0.9999308271995648,1.015378221113882,21,54,,Reactome,1.0258409963915727,NA,NA,NA,"discordant, all 802",802
REACTOME_ECM_PROTEOGLYCANS,0.5221681658731411,0.9999308271995648,1.0443890274314214,8,20,,Reactome,1.0747271200671704,NA,NA,NA,"discordant, all 802",802
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,0.5369619060757359,0.9999308271995648,1.0042202186840592,25,65,,Reactome,1.007078507078507,NA,NA,NA,"discordant, all 802",802
REACTOME_INTERLEUKIN_17_SIGNALING,0.543389793452134,0.9999308271995648,1.0443890274314214,6,15,,Reactome,1.0745393634840872,NA,NA,NA,"discordant, all 802",802
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,0.5462659481980148,0.9999308271995648,1.021684918139434,9,23,,Reactome,1.0360295442262655,NA,NA,NA,"discordant, all 802",802
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,0.5675288032490552,0.9999308271995648,1.0042202186840592,10,26,,Reactome,1.0069444444444444,NA,NA,NA,"discordant, all 802",802
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,0.5675288032490552,0.9999308271995648,1.0042202186840592,10,26,,Reactome,1.0069444444444444,NA,NA,NA,"discordant, all 802",802
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,0.5684371389077614,0.9999308271995648,1.0153782211138818,7,18,,Reactome,1.025385934819897,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,0.5684371389077614,0.9999308271995648,1.0153782211138818,7,18,,Reactome,1.025385934819897,NA,NA,NA,"discordant, all 802",802
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,0.5684371389077614,0.9999308271995648,1.0153782211138818,7,18,,Reactome,1.025385934819897,NA,NA,NA,"discordant, all 802",802
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,0.5745120735691728,0.9999308271995648,1.0443890274314214,4,10,,Reactome,1.0743525480367586,NA,NA,NA,"discordant, all 802",802
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,0.5745120735691728,0.9999308271995648,1.0443890274314214,4,10,,Reactome,1.0743525480367586,NA,NA,NA,"discordant, all 802",802
REACTOME_FOXO_MEDIATED_TRANSCRIPTION,0.5745120735691728,0.9999308271995648,1.0443890274314214,4,10,,Reactome,1.0743525480367586,NA,NA,NA,"discordant, all 802",802
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,0.5745120735691728,0.9999308271995648,1.0443890274314214,4,10,,Reactome,1.0743525480367586,NA,NA,NA,"discordant, all 802",802
REACTOME_GPER1_SIGNALING,0.5745120735691728,0.9999308271995648,1.0443890274314214,4,10,,Reactome,1.0743525480367586,NA,NA,NA,"discordant, all 802",802
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,0.5745120735691728,0.9999308271995648,1.0443890274314214,4,10,,Reactome,1.0743525480367586,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,0.5745120735691728,0.9999308271995648,1.0443890274314214,4,10,,Reactome,1.0743525480367586,NA,NA,NA,"discordant, all 802",802
REACTOME_RHOB_GTPASE_CYCLE,0.5745120735691728,0.9999308271995648,1.0443890274314214,4,10,,Reactome,1.0743525480367586,NA,NA,NA,"discordant, all 802",802
REACTOME_RHOBTB1_GTPASE_CYCLE,0.5745120735691728,0.9999308271995648,1.0443890274314214,4,10,,Reactome,1.0743525480367586,NA,NA,NA,"discordant, all 802",802
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER,0.5990867403638747,0.9999308271995648,1.0042202186840592,5,13,,Reactome,1.006900878293601,NA,NA,NA,"discordant, all 802",802
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,0.5990867403638747,0.9999308271995648,1.0042202186840592,5,13,,Reactome,1.006900878293601,NA,NA,NA,"discordant, all 802",802
REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT,0.5990867403638747,0.9999308271995648,1.0042202186840592,5,13,,Reactome,1.006900878293601,NA,NA,NA,"discordant, all 802",802
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,0.5990867403638747,0.9999308271995648,1.0042202186840592,5,13,,Reactome,1.006900878293601,NA,NA,NA,"discordant, all 802",802
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES,0.5990867403638747,0.9999308271995648,1.0042202186840592,5,13,,Reactome,1.006900878293601,NA,NA,NA,"discordant, all 802",802
REACTOME_MITOTIC_PROMETAPHASE,0.6014662336967911,0.9999308271995648,0.9791147132169576,15,40,,Reactome,0.9659466327827192,NA,NA,NA,"discordant, all 802",802
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,0.608784266738062,0.9999308271995648,0.9791147132169576,9,24,,Reactome,0.9662042875157629,NA,NA,NA,"discordant, all 802",802
REACTOME_PYRUVATE_METABOLISM,0.608784266738062,0.9999308271995648,0.9791147132169576,9,24,,Reactome,0.9662042875157629,NA,NA,NA,"discordant, all 802",802
REACTOME_RAB_REGULATION_OF_TRAFFICKING,0.608784266738062,0.9999308271995648,0.9791147132169576,9,24,,Reactome,0.9662042875157629,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,0.608784266738062,0.9999308271995648,0.9791147132169576,9,24,,Reactome,0.9662042875157629,NA,NA,NA,"discordant, all 802",802
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,0.608784266738062,0.9999308271995648,0.9791147132169576,9,24,,Reactome,0.9662042875157629,NA,NA,NA,"discordant, all 802",802
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,0.6162654111532687,0.9999308271995648,0.9715246766803921,16,43,,Reactome,0.9537272641598341,NA,NA,NA,"discordant, all 802",802
REACTOME_GLUTATHIONE_CONJUGATION,0.6194652381417535,0.9999308271995648,0.9791147132169576,6,16,,Reactome,0.9663316582914573,NA,NA,NA,"discordant, all 802",802
REACTOME_RHOH_GTPASE_CYCLE,0.6194652381417535,0.9999308271995648,0.9791147132169576,6,16,,Reactome,0.9663316582914573,NA,NA,NA,"discordant, all 802",802
REACTOME_CRISTAE_FORMATION,0.6256525848499586,0.9999308271995648,0.9670268772513162,10,27,,Reactome,0.946969696969697,NA,NA,NA,"discordant, all 802",802
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,0.6259994372771567,0.9999308271995648,0.9685865980210764,23,62,,Reactome,0.948586287482308,NA,NA,NA,"discordant, all 802",802
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,0.6300810776135158,0.9999308271995648,0.9649246449094656,17,46,,Reactome,0.9431583571271689,NA,NA,NA,"discordant, all 802",802
REACTOME_SEMAPHORIN_INTERACTIONS,0.637049373040263,0.9999308271995648,0.9619372621078881,7,19,,Reactome,0.939203354297694,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION,0.6399392208682647,0.9999308271995648,0.9619372621078881,21,57,,Reactome,0.9381135296628255,NA,NA,NA,"discordant, all 802",802
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,0.6409331708913104,0.9999308271995648,0.9573566084788029,11,30,,Reactome,0.93173198482933,NA,NA,NA,"discordant, all 802",802
REACTOME_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES,0.643032414042406,0.9999308271995648,0.9591327802941626,18,49,,Reactome,0.9339203423304806,NA,NA,NA,"discordant, all 802",802
REACTOME_M_PHASE,0.6453362739171942,0.9999308271995648,0.9660598503740648,37,100,,Reactome,0.9435211121485632,NA,NA,NA,"discordant, all 802",802
REACTOME_S_PHASE,0.6477057104805966,0.9999308271995648,0.9552338665531294,15,41,,Reactome,0.9280617730427133,NA,NA,NA,"discordant, all 802",802
REACTOME_SELECTIVE_AUTOPHAGY,0.6477057104805966,0.9999308271995648,0.9552338665531294,15,41,,Reactome,0.9280617730427133,NA,NA,NA,"discordant, all 802",802
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,0.6477057104805966,0.9999308271995648,0.9552338665531294,15,41,,Reactome,0.9280617730427133,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY,0.6492309679990297,0.9999308271995648,0.9599163855068212,25,68,,Reactome,0.9345724462003532,NA,NA,NA,"discordant, all 802",802
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,0.6549182367201022,0.9999308271995648,0.9494445703922013,12,33,,Reactome,0.9193490054249548,NA,NA,NA,"discordant, all 802",802
REACTOME_SIGNALING_BY_FGFR2,0.662632033826114,0.9999308271995648,0.9494445703922013,4,11,,Reactome,0.9201575366988901,NA,NA,NA,"discordant, all 802",802
REACTOME_METABOLISM_OF_STEROIDS,0.6666363629522931,0.9999308271995648,0.9399501246882793,9,25,,Reactome,0.9051071878940732,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,0.6678226558763964,0.9999308271995648,0.9428512053200332,13,36,,Reactome,0.9090758803107952,NA,NA,NA,"discordant, all 802",802
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,0.6703731534773403,0.9999308271995648,0.952652153400283,27,74,,Reactome,0.9228551818805766,NA,NA,NA,"discordant, all 802",802
REACTOME_RHO_GTPASE_EFFECTORS,0.6703731534773403,0.9999308271995648,0.952652153400283,27,74,,Reactome,0.9228551818805766,NA,NA,NA,"discordant, all 802",802
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,0.675686614455663,0.9999308271995648,0.9324902030637692,5,14,,Reactome,0.8943259445141503,NA,NA,NA,"discordant, all 802",802
REACTOME_RHOQ_GTPASE_CYCLE,0.675686614455663,0.9999308271995648,0.9324902030637692,5,14,,Reactome,0.8943259445141503,NA,NA,NA,"discordant, all 802",802
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,0.679809286303464,0.9999308271995648,0.9372722041051217,14,39,,Reactome,0.9004060913705584,NA,NA,NA,"discordant, all 802",802
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,0.6877327821733172,0.9999308271995648,0.9215197300865483,6,17,,Reactome,0.8777980813156693,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_INSULIN_SECRETION,0.6877327821733172,0.9999308271995648,0.9215197300865483,6,17,,Reactome,0.8777980813156693,NA,NA,NA,"discordant, all 802",802
REACTOME_RHOC_GTPASE_CYCLE,0.6877327821733172,0.9999308271995648,0.9215197300865483,6,17,,Reactome,0.8777980813156693,NA,NA,NA,"discordant, all 802",802
REACTOME_CO_INHIBITION_BY_PD_1,0.7130365904937102,0.9999308271995648,0.9293292193245699,21,59,,Reactome,0.8873239436619719,NA,NA,NA,"discordant, all 802",802
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,0.716032746467379,0.9999308271995648,0.9324902030637692,25,70,,Reactome,0.8916058916058917,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_CDH1_FUNCTION,0.7219940069378264,0.9999308271995648,0.9138403990024937,14,40,,Reactome,0.8650917610308473,NA,NA,NA,"discordant, all 802",802
REACTOME_ION_CHANNEL_TRANSPORT,0.7283036497944891,0.9999308271995648,0.9003353684753633,10,29,,Reactome,0.8459595959595959,NA,NA,NA,"discordant, all 802",802
REACTOME_AUTOPHAGY,0.7296217019397868,0.9999308271995648,0.9186755333887503,19,54,,Reactome,0.8714833059660646,NA,NA,NA,"discordant, all 802",802
REACTOME_G_PROTEIN_MEDIATED_EVENTS,0.7373785315596629,0.9999308271995648,0.8703241895261845,4,12,,Reactome,0.8045112781954887,NA,NA,NA,"discordant, all 802",802
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,0.7373785315596629,0.9999308271995648,0.8703241895261845,4,12,,Reactome,0.8045112781954887,NA,NA,NA,"discordant, all 802",802
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS,0.7373785315596629,0.9999308271995648,0.8703241895261845,4,12,,Reactome,0.8045112781954887,NA,NA,NA,"discordant, all 802",802
REACTOME_LAMININ_INTERACTIONS,0.7373785315596629,0.9999308271995648,0.8703241895261845,4,12,,Reactome,0.8045112781954887,NA,NA,NA,"discordant, all 802",802
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,0.7373785315596629,0.9999308271995648,0.8703241895261845,4,12,,Reactome,0.8045112781954887,NA,NA,NA,"discordant, all 802",802
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,0.7373785315596629,0.9999308271995648,0.8703241895261845,4,12,,Reactome,0.8045112781954887,NA,NA,NA,"discordant, all 802",802
REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA,0.7373785315596629,0.9999308271995648,0.8703241895261845,4,12,,Reactome,0.8045112781954887,NA,NA,NA,"discordant, all 802",802
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,0.7418350249574276,0.9999308271995648,0.8703241895261845,5,15,,Reactome,0.8042659974905897,NA,NA,NA,"discordant, all 802",802
REACTOME_GLUCONEOGENESIS,0.7418350249574276,0.9999308271995648,0.8703241895261845,5,15,,Reactome,0.8042659974905897,NA,NA,NA,"discordant, all 802",802
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,0.7418350249574276,0.9999308271995648,0.8703241895261845,5,15,,Reactome,0.8042659974905897,NA,NA,NA,"discordant, all 802",802
REACTOME_RAB_GERANYLGERANYLATION,0.7418350249574276,0.9999308271995648,0.8703241895261845,5,15,,Reactome,0.8042659974905897,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATED_NECROSIS,0.7418350249574276,0.9999308271995648,0.8703241895261845,5,15,,Reactome,0.8042659974905897,NA,NA,NA,"discordant, all 802",802
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,0.7418350249574276,0.9999308271995648,0.8703241895261845,5,15,,Reactome,0.8042659974905897,NA,NA,NA,"discordant, all 802",802
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,0.7452305647242878,0.9999308271995648,0.8951905949412183,12,35,,Reactome,0.838084755090809,NA,NA,NA,"discordant, all 802",802
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,0.7452305647242878,0.9999308271995648,0.8951905949412183,12,35,,Reactome,0.838084755090809,NA,NA,NA,"discordant, all 802",802
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,0.7452305647242878,0.9999308271995648,0.8951905949412183,12,35,,Reactome,0.838084755090809,NA,NA,NA,"discordant, all 802",802
REACTOME_SIGNALING_BY_NOTCH4,0.7452305647242878,0.9999308271995648,0.8951905949412183,12,35,,Reactome,0.838084755090809,NA,NA,NA,"discordant, all 802",802
REACTOME_UBIQUITIN_MEDIATED_DEGRADATION_OF_PHOSPHORYLATED_CDC25A,0.7452305647242878,0.9999308271995648,0.8951905949412183,12,35,,Reactome,0.838084755090809,NA,NA,NA,"discordant, all 802",802
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,0.7473806038060951,0.9999308271995648,0.8703241895261845,6,18,,Reactome,0.8040201005025126,NA,NA,NA,"discordant, all 802",802
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,0.7537261545429139,0.9999308271995648,0.9117681985512409,22,63,,Reactome,0.8606003752345216,NA,NA,NA,"discordant, all 802",802
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,0.7574782124940169,0.9999308271995648,0.9247194513715712,34,96,,Reactome,0.8782762096774194,NA,NA,NA,"discordant, all 802",802
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,0.760513864360094,0.9999308271995648,0.8915516087829206,14,41,,Reactome,0.8323933070125964,NA,NA,NA,"discordant, all 802",802
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,0.7658313141207375,0.9999308271995648,0.8703241895261845,9,27,,Reactome,0.8032786885245902,NA,NA,NA,"discordant, all 802",802
REACTOME_TRNA_AMINOACYLATION,0.7658313141207375,0.9999308271995648,0.8703241895261845,9,27,,Reactome,0.8032786885245902,NA,NA,NA,"discordant, all 802",802
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,0.7676312161166783,0.9999308271995648,0.8901042847426889,15,44,,Reactome,0.8300836875082154,NA,NA,NA,"discordant, all 802",802
REACTOME_SIGNALING_BY_NOTCH,0.7676312161166783,0.9999308271995648,0.8901042847426889,15,44,,Reactome,0.8300836875082154,NA,NA,NA,"discordant, all 802",802
REACTOME_G2_M_CHECKPOINTS,0.7744377537954745,0.9999308271995648,0.8888417254735502,16,47,,Reactome,0.8280390708364114,NA,NA,NA,"discordant, all 802",802
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.7753947314032421,0.9999308271995648,0.9166180293945986,33,94,,Reactome,0.8659958643330704,NA,NA,NA,"discordant, all 802",802
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,0.7839345191482339,0.9999308271995648,0.8703241895261845,12,36,,Reactome,0.8025316455696202,NA,NA,NA,"discordant, all 802",802
REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,0.7839345191482339,0.9999308271995648,0.8703241895261845,12,36,,Reactome,0.8025316455696202,NA,NA,NA,"discordant, all 802",802
REACTOME_RRNA_PROCESSING,0.7874277740051764,0.9999308271995648,0.9037981968156531,27,78,,Reactome,0.847741935483871,NA,NA,NA,"discordant, all 802",802
REACTOME_DEUBIQUITINATION,0.789242849734171,0.9999308271995648,0.896304016079205,23,67,,Reactome,0.83743727389427,NA,NA,NA,"discordant, all 802",802
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,0.7896820377655869,0.9999308271995648,0.8703241895261845,13,39,,Reactome,0.8022813688212928,NA,NA,NA,"discordant, all 802",802
REACTOME_SYNTHESIS_OF_DNA,0.7896820377655869,0.9999308271995648,0.8703241895261845,13,39,,Reactome,0.8022813688212928,NA,NA,NA,"discordant, all 802",802
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,0.7952684465952538,0.9999308271995648,0.8703241895261844,14,42,,Reactome,0.8020304568527918,NA,NA,NA,"discordant, all 802",802
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,0.7983027103134022,0.9999308271995648,0.8245176532353327,6,19,,Reactome,0.7415925782759953,NA,NA,NA,"discordant, all 802",802
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,0.7983027103134022,0.9999308271995648,0.8245176532353327,6,19,,Reactome,0.7415925782759953,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_TP53_ACTIVITY,0.7983027103134022,0.9999308271995648,0.8245176532353327,6,19,,Reactome,0.7415925782759953,NA,NA,NA,"discordant, all 802",802
REACTOME_SIGNALING_BY_VEGF,0.7983027103134022,0.9999308271995648,0.8245176532353327,6,19,,Reactome,0.7415925782759953,NA,NA,NA,"discordant, all 802",802
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,0.7983027103134022,0.9999308271995648,0.8245176532353327,6,19,,Reactome,0.7415925782759953,NA,NA,NA,"discordant, all 802",802
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,0.7988415498689023,0.9999308271995648,0.8033761749472472,4,13,,Reactome,0.7145641882483987,NA,NA,NA,"discordant, all 802",802
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,0.7988415498689023,0.9999308271995648,0.8033761749472472,4,13,,Reactome,0.7145641882483987,NA,NA,NA,"discordant, all 802",802
REACTOME_RHOJ_GTPASE_CYCLE,0.7988415498689023,0.9999308271995648,0.8033761749472472,4,13,,Reactome,0.7145641882483987,NA,NA,NA,"discordant, all 802",802
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,0.8004404721802567,0.9999308271995648,0.8307639990931761,7,22,,Reactome,0.749601677148847,NA,NA,NA,"discordant, all 802",802
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,0.8004404721802567,0.9999308271995648,0.8307639990931761,7,22,,Reactome,0.749601677148847,NA,NA,NA,"discordant, all 802",802
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,0.8033589788386458,0.9999308271995648,0.8355112219451372,8,25,,Reactome,0.7556675062972292,NA,NA,NA,"discordant, all 802",802
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,0.8043518697837726,0.9999308271995648,0.783291770573566,3,10,,Reactome,0.689254425174325,NA,NA,NA,"discordant, all 802",802
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,0.8043518697837726,0.9999308271995648,0.783291770573566,3,10,,Reactome,0.689254425174325,NA,NA,NA,"discordant, all 802",802
REACTOME_BIOLOGICAL_OXIDATIONS,0.8059543758289267,0.9999308271995648,0.8703241895261845,16,48,,Reactome,0.8015267175572519,NA,NA,NA,"discordant, all 802",802
REACTOME_ONCOGENIC_MAPK_SIGNALING,0.806757378078641,0.9999308271995648,0.8392411827573922,9,28,,Reactome,0.7604035308953342,NA,NA,NA,"discordant, all 802",802
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,0.8143147118008168,0.9999308271995648,0.8447264192460026,11,34,,Reactome,0.7672731270268784,NA,NA,NA,"discordant, all 802",802
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,0.8143147118008168,0.9999308271995648,0.8447264192460026,11,34,,Reactome,0.7672731270268784,NA,NA,NA,"discordant, all 802",802
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,0.8143147118008168,0.9999308271995648,0.8447264192460026,11,34,,Reactome,0.7672731270268784,NA,NA,NA,"discordant, all 802",802
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,0.8143147118008168,0.9999308271995648,0.8447264192460026,11,34,,Reactome,0.7672731270268784,NA,NA,NA,"discordant, all 802",802
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,0.8143147118008168,0.9999308271995648,0.8447264192460026,11,34,,Reactome,0.7672731270268784,NA,NA,NA,"discordant, all 802",802
REACTOME_DOWNSTREAM_TCR_SIGNALING,0.8222725711271015,0.9999308271995648,0.8485660847880299,13,40,,Reactome,0.7719570013613106,NA,NA,NA,"discordant, all 802",802
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,0.8222725711271015,0.9999308271995648,0.8485660847880299,13,40,,Reactome,0.7719570013613106,NA,NA,NA,"discordant, all 802",802
