gene,fcm_cluster,fcm_membership,wgcna_module,concordance_quadrant,reversal_quadrant
TARDBP,C3,0.6202372653384163,Turquoise,Conc. Up,Exacerbated Up
AIMP2,C2,0.947141476690634,Pink,Disc. YUp/ODn,Exacerbated Down
PRDX4,C4,0.7873349632812074,Red,Conc. Up,Reversed (Aging Down / Training Up)
PSMD2,C4,0.9051604670470546,Red,Conc. Up,Reversed (Aging Down / Training Up)
MYBPH,C1,0.9920346972656364,Brown,Conc. Up,Reversed (Aging Down / Training Up)
SELENBP1,C4,0.9990171220606144,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
G3BP1,C1,0.997769277246951,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PABPC4,C3,0.9904904321175846,Green,Disc. YDn/OUp,Exacerbated Up
SGCG,C4,0.9774248596346914,Yellow,Conc. Down,Exacerbated Down
EIF3I,C1,0.9809631427493576,Purple,Conc. Up,Reversed (Aging Down / Training Up)
DYNC1I2,C2,0.9967550273967009,Blue,Conc. Up,Reversed (Aging Down / Training Up)
NNT,C3,0.9999996964530102,Turquoise,Conc. Up,Exacerbated Up
SNTA1,C4,0.9920140682016624,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SNTB2,C1,0.9042837048851048,Brown,Conc. Down,Exacerbated Down
SF3B2,C1,0.5111824310556298,Turquoise,Conc. Up,Exacerbated Up
PDAP1,C2,0.9689703648536936,Black,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
TMED1,C4,0.6552962699671906,Blue,Conc. Up,Reversed (Aging Down / Training Up)
FKBP5,C4,0.6199451244243883,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
PICALM,C2,0.7647388939732903,Pink,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MTX1,C3,0.547250163169874,Pink,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ART3,C4,0.8837954411961103,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
ASAH1,C2,0.4802240689609067,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
PIN1,C4,0.9943967185192072,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
CAMK2B,C2,0.6213755398957687,Purple,Conc. Up,Reversed (Aging Down / Training Up)
CAMK2G,C1,0.8436780922117283,Purple,Disc. YUp/ODn,Exacerbated Down
CAMK2D,C2,0.9531223329067104,Purple,Conc. Up,Reversed (Aging Down / Training Up)
DCTN2,C2,0.997423945138177,Purple,Conc. Up,Exacerbated Up
NAE1,C4,0.8757737793661069,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
STIM1,C4,0.7866911030581707,Purple,Conc. Up,Reversed (Aging Down / Training Up)
CUL3,C1,0.49139623661561344,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
CUL4A,C2,0.7875849258928502,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
FHL1,C2,0.8684342866801577,Blue,Conc. Up,Reversed (Aging Down / Training Up)
FHL3,C1,0.9401955928157582,Brown,Conc. Down,Exacerbated Down
ITGA7,C1,0.7140475702234358,Brown,Conc. Down,Reversed (Aging Up / Training Down)
CACNA1S,C4,0.649676909268665,Magenta,Conc. Down,Exacerbated Down
MOGS,C1,0.9920705020654962,Green,Conc. Down,Exacerbated Down
SPTAN1,C2,0.9967737651031124,Blue,Conc. Up,Reversed (Aging Down / Training Up)
AUH,C3,0.9998795607001126,Pink,Disc. YDn/OUp,Exacerbated Up
SNTB1,C4,0.9994314487637116,Yellow,Conc. Down,Exacerbated Down
TUBB2A,C2,0.5022914655953391,Blue,Conc. Up,Exacerbated Up
IDI1,C3,0.9984674316953804,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
PRKG1,C4,0.9751104164483064,Brown,Conc. Down,Exacerbated Down
COX17,C3,0.9378089752978834,Green,Conc. Down,Exacerbated Down
SCARB2,C2,0.8109402050407027,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
NID2,C1,0.9904357701979868,Brown,Conc. Down,Reversed (Aging Up / Training Down)
IL18,C2,0.9904739221772084,Blue,Conc. Up,Reversed (Aging Down / Training Up)
DAG1,C4,0.9486357360227314,Red,Conc. Down,Exacerbated Down
EIF3A,C2,0.9161037012394392,Purple,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
UBAP2L,C1,0.981700648572286,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MLEC,C2,0.8464708091710601,Magenta,Conc. Down,Exacerbated Down
DPYSL3,C1,0.4249723593722095,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
DCTN1,C2,0.9924023144516936,Blue,Conc. Up,Exacerbated Up
DYNC1H1,C2,0.9999966811227766,Blue,Conc. Up,Reversed (Aging Down / Training Up)
EIF2B1,C2,0.981356636451557,Blue,Conc. Up,Reversed (Aging Down / Training Up)
EIF4A2,C4,0.916996284779895,Red,Disc. YDn/OUp,Exacerbated Up
ENDOG,C3,0.9998358672428224,Pink,Conc. Up,Reversed (Aging Down / Training Up)
FLNC,C2,0.999800154785429,Blue,Conc. Up,Reversed (Aging Down / Training Up)
MYBPC2,C1,0.9999669338720142,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CAPRIN1,C1,0.9996515583890808,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PRPSAP1,C4,0.9887461424541942,Red,Disc. YUp/ODn,Exacerbated Down
CLINT1,C1,0.44522042070249823,Blue,Conc. Down,Exacerbated Down
GANAB,C2,0.9318407760861884,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
SSPN,C2,0.749633327049471,Brown,Conc. Down,Exacerbated Down
MVP,C1,0.5418037219933157,Black,Conc. Up,Reversed (Aging Down / Training Up)
LTBP3,C4,0.4691188936225968,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
LASP1,C1,0.986592732318562,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PTGR1,C3,0.8262738892010114,Pink,Conc. Up,Reversed (Aging Down / Training Up)
KPNB1,C2,0.9997298239701232,Blue,Conc. Up,Reversed (Aging Down / Training Up)
PSME4,C2,0.998911775791459,Blue,Conc. Up,Reversed (Aging Down / Training Up)
SLMAP,C2,0.9999949351143366,Blue,Conc. Up,Exacerbated Up
EMC2,C1,0.9290901161075892,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PSMD6,C2,0.9979662243205882,Magenta,Disc. YUp/ODn,Exacerbated Down
KARS1,C4,0.7173643825181713,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
EEA1,C2,0.9998699398083806,Blue,Conc. Up,Reversed (Aging Down / Training Up)
PAFAH1B3,C4,0.9884811017307248,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
PDK1,C3,0.9999063818317544,Green,Conc. Down,Reversed (Aging Up / Training Down)
PDK2,C3,0.9987558825207234,Turquoise,Conc. Down,Exacerbated Down
PEA15,C2,0.8403976308803816,Blue,Conc. Down,Exacerbated Down
PGM5,C1,0.992442922670511,Green,Conc. Down,Reversed (Aging Up / Training Down)
PLEC,C2,0.7351024461288354,Brown,Disc. YUp/ODn,Exacerbated Down
PPP2R5A,C4,0.8175683494084894,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PPA1,C3,0.6710545491395872,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
PTGES3,C4,0.8007665974836214,Red,Conc. Down,Reversed (Aging Up / Training Down)
NECTIN1,C1,0.9463414609862196,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
NONO,C1,0.984693303275357,Black,Disc. YDn/OUp,Exacerbated Up
RABEP1,C2,0.9666339473016108,Blue,Conc. Up,Reversed (Aging Down / Training Up)
RAB35,C1,0.8976869712981057,Brown,Conc. Up,Reversed (Aging Down / Training Up)
TMED2,C4,0.9944953129754812,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ELOC,C1,0.570636635764852,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ELOB,C1,0.558905762369921,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RSU1,C2,0.5730704058990018,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
MAPRE2,C4,0.9442382869088946,Yellow,Conc. Down,Exacerbated Down
TSN,C4,0.9993269586312954,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
SF1,C1,0.8587046374407091,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
TRIP10,C4,0.7345573499989081,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MAPRE1,C2,0.9753135123242817,Blue,Conc. Up,Reversed (Aging Down / Training Up)
ELAVL1,C3,0.6229738072686404,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MYLK,C4,0.9846585908591928,Yellow,Conc. Down,Exacerbated Down
SPEG,C1,0.8096964726283009,Brown,Disc. YUp/ODn,Exacerbated Down
UBE2V2,C4,0.999933703045938,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
NEDD8,C1,0.9028322442579364,Red,Disc. YDn/OUp,Exacerbated Up
ADIPOQ,C3,0.5324739443458514,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ZYX,C2,0.8263580084716315,Black,Conc. Up,Reversed (Aging Down / Training Up)
HSPB2,C2,0.9990278801671502,Blue,Conc. Up,Reversed (Aging Down / Training Up)
ETFDH,C3,0.999768739165494,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
DDB1,C2,0.9997680074376708,Blue,Conc. Up,Reversed (Aging Down / Training Up)
CDC37,C4,0.8733439629774177,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
DPYSL2,C2,0.6632599656820763,Turquoise,Conc. Up,Exacerbated Up
SYPL1,C2,0.41791020428989634,Yellow,Conc. Down,Exacerbated Down
SGCB,C4,0.9618949684051704,Yellow,Conc. Down,Exacerbated Down
FXN,C3,0.9999979477199478,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
FSCN1,C3,0.7518220270335416,Pink,Conc. Up,Exacerbated Up
DECR1,C3,0.999999164187462,Turquoise,Conc. Up,Exacerbated Up
NDUFA5,C3,0.993717737374755,Green,Conc. Down,Reversed (Aging Up / Training Down)
TST,C3,0.9999998209724702,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
KYAT1,C3,0.8381267333939157,Yellow,Conc. Down,Exacerbated Down
NDUFA9,C3,0.9788104879179684,Green,Conc. Down,Exacerbated Down
PPP1R3A,C3,0.5487902363217212,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
HADH,C3,0.9993407409519216,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
UGP2,C2,0.9667184318035748,Blue,Conc. Up,Reversed (Aging Down / Training Up)
TXNRD1,C4,0.9992308483805706,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
IMMT,C3,0.991717614101361,Green,Conc. Down,Reversed (Aging Up / Training Down)
IAH1,C3,0.7544670747401868,Pink,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
KLHL40,C2,0.9854774528234316,Blue,Conc. Up,Reversed (Aging Down / Training Up)
TKFC,C2,0.546247184974199,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
TIMM50,C3,0.999846861146654,Turquoise,Conc. Up,Exacerbated Up
NADK2,C3,0.9998577709129812,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
PDLIM3,C2,0.9891362756370984,Blue,Conc. Up,Reversed (Aging Down / Training Up)
HSD17B12,C3,0.699454985657497,Turquoise,Conc. Up,Exacerbated Up
AGK,C3,0.999131188054832,Pink,Conc. Up,Reversed (Aging Down / Training Up)
LACTB2,C3,0.9612213469449712,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
CAVIN4,C2,0.9882752041050138,Blue,Conc. Up,Reversed (Aging Down / Training Up)
FLG2,C1,0.7178829181168732,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RABL3,C2,0.9865227435480498,Purple,Disc. YUp/ODn,Exacerbated Down
COQ5,C3,0.9999668182637538,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
NOMO2,C1,0.8109673399753852,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
COA6,C3,0.999999205978602,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
GNAS,C4,0.675903057741319,Yellow,Conc. Down,Exacerbated Down
C6orf136,C3,0.999565522906756,Pink,Conc. Down,Exacerbated Down
HP1BP3,C1,0.5544133122489011,Black,Conc. Up,Reversed (Aging Down / Training Up)
IBA57,C3,0.9987002523176324,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
UBR4,C4,0.5128031636421613,Blue,Disc. YUp/ODn,Exacerbated Down
DCAF8,C2,0.8636320827918504,Red,Conc. Up,Reversed (Aging Down / Training Up)
DDI2,C1,0.999996349646779,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MICOS10,C4,0.974113610866606,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
LYRM7,C3,0.9995861851101012,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
OBSCN,C1,0.8619406334743902,Brown,Conc. Up,Reversed (Aging Down / Training Up)
MYOM3,C1,0.9999589668933112,Brown,Conc. Down,Exacerbated Down
PDE4DIP,C4,0.9567075260911492,Red,Conc. Up,Reversed (Aging Down / Training Up)
BROX,C1,0.525134111335367,Red,Disc. YDn/OUp,Exacerbated Up
SYPL2,C4,0.9791285908841826,Yellow,Conc. Down,Exacerbated Down
ECPAS,C2,0.999513907099771,Blue,Disc. YUp/ODn,Exacerbated Down
RNF123,C2,0.8201534003357843,Magenta,Conc. Down,Exacerbated Down
CRYBG3,C1,0.9998391365107347,Brown,Disc. YUp/ODn,Exacerbated Down
NXN,C2,0.8539089434581796,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ABLIM2,C1,0.9817779870195388,Brown,Conc. Down,Exacerbated Down
LAMTOR1,C2,0.9645064384700732,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
DHRS7B,C2,0.7474620874499345,Magenta,Disc. YUp/ODn,Exacerbated Down
TWF2,C1,0.9964152374555336,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ETFRF1,C3,0.9851503761040542,Brown,Conc. Down,Exacerbated Down
RAB12,C4,0.5065346624213057,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
DENND5A,C4,0.9338045719998224,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
RCSD1,C4,0.8951786676687139,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
HIBCH,C3,0.9996814269057708,Turquoise,Conc. Up,Exacerbated Up
MRPL54,C3,0.7445908474452057,Pink,Disc. YDn/OUp,Exacerbated Up
LPCAT3,C1,0.6592784118994811,Purple,Conc. Down,Exacerbated Down
SFXN4,C1,0.6528954892184617,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
FAHD1,C3,0.9999947459724016,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
LMOD2,C1,0.9141658313556308,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SLC27A1,C3,0.9913485211922266,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
CCDC137,C1,0.9997036261037696,Brown,Conc. Down,Exacerbated Down
CORO6,C1,0.9738226946833264,Brown,Conc. Up,Reversed (Aging Down / Training Up)
TMEM205,C4,0.93716888421126,Brown,Conc. Down,Exacerbated Down
DHRS11,C4,0.8784797756767321,Turquoise,Disc. YDn/OUp,Exacerbated Up
APOOL,C3,0.9966008115610808,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
HSDL2,C3,0.9999717404098978,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
KYAT3,C4,0.9869156273341924,Yellow,Conc. Down,Exacerbated Down
TRIM72,C2,0.9589377783556262,Blue,Conc. Up,Reversed (Aging Down / Training Up)
UBN2,C1,0.9999746538757772,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
XIRP1,C1,0.8601204444800762,Purple,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SND1,C1,0.6536386550324237,Purple,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
TRMT10C,C3,0.999524901100203,Turquoise,Conc. Up,Exacerbated Up
BZW1,C4,0.8576415936422862,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
EIF3M,C4,0.5499957122459398,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
COPS6,C2,0.9419797198637132,Yellow,Disc. YUp/ODn,Exacerbated Down
CHMP1B,C1,0.49319706282358405,Brown,Conc. Down,Exacerbated Down
ERMP1,C3,0.8878729142812186,Turquoise,Conc. Down,Exacerbated Down
MRPL21,C3,0.9919593204531844,Pink,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
DGLUCY,C3,0.6801439809690583,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
MAVS,C3,0.9819600224292044,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
COMMD6,C2,0.997715591650452,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
DCXR,C3,0.9972037523246128,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
GLRX5,C3,0.9994662547151516,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
MYPN,C1,0.9992461830384748,Black,Conc. Up,Reversed (Aging Down / Training Up)
SRL,C1,0.9090396449411214,Black,Conc. Down,Exacerbated Down
ACOT1,C1,0.975428558727031,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ISCA2,C3,0.9993490228705014,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
MTDH,C2,0.9046376576129704,Blue,Conc. Up,Reversed (Aging Down / Training Up)
KTN1,C2,0.9937997855885968,Blue,Disc. YUp/ODn,Exacerbated Down
NLRX1,C3,0.9999984583404926,Green,Conc. Down,Reversed (Aging Up / Training Down)
MDP1,C1,0.6014759217814812,Green,Conc. Down,Reversed (Aging Up / Training Down)
SLC25A42,C3,0.99947943818839,Green,Conc. Down,Exacerbated Down
NRAP,C2,0.9923981091693748,Blue,Conc. Up,Reversed (Aging Down / Training Up)
CAND1,C2,0.9896101730532164,Blue,Conc. Up,Reversed (Aging Down / Training Up)
COMMD7,C2,0.7385201274384701,Blue,Conc. Up,Exacerbated Up
CARM1,C4,0.6758780538328348,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
NDUFA11,C2,0.7350196457792295,Magenta,Conc. Down,Exacerbated Down
ECHDC2,C3,0.985420612303568,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
PHYKPL,C2,0.9415608576032402,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MUSTN1,C2,0.5433124453778453,Blue,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
NAXD,C3,0.6458259309797538,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
MFN1,C3,0.4562894941019444,Green,Conc. Down,Reversed (Aging Up / Training Down)
SLC44A2,C4,0.9616229035946866,Red,Conc. Down,Reversed (Aging Up / Training Down)
HSCB,C3,0.90490170758227,Turquoise,Disc. YDn/OUp,Exacerbated Up
ADHFE1,C3,0.9999383399829096,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
UNC45B,C2,0.994768713057508,Blue,Conc. Up,Reversed (Aging Down / Training Up)
MSRB3,C4,0.585366381936167,Turquoise,Conc. Down,Exacerbated Down
SUPV3L1,C3,0.8453841221311482,Green,Disc. YDn/OUp,Exacerbated Up
THNSL1,C3,0.991844026705854,Green,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MICU2,C3,0.9988352456333034,Green,Conc. Down,Reversed (Aging Up / Training Down)
FAM185A,C3,0.9999961429085268,Turquoise,Conc. Down,Exacerbated Down
ADSS1,C4,0.9432658432763976,Yellow,Disc. YDn/OUp,Exacerbated Up
NDUFAF2,C3,0.9998954194284028,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
GPD1L,C3,0.9753837237062192,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
EHBP1L1,C2,0.9426549925690344,Blue,Conc. Up,Reversed (Aging Down / Training Up)
CMYA5,C3,0.9977124072255916,Pink,Conc. Down,Exacerbated Down
TXLNB,C2,0.9931803514120572,Magenta,Disc. YUp/ODn,Exacerbated Down
SYNPO,C1,0.9990761664450584,Brown,Conc. Down,Exacerbated Down
TOMM5,C3,0.9979736245495544,Green,Disc. YDn/OUp,Exacerbated Up
CHCHD4,C3,0.9830505128609454,Turquoise,Conc. Up,Exacerbated Up
CBR4,C3,0.999579618101574,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MMGT1,C1,0.4225906066516504,Black,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
SMIM20,C3,0.999979294607533,Green,Conc. Down,Exacerbated Down
ATPAF2,C3,0.9999742735674444,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
JAGN1,C4,0.9968930110592196,Yellow,Conc. Down,Exacerbated Down
MRPL50,C3,0.9959685719677154,Pink,Conc. Up,Exacerbated Up
EMC1,C4,0.8078915926014102,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SMYD1,C1,0.9999163314028828,Brown,Disc. YDn/OUp,Exacerbated Up
NHLRC2,C2,0.9993973440408364,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RDH13,C3,0.9448439917623124,Turquoise,Conc. Up,Exacerbated Up
TXNDC5,C2,0.9988872947653604,Blue,Conc. Up,Exacerbated Up
ATAD1,C3,0.9996837334351858,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SCCPDH,C3,0.9876154445691948,Turquoise,Conc. Up,Exacerbated Up
SERBP1,C1,0.9236170894813436,Purple,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
FAM98A,C2,0.6093671181196293,Blue,Conc. Up,Reversed (Aging Down / Training Up)
PDPR,C3,0.9951121416885342,Turquoise,Disc. YDn/OUp,Exacerbated Up
NAXE,C3,0.9630550891714852,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
NPEPL1,C3,0.3528749691216048,Red,Conc. Up,Exacerbated Up
CHDH,C3,0.9967788040964848,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ABCF1,C2,0.9688244140662552,Purple,Disc. YDn/OUp,Exacerbated Up
MCU,C3,0.7816118741222648,Green,Conc. Down,Reversed (Aging Up / Training Down)
ABHD11,C3,0.999972110849037,Turquoise,Conc. Up,Exacerbated Up
ATL2,C4,0.9227023478508914,Yellow,Conc. Down,Exacerbated Down
PPTC7,C3,0.9999200903799156,Turquoise,Disc. YDn/OUp,Exacerbated Up
COQ8A,C3,0.999999214370978,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
NPLOC4,C1,0.5800900396493387,Brown,Disc. YUp/ODn,Exacerbated Down
SPATA20,C1,0.945570493958338,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
DEPTOR,C4,0.5281321687339117,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RDH11,C2,0.6260604239150964,Blue,Conc. Up,Reversed (Aging Down / Training Up)
LRRC20,C4,0.9694185201313394,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
NT5C,C4,0.9652523923364388,Brown,Conc. Down,Exacerbated Down
PNPT1,C3,0.8698050216437964,Green,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
NEK9,C2,0.9418465745693336,Blue,Disc. YUp/ODn,Exacerbated Down
GPT2,C3,0.9987405181138164,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MYOZ3,C1,0.9992073101886926,Brown,Conc. Up,Reversed (Aging Down / Training Up)
UTP15,C1,0.9999950494605508,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SETD7,C2,0.8850724217181181,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
SMIM4,C3,0.9807852559860616,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
NUDCD2,C4,0.8621883361662644,Red,Conc. Down,Exacerbated Down
SCFD1,C3,0.6482169792896177,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
DNAJA4,C2,0.9966670175112364,Blue,Conc. Up,Reversed (Aging Down / Training Up)
SPRYD4,C3,0.9933659629446696,Pink,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RTN4IP1,C3,0.9997786018244728,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
PALLD,C1,0.9996807844071705,Purple,Conc. Up,Reversed (Aging Down / Training Up)
THAP4,C3,0.989280947898324,Turquoise,Conc. Up,Exacerbated Up
TTN,C1,0.9998387416595916,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
DDX1,C1,0.6351406544064009,Black,Conc. Up,Exacerbated Up
HSD17B8,C3,0.999147189665434,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
CPT1B,C3,0.9999350536677408,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
HSPH1,C1,0.835299105110793,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MYO18A,C1,0.997856143483942,Black,Conc. Up,Reversed (Aging Down / Training Up)
GCN1,C2,0.9997966970844788,Blue,Conc. Up,Reversed (Aging Down / Training Up)
SGCD,C4,0.99920287556877,Yellow,Conc. Down,Exacerbated Down
AKAP1,C3,0.9111609066741264,Green,Conc. Down,Reversed (Aging Up / Training Down)
RABGGTA,C1,0.660457496035855,Turquoise,Disc. YDn/OUp,Exacerbated Up
TFG,C1,0.7340826956479654,Red,Conc. Up,Reversed (Aging Down / Training Up)
P3H4,C1,0.4459163397528314,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CELF1,C1,0.46073272707007423,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPL3L,C1,0.9999212323015176,Black,Conc. Up,Reversed (Aging Down / Training Up)
COPS5,C2,0.984625290706328,Magenta,Conc. Down,Reversed (Aging Up / Training Down)
GCDH,C3,0.99318370280105,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
TNPO1,C2,0.9997053049838428,Blue,Conc. Up,Reversed (Aging Down / Training Up)
USP13,C3,0.9297815249184632,Brown,Conc. Down,Exacerbated Down
USP9X,C2,0.5711775105139949,Blue,Conc. Up,Exacerbated Up
CUL5,C4,0.5788676189585027,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
LPP,C3,0.5439675780369324,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
ATP2A3,C4,0.9954155013719748,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
PHKB,C4,0.7407627706136684,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
UBE2F,C4,0.984089579368558,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RPL36AL,C1,0.8975138371948682,Black,Conc. Up,Reversed (Aging Down / Training Up)
FAM162A,C3,0.9999880518973524,Pink,Conc. Up,Exacerbated Up
CCDC47,C1,0.978585700480739,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ISOC2,C3,0.9999774803389332,Pink,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
FERMT2,C2,0.9976302521765352,Magenta,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
SLC25A46,C3,0.9375055696620744,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
TMEM143,C3,0.8658674365625846,Green,Disc. YDn/OUp,Exacerbated Up
ZBTB9,C4,0.9777870072530062,Brown,Conc. Down,Exacerbated Down
FGGY,C3,0.6690245589960089,Turquoise,Disc. YDn/OUp,Exacerbated Up
GALM,C2,0.8060793230284883,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
