uniprot_id,gene,module,kME,GS,is_hub
P43155,CRAT,turquoise,0.9012034245605306,0.09596181636865003,TRUE
P43897,TSFM,turquoise,0.3393064269935929,0.1903003142081008,FALSE
P45381,ASPA,turquoise,0.3584470499680626,0.0642215019162303,FALSE
P45954,ACADSB,turquoise,0.5691034339427855,0.33583226422490065,FALSE
P48059,LIMS1,turquoise,0.38989320525397586,0.024690833493374295,FALSE
P48449,LSS,turquoise,0.5078100666546862,0.2629868850123473,FALSE
P48735,IDH2,turquoise,0.9099973207891433,0.07504842723353179,TRUE
P49023,PXN,turquoise,0.31456394893102185,0.26193908371213,FALSE
P49406,MRPL19,turquoise,0.5059005376104914,0.07838685412386033,FALSE
P49411,TUFM,turquoise,0.452622900804455,0.04284312850025751,FALSE
P49419,ALDH7A1,turquoise,0.3490677861331174,0.0415261107987879,FALSE
P49748,ACADVL,turquoise,0.7803692171072955,0.1545235266515859,TRUE
P49753,ACOT2,turquoise,0.5055391868341071,0.002755666440003575,FALSE
P49840,GSK3A,turquoise,0.33649626591264564,0.0321692236755203,FALSE
P50213,IDH3A,turquoise,0.4510455480641697,0.0520476390105487,FALSE
P50225,SULT1A1,turquoise,0.3225456131914443,0.2641134640488118,FALSE
P51553,IDH3G,turquoise,0.49032832981451,0.04800479470694181,FALSE
P51570,GALK1,turquoise,0.3304200585756507,0.1998582462302459,FALSE
P51649,ALDH5A1,turquoise,0.9028648367936312,0.08232486183264166,TRUE
P51687,SUOX,turquoise,0.6972927156988041,0.3298403128266402,FALSE
P52564,MAP2K6,turquoise,0.5601584077289103,0.23389712949823888,FALSE
P52566,ARHGDIB,turquoise,0.5926655401912733,0.24442590871966538,FALSE
P52815,MRPL12,turquoise,0.5436477246517039,0.15276298319684437,FALSE
P53041,PPP5C,turquoise,0.4105577959266812,0.015115237382600528,FALSE
P53597,SUCLG1,turquoise,0.7424222344089809,0.031723194229042725,TRUE
P53701,HCCS,turquoise,0.6237695156658638,0.36448691328891947,FALSE
P53804,TTC3,turquoise,0.716372226876732,0.06169004901192962,FALSE
P53985,SLC16A1,turquoise,0.43176997519736354,0.21785736643964249,FALSE
P53992,SEC24C,turquoise,0.3362119702157598,0.3053051742491976,FALSE
P54727,RAD23B,turquoise,0.3046397654677913,0.010011605495940261,FALSE
P54819,AK2,turquoise,0.5576968281492933,0.07155997728758191,FALSE
P55084,HADHB,turquoise,0.7940940831696129,0.27252830218529145,TRUE
P59666,DEFA3,turquoise,0.3919205626333788,0.25993807963190396,FALSE
P60953,CDC42,turquoise,0.47725661656843005,0.31250752900155604,FALSE
P61086,UBE2K,turquoise,0.5044298507738242,0.04636596262780423,FALSE
P61158,ACTR3,turquoise,0.3124068463960454,0.4180289674703868,FALSE
P61160,ACTR2,turquoise,0.383044985565965,0.23106743367088386,FALSE
P61604,HSPE1,turquoise,0.36341215850574893,0.21502814024418127,FALSE
P61916,NPC2,turquoise,0.37679393073973555,0.2823340484293131,FALSE
P62072,TIMM10,turquoise,0.5773997681357562,0.20738053902838033,FALSE
P63104,YWHAZ,turquoise,0.4084470417714801,0.13348249690721095,FALSE
P63167,DYNLL1,turquoise,0.3821035309053781,0.25616614456286385,FALSE
P63279,UBE2I,turquoise,0.2942322017526573,0.0483847539850213,FALSE
P67936,TPM4,turquoise,0.49717538861013183,0.09535555278503026,FALSE
P78417,GSTO1,turquoise,0.3859729051127322,0.046902451112572394,FALSE
P78527,PRKDC,turquoise,0.37201655863183036,0.041165166156076696,FALSE
P82909,MRPS36,turquoise,0.537435695794182,0.1516449482663799,FALSE
P84095,RHOG,turquoise,0.307958684258849,0.027844775910452292,FALSE
Q00059,TFAM,turquoise,0.6097122866750767,0.2162895696314647,FALSE
Q00G26,PLIN5,turquoise,0.515007689569443,0.12520690036039092,FALSE
Q01085,TIAL1,turquoise,0.5083057584232173,0.09379153350414018,FALSE
Q01469,FABP5,turquoise,0.38425301725051997,0.25031546935819743,FALSE
Q01518,CAP1,turquoise,0.5131718483277,0.19736387422439933,FALSE
Q01844,EWSR1,turquoise,0.3089135868579567,0.3020353013980589,FALSE
Q02252,ALDH6A1,turquoise,0.6055966405112106,0.2448438227084622,FALSE
Q02338,BDH1,turquoise,0.49697929566775007,0.2021419537998921,FALSE
Q02790,FKBP4,turquoise,0.34918077696049604,0.06865687339630658,FALSE
Q08752,PPID,turquoise,0.3092681799010159,0.05596536680290188,FALSE
Q12931,TRAP1,turquoise,0.60359291261641,0.04393977549079364,FALSE
Q13011,ECH1,turquoise,0.7383857860247739,0.11669300477968378,FALSE
Q13148,TARDBP,turquoise,0.37425512230334046,0.17510183663010714,FALSE
Q13228,SELENBP1,turquoise,0.41292630712190437,0.1309164506346723,FALSE
Q13423,NNT,turquoise,0.6796083681753374,0.026597316870186127,FALSE
Q13435,SF3B2,turquoise,0.49227848426757825,0.41225098860943354,FALSE
Q13451,FKBP5,turquoise,0.2940731878247534,0.46902402441722507,FALSE
Q13510,ASAH1,turquoise,0.6230553494202599,0.1622052185611118,FALSE
Q13564,NAE1,turquoise,0.34702514716428556,0.07222625354531713,FALSE
Q13619,CUL4A,turquoise,0.30081240180692187,0.09502832557040634,FALSE
Q13907,IDI1,turquoise,0.6673161144580428,0.3436627035674559,FALSE
Q14195,DPYSL3,turquoise,0.3487979412890863,0.08961899412719244,FALSE
Q14767,LTBP3,turquoise,0.3187115538522653,5.545830534053765e-4,FALSE
Q15119,PDK2,turquoise,0.3437360456511066,0.03199205954310321,FALSE
Q15181,PPA1,turquoise,0.4219862568193801,0.15850632007170246,FALSE
Q15404,RSU1,turquoise,0.3806139904826193,0.06503620771131535,FALSE
Q15848,ADIPOQ,turquoise,0.3179572462398716,0.11421167654633192,FALSE
Q16134,ETFDH,turquoise,0.5794185661265946,0.30106901529633184,FALSE
Q16543,CDC37,turquoise,0.6127894201752302,0.09929910657336191,FALSE
Q16555,DPYSL2,turquoise,0.47128462979819025,0.1421858968322235,FALSE
Q16595,FXN,turquoise,0.8049950238266893,0.1148722730799052,TRUE
Q16698,DECR1,turquoise,0.6643271400410311,0.04804368451511084,FALSE
Q16762,TST,turquoise,0.8634606491079786,0.09402762896465873,TRUE
Q16836,HADH,turquoise,0.7507774580086215,0.09016460675881294,TRUE
Q3LXA3,TKFC,turquoise,0.3330986529874146,0.15046352873318564,FALSE
Q3ZCQ8,TIMM50,turquoise,0.7188449619259837,0.13927508109643916,FALSE
Q4G0N4,NADK2,turquoise,0.6191373614004633,0.010934505941344921,FALSE
Q53GQ0,HSD17B12,turquoise,0.3714030603384689,0.04906399361853636,FALSE
Q53H82,LACTB2,turquoise,0.4069201444808789,0.22465472153299548,FALSE
Q5HYK3,COQ5,turquoise,0.7763040284343592,0.21431421007556792,TRUE
Q5T440,IBA57,turquoise,0.7293535465628758,0.20724127147440163,FALSE
Q5U5X0,LYRM7,turquoise,0.37556316615442004,0.02979858721423324,FALSE
Q6DKJ4,NXN,turquoise,0.3729139882518922,0.28222364668438127,FALSE
Q6IAA8,LAMTOR1,turquoise,0.3927666102486708,0.14564948128983435,FALSE
Q6NVY1,HIBCH,turquoise,0.5195208097023394,0.10610137116951801,FALSE
Q6P587,FAHD1,turquoise,0.6795901018450401,0.005717210968406613,FALSE
Q6PCB7,SLC27A1,turquoise,0.4848679386430934,0.030833412336715185,FALSE
Q6UWP2,DHRS11,turquoise,0.46031371843501906,0.013542612484849859,FALSE
Q6UXV4,APOOL,turquoise,0.3426850913397063,0.0700117582972272,FALSE
Q6YN16,HSDL2,turquoise,0.7365197089668215,0.22294043106794814,FALSE
Q7L0Y3,TRMT10C,turquoise,0.7130554601373565,0.17718873919104924,FALSE
Q7Z2K6,ERMP1,turquoise,0.4959060733339786,0.1554911090308947,FALSE
Q7Z3D6,DGLUCY,turquoise,0.42114071979813633,0.03105811567666564,FALSE
Q7Z434,MAVS,turquoise,0.4575810240253456,0.13240794384748455,FALSE
Q7Z4W1,DCXR,turquoise,0.6688447025160195,0.0955858342334943,FALSE
Q86SX6,GLRX5,turquoise,0.534788595773574,0.04876013139593538,FALSE
Q86U28,ISCA2,turquoise,0.6446758780961203,0.08044675418853561,FALSE
Q86YB7,ECHDC2,turquoise,0.5711217609408634,0.03913756630813249,FALSE
Q8IW45,NAXD,turquoise,0.5697504379707267,0.19366038567843477,FALSE
Q8IWL3,HSCB,turquoise,0.3235474080542787,0.22703850327202293,FALSE
Q8IWW8,ADHFE1,turquoise,0.5586708137318532,0.053813434359820965,FALSE
Q8IXL7,MSRB3,turquoise,0.31876309598447133,0.04218435071352134,FALSE
Q8N0U4,FAM185A,turquoise,0.550171807129471,0.1008060595022273,FALSE
Q8N183,NDUFAF2,turquoise,0.6675317072085408,0.012544135202031693,FALSE
Q8N335,GPD1L,turquoise,0.6525105444765775,0.2439391002375339,FALSE
Q8N4Q1,CHCHD4,turquoise,0.513338523241805,0.38023503291501093,FALSE
Q8N4T8,CBR4,turquoise,0.740345666447696,0.13091467057490425,FALSE
Q8N5M1,ATPAF2,turquoise,0.6502216642060983,0.31445312820250765,FALSE
Q8NBN7,RDH13,turquoise,0.3374222844907954,0.054247943817740764,FALSE
Q8NBX0,SCCPDH,turquoise,0.3675702850195622,0.05728311292095081,FALSE
Q8NCN5,PDPR,turquoise,0.3562788884276236,0.1227255117912315,FALSE
Q8NCW5,NAXE,turquoise,0.4360177506421477,0.017734843380778426,FALSE
Q8NE62,CHDH,turquoise,0.5565047558521226,0.023437725576133234,FALSE
Q8NFV4,ABHD11,turquoise,0.6737428929226801,0.23878995253152002,FALSE
Q8NI37,PPTC7,turquoise,0.6256178277706504,0.22770135270814792,FALSE
Q8NI60,COQ8A,turquoise,0.8050966377763257,0.060272502254865155,TRUE
Q8TD30,GPT2,turquoise,0.6729500365661752,0.21719906591388702,FALSE
Q8WVM8,SCFD1,turquoise,0.3618963892193634,0.06271457627197638,FALSE
Q8WWV3,RTN4IP1,turquoise,0.35143646877448165,0.08785706980358042,FALSE
Q8WY91,THAP4,turquoise,0.5461880020959635,0.21720070783694745,FALSE
Q92506,HSD17B8,turquoise,0.6234414563405519,0.08005861348657219,FALSE
Q92523,CPT1B,turquoise,0.6658535805032114,0.06252389804343592,FALSE
Q92696,RABGGTA,turquoise,0.41839246229040156,0.02530710544558304,FALSE
Q92947,GCDH,turquoise,0.5532036568067431,0.267947837328674,FALSE
Q93052,LPP,turquoise,0.389662478675092,0.04328484111142166,FALSE
Q96AG3,SLC25A46,turquoise,0.37719052290788196,0.006892624628560554,FALSE
Q96C11,FGGY,turquoise,0.46210279613043315,0.30346747131281876,FALSE
Q96C90,PPP1R14B,turquoise,0.3268611675842353,0.09274677538247086,FALSE
Q96CM8,ACSF2,turquoise,0.7259898616258927,0.17847901960114065,FALSE
Q96CN7,ISOC1,turquoise,0.36019299144210704,0.006250688020812308,FALSE
Q96CV9,OPTN,turquoise,0.4268636609985315,0.20939928246081055,FALSE
Q96CX2,KCTD12,turquoise,0.30463737255781115,0.019526427496180082,FALSE
Q96DC8,ECHDC3,turquoise,0.5175597368691183,0.1019323650889171,FALSE
Q96FW1,OTUB1,turquoise,0.5142316771203332,0.4982886649550539,FALSE
Q96GK7,FAHD2A,turquoise,0.6041366740970804,0.2077991293107121,FALSE
Q96H20,SNF8,turquoise,0.3303688696613119,0.0026521366801835118,FALSE
Q96I99,SUCLG2,turquoise,0.5034876631863527,0.008099031204225284,FALSE
Q96MF6,COQ10A,turquoise,0.5850914645380854,0.04505432566493974,FALSE
Q96PE7,MCEE,turquoise,0.6556418514139181,0.27003238508851,FALSE
Q96Q06,PLIN4,turquoise,0.5494108671689454,0.07900366068621398,FALSE
Q96RQ3,MCCC1,turquoise,0.756686454521458,0.31577777166277293,TRUE
Q99447,PCYT2,turquoise,0.403234764571732,0.03646484391228782,FALSE
Q99541,PLIN2,turquoise,0.6395749776720919,0.05549774407579208,FALSE
Q99766,DMAC2L,turquoise,0.39772648279932243,0.1335932354690218,FALSE
Q99798,ACO2,turquoise,0.8643042517275784,0.19207564596163795,TRUE
Q99807,COQ7,turquoise,0.7821845601752565,0.09275847284659065,TRUE
Q9BPX6,MICU1,turquoise,0.5958078206339691,0.24281776068509528,FALSE
Q9BS92,NIPSNAP3B,turquoise,0.3513401942017898,0.23012285249619296,FALSE
Q9BSH4,TACO1,turquoise,0.764735513435769,0.28976432381711875,TRUE
Q9BSL1,UBAC1,turquoise,0.34947137954835283,0.2081310985597832,FALSE
Q9BTZ2,DHRS4,turquoise,0.3132646878684818,0.013168052065726157,FALSE
Q9BUK0,CHCHD7,turquoise,0.5470038107905718,0.1663114360442134,FALSE
Q9BUR5,APOO,turquoise,0.5847941614446278,0.03505725315006595,FALSE
Q9BV79,MECR,turquoise,0.7287387736218434,0.09276461948680748,FALSE
Q9BW91,NUDT9,turquoise,0.33704799898478205,0.1427492087611766,FALSE
Q9BXK5,BCL2L13,turquoise,0.3447811366313531,0.20772538088246656,FALSE
Q9BXW7,HDHD5,turquoise,0.549369214736092,0.04277116069774484,FALSE
Q9GZP4,PITHD1,turquoise,0.3139876123533569,0.14844944913264588,FALSE
Q9GZT9,EGLN1,turquoise,0.4161889845581281,0.291787690457066,FALSE
Q9H0N5,PCBD2,turquoise,0.42472050564997016,0.3235007008857286,FALSE
Q9H299,SH3BGRL3,turquoise,0.33436802972875884,0.08080303709658702,FALSE
Q9H2U2,PPA2,turquoise,0.48477084507236823,0.05913328925854058,FALSE
Q9H479,FN3K,turquoise,0.6181234514664278,0.06998064249418769,FALSE
Q9H773,DCTPP1,turquoise,0.4361905379840015,0.0738693313987051,FALSE
Q9H845,ACAD9,turquoise,0.36389565425954506,0.04451040065495921,FALSE
Q9H910,JPT2,turquoise,0.37253288755877456,0.029022247695426266,FALSE
Q9H9B4,SFXN1,turquoise,0.6975906537690716,0.19872472745017275,FALSE
Q9H9P8,L2HGDH,turquoise,0.6394194341301828,0.19975197667965114,FALSE
Q9HAV7,GRPEL1,turquoise,0.4446886004959778,0.5113773758945922,FALSE
Q9HCC0,MCCC2,turquoise,0.5343448674139633,0.15552205320659007,FALSE
Q9NP81,SARS2,turquoise,0.5486243823902768,0.20558276673820008,FALSE
Q9NPJ3,ACOT13,turquoise,0.4183062007325818,0.17851334858310797,FALSE
Q9NQ50,MRPL40,turquoise,0.6269176684243106,0.06348731009460708,FALSE
Q9NR19,ACSS2,turquoise,0.6225159398443972,0.15076310968624637,FALSE
Q9NR28,DIABLO,turquoise,0.5283128639701113,0.011891683116418349,FALSE
Q9NRG7,SDR39U1,turquoise,0.6601677628996374,0.22822016002373655,FALSE
Q9NRV9,HEBP1,turquoise,0.5140972533478115,0.054508152287592766,FALSE
Q9NSE4,IARS2,turquoise,0.7733605876524042,0.02493501508278005,TRUE
Q9NTG7,SIRT3,turquoise,0.6551978657275239,0.042061153727469505,FALSE
Q9NUJ1,ABHD10,turquoise,0.4627117963354016,0.20843449283977394,FALSE
Q9NVS9,PNPO,turquoise,0.5229967641188611,0.1129144739285443,FALSE
Q9NWU1,OXSM,turquoise,0.49525235075662294,0.22155414665623144,FALSE
Q9NX40,OCIAD1,turquoise,0.5987639525841952,0.23270392050666078,FALSE
Q9NXA8,SIRT5,turquoise,0.6450390211742787,0.06667183432650235,FALSE
Q9NZ45,CISD1,turquoise,0.649372335304401,0.30780675160327975,FALSE
Q9NZD2,GLTP,turquoise,0.3212802986538674,0.02866262230375796,FALSE
Q9NZJ6,COQ3,turquoise,0.7117235074226812,0.06254480348640061,FALSE
Q9NZL9,MAT2B,turquoise,0.32072801916888677,0.0526250908772911,FALSE
Q9NZN4,EHD2,turquoise,0.38946906370530876,0.11378076485976309,FALSE
Q9P032,NDUFAF4,turquoise,0.3457758250110364,0.045706433312249425,FALSE
Q9P0J1,PDP1,turquoise,0.7843778401931376,0.269745522673747,TRUE
Q9P2R7,SUCLA2,turquoise,0.7727675264468898,0.006274806054277129,TRUE
Q9UBB4,ATXN10,turquoise,0.35809500032819847,0.16082804392374475,FALSE
Q9UBE0,SAE1,turquoise,0.34666068902176334,0.2899967239884084,FALSE
Q9UBR2,CTSZ,turquoise,0.6665601886554404,0.28303483285301206,FALSE
Q9UBT2,UBA2,turquoise,0.34510818786738773,0.3734363152648275,FALSE
Q9UGM6,WARS2,turquoise,0.3926668966348494,0.1111592009905483,FALSE
Q9UHL4,DPP7,turquoise,0.4329272536571127,0.050295924619079155,FALSE
Q9UHQ9,CYB5R1,turquoise,0.563335488635601,0.0550782962963535,FALSE
Q9UII2,ATP5IF1,turquoise,0.7023414063098838,0.06300421144605503,FALSE
Q9UIJ7,AK3,turquoise,0.45746300282672997,0.17900101813883368,FALSE
Q9UJ70,NAGK,turquoise,0.49527349155546696,0.18916178309650353,FALSE
Q9UKG1,APPL1,turquoise,0.47777144148789,0.05345928445704313,FALSE
Q9UKU7,ACAD8,turquoise,0.7113335322034912,0.30837824856020724,FALSE
Q9UM22,EPDR1,turquoise,0.6042395665404562,4.594597345974374e-5,FALSE
Q9UMS0,NFU1,turquoise,0.5133031700179743,0.0763741112990681,FALSE
Q9UN37,VPS4A,turquoise,0.4019831341045194,0.08694098762247415,FALSE
Q9Y2Q3,GSTK1,turquoise,0.6616372323767832,0.08162567009594061,FALSE
Q9Y2Q9,MRPS35,turquoise,0.3247018395901145,0.028808909314362537,FALSE
Q9Y2R0,COA3,turquoise,0.6312757525445777,0.22990997553006645,FALSE
Q9Y2Z0,SUGT1,turquoise,0.5340516712751617,0.1273777546387682,FALSE
Q9Y2Z9,COQ6,turquoise,0.43221646925673707,0.02702817780242528,FALSE
Q9Y305,ACOT9,turquoise,0.6440994656644771,0.23462234434332688,FALSE
Q9Y383,LUC7L2,turquoise,0.4212984402155147,0.21207365704715098,FALSE
Q9Y3D2,MSRB2,turquoise,0.7847156252058854,0.1708768344409283,TRUE
Q9Y4W6,AFG3L2,turquoise,0.7426358252357654,0.03163666664460466,TRUE
Q9Y508,RNF114,turquoise,0.4851780448565885,0.5162348781111655,FALSE
Q9Y5J7,TIMM9,turquoise,0.7171604921429667,0.22776431995272825,FALSE
Q9Y5L4,TIMM13,turquoise,0.4925748684877949,0.03777415727700324,FALSE
Q9Y5Z7,HCFC2,turquoise,0.4446510895190378,0.027360891960133436,FALSE
Q9Y6N1,COX11,turquoise,0.567590558095294,0.04044078905619097,FALSE
O00418,EEF2K,yellow,0.4141780101949113,0.1008959231703244,FALSE
O00423,EML1,yellow,0.558154028489419,0.22080266880652555,FALSE
O14732,IMPA2,yellow,0.5758399817738561,0.06667245497789138,FALSE
O14980,XPO1,yellow,0.3929178074243542,0.19634299150554554,FALSE
O15427,SLC16A3,yellow,0.4431890833322882,0.0585419706886197,FALSE
O43399,TPD52L2,yellow,0.36848187645803554,0.4962567199811413,FALSE
O43414,ERI3,yellow,0.5182770810440864,0.0955612717051568,FALSE
O43760,SYNGR2,yellow,0.4445278675204791,0.2734341415584254,FALSE
O43813,LANCL1,yellow,0.3074658669604676,0.4045522980312594,FALSE
O75131,CPNE3,yellow,0.43293621749692063,0.18852685589383353,FALSE
O75298,RTN2,yellow,0.6426599220315866,0.00914716290821394,FALSE
O75832,PSMD10,yellow,0.4521920923020595,0.062263061085809146,FALSE
O75874,IDH1,yellow,0.4605796274425992,0.08703941437766959,FALSE
O94760,DDAH1,yellow,0.4265294207153462,0.1725358908624839,FALSE
O94903,PLPBP,yellow,0.501014423295489,0.04082553451640376,FALSE
O95479,H6PD,yellow,0.5639357707690862,0.17150452320479867,FALSE
O95747,OXSR1,yellow,0.5128814577749964,0.21034033796120938,FALSE
O95816,BAG2,yellow,0.45226524898829484,0.10598981203132407,FALSE
O95881,TXNDC12,yellow,0.4608766219217935,0.12426688009053422,FALSE
O96007,MOCS2,yellow,0.41631413855718985,0.1429884296537274,FALSE
P00338,LDHA,yellow,0.5467673312619223,0.39898933296492206,FALSE
P00441,SOD1,yellow,0.5054119029560036,0.2883623961661686,FALSE
P00558,PGK1,yellow,0.6803728361533681,0.18220171177348232,TRUE
P00568,AK1,yellow,0.5365082223165505,0.04424739101104274,FALSE
P04075,ALDOA,yellow,0.6806805124838734,0.18774549615771938,TRUE
P04406,GAPDH,yellow,0.39670219415567654,0.017988192131968624,FALSE
P06744,GPI,yellow,0.5515747060835304,0.15289295554743157,FALSE
P07384,CAPN1,yellow,0.5139279900899097,0.20372609211177528,FALSE
P08133,ANXA6,yellow,0.4723083811545704,0.037135018250715524,FALSE
P08237,PFKM,yellow,0.6928033015007767,0.028204194292613366,TRUE
P09104,ENO2,yellow,0.4393272250022381,0.21658940995794623,FALSE
P09211,GSTP1,yellow,0.5242290035034058,0.2520056618044209,FALSE
P09417,QDPR,yellow,0.788899508502544,0.013752134356794564,TRUE
P09913,IFIT2,yellow,0.5688674012911082,0.1105497055630716,FALSE
P09960,LTA4H,yellow,0.5279898462233102,0.0516497023894534,FALSE
P10599,TXN,yellow,0.5513041919389835,0.1269389165278907,FALSE
P11766,ADH5,yellow,0.5847491118826826,0.13068145887708665,FALSE
P12955,PEPD,yellow,0.4290080688270609,0.290738214948829,FALSE
P13010,XRCC5,yellow,0.37540376402663855,0.013758254962781272,FALSE
P13489,RNH1,yellow,0.5973506996464548,0.03810404847158902,FALSE
P13611,VCAN,yellow,0.519837602071083,0.1525973567242962,FALSE
P13929,ENO3,yellow,0.5617243780250536,0.15358159879284583,FALSE
P14618,PKM,yellow,0.5407882650955592,0.10485036517048574,FALSE
P14621,ACYP2,yellow,0.3538384865626501,0.05156670486094353,FALSE
P15121,AKR1B1,yellow,0.6279499393019053,0.17634759846551523,FALSE
P15170,GSPT1,yellow,0.4159995712860735,0.3897899837259136,FALSE
P15259,PGAM2,yellow,0.5680925653626029,0.19803689955943735,FALSE
P16298,PPP3CB,yellow,0.5657546908581577,0.11967313376936503,FALSE
P17858,PFKL,yellow,0.6127212261987807,0.06377072395950964,FALSE
P19075,TSPAN8,yellow,0.6275472453278818,0.07671022264264224,FALSE
P21266,GSTM3,yellow,0.5211795378960239,0.22216769561525462,FALSE
P21695,GPD1,yellow,0.8646069509418005,0.041994394219278926,TRUE
P21817,RYR1,yellow,0.4357707524748443,0.0040259389685319445,FALSE
P23634,ATP2B4,yellow,0.6459508328557944,0.03954224337572896,FALSE
P24666,ACP1,yellow,0.4827590722943374,0.31027724646453636,FALSE
P28070,PSMB4,yellow,0.35023453654637493,0.20627023639881664,FALSE
P28907,CD38,yellow,0.35549922884095014,0.13242015226840873,FALSE
P30086,PEBP1,yellow,0.5601154251499904,0.06843223520892916,FALSE
P30566,ADSL,yellow,0.7932189381707899,0.31113052453838363,TRUE
P34896,SHMT1,yellow,0.37318104912289957,0.1425392833386244,FALSE
P35573,AGL,yellow,0.35752592965548474,0.10695618930842385,FALSE
P36871,PGM1,yellow,0.8019096639679432,0.041229177079622,TRUE
P41236,PPP1R2,yellow,0.5390578900590371,0.16697741020955695,FALSE
P43304,GPD2,yellow,0.680452239927776,0.19381814291683389,TRUE
P46459,NSF,yellow,0.3527745645943719,0.026606213051379207,FALSE
P46926,GNPDA1,yellow,0.44480662792245457,0.06994889556034804,FALSE
P48147,PREP,yellow,0.7909789484607485,0.05234795676255488,TRUE
P48163,ME1,yellow,0.47514939450250093,0.2933135604866273,FALSE
P49189,ALDH9A1,yellow,0.5763278909613748,0.24606539898063393,FALSE
P49773,HINT1,yellow,0.5612829041217151,0.06430123588720028,FALSE
P50395,GDI2,yellow,0.5502097554701616,0.21505647485746596,FALSE
P50502,ST13,yellow,0.5659172939157362,0.09677757524918457,FALSE
P51692,STAT5B,yellow,0.4996018738296911,0.4344737647223206,FALSE
P52565,ARHGDIA,yellow,0.5341237249310886,0.03355502650697866,FALSE
P54284,CACNB3,yellow,0.5600125463666792,0.002353877893338473,FALSE
P54289,CACNA2D1,yellow,0.6140491454861099,0.03200391106333016,FALSE
P54577,YARS1,yellow,0.4323066834815569,0.15479724296623423,FALSE
P55786,NPEPPS,yellow,0.9099388841960123,0.046263626255525464,TRUE
P58546,MTPN,yellow,0.6541847769967584,0.02525315522706565,TRUE
P60174,TPI1,yellow,0.7104680126000191,0.08563829380527271,TRUE
P61081,UBE2M,yellow,0.4982579572785619,0.06362306822430334,FALSE
P61088,UBE2N,yellow,0.5628506241434177,0.30655438287591824,FALSE
P61925,PKIA,yellow,0.33556713114941594,0.07979469968882491,FALSE
P61956,SUMO2,yellow,0.39297776094497044,0.22305811358332503,FALSE
P61970,NUTF2,yellow,0.6041328882849428,0.057522813597780414,FALSE
P63098,PPP3R1,yellow,0.7858479046838163,0.12173992034818769,TRUE
P68036,UBE2L3,yellow,0.4917930076322751,0.0732914997163057,FALSE
Q02641,CACNB1,yellow,0.6522482042830272,0.047602209178413464,FALSE
Q04637,EIF4G1,yellow,0.5799516670564808,0.06613515859602682,FALSE
Q04760,GLO1,yellow,0.805035585860139,0.06975945710674154,TRUE
Q05519,SRSF11,yellow,0.3473007064204618,0.0070734562790296125,FALSE
Q06432,CACNG1,yellow,0.513348958474542,0.1304227355432146,FALSE
Q06830,PRDX1,yellow,0.641893410445748,0.07288088369564924,FALSE
Q08209,PPP3CA,yellow,0.6115635658045592,0.16535182683086244,FALSE
Q08623,PUDP,yellow,0.39632903434246153,0.2571082561990342,FALSE
Q0VDF9,HSPA14,yellow,0.35706986621071213,0.12303478572603974,FALSE
Q12846,STX4,yellow,0.32235567041602553,0.19328972306538464,FALSE
Q13057,COASY,yellow,0.4787530305018679,0.23699017310617668,FALSE
Q13326,SGCG,yellow,0.5819004689398145,0.1800864932020812,FALSE
Q13508,ART3,yellow,0.5768727412736985,0.141132935070947,FALSE
Q13526,PIN1,yellow,0.33321117046439397,0.36574656465183814,FALSE
Q13884,SNTB1,yellow,0.444973394168777,0.17129339975766059,FALSE
Q14108,SCARB2,yellow,0.3233930766392095,0.1343263003887412,FALSE
Q15102,PAFAH1B3,yellow,0.5299450329312827,0.2431188857151831,FALSE
Q15555,MAPRE2,yellow,0.416684786557431,0.21360297886442986,FALSE
Q15631,TSN,yellow,0.5558148647189991,0.0828925520252972,FALSE
Q15746,MYLK,yellow,0.7425010372804602,0.12871706801247895,TRUE
Q15819,UBE2V2,yellow,0.6411648650511423,0.2689794050654391,FALSE
Q16563,SYPL1,yellow,0.3644082549238138,0.3393208292307281,FALSE
Q16585,SGCB,yellow,0.5361968233912516,0.1797920387860109,FALSE
Q16773,KYAT1,yellow,0.3303345380934939,0.048520472278091156,FALSE
Q16881,TXNRD1,yellow,0.6259006040438091,0.15541645454449857,FALSE
Q5JWF2,GNAS,yellow,0.50585321012644,0.20425160776764154,FALSE
Q5VXT5,SYPL2,yellow,0.597665875011803,0.22838066530614873,FALSE
Q6IQ22,RAB12,yellow,0.44425728825892175,0.10177436025619482,FALSE
Q6IQ26,DENND5A,yellow,0.49396593395278326,0.04062514750566161,FALSE
Q6JBY9,RCSD1,yellow,0.39096937573535695,0.07088193040593367,FALSE
Q6YP21,KYAT3,yellow,0.42207301733309094,0.17014592491171607,FALSE
Q7L5N1,COPS6,yellow,0.3442172204908595,0.03786723649898806,FALSE
Q8N142,ADSS1,yellow,0.47603912716974833,0.253000144557832,FALSE
Q8N5M9,JAGN1,yellow,0.45487678525742725,0.08931116627784631,FALSE
Q8N766,EMC1,yellow,0.330946824011504,0.021106876609300912,FALSE
Q8NHH9,ATL2,yellow,0.5728923125749436,0.18601668163010063,FALSE
Q8TB45,DEPTOR,yellow,0.30369407632231527,0.17627011321658814,FALSE
Q8TCA0,LRRC20,yellow,0.6422012549058119,0.1325182758164009,FALSE
Q8WTS6,SETD7,yellow,0.37907690119089793,0.10251154182228771,FALSE
Q92629,SGCD,yellow,0.5106277007011056,0.14435090441641032,FALSE
Q93034,CUL5,yellow,0.4824808031513313,0.16822605935092005,FALSE
