row,module,fpr,tpr
ΔVL-responder,red,1,0.9333333333333333
ΔVL-responder,red,1,0.8666666666666667
ΔVL-responder,red,0.9333333333333333,0.8666666666666667
ΔVL-responder,red,0.8666666666666667,0.8666666666666667
ΔVL-responder,red,0.8,0.8666666666666667
ΔVL-responder,red,0.8,0.8
ΔVL-responder,red,0.8,0.7333333333333333
ΔVL-responder,red,0.7333333333333334,0.7333333333333333
ΔVL-responder,red,0.6666666666666667,0.7333333333333333
ΔVL-responder,red,0.6,0.7333333333333333
ΔVL-responder,red,0.5333333333333333,0.7333333333333333
ΔVL-responder,red,0.5333333333333333,0.6666666666666666
ΔVL-responder,red,0.4666666666666667,0.6666666666666666
ΔVL-responder,red,0.4,0.6666666666666666
ΔVL-responder,red,0.4,0.6
ΔVL-responder,red,0.33333333333333337,0.6
ΔVL-responder,red,0.2666666666666667,0.6
ΔVL-responder,red,0.2666666666666667,0.5333333333333333
ΔVL-responder,red,0.19999999999999996,0.5333333333333333
ΔVL-responder,red,0.19999999999999996,0.4666666666666667
ΔVL-responder,red,0.19999999999999996,0.4
ΔVL-responder,red,0.19999999999999996,0.3333333333333333
ΔVL-responder,red,0.1333333333333333,0.3333333333333333
ΔVL-responder,red,0.06666666666666665,0.3333333333333333
ΔVL-responder,red,0.06666666666666665,0.26666666666666666
ΔVL-responder,red,0.06666666666666665,0.2
ΔVL-responder,red,0,0.2
ΔVL-responder,red,0,0.13333333333333333
ΔVL-responder,red,0,0.06666666666666667
ΔVL-responder,red,0,0
ΔVL-responder,black,1,1
ΔVL-responder,black,0.9333333333333333,1
ΔVL-responder,black,0.8666666666666667,1
ΔVL-responder,black,0.8666666666666667,0.9333333333333333
ΔVL-responder,black,0.8,0.9333333333333333
ΔVL-responder,black,0.8,0.8666666666666667
ΔVL-responder,black,0.7333333333333334,0.8666666666666667
ΔVL-responder,black,0.6666666666666667,0.8666666666666667
ΔVL-responder,black,0.6,0.8666666666666667
ΔVL-responder,black,0.5333333333333333,0.8666666666666667
ΔVL-responder,black,0.4666666666666667,0.8666666666666667
ΔVL-responder,black,0.4666666666666667,0.8
ΔVL-responder,black,0.4666666666666667,0.7333333333333333
ΔVL-responder,black,0.4666666666666667,0.6666666666666666
ΔVL-responder,black,0.4666666666666667,0.6
ΔVL-responder,black,0.4666666666666667,0.5333333333333333
ΔVL-responder,black,0.4,0.5333333333333333
ΔVL-responder,black,0.33333333333333337,0.5333333333333333
ΔVL-responder,black,0.33333333333333337,0.4666666666666667
ΔVL-responder,black,0.2666666666666667,0.4666666666666667
ΔVL-responder,black,0.2666666666666667,0.4
ΔVL-responder,black,0.19999999999999996,0.4
ΔVL-responder,black,0.1333333333333333,0.4
ΔVL-responder,black,0.06666666666666665,0.4
ΔVL-responder,black,0.06666666666666665,0.3333333333333333
ΔVL-responder,black,0.06666666666666665,0.26666666666666666
ΔVL-responder,black,0.06666666666666665,0.2
ΔVL-responder,black,0.06666666666666665,0.13333333333333333
ΔVL-responder,black,0.06666666666666665,0.06666666666666667
ΔVL-responder,black,0,0.06666666666666667
ΔVL-responder,black,0,0
ΔVL-responder,pink,1,1
ΔVL-responder,pink,0.9333333333333333,1
ΔVL-responder,pink,0.9333333333333333,0.9333333333333333
ΔVL-responder,pink,0.8666666666666667,0.9333333333333333
ΔVL-responder,pink,0.8,0.9333333333333333
ΔVL-responder,pink,0.8,0.8666666666666667
ΔVL-responder,pink,0.8,0.8
ΔVL-responder,pink,0.7333333333333334,0.8
ΔVL-responder,pink,0.6666666666666667,0.8
ΔVL-responder,pink,0.6,0.8
ΔVL-responder,pink,0.5333333333333333,0.8
ΔVL-responder,pink,0.4666666666666667,0.8
ΔVL-responder,pink,0.4666666666666667,0.7333333333333333
ΔVL-responder,pink,0.4666666666666667,0.6666666666666666
ΔVL-responder,pink,0.4666666666666667,0.6
ΔVL-responder,pink,0.4666666666666667,0.5333333333333333
ΔVL-responder,pink,0.4,0.5333333333333333
ΔVL-responder,pink,0.33333333333333337,0.5333333333333333
ΔVL-responder,pink,0.33333333333333337,0.4666666666666667
ΔVL-responder,pink,0.33333333333333337,0.4
ΔVL-responder,pink,0.2666666666666667,0.4
ΔVL-responder,pink,0.2666666666666667,0.3333333333333333
ΔVL-responder,pink,0.19999999999999996,0.3333333333333333
ΔVL-responder,pink,0.19999999999999996,0.26666666666666666
ΔVL-responder,pink,0.1333333333333333,0.26666666666666666
ΔVL-responder,pink,0.06666666666666665,0.26666666666666666
ΔVL-responder,pink,0.06666666666666665,0.2
ΔVL-responder,pink,0.06666666666666665,0.13333333333333333
ΔVL-responder,pink,0.06666666666666665,0.06666666666666667
ΔVL-responder,pink,0.06666666666666665,0
ΔVL-responder,pink,0,0
Pre vs Post,turquoise,1,1
Pre vs Post,turquoise,0.9666666666666667,1
Pre vs Post,turquoise,0.9333333333333333,1
Pre vs Post,turquoise,0.9,1
Pre vs Post,turquoise,0.9,0.9666666666666667
Pre vs Post,turquoise,0.8666666666666667,0.9666666666666667
Pre vs Post,turquoise,0.8666666666666667,0.9333333333333333
Pre vs Post,turquoise,0.8333333333333334,0.9333333333333333
Pre vs Post,turquoise,0.8333333333333334,0.9
Pre vs Post,turquoise,0.8333333333333334,0.8666666666666667
Pre vs Post,turquoise,0.8333333333333334,0.8333333333333334
Pre vs Post,turquoise,0.8,0.8333333333333334
Pre vs Post,turquoise,0.7666666666666666,0.8333333333333334
Pre vs Post,turquoise,0.7666666666666666,0.8
Pre vs Post,turquoise,0.7666666666666666,0.7666666666666667
Pre vs Post,turquoise,0.7666666666666666,0.7333333333333333
Pre vs Post,turquoise,0.7333333333333334,0.7333333333333333
Pre vs Post,turquoise,0.7,0.7333333333333333
Pre vs Post,turquoise,0.6666666666666667,0.7333333333333333
Pre vs Post,turquoise,0.6666666666666667,0.7
Pre vs Post,turquoise,0.6333333333333333,0.7
Pre vs Post,turquoise,0.6,0.7
Pre vs Post,turquoise,0.6,0.6666666666666666
Pre vs Post,turquoise,0.6,0.6333333333333333
Pre vs Post,turquoise,0.5666666666666667,0.6333333333333333
Pre vs Post,turquoise,0.5333333333333333,0.6333333333333333
Pre vs Post,turquoise,0.5333333333333333,0.6
Pre vs Post,turquoise,0.5333333333333333,0.5666666666666667
Pre vs Post,turquoise,0.5333333333333333,0.5333333333333333
Pre vs Post,turquoise,0.5333333333333333,0.5
Pre vs Post,turquoise,0.5,0.5
Pre vs Post,turquoise,0.4666666666666667,0.5
Pre vs Post,turquoise,0.43333333333333335,0.5
Pre vs Post,turquoise,0.43333333333333335,0.4666666666666667
Pre vs Post,turquoise,0.43333333333333335,0.43333333333333335
Pre vs Post,turquoise,0.43333333333333335,0.4
Pre vs Post,turquoise,0.43333333333333335,0.36666666666666664
Pre vs Post,turquoise,0.4,0.36666666666666664
Pre vs Post,turquoise,0.4,0.3333333333333333
Pre vs Post,turquoise,0.3666666666666667,0.3333333333333333
Pre vs Post,turquoise,0.33333333333333337,0.3333333333333333
Pre vs Post,turquoise,0.30000000000000004,0.3333333333333333
Pre vs Post,turquoise,0.30000000000000004,0.3
Pre vs Post,turquoise,0.2666666666666667,0.3
Pre vs Post,turquoise,0.2666666666666667,0.26666666666666666
Pre vs Post,turquoise,0.23333333333333328,0.26666666666666666
Pre vs Post,turquoise,0.23333333333333328,0.23333333333333334
Pre vs Post,turquoise,0.19999999999999996,0.23333333333333334
Pre vs Post,turquoise,0.16666666666666663,0.23333333333333334
Pre vs Post,turquoise,0.1333333333333333,0.23333333333333334
Pre vs Post,turquoise,0.1333333333333333,0.2
Pre vs Post,turquoise,0.1333333333333333,0.16666666666666666
Pre vs Post,turquoise,0.1333333333333333,0.13333333333333333
Pre vs Post,turquoise,0.1333333333333333,0.1
Pre vs Post,turquoise,0.1333333333333333,0.06666666666666667
Pre vs Post,turquoise,0.09999999999999998,0.06666666666666667
Pre vs Post,turquoise,0.09999999999999998,0.03333333333333333
Pre vs Post,turquoise,0.06666666666666665,0.03333333333333333
Pre vs Post,turquoise,0.033333333333333326,0.03333333333333333
Pre vs Post,turquoise,0,0.03333333333333333
Pre vs Post,turquoise,0,0
Pre vs Post,blue,1,1
Pre vs Post,blue,0.9666666666666667,1
Pre vs Post,blue,0.9333333333333333,1
Pre vs Post,blue,0.9,1
Pre vs Post,blue,0.8666666666666667,1
Pre vs Post,blue,0.8333333333333334,1
Pre vs Post,blue,0.8333333333333334,0.9666666666666667
Pre vs Post,blue,0.8,0.9666666666666667
Pre vs Post,blue,0.7666666666666666,0.9666666666666667
Pre vs Post,blue,0.7333333333333334,0.9666666666666667
Pre vs Post,blue,0.7333333333333334,0.9333333333333333
Pre vs Post,blue,0.7333333333333334,0.9
Pre vs Post,blue,0.7,0.9
Pre vs Post,blue,0.7,0.8666666666666667
Pre vs Post,blue,0.6666666666666667,0.8666666666666667
Pre vs Post,blue,0.6333333333333333,0.8666666666666667
Pre vs Post,blue,0.6333333333333333,0.8333333333333334
Pre vs Post,blue,0.6,0.8333333333333334
Pre vs Post,blue,0.5666666666666667,0.8333333333333334
Pre vs Post,blue,0.5333333333333333,0.8333333333333334
Pre vs Post,blue,0.5,0.8333333333333334
Pre vs Post,blue,0.4666666666666667,0.8333333333333334
Pre vs Post,blue,0.4666666666666667,0.8
Pre vs Post,blue,0.43333333333333335,0.8
Pre vs Post,blue,0.4,0.8
Pre vs Post,blue,0.4,0.7666666666666667
Pre vs Post,blue,0.4,0.7333333333333333
Pre vs Post,blue,0.4,0.7
Pre vs Post,blue,0.4,0.6666666666666666
Pre vs Post,blue,0.4,0.6333333333333333
Pre vs Post,blue,0.4,0.6
Pre vs Post,blue,0.4,0.5666666666666667
Pre vs Post,blue,0.3666666666666667,0.5666666666666667
Pre vs Post,blue,0.33333333333333337,0.5666666666666667
Pre vs Post,blue,0.30000000000000004,0.5666666666666667
Pre vs Post,blue,0.30000000000000004,0.5333333333333333
Pre vs Post,blue,0.2666666666666667,0.5333333333333333
Pre vs Post,blue,0.2666666666666667,0.5
Pre vs Post,blue,0.23333333333333328,0.5
Pre vs Post,blue,0.23333333333333328,0.4666666666666667
Pre vs Post,blue,0.23333333333333328,0.43333333333333335
Pre vs Post,blue,0.19999999999999996,0.43333333333333335
Pre vs Post,blue,0.16666666666666663,0.43333333333333335
Pre vs Post,blue,0.1333333333333333,0.43333333333333335
Pre vs Post,blue,0.09999999999999998,0.43333333333333335
Pre vs Post,blue,0.06666666666666665,0.43333333333333335
Pre vs Post,blue,0.033333333333333326,0.43333333333333335
Pre vs Post,blue,0.033333333333333326,0.4
Pre vs Post,blue,0.033333333333333326,0.36666666666666664
Pre vs Post,blue,0.033333333333333326,0.3333333333333333
Pre vs Post,blue,0.033333333333333326,0.3
Pre vs Post,blue,0,0.3
Pre vs Post,blue,0,0.26666666666666666
Pre vs Post,blue,0,0.23333333333333334
Pre vs Post,blue,0,0.2
Pre vs Post,blue,0,0.16666666666666666
Pre vs Post,blue,0,0.13333333333333333
Pre vs Post,blue,0,0.1
Pre vs Post,blue,0,0.06666666666666667
Pre vs Post,blue,0,0.03333333333333333
Pre vs Post,blue,0,0
Pre vs Post,brown,1,1
Pre vs Post,brown,0.9666666666666667,1
Pre vs Post,brown,0.9666666666666667,0.9666666666666667
Pre vs Post,brown,0.9333333333333333,0.9666666666666667
Pre vs Post,brown,0.9,0.9666666666666667
Pre vs Post,brown,0.8666666666666667,0.9666666666666667
Pre vs Post,brown,0.8666666666666667,0.9333333333333333
Pre vs Post,brown,0.8666666666666667,0.9
Pre vs Post,brown,0.8333333333333334,0.9
Pre vs Post,brown,0.8333333333333334,0.8666666666666667
Pre vs Post,brown,0.8,0.8666666666666667
Pre vs Post,brown,0.7666666666666666,0.8666666666666667
Pre vs Post,brown,0.7333333333333334,0.8666666666666667
Pre vs Post,brown,0.7,0.8666666666666667
Pre vs Post,brown,0.7,0.8333333333333334
Pre vs Post,brown,0.6666666666666667,0.8333333333333334
Pre vs Post,brown,0.6333333333333333,0.8333333333333334
Pre vs Post,brown,0.6,0.8333333333333334
Pre vs Post,brown,0.5666666666666667,0.8333333333333334
Pre vs Post,brown,0.5333333333333333,0.8333333333333334
Pre vs Post,brown,0.5333333333333333,0.8
Pre vs Post,brown,0.5333333333333333,0.7666666666666667
Pre vs Post,brown,0.5,0.7666666666666667
Pre vs Post,brown,0.5,0.7333333333333333
Pre vs Post,brown,0.4666666666666667,0.7333333333333333
Pre vs Post,brown,0.4666666666666667,0.7
Pre vs Post,brown,0.4666666666666667,0.6666666666666666
Pre vs Post,brown,0.4666666666666667,0.6333333333333333
Pre vs Post,brown,0.4666666666666667,0.6
Pre vs Post,brown,0.4666666666666667,0.5666666666666667
Pre vs Post,brown,0.43333333333333335,0.5666666666666667
Pre vs Post,brown,0.4,0.5666666666666667
Pre vs Post,brown,0.3666666666666667,0.5666666666666667
Pre vs Post,brown,0.3666666666666667,0.5333333333333333
Pre vs Post,brown,0.3666666666666667,0.5
Pre vs Post,brown,0.3666666666666667,0.4666666666666667
Pre vs Post,brown,0.3666666666666667,0.43333333333333335
Pre vs Post,brown,0.3666666666666667,0.4
Pre vs Post,brown,0.3666666666666667,0.36666666666666664
Pre vs Post,brown,0.33333333333333337,0.36666666666666664
Pre vs Post,brown,0.33333333333333337,0.3333333333333333
Pre vs Post,brown,0.33333333333333337,0.3
Pre vs Post,brown,0.30000000000000004,0.3
Pre vs Post,brown,0.2666666666666667,0.3
Pre vs Post,brown,0.23333333333333328,0.3
Pre vs Post,brown,0.23333333333333328,0.26666666666666666
Pre vs Post,brown,0.19999999999999996,0.26666666666666666
Pre vs Post,brown,0.19999999999999996,0.23333333333333334
Pre vs Post,brown,0.16666666666666663,0.23333333333333334
Pre vs Post,brown,0.16666666666666663,0.2
Pre vs Post,brown,0.16666666666666663,0.16666666666666666
Pre vs Post,brown,0.1333333333333333,0.16666666666666666
Pre vs Post,brown,0.09999999999999998,0.16666666666666666
Pre vs Post,brown,0.06666666666666665,0.16666666666666666
Pre vs Post,brown,0.06666666666666665,0.13333333333333333
Pre vs Post,brown,0.06666666666666665,0.1
Pre vs Post,brown,0.06666666666666665,0.06666666666666667
Pre vs Post,brown,0.06666666666666665,0.03333333333333333
Pre vs Post,brown,0.06666666666666665,0
Pre vs Post,brown,0.033333333333333326,0
Pre vs Post,brown,0,0
Pre vs Post,yellow,1,1
Pre vs Post,yellow,0.9666666666666667,1
Pre vs Post,yellow,0.9666666666666667,0.9666666666666667
Pre vs Post,yellow,0.9333333333333333,0.9666666666666667
Pre vs Post,yellow,0.9333333333333333,0.9333333333333333
Pre vs Post,yellow,0.9,0.9333333333333333
Pre vs Post,yellow,0.9,0.9
Pre vs Post,yellow,0.8666666666666667,0.9
Pre vs Post,yellow,0.8333333333333334,0.9
Pre vs Post,yellow,0.8,0.9
Pre vs Post,yellow,0.7666666666666666,0.9
Pre vs Post,yellow,0.7333333333333334,0.9
Pre vs Post,yellow,0.7,0.9
Pre vs Post,yellow,0.6666666666666667,0.9
Pre vs Post,yellow,0.6333333333333333,0.9
Pre vs Post,yellow,0.6,0.9
Pre vs Post,yellow,0.5666666666666667,0.9
Pre vs Post,yellow,0.5333333333333333,0.9
Pre vs Post,yellow,0.5333333333333333,0.8666666666666667
Pre vs Post,yellow,0.5333333333333333,0.8333333333333334
Pre vs Post,yellow,0.5333333333333333,0.8
Pre vs Post,yellow,0.5,0.8
Pre vs Post,yellow,0.4666666666666667,0.8
Pre vs Post,yellow,0.43333333333333335,0.8
Pre vs Post,yellow,0.4,0.8
Pre vs Post,yellow,0.4,0.7666666666666667
Pre vs Post,yellow,0.4,0.7333333333333333
Pre vs Post,yellow,0.4,0.7
Pre vs Post,yellow,0.4,0.6666666666666666
Pre vs Post,yellow,0.4,0.6333333333333333
Pre vs Post,yellow,0.3666666666666667,0.6333333333333333
Pre vs Post,yellow,0.3666666666666667,0.6
Pre vs Post,yellow,0.3666666666666667,0.5666666666666667
Pre vs Post,yellow,0.3666666666666667,0.5333333333333333
Pre vs Post,yellow,0.3666666666666667,0.5
Pre vs Post,yellow,0.33333333333333337,0.5
Pre vs Post,yellow,0.33333333333333337,0.4666666666666667
Pre vs Post,yellow,0.33333333333333337,0.43333333333333335
Pre vs Post,yellow,0.33333333333333337,0.4
Pre vs Post,yellow,0.30000000000000004,0.4
Pre vs Post,yellow,0.30000000000000004,0.36666666666666664
Pre vs Post,yellow,0.2666666666666667,0.36666666666666664
Pre vs Post,yellow,0.23333333333333328,0.36666666666666664
Pre vs Post,yellow,0.23333333333333328,0.3333333333333333
Pre vs Post,yellow,0.23333333333333328,0.3
Pre vs Post,yellow,0.23333333333333328,0.26666666666666666
Pre vs Post,yellow,0.19999999999999996,0.26666666666666666
Pre vs Post,yellow,0.16666666666666663,0.26666666666666666
Pre vs Post,yellow,0.16666666666666663,0.23333333333333334
Pre vs Post,yellow,0.16666666666666663,0.2
Pre vs Post,yellow,0.1333333333333333,0.2
Pre vs Post,yellow,0.1333333333333333,0.16666666666666666
Pre vs Post,yellow,0.09999999999999998,0.16666666666666666
Pre vs Post,yellow,0.09999999999999998,0.13333333333333333
Pre vs Post,yellow,0.09999999999999998,0.1
Pre vs Post,yellow,0.09999999999999998,0.06666666666666667
Pre vs Post,yellow,0.06666666666666665,0.06666666666666667
Pre vs Post,yellow,0.033333333333333326,0.06666666666666667
Pre vs Post,yellow,0,0.06666666666666667
Pre vs Post,yellow,0,0.03333333333333333
Pre vs Post,yellow,0,0
Pre vs Post,green,1,1
Pre vs Post,green,0.9666666666666667,1
Pre vs Post,green,0.9666666666666667,0.9666666666666667
Pre vs Post,green,0.9333333333333333,0.9666666666666667
Pre vs Post,green,0.9,0.9666666666666667
Pre vs Post,green,0.9,0.9333333333333333
Pre vs Post,green,0.9,0.9
Pre vs Post,green,0.8666666666666667,0.9
Pre vs Post,green,0.8666666666666667,0.8666666666666667
Pre vs Post,green,0.8666666666666667,0.8333333333333334
Pre vs Post,green,0.8333333333333334,0.8333333333333334
Pre vs Post,green,0.8333333333333334,0.8
Pre vs Post,green,0.8,0.8
Pre vs Post,green,0.8,0.7666666666666667
Pre vs Post,green,0.8,0.7333333333333333
Pre vs Post,green,0.8,0.7
Pre vs Post,green,0.7666666666666666,0.7
Pre vs Post,green,0.7333333333333334,0.7
Pre vs Post,green,0.7,0.7
Pre vs Post,green,0.6666666666666667,0.7
Pre vs Post,green,0.6333333333333333,0.7
Pre vs Post,green,0.6,0.7
Pre vs Post,green,0.6,0.6666666666666666
Pre vs Post,green,0.5666666666666667,0.6666666666666666
Pre vs Post,green,0.5333333333333333,0.6666666666666666
Pre vs Post,green,0.5333333333333333,0.6333333333333333
Pre vs Post,green,0.5,0.6333333333333333
Pre vs Post,green,0.5,0.6
Pre vs Post,green,0.4666666666666667,0.6
Pre vs Post,green,0.43333333333333335,0.6
Pre vs Post,green,0.43333333333333335,0.5666666666666667
Pre vs Post,green,0.43333333333333335,0.5333333333333333
Pre vs Post,green,0.43333333333333335,0.5
Pre vs Post,green,0.4,0.5
Pre vs Post,green,0.3666666666666667,0.5
Pre vs Post,green,0.3666666666666667,0.4666666666666667
Pre vs Post,green,0.3666666666666667,0.43333333333333335
Pre vs Post,green,0.33333333333333337,0.43333333333333335
Pre vs Post,green,0.30000000000000004,0.43333333333333335
Pre vs Post,green,0.30000000000000004,0.4
Pre vs Post,green,0.30000000000000004,0.36666666666666664
Pre vs Post,green,0.2666666666666667,0.36666666666666664
Pre vs Post,green,0.23333333333333328,0.36666666666666664
Pre vs Post,green,0.19999999999999996,0.36666666666666664
Pre vs Post,green,0.19999999999999996,0.3333333333333333
Pre vs Post,green,0.19999999999999996,0.3
Pre vs Post,green,0.16666666666666663,0.3
Pre vs Post,green,0.16666666666666663,0.26666666666666666
Pre vs Post,green,0.1333333333333333,0.26666666666666666
Pre vs Post,green,0.1333333333333333,0.23333333333333334
Pre vs Post,green,0.1333333333333333,0.2
Pre vs Post,green,0.09999999999999998,0.2
Pre vs Post,green,0.06666666666666665,0.2
Pre vs Post,green,0.033333333333333326,0.2
Pre vs Post,green,0.033333333333333326,0.16666666666666666
Pre vs Post,green,0,0.16666666666666666
Pre vs Post,green,0,0.13333333333333333
Pre vs Post,green,0,0.1
Pre vs Post,green,0,0.06666666666666667
Pre vs Post,green,0,0.03333333333333333
Pre vs Post,green,0,0
Pre vs Post,red,1,1
Pre vs Post,red,1,0.9666666666666667
Pre vs Post,red,0.9666666666666667,0.9666666666666667
Pre vs Post,red,0.9333333333333333,0.9666666666666667
Pre vs Post,red,0.9333333333333333,0.9333333333333333
Pre vs Post,red,0.9,0.9333333333333333
Pre vs Post,red,0.8666666666666667,0.9333333333333333
Pre vs Post,red,0.8333333333333334,0.9333333333333333
Pre vs Post,red,0.8333333333333334,0.9
Pre vs Post,red,0.8333333333333334,0.8666666666666667
Pre vs Post,red,0.8,0.8666666666666667
Pre vs Post,red,0.7666666666666666,0.8666666666666667
Pre vs Post,red,0.7333333333333334,0.8666666666666667
Pre vs Post,red,0.7333333333333334,0.8333333333333334
Pre vs Post,red,0.7333333333333334,0.8
Pre vs Post,red,0.7333333333333334,0.7666666666666667
Pre vs Post,red,0.7,0.7666666666666667
Pre vs Post,red,0.7,0.7333333333333333
Pre vs Post,red,0.7,0.7
Pre vs Post,red,0.6666666666666667,0.7
Pre vs Post,red,0.6333333333333333,0.7
Pre vs Post,red,0.6,0.7
Pre vs Post,red,0.6,0.6666666666666666
Pre vs Post,red,0.5666666666666667,0.6666666666666666
Pre vs Post,red,0.5666666666666667,0.6333333333333333
Pre vs Post,red,0.5333333333333333,0.6333333333333333
Pre vs Post,red,0.5333333333333333,0.6
Pre vs Post,red,0.5333333333333333,0.5666666666666667
Pre vs Post,red,0.5,0.5666666666666667
Pre vs Post,red,0.5,0.5333333333333333
Pre vs Post,red,0.4666666666666667,0.5333333333333333
Pre vs Post,red,0.4666666666666667,0.5
Pre vs Post,red,0.43333333333333335,0.5
Pre vs Post,red,0.4,0.5
Pre vs Post,red,0.4,0.4666666666666667
Pre vs Post,red,0.4,0.43333333333333335
Pre vs Post,red,0.3666666666666667,0.43333333333333335
Pre vs Post,red,0.33333333333333337,0.43333333333333335
Pre vs Post,red,0.33333333333333337,0.4
Pre vs Post,red,0.30000000000000004,0.4
Pre vs Post,red,0.30000000000000004,0.36666666666666664
Pre vs Post,red,0.2666666666666667,0.36666666666666664
Pre vs Post,red,0.2666666666666667,0.3333333333333333
Pre vs Post,red,0.23333333333333328,0.3333333333333333
Pre vs Post,red,0.23333333333333328,0.3
Pre vs Post,red,0.19999999999999996,0.3
Pre vs Post,red,0.19999999999999996,0.26666666666666666
Pre vs Post,red,0.16666666666666663,0.26666666666666666
Pre vs Post,red,0.16666666666666663,0.23333333333333334
Pre vs Post,red,0.16666666666666663,0.2
Pre vs Post,red,0.16666666666666663,0.16666666666666666
Pre vs Post,red,0.1333333333333333,0.16666666666666666
Pre vs Post,red,0.1333333333333333,0.13333333333333333
Pre vs Post,red,0.09999999999999998,0.13333333333333333
Pre vs Post,red,0.06666666666666665,0.13333333333333333
Pre vs Post,red,0.06666666666666665,0.1
Pre vs Post,red,0.06666666666666665,0.06666666666666667
Pre vs Post,red,0.06666666666666665,0.03333333333333333
Pre vs Post,red,0.033333333333333326,0.03333333333333333
Pre vs Post,red,0.033333333333333326,0
Pre vs Post,red,0,0
Pre vs Post,black,1,1
Pre vs Post,black,0.9666666666666667,1
Pre vs Post,black,0.9333333333333333,1
Pre vs Post,black,0.9333333333333333,0.9666666666666667
Pre vs Post,black,0.9333333333333333,0.9333333333333333
Pre vs Post,black,0.9,0.9333333333333333
Pre vs Post,black,0.8666666666666667,0.9333333333333333
Pre vs Post,black,0.8666666666666667,0.9
Pre vs Post,black,0.8333333333333334,0.9
Pre vs Post,black,0.8333333333333334,0.8666666666666667
Pre vs Post,black,0.8333333333333334,0.8333333333333334
Pre vs Post,black,0.8,0.8333333333333334
Pre vs Post,black,0.8,0.8
Pre vs Post,black,0.8,0.7666666666666667
Pre vs Post,black,0.8,0.7333333333333333
Pre vs Post,black,0.8,0.7
Pre vs Post,black,0.8,0.6666666666666666
Pre vs Post,black,0.7666666666666666,0.6666666666666666
Pre vs Post,black,0.7333333333333334,0.6666666666666666
Pre vs Post,black,0.7,0.6666666666666666
Pre vs Post,black,0.7,0.6333333333333333
Pre vs Post,black,0.6666666666666667,0.6333333333333333
Pre vs Post,black,0.6333333333333333,0.6333333333333333
Pre vs Post,black,0.6333333333333333,0.6
Pre vs Post,black,0.6,0.6
Pre vs Post,black,0.5666666666666667,0.6
Pre vs Post,black,0.5666666666666667,0.5666666666666667
Pre vs Post,black,0.5333333333333333,0.5666666666666667
Pre vs Post,black,0.5333333333333333,0.5333333333333333
Pre vs Post,black,0.5,0.5333333333333333
Pre vs Post,black,0.4666666666666667,0.5333333333333333
Pre vs Post,black,0.43333333333333335,0.5333333333333333
Pre vs Post,black,0.43333333333333335,0.5
Pre vs Post,black,0.4,0.5
Pre vs Post,black,0.3666666666666667,0.5
Pre vs Post,black,0.33333333333333337,0.5
Pre vs Post,black,0.33333333333333337,0.4666666666666667
Pre vs Post,black,0.30000000000000004,0.4666666666666667
Pre vs Post,black,0.2666666666666667,0.4666666666666667
Pre vs Post,black,0.2666666666666667,0.43333333333333335
Pre vs Post,black,0.2666666666666667,0.4
Pre vs Post,black,0.23333333333333328,0.4
Pre vs Post,black,0.19999999999999996,0.4
Pre vs Post,black,0.19999999999999996,0.36666666666666664
Pre vs Post,black,0.16666666666666663,0.36666666666666664
Pre vs Post,black,0.16666666666666663,0.3333333333333333
Pre vs Post,black,0.16666666666666663,0.3
Pre vs Post,black,0.16666666666666663,0.26666666666666666
Pre vs Post,black,0.1333333333333333,0.26666666666666666
Pre vs Post,black,0.09999999999999998,0.26666666666666666
Pre vs Post,black,0.09999999999999998,0.23333333333333334
Pre vs Post,black,0.06666666666666665,0.23333333333333334
Pre vs Post,black,0.033333333333333326,0.23333333333333334
Pre vs Post,black,0.033333333333333326,0.2
Pre vs Post,black,0,0.2
Pre vs Post,black,0,0.16666666666666666
Pre vs Post,black,0,0.13333333333333333
Pre vs Post,black,0,0.1
Pre vs Post,black,0,0.06666666666666667
Pre vs Post,black,0,0.03333333333333333
Pre vs Post,black,0,0
Pre vs Post,pink,1,1
Pre vs Post,pink,1,0.9666666666666667
Pre vs Post,pink,0.9666666666666667,0.9666666666666667
Pre vs Post,pink,0.9333333333333333,0.9666666666666667
Pre vs Post,pink,0.9,0.9666666666666667
Pre vs Post,pink,0.8666666666666667,0.9666666666666667
Pre vs Post,pink,0.8333333333333334,0.9666666666666667
Pre vs Post,pink,0.8333333333333334,0.9333333333333333
Pre vs Post,pink,0.8333333333333334,0.9
Pre vs Post,pink,0.8,0.9
Pre vs Post,pink,0.8,0.8666666666666667
Pre vs Post,pink,0.7666666666666666,0.8666666666666667
Pre vs Post,pink,0.7333333333333334,0.8666666666666667
Pre vs Post,pink,0.7,0.8666666666666667
Pre vs Post,pink,0.7,0.8333333333333334
Pre vs Post,pink,0.6666666666666667,0.8333333333333334
Pre vs Post,pink,0.6666666666666667,0.8
Pre vs Post,pink,0.6666666666666667,0.7666666666666667
Pre vs Post,pink,0.6333333333333333,0.7666666666666667
Pre vs Post,pink,0.6,0.7666666666666667
Pre vs Post,pink,0.5666666666666667,0.7666666666666667
Pre vs Post,pink,0.5666666666666667,0.7333333333333333
Pre vs Post,pink,0.5333333333333333,0.7333333333333333
Pre vs Post,pink,0.5333333333333333,0.7
Pre vs Post,pink,0.5333333333333333,0.6666666666666666
Pre vs Post,pink,0.5,0.6666666666666666
Pre vs Post,pink,0.4666666666666667,0.6666666666666666
Pre vs Post,pink,0.4666666666666667,0.6333333333333333
Pre vs Post,pink,0.4666666666666667,0.6
