gene,cluster,membership
GPT2,C3,0.9987405181138163
MYOZ3,C1,0.9992073101886926
NEK7,C4,0.691689810936682
DTD1,C4,0.976516673423114
UTP15,C1,0.9999950494605507
SETD7,C2,0.8850724217181181
NUP133,C4,0.9937097750633298
PDCD6IP,C4,0.8459335189668441
THEM6,C3,0.46355951632073344
SMIM4,C3,0.9807852559860617
NUDCD2,C4,0.8621883361662644
SCFD1,C3,0.6482169792896177
PCNP,C1,0.8638232608696611
DNAJA4,C2,0.9966670175112363
SPRYD4,C3,0.9933659629446695
RTN4IP1,C3,0.9997786018244729
PALLD,C1,0.9996807844071705
SYNE2,C2,0.9744550795577047
THAP4,C3,0.9892809478983241
IFT81,C4,0.988514083335291
TTN,C1,0.9998387416595917
DDX1,C1,0.6351406544064009
HSD17B8,C3,0.9991471896654339
CPT1B,C3,0.9999350536677409
PSMF1,C4,0.7227158849734183
UBXN4,C4,0.7122273500147842
HSPH1,C1,0.835299105110793
MYO18A,C1,0.9978561434839419
GCN1,C2,0.9997966970844789
SGCD,C4,0.99920287556877
AKAP1,C3,0.9111609066741265
RABGGTA,C1,0.660457496035855
TFG,C1,0.7340826956479654
ARPC1A,C2,0.9784292336385303
P3H4,C1,0.4459163397528314
DDX17,C4,0.9856624053598654
CELF1,C1,0.46073272707007423
UFD1,C2,0.8781405350554399
RPL3L,C1,0.9999212323015175
COPS5,C2,0.9846252907063279
KHSRP,C2,0.5498430080214315
GCDH,C3,0.99318370280105
TNPO1,C2,0.9997053049838427
USP13,C3,0.9297815249184632
USP9X,C2,0.5711775105139949
CUL5,C4,0.5788676189585027
LPP,C3,0.5439675780369324
ATP2A3,C4,0.9954155013719747
PHKB,C4,0.7407627706136684
UBE2F,C4,0.9840895793685581
RPL36AL,C1,0.8975138371948682
WBP2,C4,0.985765568445827
ERGIC1,C2,0.9275703288241801
MTARC2,C1,0.7867582274862014
FAM162A,C3,0.9999880518973525
CCDC47,C1,0.978585700480739
TMEM230,C3,0.7183971814642397
ISOC2,C3,0.9999774803389331
FERMT2,C2,0.9976302521765352
FUBP1,C2,0.931834370634692
SLC25A46,C3,0.9375055696620744
TMEM143,C3,0.8658674365625846
PBXIP1,C2,0.9041425509411245
PTER,C4,0.8007102712362794
ZBTB9,C4,0.9777870072530062
FAM136A,C3,0.7897401047417818
FGGY,C3,0.6690245589960089
GALM,C2,0.8060793230284883
DCPS,C4,0.8857810687700233
PPP1R14B,C2,0.7245349453671449
ACSF2,C3,0.9999916903494773
ISOC1,C4,0.599460370533775
CCDC124,C4,0.7042339303647198
OPTN,C3,0.9298236373307102
AP2M1,C2,0.998946640836355
KCTD12,C4,0.3936502549927249
RMDN1,C3,0.9686958474376333
ECHDC3,C3,0.9999969652432045
NUDT16,C1,0.5124323595741596
CMBL,C4,0.9993276054466855
MSI2,C2,0.854106403145572
MRPL38,C3,0.999184995580447
MRRF,C1,0.5569117733326254
MRPL53,C3,0.9704314760004994
DAZAP1,C3,0.44094529030854795
DNAJA3,C3,0.9969665194846549
PTCD3,C3,0.9984685119804999
MMAB,C2,0.9148845465277265
DYNLL2,C4,0.9270184634859845
S100A16,C2,0.9951088134428195
SCRN2,C4,0.998756712141543
OTUB1,C4,0.930050437236689
CHMP6,C3,0.9905110211022963
PDXP,C2,0.6199676464737446
DCUN1D1,C4,0.7480035686237475
FAHD2A,C3,0.9719970264701817
SNF8,C2,0.38313181510020755
PDLIM5,C1,0.998079848283256
CRELD1,C1,0.725678033211419
ERO1A,C2,0.4841319401299529
AHCYL2,C2,0.4814721904836361
PGAM5,C1,0.6177700781656358
DDRGK1,C2,0.9804412027313344
PYURF,C4,0.6852406736956552
SUCLG2,C3,0.999996837763385
ABHD14B,C4,0.9509060392016985
NGLY1,C1,0.946596795563221
TMX3,C2,0.7560045846186824
BTF3L4,C4,0.3559432963803402
USP47,C2,0.5069486271249718
CNDP2,C4,0.8973431721600714
ALPK3,C2,0.7746434028043462
STAC3,C4,0.9954788461869735
COQ10A,C3,0.9999982329088355
JSRP1,C2,0.9847689096274153
MCEE,C3,0.9996283859757651
QKI,C3,0.47710740867932555
PLIN4,C4,0.99174655090644
ALKBH3,C4,0.5085812419059178
VPS35,C4,0.7563433572334142
PURB,C1,0.99507892085996
BBS4,C4,0.5122128782326114
VPS13A,C3,0.6370144312177511
GFM1,C2,0.8384106083623012
MCCC1,C3,0.9977392336972947
METTL26,C4,0.5660501171517214
CLCC1,C4,0.43540482134369857
PEBP4,C4,0.8521348679431855
PLEKHF1,C1,0.8279156863731947
MYCBP,C1,0.9702158296684796
TBCB,C2,0.9949033369526431
PSMB7,C4,0.974807367138873
PCYT2,C3,0.988957519556431
PSMD1,C4,0.708950139994013
PFDN5,C2,0.6085488845473398
PAFAH2,C4,0.9750434234915422
PARK7,C4,0.999677673513053
VAT1,C2,0.9233492441482627
PLIN2,C3,0.9711831415469947
S100A13,C2,0.9999845287297554
TSNAX,C4,0.9981021116584513
EIF3C,C2,0.9895357625223054
PHB2,C3,0.9970864261437847
COPS8,C4,0.964075115145124
SDHC,C3,0.6581472942295504
CHP1,C4,0.9944027115610214
HSD17B10,C3,0.9690118966524006
NAP1L4,C2,0.987068831079833
MGST2,C2,0.8421806639256871
TXN2,C1,0.4965068005326765
DMAC2L,C3,0.8894107932645018
ACO2,C3,0.9999924721356486
COQ7,C3,0.9999076370213237
SLC29A1,C3,0.6844713820713495
TSG101,C2,0.6034774353857679
CPNE1,C4,0.9091084396727508
CCT7,C2,0.9988933126731059
PRMT1,C4,0.7793019146251928
NIPSNAP1,C3,0.9971033980783739
ARPC5L,C1,0.7224628409091378
MICU1,C3,0.9974942525152062
MACROD1,C1,0.7577223434453636
WDR77,C4,0.9285410757518886
APOL2,C2,0.9992704618625238
FYCO1,C2,0.7760086434524243
JPH2,C1,0.5613187473685984
CORO1B,C1,0.9888336152055255
TXNDC17,C4,0.882379141860788
PLCD4,C4,0.43205524098705556
CPPED1,C4,0.7707299234443367
VPS25,C2,0.7665403935491226
MIEN1,C4,0.6504041010437779
PELO,C1,0.9672693421463175
PRXL2A,C3,0.9906774059074474
ERP44,C2,0.5042534788470765
LXN,C4,0.9959092833986517
NIPSNAP3B,C3,0.8808004511569082
NTPCR,C3,0.9987105086852762
AGMAT,C1,0.48770463688605575
TACO1,C3,0.9999858380077925
ESYT1,C2,0.9871013498127311
UBAC1,C3,0.8609370075894666
COPS4,C4,0.7680301147359305
DCTN5,C2,0.9897644122330149
AARSD1,C3,0.6456526475825759
TMEM43,C2,0.9966619174268851
DHRS4,C3,0.7732564015701403
TMEM70,C3,0.9970520709260319
TUBB6,C2,0.9999055491308012
CHCHD7,C3,0.9995411435500958
APOO,C3,0.9999848620607695
MRI1,C4,0.7660876976920056
ABHD6,C3,0.9387986253290453
ADI1,C4,0.9942616802388695
MECR,C3,0.9999994292728004
NTMT1,C1,0.9766179833677183
TMEM109,C2,0.5982342842508909
TMED9,C4,0.9874904870238559
TIMM21,C3,0.9999482572194033
TPPP3,C2,0.9803272193256298
NUDT9,C3,0.9958155495718641
FUNDC2,C2,0.903135227833193
SORBS1,C1,0.5931187312186835
HINT2,C3,0.9999063790851862
OSBPL11,C2,0.555510347141577
NT5C1A,C4,0.9037244334770025
TMEM120A,C3,0.9995337367194903
NAA15,C1,0.6944022240501018
BCL2L13,C3,0.9975001299946445
AP1M1,C2,0.8086479839930987
OSBPL1A,C1,0.9802741288428303
HDHD5,C3,0.9982253943275419
EIF2A,C1,0.6566345222060196
MRPL13,C3,0.9976447339518152
MRPL9,C3,0.9594433367085626
MRPL4,C3,0.5457469460475821
MRPL1,C3,0.9751700784100603
NLN,C4,0.9356837232273312
TRIM54,C1,0.9975752902591641
BCO2,C3,0.9972079740931304
MRPL37,C3,0.9989135243355934
ASPSCR1,C4,0.987786108711489
UBL5,C1,0.9864972964655587
NIBAN1,C4,0.547555662182483
UBXN6,C4,0.641602255115535
UBE2O,C2,0.7228869916965746
LNPK,C4,0.7316700597652417
PITHD1,C4,0.8748416267671121
SLIRP,C3,0.9994243885404619
NIF3L1,C4,0.9777383337292972
EGLN1,C3,0.9290687865591503
ANKRD2,C2,0.9795104573295382
NAA50,C2,0.8271466250158119
TMEM126A,C3,0.9999922446383143
PAIP1,C3,0.960626992407534
CLPB,C3,0.9235718769680884
TOLLIP,C2,0.9812351566491558
PCBD2,C3,0.8940806414304245
NT5C3A,C4,0.9594578850658205
HDHD2,C4,0.998586976389995
RAB1B,C2,0.9997603689262266
C11orf54,C4,0.8190745779923052
NUCKS1,C2,0.9661801963945768
TMX4,C4,0.6191992819041866
MYLK2,C4,0.9982799181767941
EHD4,C3,0.9793204246657379
SH3BGRL3,C4,0.5185434515828543
SLK,C2,0.6938377138062766
PPIL3,C4,0.9973672089655689
LRMDA,C2,0.9997424913411268
TNMD,C3,0.9987766096122802
PPA2,C3,0.9999811678387027
MRPL46,C3,0.9997600913080881
TMEM245,C2,0.9510498005347683
C11orf68,C4,0.8746088497089503
GHITM,C3,0.9279531403562944
BOLA2,C4,0.48674865528125993
TMX1,C2,0.9901524123972291
CHMP4B,C2,0.9948611921095768
RBKS,C4,0.9688998252115764
FN3K,C3,0.9994132097335475
TOR1AIP2,C2,0.9729921659114761
RNPEP,C4,0.4189098051933793
GLIPR2,C2,0.9099815073373754
EHD1,C2,0.5934500874443148
TMEM38A,C1,0.9206212000474128
OPA3,C3,0.9639684767973399
DCTPP1,C3,0.9991939009407255
AAMDC,C4,0.999233239941751
PTGES2,C3,0.9999999087795497
UBE2Z,C2,0.9993448989917931
ACAD9,C3,0.9996233294344612
METTL7A,C4,0.8977629281727034
COQ10B,C3,0.9087890766518958
MOB1A,C1,0.9951772597697853
GORASP2,C2,0.7213682350770951
JPT2,C2,0.5831625823265528
SYNPO2L,C1,0.9998600519874676
ARMT1,C4,0.9531843941494258
LRRC40,C1,0.9728207211702159
SFXN1,C3,0.9997885480281716
L2HGDH,C3,0.9992266207559627
COPS7B,C4,0.9221457450734574
FN3KRP,C3,0.9842263170161483
TBC1D17,C1,0.3618468622662396
CARS2,C4,0.4693573573733877
GRPEL1,C2,0.7774683665219722
CACYBP,C2,0.9336692980356631
RDH14,C3,0.9905587291851087
PARVB,C1,0.4635299474576622
TNS1,C1,0.9978669357196828
PLGRKT,C1,0.9258732046422663
GLOD4,C4,0.9833113652084882
MCCC2,C3,0.9999725373509443
HHATL,C4,0.5747348241368256
PREB,C2,0.5486561776248977
MRPL47,C4,0.781302987199572
JPH1,C1,0.5256581367216057
APMAP,C2,0.9782442019829136
TXNRD2,C3,0.9998929175298774
RAB18,C2,0.9983750200553383
PALMD,C2,0.6073897485831322
SSU72,C1,0.6588839134314927
VTA1,C2,0.7748561327649739
SARS2,C3,0.9968586951558086
DYNLRB1,C4,0.9768519725570826
MYOZ1,C1,0.9998147203994044
MYOZ2,C1,0.992519086069866
OSGEP,C1,0.8776469493381917
ACOT13,C3,0.999735388169213
MRPL40,C3,0.9988291240718506
TIGAR,C3,0.852192431962572
RTN4,C2,0.9692602179451186
HINT3,C3,0.7695892250734152
PFDN4,C4,0.997008562932533
NIT2,C4,0.7952927243060384
XPNPEP1,C2,0.6193237706635826
GPHN,C4,0.9856873457198233
PDLIM7,C1,0.9996222485400243
ACSS2,C3,0.9994965098409831
DIABLO,C3,0.9892417744865625
SAR1A,C2,0.9710998024198289
SH3GLB2,C2,0.6681458187922281
EIF2B3,C3,0.9694414299186673
MBNL1,C4,0.8094385531801269
SDR39U1,C3,0.9997924373692527
AASDHPPT,C4,0.5472082450945395
OSTC,C2,0.5938059110516567
CMC2,C3,0.9999808487035533
HEBP1,C3,0.9484799759930721
PHPT1,C4,0.99485775206592
TOMM22,C3,0.8754536698205586
LANCL2,C4,0.9255694067401412
FARSB,C2,0.9998473340983834
IARS2,C3,0.9999997821534582
SIRT3,C3,0.9999770849242473
MAN2C1,C2,0.40717923910285175
OLA1,C4,0.9986413942744571
CUTC,C4,0.4120326345646703
ACSS1,C3,0.9505895758292172
ABHD10,C3,0.9999661025102932
DDX19A,C4,0.7117788087107139
SEPTIN11,C4,0.8953755356207009
PARVA,C1,0.7889783972664923
PANK4,C3,0.8517818450711435
DNAJC11,C3,0.5436971788526718
TMLHE,C3,0.8099121776509822
ATAD3A,C3,0.9999004240493826
ARL8B,C2,0.9300856548971214
MRPS18A,C3,0.9879787286203632
PNPO,C4,0.9184369502570338
OXSM,C3,0.999824814415566
MRPL22,C3,0.9889768786343737
CZIB,C4,0.9836018830048887
BABAM1,C1,0.540477017963669
NDUFB11,C3,0.9966221364788682
OCIAD1,C3,0.8797013093641024
MARCHF5,C3,0.6861337353406735
CHCHD3,C3,0.9956849434772522
SIRT5,C3,0.9999970916466795
BABAM2,C1,0.5873655107456426
DPP3,C2,0.9108665260500766
TUBA8,C3,0.8876068013499641
MAP3K20,C4,0.47629793178358176
UGGT1,C4,0.8939428827472796
TECR,C1,0.9364898999651691
ERAP1,C2,0.6705876554515161
CISD1,C3,0.9999986460700634
CLIC5,C4,0.8309864170709915
FAM120A,C2,0.9846285721929928
GLTP,C3,0.9993322077070627
COQ3,C3,0.9999979418266828
HSPBP1,C3,0.9188010099460708
MAT2B,C2,0.8500158357267492
MYOF,C4,0.5989641902396146
EHD2,C3,0.9913035743515926
TMOD4,C1,0.999994798856668
LMCD1,C2,0.9716732891536477
CHMP5,C1,0.6215830672580325
CNIH4,C2,0.997541563394306
NDUFAF4,C3,0.9990764586347775
EMC3,C2,0.9995972448321083
NDUFA13,C3,0.5837827045898754
PDP1,C3,0.9999864026063147
MRPL36,C2,0.984412512795999
VAPA,C1,0.9833324662835382
RNF181,C2,0.39023278050741345
TMEM14C,C3,0.389120783194635
LARS1,C2,0.9949263854694819
SUCLA2,C3,0.9999999293463698
GMPR2,C4,0.9456738582355477
DPM3,C3,0.734846767577463
IMPACT,C4,0.9420513893101597
ATXN10,C3,0.6460294006199108
EPS15L1,C4,0.854341446520735
SAE1,C3,0.9614914218507408
RNF7,C1,0.968188079257961
MYOT,C1,0.9997633236670204
GNG12,C2,0.9917117706359599
VPS29,C3,0.7428829939045516
EIF3K,C2,0.9062325108440925
GRHPR,C4,0.9496733421931491
CTSZ,C3,0.6294562133754399
UBA2,C4,0.8892522391066366
COPS7A,C4,0.8299015465045992
HSPB7,C2,0.9996089877634846
CLIP2,C1,0.4560555764473763
UQCR10,C3,0.8931764767291345
DNAJB4,C1,0.9941346896384777
NIPSNAP3A,C4,0.9261938288328706
TES,C1,0.9006585986487492
KDM5B,C3,0.997414085169881
WARS2,C3,0.9974547829484043
MLX,C2,0.9474070137408817
SEPTIN9,C2,0.9609685233141025
UBQLN2,C2,0.9528175554062094
PCYOX1,C4,0.9995334151847163
DPP7,C4,0.6184891756293962
SMPX,C3,0.4732725144143219
BCAP29,C2,0.8329475250843218
CYB5R1,C2,0.5153024185209384
PFDN2,C4,0.4350606668781252
PUF60,C2,0.4957291557671348
ENOPH1,C4,0.9992976452868767
NDUFA12,C3,0.9980881044938452
EIF2B4,C4,0.9446184867432815
ATP6V1H,C4,0.878943067626739
TRMT112,C4,0.9745126284468734
XPO7,C2,0.43465679282757547
LCMT1,C4,0.9865418033374215
ATP5IF1,C3,0.9998799461002206
AK3,C3,0.9999202034763
NAGK,C2,0.7035509819405042
SLC25A13,C3,0.9992984414488022
DBNL,C2,0.8914619132680353
DCTN4,C2,0.9646687092826267
HSPB8,C2,0.6933387404687781
STOML2,C3,0.997952773985285
VPS28,C2,0.533918893712724
JPT1,C4,0.7288483879567766
APPL1,C2,0.7285356312128434
PACSIN3,C1,0.9968892599886686
ACAD8,C3,0.9999491119378685
AGO2,C1,0.990069250570635
MYH2,C1,0.9999891769252836
MYH13,C1,0.7010380335166143
CDV3,C4,0.9932373486015956
RAB21,C4,0.6516527730169211
PSME2,C2,0.9979194900180751
DNPEP,C4,0.9936837364609172
MCTS1,C4,0.578119853490284
TBC1D24,C2,0.6025410954570687
TMCO1,C2,0.9398043602678491
EPDR1,C3,0.6751270006868296
MYO6,C3,0.9331644262562313
NFU1,C3,0.9987686851415005
SYNPO2,C1,0.9998785228544707
UBQLN1,C4,0.723278584038634
SNX12,C1,0.8245080054455716
NDRG2,C4,0.8029452091378679
VPS4A,C3,0.4004573616816736
G3BP2,C1,0.9653904405522957
STUB1,C2,0.9294862653893299
PACSIN2,C1,0.9071317434763708
SNX6,C4,0.7604399253889228
PSMD13,C2,0.9995127075136139
COPS3,C4,0.9841798087071171
NSFL1C,C4,0.921808688879367
PPP6R1,C1,0.730825095684624
LIMCH1,C2,0.6930359232317931
USP24,C3,0.5125842301434781
MAPRE3,C2,0.9995431190465927
PA2G4,C1,0.9996948661566906
CAMK2A,C1,0.4839546884488727
CHMP2B,C4,0.9861006905923689
RTRAF,C1,0.6310773708029643
RUVBL2,C2,0.49222335430853603
APOBEC2,C1,0.9871673726886191
PIN4,C4,0.9992705460067277
EIF3L,C2,0.9975941969863996
PLAA,C4,0.8150982002811935
NUDC,C2,0.976727446849757
BCS1L,C3,0.9416178115239029
VDAC3,C3,0.6219633376065332
CFL2,C1,0.9720316128375007
FARSA,C2,0.9892260986538234
CNPY2,C2,0.5162954484485099
FNDC3A,C1,0.8766435526156053
PADI2,C2,0.9864110401146605
GSTK1,C3,0.9999958981801216
LAMTOR2,C3,0.45361909352614455
MRPS35,C4,0.7115343608032635
COA3,C3,0.9967779637828946
TMA7,C3,0.600718946942645
SUGT1,C2,0.5429265727571373
COQ6,C3,0.9018383330753763
ACOT9,C3,0.9999950848108616
MEMO1,C2,0.7148463969750956
TMX2,C1,0.9740144768810809
SH3GLB1,C4,0.5941041799967544
CAB39,C1,0.8343325223099094
LUC7L2,C2,0.9670974112587699
DHRS7,C2,0.9409788413212364
MOB4,C2,0.9988032606397166
SBDS,C2,0.99222228310146
MRPL11,C3,0.99883092326873
PPIL1,C4,0.9131919803492738
MSRB2,C3,0.9999552899345505
FIS1,C3,0.8150561496562184
PTRH2,C2,0.7659906160955541
STRAP,C2,0.9856072183987137
RTCB,C1,0.7617021805536021
RPL36,C1,0.9992088857026318
SAMHD1,C2,0.779021186532971
HBS1L,C2,0.8013521111980039
TLN1,C2,0.9060489774965461
USP15,C4,0.9838518860939335
TLN2,C4,0.7785469106835247
DTNA,C4,0.9355751660476055
HYOU1,C2,0.8817708200298328
AFG3L2,C3,0.999999954072514
ARIH1,C2,0.7085152160362866
RNF114,C3,0.9227138467238383
SAMM50,C3,0.9852888459135543
PPME1,C4,0.5995737356297379
TIMM9,C3,0.9999725227440699
TIMM8B,C3,0.9887515382930528
UCHL5,C2,0.5771315187084254
TIMM13,C3,0.9999914234198959
SRPRB,C2,0.9871429309374087
GMPPB,C4,0.6656680104446411
MPC1,C3,0.999931322632216
SNX5,C1,0.7436609369092972
HEBP2,C4,0.5695983967180901
HCFC2,C3,0.9994246299526074
FHOD1,C3,0.7612746753340341
MYH4,C1,0.9999923407712212
MRPS18B,C3,0.9878733972503161
COPG1,C2,0.5974072769507023
CLIC4,C2,0.9987996660445168
NFS1,C3,0.9999156604212832
SPCS1,C4,0.9632504612338721
SAR1B,C4,0.9643034485447315
MTCH2,C3,0.98163194380262
BZW2,C3,0.9349954768352619
DYNC1LI1,C2,0.9953727022241384
CHCHD2,C3,0.8633774445855967
NDUFB9,C3,0.9850559284058145
COX11,C3,0.9994890886641856
SQOR,C3,0.9804406089234713
SESN1,C4,0.9201791684027448
SEC23IP,C2,0.4593968719566738
