pathway,pval,padj,foldEnrichment,overlap,size,database,odds_ratio,module,Description,geneID,Count,p.adjust,ID
GOBP_MUSCLE_CELL_DIFFERENTIATION,2.0179950786240244e-15,2.00588710815228e-12,3.9959191798546834,38,102,GO:BP,6.915880503144654,brown,Muscle Cell Differentiation,ACTA1/ACTN1/ACTN2/ACTN3/ACTN4/COL6A1/H3-3A/LAMA2/LAMB2/LAMC1/LMNA/LMOD2/LMOD3/MYBPC1/MYBPC2/MYBPH/MYH3/MYOM1/MYOM2/MYOM3/MYOZ1/MYOZ2/NEB/NID1/OBSCN/PDLIM5/PLEC/PRKG1/SMYD1/SPEG/SYNPO2L/TCAP/TMOD1/TMOD4/TNNT1/TNNT3/TPM1/TTN,38,2.00588710815228e-12,GOBP_MUSCLE_CELL_DIFFERENTIATION
GOBP_MYOFIBRIL_ASSEMBLY,8.130059066757477e-15,4.040639356178466e-12,5.986542320859403,24,43,GO:BP,13.85092789777913,brown,Myofibril Assembly,ACTA1/ACTN2/LMOD2/LMOD3/MYBPC1/MYBPC2/MYBPH/MYH3/MYOM1/MYOM2/MYOM3/MYOZ1/MYOZ2/NEB/OBSCN/PLEC/SYNPO2L/TCAP/TMOD1/TMOD4/TNNT1/TNNT3/TPM1/TTN,24,4.040639356178466e-12,GOBP_MYOFIBRIL_ASSEMBLY
GOBP_MUSCLE_CELL_DEVELOPMENT,3.766386491765075e-14,1.2479293909381616e-11,4.43336717428088,31,75,GO:BP,7.945235487404162,brown,Muscle Cell Development,ACTA1/ACTN1/ACTN2/ACTN3/ACTN4/COL6A1/LMNA/LMOD2/LMOD3/MYBPC1/MYBPC2/MYBPH/MYH3/MYOM1/MYOM2/MYOM3/MYOZ1/MYOZ2/NEB/OBSCN/PDLIM5/PLEC/PRKG1/SYNPO2L/TCAP/TMOD1/TMOD4/TNNT1/TNNT3/TPM1/TTN,31,1.2479293909381616e-11,GOBP_MUSCLE_CELL_DEVELOPMENT
REACTOME_ECM_PROTEOGLYCANS,2.4577168936664335e-13,3.8217497696513044e-11,8.172105390379501,16,21,Reactome,33.78563535911602,brown,Ecm Proteoglycans,BGN/COL1A1/COL1A2/COL3A1/COL4A1/COL4A2/COL4A5/COL6A1/COL6A2/COL6A3/DCN/HSPG2/ITGA7/LAMA2/LAMB2/LAMC1,16,3.8217497696513044e-11,REACTOME_ECM_PROTEOGLYCANS
GOBP_MUSCLE_SYSTEM_PROCESS,3.6145867069305866e-13,7.185798373378007e-11,3.217766497461929,42,140,GO:BP,5.026728110599079,brown,Muscle System Process,ACTA1/ACTN3/CALM1/COL6A1/DES/HMOX1/JPH2/LMNA/LMOD2/LMOD3/MYBPH/MYH1/MYH13/MYH2/MYH3/MYH4/MYH7/MYH8/MYL1/MYL3/MYL6/MYL6B/MYOM2/MYOZ1/MYOZ2/PDLIM5/PRKG1/SSPN/SYNM/TCAP/TMOD1/TMOD4/TNNC1/TNNC2/TNNI1/TNNI2/TNNT1/TNNT3/TPM1/TPM2/TPM3/TTN,42,7.185798373378007e-11,GOBP_MUSCLE_SYSTEM_PROCESS
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,1.1058950317435321e-12,1.146444516240795e-10,4.524984137055838,27,64,Reactome,8.065659777424484,brown,Extracellular Matrix Organization,ACTA1/ACTB/ACTN1/BGN/COL15A1/COL1A1/COL1A2/COL3A1/COL4A1/COL4A2/COL4A5/COL6A1/COL6A2/COL6A3/DCN/FBN1/HSPG2/ITGA7/LAMA2/LAMB2/LAMC1/NID1/NID2/PLEC/SNTB2/SSPN/VWF,27,1.146444516240795e-10,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
REACTOME_MUSCLE_CONTRACTION,4.5655844199790465e-12,3.5497418865337087e-10,4.171178793006205,28,72,Reactome,7.048951048951049,brown,Muscle Contraction,ACTA1/ACTN2/ACTN3/CALM1/DES/MYBPC1/MYBPC2/MYH3/MYH8/MYL1/MYL3/MYL6/MYL6B/NEB/TCAP/TMOD1/TMOD4/TNNC1/TNNC2/TNNI1/TNNI2/TNNT1/TNNT3/TPM1/TPM2/TPM3/TTN/VIM,28,3.5497418865337087e-10,REACTOME_MUSCLE_CONTRACTION
GOBP_MUSCLE_ORGAN_DEVELOPMENT,1.7655447588707456e-11,1.949946100352801e-9,3.653874044736989,31,91,GO:BP,5.776706827309237,brown,Muscle Organ Development,ACTA1/ACTN3/COL3A1/COL6A1/COL6A3/DES/FHL3/ITGA7/JPH2/LAMA2/LMNA/LMOD3/MYH3/MYH7/MYL3/MYL6/MYL6B/MYOM1/MYOM2/MYOZ1/MYOZ2/NEB/PLEC/SMYD1/SPEG/SVIL/TCAP/TNNC1/TNNI1/TPM1/TTN,31,1.949946100352801e-9,GOBP_MUSCLE_ORGAN_DEVELOPMENT
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,1.1917001446212194e-9,7.412374899543985e-8,6.971827411167514,13,20,Reactome,19.267857142857142,brown,Integrin Cell Surface Interactions,COL1A1/COL1A2/COL3A1/COL4A1/COL4A2/COL4A5/COL6A1/COL6A2/COL6A3/FBN1/HSPG2/ITGA7/VWF,13,7.412374899543985e-8,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,1.2496986606785246e-9,1.2422004687144535e-7,3.724266779469825,25,72,GO:BP,5.779935675408214,brown,Actomyosin Structure Organization,ACTA1/ACTN2/LMOD2/LMOD3/MYBPC1/MYBPC2/MYBPH/MYH3/MYOM1/MYOM2/MYOM3/MYOZ1/MYOZ2/NEB/OBSCN/PLEC/SYNPO/SYNPO2L/TCAP/TMOD1/TMOD4/TNNT1/TNNT3/TPM1/TTN,25,1.2422004687144535e-7,GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,2.64212300912812e-9,1.3695004263980757e-7,5.746011602610588,15,28,Reactome,12.064666103127642,brown,Non Integrin Membrane Ecm Interactions,ACTA1/ACTB/ACTN1/COL1A1/COL1A2/COL3A1/COL4A1/COL4A2/COL4A5/HSPG2/LAMA2/LAMB2/LAMC1/SNTB2/SSPN,15,1.3695004263980757e-7,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,5.027429400793277e-9,2.2336150623524415e-7,5.547873271486084,15,29,Reactome,11.19701726844584,brown,Degradation Of The Extracellular Matrix,COL15A1/COL1A1/COL1A2/COL3A1/COL4A1/COL4A2/COL4A5/COL6A1/COL6A2/COL6A3/DCN/FBN1/HSPG2/LAMC1/NID1,15,2.2336150623524415e-7,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,1.02272645106718e-8,3.9758490785236624e-7,7.374048223350254,11,16,Reactome,22.60322580645161,brown,Assembly Of Collagen Fibrils And Other Multimeric Structures,COL15A1/COL1A1/COL1A2/COL3A1/COL4A1/COL4A2/COL4A5/COL6A1/COL6A2/COL6A3/PLEC,11,3.9758490785236624e-7,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES
GOBP_MUSCLE_TISSUE_DEVELOPMENT,5.945654873952869e-9,5.372709949735593e-7,3.2908975542224272,27,88,GO:BP,4.829797492767598,brown,Muscle Tissue Development,ACTA1/ACTN2/ACTN3/COL3A1/COL6A1/JPH2/LMNA/LMOD3/MYH7/MYL3/MYL6/MYL6B/MYOM1/MYOM2/MYOZ1/MYOZ2/NEB/PDLIM5/PLEC/PRKG1/SMYD1/SVIL/TCAP/TNNC1/TNNI1/TPM1/TTN,27,5.372709949735593e-7,GOBP_MUSCLE_TISSUE_DEVELOPMENT
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT,2.981897452072289e-8,2.4700050561332126e-6,5.362944162436548,14,28,GO:BP,10.39344262295082,brown,Multicellular Organismal Movement,ACTN3/COL6A1/MYH3/MYH7/MYH8/SYNM/TCAP/TNNC1/TNNC2/TNNI1/TNNI2/TNNT1/TNNT3/TTN,14,2.4700050561332126e-6,GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,1.9415632237363164e-7,5.489328750745404e-6,6.7036802030456855,10,16,Reactome,17.023172905525847,brown,Collagen Biosynthesis And Modifying Enzymes,COL15A1/COL1A1/COL1A2/COL3A1/COL4A1/COL4A2/COL4A5/COL6A1/COL6A2/COL6A3,10,5.489328750745404e-6,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES
REACTOME_COLLAGEN_DEGRADATION,1.9415632237363164e-7,5.489328750745404e-6,6.7036802030456855,10,16,Reactome,17.023172905525847,brown,Collagen Degradation,COL15A1/COL1A1/COL1A2/COL3A1/COL4A1/COL4A2/COL4A5/COL6A1/COL6A2/COL6A3,10,5.489328750745404e-6,REACTOME_COLLAGEN_DEGRADATION
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,6.274751004639909e-7,4.4550732132943354e-5,2.6344287113723395,28,114,GO:BP,3.5255263520022018,brown,Membraneless Organelle Assembly,ACTA1/ACTN2/CHMP1B/CHMP5/EIF6/LMOD2/LMOD3/MYBPC1/MYBPC2/MYBPH/MYH3/MYOM1/MYOM2/MYOM3/MYOZ1/MYOZ2/NEB/OBSCN/PLEC/RPL38/SYNPO2L/TCAP/TMOD1/TMOD4/TNNT1/TNNT3/TPM1/TTN,28,4.4550732132943354e-5,GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,2.7518840736118394e-6,4.953391332501311e-5,3.575296108291032,16,48,Hallmark,5.204419889502763,brown,Epithelial Mesenchymal Transition,BGN/COL1A1/COL1A2/COL3A1/COL4A1/COL4A2/COL6A2/COL6A3/DCN/FBN1/LAMA2/LAMC1/NID2/TPM1/TPM2/VIM,16,4.953391332501311e-5,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
GOBP_STRIATED_MUSCLE_ADAPTATION,2.8636434083785927e-6,1.8976410319522142e-4,6.033312182741117,9,16,GO:BP,13.05547112462006,brown,Striated Muscle Adaptation,ACTN3/LMNA/MYH7/MYOZ1/MYOZ2/TCAP/TNNC1/TNNI1/TNNT1,9,1.8976410319522142e-4,GOBP_STRIATED_MUSCLE_ADAPTATION
GOBP_STRIATED_MUSCLE_CONTRACTION,7.85487139584585e-6,4.879838854669234e-4,2.9535054807621566,19,69,GO:BP,3.9835955056179775,brown,Striated Muscle Contraction,ACTN3/CALM1/JPH2/LMOD3/MYBPH/MYH3/MYH7/MYH8/MYL3/SYNM/TCAP/TNNC1/TNNC2/TNNI1/TNNI2/TNNT1/TNNT3/TPM1/TTN,19,4.879838854669234e-4,GOBP_STRIATED_MUSCLE_CONTRACTION
GOBP_NEUROMUSCULAR_PROCESS,9.148274691897292e-6,5.051880579858837e-4,3.8732374506486185,13,36,GO:BP,5.814981096408317,brown,Neuromuscular Process,ACTN3/MYH3/MYH7/MYH8/SYNM/TCAP/TNNC1/TNNC2/TNNI1/TNNI2/TNNT1/TNNT3/TTN,13,5.051880579858837e-4,GOBP_NEUROMUSCULAR_PROCESS
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,1.1974873151476485e-5,6.264749427667171e-4,3.5752961082910324,14,42,GO:BP,5.158469945355192,brown,Extracellular Matrix Organization,COL15A1/COL1A1/COL1A2/COL3A1/COL4A1/COL4A2/COL4A5/COL6A1/DPT/LAMA2/LAMB2/LAMC1/NID1/NID2,14,6.264749427667171e-4,GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,3.31972794035182e-5,8.603628245411801e-4,5.362944162436548,8,16,Reactome,10.095238095238095,brown,Ncam Signaling For Neurite Out Growth,COL3A1/COL4A1/COL4A2/COL4A5/COL6A1/COL6A2/COL6A3/MAPK3,8,8.603628245411801e-4,REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,3.011032171253638e-5,0.0014252218943933887,4.826649746192893,9,20,GO:BP,8.290618955512572,brown,Negative Regulation Of Protein Containing Complex Disassembly,CAPZA1/CAPZA2/CAPZB/LMOD2/LMOD3/SVIL/TMOD1/TMOD4/TRIM54,9,0.0014252218943933887,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION,3.766439123770092e-5,0.0017017456768306687,3.6774474256707763,12,35,GO:BP,5.338660399529965,brown,Actin Mediated Cell Contraction,MYH2/MYH3/MYH4/MYH7/MYH8/MYL1/MYL6/MYL6B/TCAP/TNNC1/TPM1/TTN,12,0.0017017456768306687,GOBP_ACTIN_MEDIATED_CELL_CONTRACTION
GOBP_ACTIN_FILAMENT_ORGANIZATION,5.199103236357948e-5,0.00215329525705825,2.4078524810939603,22,98,GO:BP,3.043609022556391,brown,Actin Filament Organization,ACTA1/ACTN1/ACTN2/CAPZA1/CAPZA2/CAPZB/CORO6/LMOD2/LMOD3/NEB/PLEC/SVIL/SYNPO/SYNPO2/SYNPO2L/TCAP/TMOD1/TMOD4/TPM1/TPM2/TPM3/TTN,22,0.00215329525705825,GOBP_ACTIN_FILAMENT_ORGANIZATION
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC,9.567584402442836e-5,0.0022888605762767093,4.767061477721376,8,18,Reactome,8.067724867724868,brown,Formation Of The Dystrophin Glycoprotein Complex Dgc,ACTA1/ACTB/HSPG2/LAMA2/LAMB2/LAMC1/SNTB2/SSPN,8,0.0022888605762767093,REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION,1.141119523647855e-4,0.004201010394466548,4.197086735819907,9,23,GO:BP,6.503799392097265,brown,Actin Filament Depolymerization,ACTN2/CAPZA1/CAPZA2/CAPZB/LMOD2/LMOD3/SVIL/TMOD1/TMOD4,9,0.004201010394466548,GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION
GOBP_SENSORY_SYSTEM_DEVELOPMENT,1.4689294456890796e-4,0.005214699532196232,3.4701403404001194,11,34,GO:BP,4.867461430575035,brown,Sensory System Development,COL4A1/CRYBG3/FBN1/FLT1/LAMB2/MYOM1/MYOM2/NECTIN1/THRB/TMOD1/VIM,11,0.005214699532196232,GOBP_SENSORY_SYSTEM_DEVELOPMENT
GOBP_MUSCLE_ADAPTATION,2.2510219106550413e-4,0.0077155716523831415,3.5752961082910324,10,30,GO:BP,5.06951871657754,brown,Muscle Adaptation,ACTN3/HMOX1/LMNA/MYH7/MYOZ1/MYOZ2/TCAP/TNNC1/TNNI1/TNNT1,10,0.0077155716523831415,GOBP_MUSCLE_ADAPTATION
GOBP_CARDIAC_CELL_DEVELOPMENT,3.474194801702001e-4,0.011139837525457384,4.086052695189751,8,21,GO:BP,6.196174196174196,brown,Cardiac Cell Development,ACTN2/LMNA/NEB/PDLIM5/PLEC/PRKG1/TCAP/TTN,8,0.011139837525457384,GOBP_CARDIAC_CELL_DEVELOPMENT
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL,7.185629483985279e-4,0.01984032140855935,4.171178793006205,7,18,GO:BP,6.380382775119617,brown,Cellular Response To Acid Chemical,COL1A1/COL1A2/COL3A1/COL4A1/COL6A1/GCLM/PLEC,7,0.01984032140855935,GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,7.185629483985279e-4,0.01984032140855935,4.171178793006205,7,18,GO:BP,6.380382775119617,brown,Regulation Of Muscle Cell Differentiation,ACTN3/LAMA2/LAMB2/LAMC1/LMOD3/NID1/SMYD1,7,0.01984032140855935,GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_MUSCLE_CONTRACTION,7.912067128947042e-4,0.02125566142209016,2.630878268365099,13,53,GO:BP,3.313586956521739,brown,Regulation Of Muscle Contraction,ACTN3/CALM1/JPH2/MYBPH/MYH7/MYL3/PRKG1/TNNC1/TNNC2/TNNI1/TNNT1/TNNT3/TPM1,13,0.02125566142209016,GOBP_REGULATION_OF_MUSCLE_CONTRACTION
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,9.016234934090718e-4,0.02358457243285835,2.877677355453758,11,41,GO:BP,3.717921146953405,brown,Negative Regulation Of Supramolecular Fiber Organization,CAPZA1/CAPZA2/CAPZB/HSPG2/LMOD2/LMOD3/PFDN1/SVIL/TMOD1/TMOD4/TRIM54,11,0.02358457243285835,GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH,0.0011542826744124265,0.0286839244591488,2.9794134235758603,10,36,GO:BP,3.8872891814068287,brown,Regulation Of Actin Filament Length,ACTN2/CAPZA1/CAPZA2/CAPZB/LMOD2/LMOD3/NEB/SVIL/TMOD1/TMOD4,10,0.0286839244591488,GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,0.0014867125629810392,0.0330262576490788,4.2903553299492385,6,15,Reactome,6.656195462478185,brown,Binding And Uptake Of Ligands By Scavenger Receptors,COL1A1/COL1A2/COL3A1/COL4A1/COL4A2/HSPH1,6,0.0330262576490788,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS
GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,0.0014305022224880709,0.03385521926555101,2.3835307388606886,14,63,GO:BP,2.9149102263856363,brown,Protein Containing Complex Disassembly,ACTN2/CALM1/CAPZA1/CAPZA2/CAPZB/CHMP1B/CHMP5/GABARAPL2/LMOD2/LMOD3/SVIL/TMOD1/TMOD4/TRIM54,14,0.03385521926555101,GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,0.0015827432448737803,0.03658713454429157,2.145177664974619,17,85,GO:BP,2.566666666666667,brown,Regulation Of Supramolecular Fiber Organization,ACTN2/CAPZA1/CAPZA2/CAPZB/COL6A1/HSPG2/LMOD2/LMOD3/PFDN1/SVIL/SYNPO/SYNPO2/SYNPO2L/TMOD1/TMOD4/TPM1/TRIM54,17,0.03658713454429157,GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION
GOBP_HEART_MORPHOGENESIS,0.0017688450546683848,0.03907182187423054,3.3002733307301835,8,26,GO:BP,4.463256907701352,brown,Heart Morphogenesis,MYH7/MYL3/SYNPO2L/TCAP/TNNC1/TNNI1/TPM1/TTN,8,0.03907182187423054,GOBP_HEART_MORPHOGENESIS
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,0.0017688450546683848,0.03907182187423054,3.3002733307301835,8,26,GO:BP,4.463256907701352,brown,Negative Regulation Of Protein Polymerization,CAPZA1/CAPZA2/CAPZB/LMOD2/LMOD3/SVIL/TMOD1/TMOD4,8,0.03907182187423054,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION
GOBP_RESPONSE_TO_MECHANICAL_STIMULUS,0.0020583421329916024,0.043531746387099,3.5752961082910324,7,21,GO:BP,5.005263157894737,brown,Response To Mechanical Stimulus,COL1A1/COL6A1/MAP2K4/MAPK3/PLEC/TCAP/TTN,7,0.043531746387099,GOBP_RESPONSE_TO_MECHANICAL_STIMULUS
HALLMARK_APICAL_JUNCTION,0.004057907117977173,0.04869488541572607,2.553782934493594,10,42,Hallmark,3.1483957219251337,brown,Apical Junction,ACTA1/ACTB/ACTN1/ACTN2/ACTN3/ACTN4/FBN1/NECTIN1/SPEG/VWF,10,0.04869488541572607,HALLMARK_APICAL_JUNCTION
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,2.5231218681206667e-23,2.5079831369119428e-20,3.845702730030334,54,86,GO:BP,10.06701030927835,turquoise,Organic Acid Catabolic Process,ACAA1/ACAA2/ACAD8/ACADM/ACADS/ACADSB/ACADVL/ACAT1/ADHFE1/ADIPOQ/ALDH4A1/ALDH5A1/ALDH6A1/BCAT2/CPT1B/CPT2/CRAT/DBT/DCXR/DECR1/DLST/ECH1/ECHDC2/ECHS1/ECI1/ECI2/ETFA/ETFB/ETFDH/FAH/GCDH/GLUD1/GOT1/GOT2/GPT/GPT2/HADH/HADHA/HADHB/HIBADH/HIBCH/HMGCL/IVD/MCCC1/MCCC2/MCEE/MLYCD/MPST/NAGK/PCCA/PCCB/PLIN5/SLC16A1/TST,54,2.5079831369119428e-20,GOBP_ORGANIC_ACID_CATABOLIC_PROCESS
GOBP_FATTY_ACID_CATABOLIC_PROCESS,5.863551626491297e-17,1.9427901055774496e-14,4.80039169604387,29,37,GO:BP,20.189873417721518,turquoise,Fatty Acid Catabolic Process,ACAA1/ACAA2/ACADM/ACADS/ACADVL/ACAT1/ADIPOQ/CPT1B/CPT2/CRAT/DECR1/ECH1/ECHDC2/ECHS1/ECI1/ECI2/ETFA/ETFB/ETFDH/GCDH/HADH/HADHA/HADHB/IVD/MCEE/MLYCD/PCCA/PCCB/PLIN5,29,1.9427901055774496e-14,GOBP_FATTY_ACID_CATABOLIC_PROCESS
GOBP_FATTY_ACID_METABOLIC_PROCESS,2.6416412276151727e-15,4.3763189670824693e-13,3.002273373117363,50,102,GO:BP,5.593220338983051,turquoise,Fatty Acid Metabolic Process,ACAA1/ACAA2/ACAD9/ACADM/ACADS/ACADSB/ACADVL/ACAT1/ACOT2/ACOT9/ACSF2/ACSL1/ACSS2/ADIPOQ/ASAH1/CBR4/CES2/CPT1B/CPT2/CRAT/DECR1/ECH1/ECHDC2/ECHDC3/ECHS1/ECI1/ECI2/ETFA/ETFB/ETFDH/FABP3/FABP5/GCDH/GPX1/HADH/HADHA/HADHB/HSD17B12/HSD17B8/IVD/MCEE/MECR/MLYCD/MMUT/OXSM/PCCA/PCCB/PDK2/PLIN5/SLC27A1,50,4.3763189670824693e-13,GOBP_FATTY_ACID_METABOLIC_PROCESS
REACTOME_FATTY_ACID_METABOLISM,2.1457649041012928e-13,6.673328851755021e-11,3.697894449001914,32,53,Reactome,8.505096607333028,turquoise,Fatty Acid Metabolism,ACAA1/ACAA2/ACADM/ACADS/ACADVL/ACOT13/ACOT2/ACOT9/ACSF2/ACSL1/CBR4/CPT1B/CPT2/CRAT/DECR1/ECHS1/ECI1/ECI2/GPX1/HADH/HADHA/HADHB/HSD17B12/HSD17B8/MCEE/MECR/MLYCD/MMUT/PCCA/PCCB/SLC25A20/SLC27A1,32,6.673328851755021e-11,REACTOME_FATTY_ACID_METABOLISM
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6.926278006773034e-13,1.0770362300532068e-10,5.289459815546772,19,22,Reactome,34.289366053169736,turquoise,Mitochondrial Fatty Acid Beta Oxidation,ACAA2/ACADM/ACADS/ACADVL/ACOT13/ACOT2/ACOT9/ACSF2/DECR1/ECHS1/ECI1/HADH/HADHA/HADHB/MCEE/MECR/MMUT/PCCA/PCCB,19,1.0770362300532068e-10,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION
GOBP_LIPID_MODIFICATION,8.839385076243494e-13,1.0982935957232541e-10,4.033297985153765,27,41,GO:BP,10.637466307277627,turquoise,Lipid Modification,ACAA1/ACAA2/ACADM/ACADS/ACADVL/ACAT1/ADIPOQ/CPT1B/CPT2/CRAT/DECR1/ECH1/ECHDC2/ECHS1/ECI1/ECI2/ETFA/ETFB/ETFDH/FABP3/GCDH/HADH/HADHA/HADHB/IVD/MLYCD/PLIN5,27,1.0982935957232541e-10,GOBP_LIPID_MODIFICATION
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,2.7011022083600147e-12,2.8001426226665484e-10,4.899710144927536,20,25,Reactome,21.698461538461537,turquoise,Citric Acid Cycle Tca Cycle,ACAT1/ACO2/CS/DLST/FH/FXN/IDH2/IDH3A/IDH3B/IDH3G/ISCA2/MDH2/NNT/SDHA/SDHB/SIRT3/SUCLA2/SUCLG1/SUCLG2/TRAP1,20,2.8001426226665484e-10,REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE
HALLMARK_FATTY_ACID_METABOLISM,1.7491740252375553e-10,6.297026490855199e-9,2.7706694271911663,38,84,Hallmark,4.633621300099136,turquoise,Fatty Acid Metabolism,ACAA1/ACAA2/ACADM/ACADS/ACADVL/ACO2/ACOT2/ACSL1/APEX1/CPT2/CRAT/DECR1/DLST/ECH1/ECHS1/ECI1/ECI2/ETFDH/FH/GCDH/HADH/HADHB/HCCS/HIBCH/HMGCL/HSDL2/IDH3B/IDH3G/IDI1/MAOA/MCEE/MDH1/MDH2/MLYCD/SDHA/SUCLA2/SUCLG1/SUCLG2,38,6.297026490855199e-9,HALLMARK_FATTY_ACID_METABOLISM
GOBP_AMINO_ACID_CATABOLIC_PROCESS,7.974399682037777e-11,8.032956418527366e-9,3.734535171438671,25,41,GO:BP,8.5546875,turquoise,Amino Acid Catabolic Process,ACAD8/ACADSB/ACAT1/ADHFE1/ALDH4A1/ALDH5A1/ALDH6A1/BCAT2/DBT/DLST/ECHS1/ETFA/ETFB/FAH/GLUD1/GOT1/GOT2/GPT/GPT2/HIBADH/HIBCH/HMGCL/IVD/MCCC1/MCCC2,25,8.032956418527366e-9,GOBP_AMINO_ACID_CATABOLIC_PROCESS
GOBP_LIPID_CATABOLIC_PROCESS,8.081445089061735e-11,8.032956418527366e-9,3.2180299680668143,31,59,GO:BP,6.135122838944495,turquoise,Lipid Catabolic Process,ABHD16A/ACAA1/ACAA2/ACADM/ACADS/ACADVL/ACAT1/ADIPOQ/ASAH1/CPT1B/CPT2/CRAT/DECR1/ECH1/ECHDC2/ECHS1/ECI1/ECI2/ETFA/ETFB/ETFDH/GCDH/HADH/HADHA/HADHB/IVD/MCEE/MLYCD/PCCA/PCCB/PLIN5,31,8.032956418527366e-9,GOBP_LIPID_CATABOLIC_PROCESS
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS,1.5785736343241884e-10,1.4264565386529484e-8,3.223493516399695,30,57,GO:BP,6.141093474426808,turquoise,Alpha Amino Acid Metabolic Process,ACAD8/ACADSB/ACAT1/ADHFE1/ALDH4A1/ALDH5A1/ALDH6A1/ASPA/ASS1/BCAT2/DGLUCY/DLST/FAH/FH/GCDH/GLUD1/GOT1/GOT2/GPT/GPT2/HIBADH/HIBCH/HMGCL/IVD/MCCC1/MCCC2/MMUT/MPST/SHMT2/THAP4,30,1.4264565386529484e-8,GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,2.4700474612387803e-9,1.8886362895933444e-7,4.835240274599542,15,19,GO:BP,20.045454545454547,turquoise,Branched Chain Amino Acid Metabolic Process,ACAD8/ACADSB/ACAT1/ALDH6A1/BCAT2/DBT/ECHS1/HIBADH/HIBCH/HMGCL/IVD/MCCC1/MCCC2/PCCA/PCCB,15,1.8886362895933444e-7,GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS
