pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast,dedup_status,merged_into,overlap_jaccard
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,6.7682450871357716e-21,5.448437295144296e-19,1.1866509527928102,-0.6763462790955844,-2.9854431804666794,100,RPS7;RPL24;RPS10;EIF3C;RPS27A;RPL23A;RPS23;RPL22;RPL38;RPS3A;RPL27A;RPL27;RPL34;RPL17;EIF3G;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;RPL31;EIF2B1;RPS5;RPS25;EIF2S3;EIF3M;RPL36AL;RPL35A;RPL19;RPL37A;RPL30;RPS15;RPS20;RPL28;EIF5;EIF3D;EIF4A1;RPS3;RPS14;RPS2;EIF4E;RPL32;RPS21;RPS17;RPLP1;RPL5;RPL6;RPL26;RPL36;RPL7A;EIF3A;RPS13;RPLP0;RPL29;RPS12;RPS18;EIF3K;EIF3I;EIF3J;RPLP2;RPL11;RPS26;RPL18A;RPS16;RPL14;RPL13A;RPL13;EIF3L;EIF3B;RPL3;RPS8;RPL12;RPL10A;EIF2S1;RPSA;RPL4,Reactome,Aging,kept,NA,NA
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,1.056622288041305e-18,6.804647534986006e-17,1.114664477517292,-0.6184979492775896,-2.835254642895117,125,RPS7;PSMD7;RPL24;RPS10;PSMD14;RPS27A;RPL23A;RPS23;RPL22;RPL38;PSMC6;RPS3A;PSMC2;RPL27A;PSMD3;RPL27;RPL34;RPL17;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;PSMC4;PSMD13;ELOB;RPL31;RPS5;RPS25;RPL36AL;RPL35A;RPL19;RPL37A;RPL30;RPS15;RPS20;RPL28;PSMC3;RPS3;RPS14;RPS2;PSMC5;PSMA1;RPL32;RPS21;RPS17;PSMD6;RPLP1;PSMA3;RPL5;PSMD8;RPL6;RPL26;RPL36;RPL7A;RPS13;CUL2;RPLP0;RPL29;PSMD2;RPS12;RPS18;PSMB1;PSMA2;PSMA6;RPLP2;RPL11;RPS26;RPL18A;PSMD12;RPS16;RPL14;RPL13A;RPL13;RPL3;ELOC;RPS8;RPL12;RPL10A;RPSA;RPL4;PSMA7;PSMD1;RPS4X;GSPT1,Reactome,Aging,redundant,REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL,0.5625
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,5.312826691425249e-18,2.851216991064884e-16,1.095929286431201,-0.703599484084948,-2.9747860982399494,78,RPS7;RPL24;RPS10;EEF1G;RPS27A;RPL23A;RPS23;RPL22;RPL38;RPS3A;RPL27A;RPL27;RPL34;RPL17;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;RPL31;RPS5;RPS25;EEF2;RPL36AL;RPL35A;RPL19;RPL37A;RPL30;RPS15;EEF1A2;RPS20;RPL28;RPS3;RPS14;RPS2;RPL32;RPS21;RPS17;RPLP1;RPL5;RPL6;RPL26;RPL36;RPL7A;EEF1A1;RPS13;RPLP0;RPL29;RPS12;RPS18;RPLP2;RPL11;RPS26;RPL18A;RPS16;RPL14;RPL13A;RPL13;EEF1D;RPL3;RPS8;RPL12;RPL10A;RPSA;RPL4,Reactome,Aging,redundant,KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,0.8617021276595744
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,7.030176126822374e-18,3.2338810183382916e-16,1.0864405425824981,-0.6880600560700474,-2.9254166550563356,81,RPS7;RPL24;RPS10;RPS27A;RPL23A;RPS23;RPL22;RPL38;RPS3A;RPL27A;DDOST;RPL27;RPL34;RPL17;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;RPL31;RPS5;RPS25;RPL36AL;RPL35A;RPL19;RPL37A;RPL30;RPS15;RPS20;RPL28;RPS3;RPS14;RPS2;RPL32;RPS21;RPS17;RPLP1;RPL5;RPL6;RPL26;RPL36;RPL7A;SSR4;RPS13;RPLP0;RPL29;RPS12;RPS18;RPLP2;RPN1;SEC61A1;RPL11;RPS26;RPL18A;RPS16;RPL14;RPL13A;RPL13;RPL3;RPS8;RPL12;RPL10A;RPSA;RPL4,Reactome,Aging,redundant,KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,0.7168141592920354
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,2.4446273278522715e-17,9.348744514326855e-16,1.0768681926198325,-0.6964396913928987,-2.9375549419995086,77,RPS7;RPL24;RPS10;RPS27A;RPL23A;RPS23;RPL22;RPL38;RPS3A;RPL27A;RPL27;RPL34;RPL17;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;RPL31;RPS5;RPS25;EIF2S3;RPL36AL;RPL35A;RPL19;RPL37A;RPL30;RPS15;RPS20;RPL28;RPS3;RPS14;RPS2;RPL32;RPS21;RPS17;RPLP1;RPL5;RPL6;RPL26;RPL36;RPL7A;RPS13;RPLP0;RPL29;RPS12;RPS18;RPLP2;RPL11;RPS26;RPL18A;RPS16;RPL14;RPL13A;RPL13;RPL3;RPS8;RPL12;RPL10A;EIF2S1;RPSA;RPL4;GCN1;RPS4X,Reactome,Aging,redundant,KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,0.7941176470588235
REACTOME_SELENOAMINO_ACID_METABOLISM,2.613003125122413e-17,9.348744514326855e-16,1.0768681926198325,-0.6615063422035649,-2.855134772929746,87,RPS7;RPL24;RPS10;RPS27A;RPL23A;RPS23;RPL22;RPL38;RPS3A;RPL27A;RPL27;RPL34;RPL17;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;RPL31;IARS1;RPS5;RPS25;RPL36AL;RPL35A;RPL19;RPL37A;RPL30;RPS15;RPS20;RPL28;EEFSEC;RPS3;RPS14;RPS2;RPL32;RPS21;RPS17;RPLP1;RPL5;RPL6;RPL26;RPL36;RARS1;RPL7A;RPS13;RPLP0;RPL29;RPS12;RPS18;LARS1;RPLP2;RPL11;RPS26;RPL18A;RPS16;RPL14;RPL13A;RPL13;RPL3;RPS8;RPL12;RPL10A;RPSA;RPL4,Reactome,Aging,redundant,KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,0.6864406779661016
REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE,7.418617630920284e-17,2.3887948771563318e-15,1.0574635727508575,-0.6740953279131002,-2.866042988508966,81,PSMD7;RPL24;PSMD14;RPS27A;RPL23A;RPL22;RPL38;PSMC6;PSMC2;RPL27A;PSMD3;RPL27;RPL34;RPL17;RPL23;RPL10;RPL35;PSMC4;PSMD13;ELOB;RPL31;NPLOC4;VCP;RPL36AL;RPL35A;RPL19;RPL37A;RPL30;RPL28;PSMC3;PSMC5;PSMA1;RPL32;PSMD6;RPLP1;PSMA3;RPL5;PSMD8;RPL6;RPL26;RPL36;RPL7A;CUL2;RPLP0;RPL29;PSMD2;PSMB1;PSMA2;PSMA6;RPLP2;RPL11;RPL18A;PSMD12;RPL14;RPL13A;RPL13;RPL3;ELOC;RPL12;RPL10A;RPL4;PSMA7;PSMD1,Reactome,Aging,redundant,REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL,0.7103448275862069
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,1.1391936337147916e-15,3.334730455056026e-14,1.0175447973098848,-0.6479778973022102,-2.7945820143053,86,RPS7;RPL24;RPS10;RPS27A;RPL23A;RPS23;RPL22;RPL38;RPS3A;RPL27A;RPL27;RPL34;RPL17;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;RPL31;ATP6V1H;RPS5;RPS25;EIF2S3;RPL36AL;RPL35A;RPL19;RPL37A;RPL30;RPS15;RPS20;RPL28;RPS3;RPS14;RPS2;RPL32;RPS21;RPS17;RPLP1;RPL5;RPL6;ATP6V1E1;RPL26;RPL36;RPL7A;RPS13;RPLP0;RPL29;RPS12;RPS18;RPLP2;RPL11;RPS26;RPL18A;RPS16;RPL14;RPL13A;RPL13;RPL3;RPS8;RPL12;RPL10A;EIF2S1;RPSA;RPL4;GCN1;RPS4X,Reactome,Aging,kept,NA,NA
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,7.824290777638314e-15,2.0130621785137385e-13,0.9865462835875821,-0.655372351268761,-2.778659531905802,79,RPS7;RPL24;RPS10;RPS27A;RPL23A;RPS23;RPL22;RPL38;RPS3A;RPL27A;RPL27;RPL34;RPL17;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;RPL31;RPS5;RPS25;RPL36AL;RPL35A;RPL19;RPL37A;RPL30;RPS15;RPS20;RPL28;RPS3;RPS14;RPS2;RPL32;RPS21;RPS17;RPLP1;RPL5;RPL6;RPL26;RPL36;RPL7A;RPS13;RPLP0;RPL29;RPS12;RPS18;RPLP2;RPL11;RPS26;RPL18A;RPS16;RPL14;RPL13A;RPL13;RPL3;RPS8;RPL12;RPL10A;RPSA;RPL4;RPS4X;GSPT1,Reactome,Aging,redundant,KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,0.6982758620689655
REACTOME_RRNA_PROCESSING,8.127269664807019e-15,2.0130621785137385e-13,0.9865462835875821,-0.6651164316286625,-2.8120815311470957,78,RPS7;RPL24;RPS10;RPS27A;RPL23A;RPS23;RPL22;RPL38;RPS3A;RPL27A;RPL27;RPL34;RPL17;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;RPL31;RPS5;RPS25;RPL36AL;RPL35A;RPL19;RPL37A;RPL30;RPS15;RPS20;RPL28;RPS3;RPS14;RPS2;RPL32;RPS21;RPS17;UTP15;RPLP1;RPL5;RPL6;RPL26;RPL36;TRMT112;RPL7A;RPS13;RPLP0;RPL29;RPS12;RPS18;RPLP2;RPL11;RPS26;RPL18A;RPS16;RPL14;RPL13A;RPL13;RPL3;RPS8;RPL12;RPL10A;RPSA;RPL4,Reactome,Aging,kept,NA,NA
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,5.155223660417767e-10,1.1857014418960863e-8,0.8012155746177786,-0.6407647036748904,-2.524222786227716,54,RPS7;RPS10;EIF3C;RPS27A;RPS23;RPS3A;EIF3G;RPS19;RPS27;RPS24;RPS5;RPS25;EIF2S3;EIF3M;RPS15;RPS20;EIF3D;EIF4A1;RPS3;RPS14;RPS2;EIF4E;RPS21;RPS17;EIF3A;RPS13;RPS12;RPS18;EIF3K;EIF3I;EIF3J;RPS26;RPS16;EIF3L;EIF3B;RPS8;EIF2S1;RPSA;RPS4X,Reactome,Aging,redundant,REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,0.5
REACTOME_FATTY_ACID_METABOLISM,1.125993321656609e-8,2.4171323304895203e-7,0.7477396631498854,0.6241255627647986,2.452657614978521,53,HADHA;HADHB;ECHS1;ACADM;CRAT;ECI1;HADH;PCCB;CPT2;ACAA2;PCCA;CBR4;ECI2;ACOT9;MCEE;ACADS;ACADVL;ACSF2;MLYCD;SLC27A1;ACSL1;CPT1B;SLC25A20;MECR;ACAA1;HSD17B8;PTGES3;ACOT2;MMUT,Reactome,Aging,kept,NA,NA
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,1.8384128143006406e-7,3.6998057887800394e-6,0.6901324587967956,-0.640089944923928,-2.3807395591857214,41,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;TUBA4A;PSMC4;PSMD13;TUBA8;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;MAPRE1;PSMD2;PSMB1;PSMA2;PSMA6;TUBB4B;PSMD12,Reactome,Aging,kept,NA,NA
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2.731900807009611e-7,5.174541528571146e-6,0.674962860011025,0.7588103796074201,2.426515139213755,22,HADHA;HADHB;ECHS1;ACADM;ECI1;HADH;PCCB;ACAA2;PCCA;ACOT9;MCEE;ACADS;ACADVL;ACSF2,Reactome,Aging,kept,NA,NA
REACTOME_CIRCADIAN_CLOCK,5.427365728336924e-7,9.708954247358275e-6,0.6594443980379349,-0.6218469201002949,-2.3330081964168934,43,PSMD7;PSMD14;RPS27A;CARM1;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;PPP1CA;PSMC3;CSNK2B;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;NAMPT;PSMB1;PSMA2;PSMA6;CPT1A;PSMD12,Reactome,Aging,kept,NA,NA
REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,6.435912569122729e-7,1.0458728807826569e-5,0.6594443980379349,-0.6604064212306537,-2.337740542239263,33,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;VCP;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;PSMA6,Reactome,Aging,kept,NA,NA
REACTOME_UCH_PROTEINASES,6.496104849581719e-7,1.0458728807826569e-5,0.6594443980379349,-0.6401227727456883,-2.3367031954049433,38,PSMD7;PSMD14;RPS27A;UCHL3;PSMC6;PSMC2;PSMD3;PSMC4;UCHL1;PSMD13;PSMC3;PSMC5;PSMA1;ACTB;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;PSMA6,Reactome,Aging,kept,NA,NA
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,7.75744802596601e-7,1.1354083019822979e-5,0.6594443980379349,-0.6389892467776795,-2.332565373936478,38,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;EIF2S3;VCP;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;ERLIN2;PSMA6,Reactome,Aging,kept,NA,NA
REACTOME_ABC_TRANSPORTER_DISORDERS,7.521497776063082e-7,1.1354083019822979e-5,0.6594443980379349,-0.6648410088480277,-2.3675955283274988,34,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;VCP;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;ERLIN2;PSMA6,Reactome,Aging,redundant,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,0.631578947368421
REACTOME_AMPK_INDUCED_ERAD_AND_LYSOSOME_MEDIATED_DEGRADATION_OF_PD_L1_CD274,1.1919905419491666e-6,1.5301787298602872e-5,0.6435518361507222,-0.6323564947587645,-2.308353186061255,38,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;VCP;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;ERLIN2;PSMA6,Reactome,Aging,redundant,REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,0.6833333333333333
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,1.2810433559728596e-6,1.5301787298602872e-5,0.6435518361507222,-0.6502398960569384,-2.30175255467851,33,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;PSMA6,Reactome,Aging,redundant,REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,0.8115942028985508
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6,1.2810433559728596e-6,1.5301787298602872e-5,0.6435518361507222,-0.6502398960569384,-2.30175255467851,33,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;PSMA6,Reactome,Aging,redundant,REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,0.7971014492753623
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,1.2830691213114211e-6,1.5301787298602872e-5,0.6435518361507222,-0.6561256540440825,-2.3365588822918375,34,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;VCP;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;PSMA6,Reactome,Aging,redundant,REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,0.8846153846153846
REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D,1.2305593054655412e-6,1.5301787298602872e-5,0.6435518361507222,-0.6510771096336889,-2.304716166263684,33,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;PSMA6,Reactome,Aging,redundant,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.8372093023255814
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,1.5322015658254217e-6,1.7268863435017506e-5,0.6435518361507222,-0.5731615182304985,-2.216681551372558,50,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;GNG12;PSMC4;PSMD13;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;CALM1;PSMD2;AP2M1;PSMB1;PSMA2;PSMA6;CAMK2A;PSMD12;PRKG1;CLTC,Reactome,Aging,kept,NA,NA
REACTOME_DNA_REPLICATION_PRE_INITIATION,1.5552703093649307e-6,1.7268863435017506e-5,0.6435518361507222,-0.6008400330867383,-2.243918431067088,42,PSMD7;PSMD14;RPS27A;PSMC6;KPNB1;PSMC2;PSMD3;PSMC4;PSMD13;PSMC3;RPA3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;H3-3A;PSMA6;KPNA6,Reactome,Aging,kept,NA,NA
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,1.6107622418947794e-6,1.7288848063003965e-5,0.6435518361507222,-0.6296867542819415,-2.2803665801245705,37,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;PSMC3;CSNK2B;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;STUB1;PSMB1;PSMA2;PSMA6,Reactome,Aging,redundant,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.6
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,1.7560744417661764e-6,1.8240515169313186e-5,0.6435518361507222,-0.39033617804701803,-1.8942765579873182,182,RPS7;PSMD7;RPL24;RPS10;PSMD14;RPS27A;RPL23A;RPS23;RPL22;RPL38;PSMC6;RPS3A;PSMC2;RPL27A;PSMD3;RPL27;RPL34;RPL17;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;PSMC4;PSMD13;RPL31;IARS1;RPS5;RPS25;RPL36AL;RPL35A;RPL19;RPL37A;RPL30;RPS15;GRHPR;RPS20;RPL28;EEFSEC;PSMC3;RPS3;RPS14;RPS2;PSMC5;PSMA1;RPL32;RPS21;RPS17;PSMD6;RPLP1;PSMA3;RPL5;PSMD8;RPL6;RPL26;RPL36;RARS1;RPL7A;RPS13;RPLP0;RPL29;PSMD2;RPS12;RPS18;PSMB1;PSMA2,Reactome,Aging,kept,NA,NA
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,2.2404048325353607e-6,1.8719248828003112e-5,0.6272567397185284,-0.6529883982408449,-2.2889288993733934,32,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;PSMA6,Reactome,Aging,redundant,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.6545454545454545
REACTOME_DEGRADATION_OF_AXIN,2.2404048325353607e-6,1.8719248828003112e-5,0.6272567397185284,-0.6529883982408449,-2.2889288993733934,32,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;PSMA6,Reactome,Aging,redundant,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.782608695652174
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE,2.2404048325353607e-6,1.8719248828003112e-5,0.6272567397185284,-0.6529883982408449,-2.2889288993733934,32,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;PSMA6,Reactome,Aging,redundant,REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,0.7910447761194029
REACTOME_PCP_CE_PATHWAY,2.1465499275770434e-6,1.8719248828003112e-5,0.6272567397185284,-0.6095406560263344,-2.258593846145983,40,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;AP2M1;PSMB1;PSMA2;PSMA6,Reactome,Aging,redundant,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,0.5939849624060151
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,2.2404048325353607e-6,1.8719248828003112e-5,0.6272567397185284,-0.6529883982408449,-2.2889288993733934,32,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;PSMA6,Reactome,Aging,redundant,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.7346938775510204
REACTOME_STABILIZATION_OF_P53,2.2404048325353607e-6,1.8719248828003112e-5,0.6272567397185284,-0.6529883982408449,-2.2889288993733934,32,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;PSMA6,Reactome,Aging,redundant,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.75
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,2.2404048325353607e-6,1.8719248828003112e-5,0.6272567397185284,-0.6529883982408449,-2.2889288993733934,32,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;PSMA6,Reactome,Aging,kept,NA,NA
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,2.267238212087333e-6,1.8719248828003112e-5,0.6272567397185284,-0.6272929767662371,-2.2411547919066583,35,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;ELOB;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;PSMA6,Reactome,Aging,redundant,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.8
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,3.160170636886504e-6,2.4872865897254803e-5,0.6272567397185284,-0.6193466816657599,-2.2608621841466543,38,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;ELOB;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;CUL2;PSMD2;PSMB1;PSMA2;PSMA6,Reactome,Aging,redundant,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.5454545454545454
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,3.1670419310169158e-6,2.4872865897254803e-5,0.6272567397185284,-0.6458833790307601,-2.3000846513122233,34,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;H3-3A;PSMA6,Reactome,Aging,redundant,REACTOME_DNA_REPLICATION_PRE_INITIATION,0.5588235294117647
REACTOME_DEGRADATION_OF_DVL,3.9954330467076085e-6,2.9919289326508138e-5,0.610526878385931,-0.6330834022192766,-2.2410211173126515,33,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;PSMA6,Reactome,Aging,redundant,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.75
REACTOME_HEDGEHOG_ON_STATE,3.9954330467076085e-6,2.9919289326508138e-5,0.610526878385931,-0.6330834022192766,-2.2410211173126515,33,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;PSMA6,Reactome,Aging,kept,NA,NA
REACTOME_CELL_CELL_COMMUNICATION,4.6993786352155105e-6,3.4390907284986236e-5,0.610526878385931,-0.4726910994747515,-2.047574325254836,89,PSMD7;PLEC;PSMD14;RPS27A;FLNC;ACTN4;ACTN1;PSMC6;ACTN2;PSMC2;DDOST;PSMD3;FLNA;ACTN3;CD151;PSMC4;PSMD13;PSMC3;CSNK2B;PSMC5;PSMA1;ACTB;PSMD6;PSMA3;PSMD8;ACTA1;PSMD2;PSMB1;PSMA2;MAPK1;OSTC;H3-3A;PSMA6;RPN1;RACK1,Reactome,Aging,kept,NA,NA
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,5.9845811267857795e-6,4.1000747294149386e-5,0.610526878385931,-0.6114679943165467,-2.184616242038311,35,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;PSMA6,Reactome,Aging,kept,NA,NA
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,5.944408222874483e-6,4.1000747294149386e-5,0.610526878385931,-0.5808031550158268,-2.1690879977928934,42,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;PSMC4;PSMD13;PSMC3;CSNK2B;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;PSMD2;PSMB1;PSMA2;PRKCQ;H3-3A;PSMA6,Reactome,Aging,kept,NA,NA
