pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,quadrant,pathway_label,ID,p.adjust,GeneRatio,geneID
REACTOME_SENSORY_PROCESSING_OF_SOUND,1.74683035987141e-4,0.003439107312417477,2.66034155597723,12,17,,Reactome,6.769230769230769,Reversed (Aging Down / Training Up),Sensory Processing Of Sound,REACTOME_SENSORY_PROCESSING_OF_SOUND,0.003439107312417477,12/558,ACTB/CAPZA1/CAPZA2/CAPZB/EZR/GSN/MPP1/MSN/MYH9/SPTAN1/SPTBN1/TWF2
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,1.7802437852514e-4,0.003439107312417477,2.0222921584054547,22,41,,Reactome,3.296543597800471,Reversed (Aging Down / Training Up),The Role Of Gtse1 In G2 M Progression After G2 Checkpoint,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,0.003439107312417477,22/558,MAPRE1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/TUBA1B/TUBA4A/TUBA8/TUBB4B
HALLMARK_MYOGENESIS,8.506827541232919e-5,0.003572867567317826,1.646570623238334,45,103,,Hallmark,2.248941318814277,Reversed (Aging Down / Training Up),Myogenesis,HALLMARK_MYOGENESIS,0.003572867567317826,45/558,ACTA1/ACTN2/AGL/AKT2/ANKRD2/ATP2A1/CAMK2B/CASQ1/COL15A1/COL1A1/COL3A1/COL6A2/COL6A3/COX6A2/CRYAB/CSRP3/DES/ENO3/FXYD1/GSN/HRC/HSPB2/HSPB8/LAMA2/MAPRE3/MYBPH/MYH2/MYH4/MYH7/MYH9/MYL1/MYL3/MYOZ1/PDE4DIP/PDLIM7/SMTN/SPTAN1/TNNC1/TNNC2/TNNI1/TNNI2/TNNT1/TNNT3/TPM2/TPM3
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,3.094797995812283e-4,0.005718648470522697,2.037198488811392,20,37,,Reactome,3.3413514104526567,Reversed (Aging Down / Training Up),Regulation Of Pten Stability And Activity,REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,0.005718648470522697,20/558,AKT2/CSNK2A1/CSNK2B/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX,6.837081941351563e-5,0.006978707210136703,2.96121351766513,11,14,,GO:BP,10.3363802559415,Reversed (Aging Down / Training Up),Formation Of Cytoplasmic Translation Initiation Complex,GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX,0.006978707210136703,11/558,EIF3A/EIF3B/EIF3C/EIF3D/EIF3G/EIF3I/EIF3J/EIF3K/EIF3L/EIF3M/EIF5
REACTOME_CIRCADIAN_CLOCK,4.367689070451156e-4,0.007139491749775928,1.9282320580145034,22,43,,Reactome,2.978678038379531,Reversed (Aging Down / Training Up),Circadian Clock,REACTOME_CIRCADIAN_CLOCK,0.007139491749775928,22/558,CARM1/CSNK2A1/CSNK2B/NAMPT/PPP1CA/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
REACTOME_PTEN_REGULATION,4.367689070451156e-4,0.007139491749775928,1.9282320580145034,22,43,,Reactome,2.978678038379531,Reversed (Aging Down / Training Up),Pten Regulation,REACTOME_PTEN_REGULATION,0.007139491749775928,22/558,AKT2/CSNK2A1/CSNK2B/MAPK1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/RBBP7
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,4.940032754553406e-4,0.007498264002447135,1.9835880022637238,20,38,,Reactome,3.15365551425031,Reversed (Aging Down / Training Up),Abc Family Proteins Mediated Transport,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,0.007498264002447135,20/558,EIF2S1/EIF2S2/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/VCP
REACTOME_PROTEASOME_ASSEMBLY,4.940032754553406e-4,0.007498264002447135,1.9835880022637238,20,38,,Reactome,3.15365551425031,Reversed (Aging Down / Training Up),Proteasome Assembly,REACTOME_PROTEASOME_ASSEMBLY,0.007498264002447135,20/558,PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD4/PSMD7/PSME2/PSME4
KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,8.648558826136916e-4,0.007783702943523225,1.9952561669829223,18,34,,KEGG,3.185416666666667,Reversed (Aging Down / Training Up),Reference 26s Proteasome Mediated Protein Degradation,KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.007783702943523225,18/558,PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD4/PSMD7
REACTOME_FORMATION_OF_PARAXIAL_MESODERM,7.080920260567483e-4,0.008359419752058835,2.0667707249392993,17,31,,Reactome,3.4363612358067073,Reversed (Aging Down / Training Up),Formation Of Paraxial Mesoderm,REACTOME_FORMATION_OF_PARAXIAL_MESODERM,0.008359419752058835,17/558,PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
REACTOME_GASTRULATION,7.080920260567483e-4,0.008359419752058835,2.0667707249392993,17,31,,Reactome,3.4363612358067073,Reversed (Aging Down / Training Up),Gastrulation,REACTOME_GASTRULATION,0.008359419752058835,17/558,PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
REACTOME_SIGNALING_BY_NOTCH,6.600380239605448e-4,0.008359419752058835,1.8844086021505375,22,44,,Reactome,2.841417910447761,Reversed (Aging Down / Training Up),Signaling By Notch,REACTOME_SIGNALING_BY_NOTCH,0.008359419752058835,22/558,ATP2A1/ATP2A3/H2BC4/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/TMED2/YBX1
GOBP_MUSCLE_CONTRACTION,8.982203626861894e-5,0.008557045988523764,1.5969564425004554,50,118,,GO:BP,2.137853172765169,Reversed (Aging Down / Training Up),Muscle Contraction,GOBP_MUSCLE_CONTRACTION,0.008557045988523764,50/558,ACTA1/ANKRD2/ATP2A1/CALD1/CALM1/CAMK2D/CASQ1/CRYAB/CSRP3/DES/EEF2/FLNA/FXYD1/GSN/GSTM2/HRC/JSRP1/JUP/KLHL41/LMOD2/LMOD3/MAP2K1/MYBPH/MYH13/MYH2/MYH4/MYH7/MYL1/MYL3/MYL6/MYL9/MYOF/MYOT/SMPX/SMTN/SNTA1/STAC3/TMOD1/TMOD4/TNNC1/TNNC2/TNNI1/TNNI2/TNNT1/TNNT3/TPM1/TPM2/TPM3/TRDN/TTN
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,8.648558826136916e-4,0.008853887171825394,1.9952561669829223,18,34,,Reactome,3.185416666666667,Reversed (Aging Down / Training Up),Hedgehog Ligand Biogenesis,REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,0.008853887171825394,18/558,PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/VCP
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,8.648558826136916e-4,0.008853887171825394,1.9952561669829223,18,34,,Reactome,3.185416666666667,Reversed (Aging Down / Training Up),Runx1 Regulates Transcription Of Genes Involved In Differentiation Of Hscs,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,0.008853887171825394,18/558,H2BC4/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,1.0344331558615872e-4,0.0092387811232888,2.261290322580645,18,30,,GO:BP,4.258333333333334,Reversed (Aging Down / Training Up),Cytoplasmic Translational Initiation,GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,0.0092387811232888,18/558,AKT2/EIF2B1/EIF2B3/EIF2S2/EIF3A/EIF3B/EIF3C/EIF3D/EIF3G/EIF3I/EIF3J/EIF3K/EIF3L/EIF3M/EIF4A1/EIF5/RPL13A/SH3BGRL
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,0.0011447919956091813,0.010136179127789625,2.002184139784946,17,32,,Reactome,3.2051756007393717,Reversed (Aging Down / Training Up),Transcriptional Regulation By Runx3,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,0.010136179127789625,17/558,PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
GOBP_TRANSLATIONAL_INITIATION,1.221146224523216e-4,0.010264811499080446,1.8844086021505377,28,56,,GO:BP,2.862264150943396,Reversed (Aging Down / Training Up),Translational Initiation,GOBP_TRANSLATIONAL_INITIATION,0.010264811499080446,28/558,AKT2/BZW1/DDX3X/EIF2A/EIF2B1/EIF2B3/EIF2S1/EIF2S2/EIF3A/EIF3B/EIF3C/EIF3D/EIF3G/EIF3I/EIF3J/EIF3K/EIF3L/EIF3M/EIF4A1/EIF5/HSPB1/PPP1CA/RPL13A/RPS17/RPS3/RPS3A/RPS5/SH3BGRL
GOBP_MUSCLE_CELL_DIFFERENTIATION,1.4714541914751474e-4,0.01168171133121103,1.6257642842083067,44,102,,GO:BP,2.1946867033409365,Reversed (Aging Down / Training Up),Muscle Cell Differentiation,GOBP_MUSCLE_CELL_DIFFERENTIATION,0.01168171133121103,44/558,ACTA1/ACTN1/ACTN2/ACTN4/ALPK3/CAPN3/CASQ1/CAV2/COL6A1/CSRP1/CSRP3/DCAF8/FLNC/KLHL40/KLHL41/KRT19/LAMA2/LMNA/LMOD2/LMOD3/MYBPC1/MYBPC2/MYBPH/MYH9/MYL9/MYOZ1/MYPN/NACA/NID1/NRAP/OBSCN/RPL3L/SPAG9/STAC3/SYNPO2L/TMOD1/TMOD4/TNNT1/TNNT3/TPM1/TTN/UCHL1/WDR1/YBX1
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,0.0013486865782229211,0.011697791749892683,1.9382488479262672,18,35,,Reactome,2.996078431372549,Reversed (Aging Down / Training Up),Cyclin A Cdk2 Associated Events At S Phase Entry,REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,0.011697791749892683,18/558,AKT2/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,0.0014140668260979592,0.012019568021832653,1.8024777933613838,22,46,,Reactome,2.6012126865671643,Reversed (Aging Down / Training Up),Regulation Of Mrna Stability By Proteins That Bind Au Rich Elements,REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,0.012019568021832653,22/558,ANP32A/HSPA8/HSPB1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/SET/TNPO1
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,0.0015395221907049561,0.012582633289415508,1.884408602150538,19,38,,Reactome,2.831168831168831,Reversed (Aging Down / Training Up),Cellular Response To Hypoxia,REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,0.012582633289415508,19/558,ELOB/ELOC/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,0.0017655691117773563,0.012679427049237352,2.740957966764418,8,11,,Reactome,7.4763636363636365,Reversed (Aging Down / Training Up),Assembly And Cell Surface Presentation Of Nmda Receptors,REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,0.012679427049237352,8/558,ACTN2/CAMK2A/CAMK2B/CAMK2D/TUBA1B/TUBA4A/TUBA8/TUBB4B
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,0.001790036759892332,0.012679427049237352,1.9415118931247963,17,33,,Reactome,3.002888170055453,Reversed (Aging Down / Training Up),Apc C Cdh1 Mediated Degradation Of Cdc20 And Other Apc C Cdh1 Targeted Proteins In Late Mitosis Early G1,REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,0.012679427049237352,17/558,PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
REACTOME_HEDGEHOG_ON_STATE,0.001790036759892332,0.012679427049237352,1.9415118931247963,17,33,,Reactome,3.002888170055453,Reversed (Aging Down / Training Up),Hedgehog On State,REACTOME_HEDGEHOG_ON_STATE,0.012679427049237352,17/558,PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
REACTOME_METABOLISM_OF_POLYAMINES,0.001790036759892332,0.012679427049237352,1.9415118931247963,17,33,,Reactome,3.002888170055453,Reversed (Aging Down / Training Up),Metabolism Of Polyamines,REACTOME_METABOLISM_OF_POLYAMINES,0.012679427049237352,17/558,PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,0.0017143193648222013,0.012679427049237352,1.8384474167322318,20,41,,Reactome,2.697822623473181,Reversed (Aging Down / Training Up),Transcriptional Regulation By Runx2,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,0.012679427049237352,20/558,AKT2/COL1A1/MAPK1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
REACTOME_INTERLEUKIN_1_SIGNALING,0.0018714144358087193,0.012830891680315695,1.7987536656891496,21,44,,Reactome,2.587806655331552,Reversed (Aging Down / Training Up),Interleukin 1 Signaling,REACTOME_INTERLEUKIN_1_SIGNALING,0.012830891680315695,21/558,MAP2K1/MAP2K4/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/SQSTM1/USP14
REACTOME_MITOTIC_G2_G2_M_PHASES,0.001871800668657819,0.012830891680315695,1.6488575268817205,28,64,,Reactome,2.2144654088050313,Reversed (Aging Down / Training Up),Mitotic G2 G2 M Phases,REACTOME_MITOTIC_G2_G2_M_PHASES,0.012830891680315695,28/558,ACTR1A/DCTN3/DYNC1H1/DYNC1I2/MAPRE1/PPME1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/TUBA1B/TUBA4A/TUBA8/TUBB/TUBB4B
REACTOME_DEUBIQUITINATION,0.0019075054177661943,0.012868092103978296,1.6312790884288235,29,67,,Reactome,2.174062282359964,Reversed (Aging Down / Training Up),Deubiquitination,REACTOME_DEUBIQUITINATION,0.012868092103978296,29/558,ACTB/BABAM1/H2BC4/IDE/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/PTRH2/UCHL1/UCHL3/UCHL5/USP14/USP15/USP5/VCP
REACTOME_DNA_REPLICATION,0.002654926109669237,0.016485249939966626,1.7587813620071686,21,45,,Reactome,2.4783519553072626,Reversed (Aging Down / Training Up),DNA Replication,REACTOME_DNA_REPLICATION,0.016485249939966626,21/558,H2BC4/KPNA6/KPNB1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/RPA3
REACTOME_PCP_CE_PATHWAY,0.003280664886409625,0.019365035787834592,1.7901881720430108,19,40,,Reactome,2.5581765173601907,Reversed (Aging Down / Training Up),Pcp Ce Pathway,REACTOME_PCP_CE_PATHWAY,0.019365035787834592,19/558,AP2M1/CLTC/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,2.643908341107715e-4,0.01988497378654171,2.398338220918866,14,22,,GO:BP,4.944393382352941,Reversed (Aging Down / Training Up),Negative Regulation Of Actin Filament Polymerization,GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,0.01988497378654171,14/558,CAPG/CAPZA1/CAPZA2/CAPZB/GSN/LMOD2/LMOD3/PFN2/SPTAN1/SPTBN1/TMOD1/TMOD4/TMSB4X/TWF2
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,0.004005830303955249,0.020511781676879285,1.8305683563748079,17,35,,Reactome,2.6657424522489217,Reversed (Aging Down / Training Up),Orc1 Removal From Chromatin,REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,0.020511781676879285,17/558,PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
REACTOME_SIGNALING_BY_NOTCH4,0.004005830303955249,0.020511781676879285,1.8305683563748079,17,35,,Reactome,2.6657424522489217,Reversed (Aging Down / Training Up),Signaling By Notch4,REACTOME_SIGNALING_BY_NOTCH4,0.020511781676879285,17/558,PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,0.004005830303955249,0.020511781676879285,1.8305683563748079,17,35,,Reactome,2.6657424522489217,Reversed (Aging Down / Training Up),Tnfr2 Non Canonical Nf Kb Pathway,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,0.020511781676879285,17/558,PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,0.003697247907869085,0.020511781676879285,1.72054698457223,21,46,,Reactome,2.3776536312849164,Reversed (Aging Down / Training Up),Tcf Dependent Signaling In Response To Wnt,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,0.020511781676879285,21/558,AKT2/CSNK2A1/CSNK2B/H2BC4/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,0.004073943169576516,0.020612212465119278,2.5125448028673834,8,12,,Reactome,5.6036363636363635,Reversed (Aging Down / Training Up),Gap Junction Trafficking And Regulation,REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,0.020612212465119278,8/558,ACTB/AP2M1/CLTC/MYO6/TUBA1B/TUBA4A/TUBA8/TUBB4B
KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT,0.0035302806825882236,0.02118168409552934,2.0414426523297493,13,24,,KEGG,3.326438698915763,Reversed (Aging Down / Training Up),Reference Rab7 Regulated Microtubule Minus End Directed Transport,KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT,0.02118168409552934,13/558,ACTR1A/DCTN3/DCTN6/DYNC1H1/DYNC1I2/DYNLRB1/DYNLT1/OSBPL1A/TUBA1B/TUBA4A/TUBA8/TUBB/TUBB4B
REACTOME_S_PHASE,0.004633417836871513,0.023167089184357566,1.7465250458956203,19,41,,Reactome,2.440293472761005,Reversed (Aging Down / Training Up),S Phase,REACTOME_S_PHASE,0.023167089184357566,19/558,AKT2/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/RPA3
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,3.27091361837006e-4,0.02337067780325408,2.449731182795699,13,20,,GO:BP,5.2408912188728705,Reversed (Aging Down / Training Up),Negative Regulation Of Protein Containing Complex Disassembly,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,0.02337067780325408,13/558,CAPG/CAPZA1/CAPZA2/CAPZB/GSN/LMOD2/LMOD3/SPTAN1/SPTBN1/TMOD1/TMOD4/TRIM54/TWF2
REACTOME_HEDGEHOG_OFF_STATE,0.004870021380936596,0.02406696612672155,1.7130987292277613,20,44,,Reactome,2.3559479553903344,Reversed (Aging Down / Training Up),Hedgehog Off State,REACTOME_HEDGEHOG_OFF_STATE,0.02406696612672155,20/558,PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/TUBA1B/TUBA4A/TUBB4B
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,0.005434826202003028,0.02595282175113806,1.5969564425004554,25,59,,Reactome,2.0844829489018872,Reversed (Aging Down / Training Up),Separation Of Sister Chromatids,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,0.02595282175113806,25/558,DYNC1H1/DYNC1I2/MAPRE1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/RPS27/TUBA1B/TUBA4A/TUBA8/TUBB4B
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,0.005761322362803983,0.026328623700985945,1.7797192353643965,17,36,,Reactome,2.5237863605409085,Reversed (Aging Down / Training Up),Cellular Response To Heat Stress,REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,0.026328623700985945,17/558,BAG3/CAMK2A/CAMK2B/CAMK2D/CRYAB/EEF1A1/HIKESHI/HSPA14/HSPA5/HSPA8/HSPB1/HSPB2/HSPB8/HSPH1/MAPK1/RPA3/VCP
GOBP_TRANSLATIONAL_ELONGATION,5.130175987976646e-4,0.03054592286174428,2.294062646096307,14,23,,GO:BP,4.392156862745098,Reversed (Aging Down / Training Up),Translational Elongation,GOBP_TRANSLATIONAL_ELONGATION,0.03054592286174428,14/558,DDRGK1/EEF1A1/EEF1A2/EEF1B2/EEF1D/EEF1G/EEF2/EEFSEC/GCN1/HBS1L/PELO/RACK1/RPLP2/SARS1
REACTOME_APOPTOSIS,0.006887952325370945,0.030814523560870017,1.5293750973975377,28,69,,Reactome,1.9379659456971927,Reversed (Aging Down / Training Up),Apoptosis,REACTOME_APOPTOSIS,0.030814523560870017,28/558,AKT2/BCAP31/C1QBP/FNTA/GSN/KPNB1/LMNA/MAPK1/MAPT/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/SPTAN1/VIM
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,0.007016106771924357,0.031060889354873455,1.5553848779655233,26,63,,Reactome,1.9918715708189392,Reversed (Aging Down / Training Up),Intracellular Signaling By Second Messengers,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,0.031060889354873455,26/558,AKT2/CALM1/CAMK2A/CAMK2B/CAMK2D/CSNK2A1/CSNK2B/MAPK1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/RBBP7
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS,6.113820828777778e-4,0.03494659985729378,2.8266129032258065,9,12,,GO:BP,8.426229508196721,Reversed (Aging Down / Training Up),Ribosomal Large Subunit Biogenesis,GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS,0.03494659985729378,9/558,RPL11/RPL14/RPL24/RPL26/RPL35/RPL5/RPL7/RPL7A/TRMT112
