gene,pre_mean,post_mean,pre_sd,pct_miss,shift,effect_d,imputation_reliable
PLCL1,15.63029626439175,15.605282022951261,0.6736192096183367,38.70967741935484,-0.02501424144048947,-0.03713409754846836,TRUE
PDK2,18.98752789466995,18.959271515708714,0.5904461819837852,32.25806451612903,-0.028256378961234674,-0.04785597709565789,TRUE
PEA15,18.668927573139314,18.67478772397533,0.4306558765781562,59.67741935483871,0.005860150836017652,0.013607502311544893,FALSE
PPP2R5A,16.79113009318589,16.790891750900233,0.42909852155400635,40.32258064516129,-2.3834228565533522e-4,-5.554488624014927e-4,TRUE
STK38,16.628298779402382,16.613433619457002,0.516993211157173,38.70967741935484,-0.014865159945379958,-0.02875310473053919,TRUE
NECTIN1,21.183880949790158,20.912560148054535,1.2592239117879354,59.67741935483871,-0.271320801735623,-0.21546668483318626,FALSE
RABEP1,16.815934132415865,16.756622327870055,0.4681581687221316,53.2258064516129,-0.05931180454581053,-0.12669180740283992,FALSE
RAB35,15.900483370108118,15.920954695568701,0.3496152544333576,46.774193548387096,0.0204713254605835,0.058553868004880404,TRUE
UBE3C,16.697570323678203,16.691111880864668,0.3935809313145645,61.29032258064516,-0.00645844281353547,-0.01640944034550709,FALSE
DHCR24,16.582903679237653,16.608053132448283,0.4814084528597319,58.06451612903226,0.025149453210630668,0.05224140345113232,FALSE
TGFBI,15.338502896503263,15.317434286333445,0.739587066940216,43.54838709677419,-0.021068610169818314,-0.028486991067843238,TRUE
SF1,14.759209550394923,14.753959893906037,0.6456225552322878,29.03225806451613,-0.005249656488885535,-0.008131154102874807,TRUE
TSC22D1,15.006612495818855,14.961790240899044,0.5464848783094663,69.35483870967742,-0.0448222549198114,-0.08201920437115776,FALSE
ELAVL1,16.794276040927723,16.826729632259198,0.3037934328482444,61.29032258064516,0.03245359133147474,0.10682782385123664,FALSE
TBCE,15.0244743030288,15.022487326875705,0.3651893741670527,32.25806451612903,-0.0019869761530948438,-0.0054409473376022125,TRUE
