gene,LV1,LV2,LV3,LV4,LV5,LV6,LV7,LV8,LV9,LV10
USP13,0.020217203452628375,0,0,0.1852047095474443,0,0.1702159067482884,0,0.06172670215307755,0.15856381149528456,0
USP9X,0,0.007951461787200409,0.1923674388493206,0,0.1747595847618267,0,0,0.12275456799565736,0,0.15460832717856116
CUL5,0,0.30537798991231196,0,0,0.019906689320253714,0.0842784908896871,0.25653630903917446,0,0.0024947319398759,0.017501998687354615
LPP,0.13680548426489011,0,0,0.031874905555232085,0,0,0.32180254447599715,0,0,0.0033214249129417082
ATP2A3,0,0.3115467041091477,0.046564172636752,0,0.3611341878580626,0.1228575573922841,0,0,0,0
PHKB,0.05354982768978381,0.08989863598860691,0,0,0.2918590966483671,0.11359842969825586,0,0.0717017098867086,0.03664423043278156,0.040440957403963786
UBE2F,0,0.2638506107286777,0,0.09649573806687509,0,0.10580200610931752,0,0.0617196152982068,0,0
RPL36AL,0,0,0,0.0695414750961211,0,0.049935462841680094,0,0.0511868379115201,0.07937471825587634,0.7820124138378478
WBP2,0,0.11740053627406459,0,0.103573420617902,0,0.019022716850310265,0.14355834302817483,0.09713236833627786,0.11167290048897181,0
ERGIC1,0,0,0.278844393924649,0.07335278892377775,0,0,0,0,0.04073774927140966,0.03855058689493912
MTARC2,0.18004177726668852,0,0,0,0,0.25940745514359576,0.017337658356397993,0,0.05761487414878807,0
FAM162A,0.40851252722931475,0,0.06101416348640999,0.10782870505711706,0,0,0,0,0.07393466091684278,0
CCDC47,0,0,0,0,0.15795594050916922,0.17155252750451566,0,0,0.08633298866813137,0.10220322447028196
TMEM230,0.03086382215537317,0,0,0.17672695841836278,0,0.17918383762063325,0,0,0,0
ISOC2,0.3516786014796797,0,0.10247806642618425,0.06251842901160784,0,0,0,0,0.07162279315946073,0
FERMT2,0.0054412008426757965,0,0.1804763676919111,0.09062358038249005,0.23181276400229411,0,0.05901549942646447,0,0,0
FUBP1,0,0,0.05789880485045097,0.1988871586802811,0,0,0.31145461819706133,0,0.05130805930113534,0.14317107017310818
SLC25A46,0.18830084825146137,0,0.0715341098770017,0.09505426756867077,0,0,0.1648641035744961,0.004986102570895303,0,0.01632664547566617
TMEM143,0.22183397815044584,0.018607628214263976,0,0,0,0.06145859810761681,0.1016556765201326,0,0.31593902390193956,0
PBXIP1,0,0.18616613720281605,0.012238498488361326,0,0.04249534791986532,0,0.35067642579117575,0.0895445434655913,0,0.15433766169138807
PTER,0,0.03645955214387534,0,0.009048167862180557,0,0,0.10611732899605536,0.05907920199964249,0.05071212939051436,0.02935333066938991
ZBTB9,0,0.26092574568945825,0,0.16235122289559561,0.0024707466808995596,0.29386840374701795,0,0.11036600719467879,0.007804234511871979,0
FAM136A,0.14761766892476488,0,0.06256336780035854,0,0.06267368258116483,0.07757504721471971,0,0,0,0.11138658358077277
FGGY,0.08395707182120261,0.14267006034617113,0,0,0,0.04767742063829979,0.26804263828035496,0.10144271732258858,0.10726330109222372,0
GALM,0,0,0,0.19983113427825358,0.16268634793463474,0.13104697854037964,0,0,0,0
DCPS,0,0.14707380323973945,0,0.10076810761604364,0,0.12520357425785308,0.15333005037878963,0.006350127472830702,0,0.03919867583714266
PPP1R14B,0.20085289260460507,0,0.21491665683540348,0,0,0,0,0.20905361300122174,0,0
ACSF2,0.43915585156301534,0.1153757322700641,0,0,0,0,0.14318175887615547,0.12598557505777971,0,0
ISOC1,0.07448356249020568,0,0,0.21196307805626838,0,0.05492860176156927,0.20095386228513348,0.014621560174883351,0.09838616327089407,0
CCDC124,0,0.11795801498594402,0.04464735380857875,0,0.1335796051594182,0,0,0.017169795427145786,0.06232940869120323,0.2631659012903588
OPTN,0.20543655312595938,0.17170422981731914,0,0.09370564778119413,0,0,0.04532567500883582,0.05181255885904159,0.027382815425402985,0
AP2M1,0.005429582446999465,0,0.193405564267634,0.18838915435406256,0.18312167242048033,0.10822403654998389,0,0.02587148339901141,0,0.12301186043867565
KCTD12,0.040665203364195705,0,0.0490606982746053,0,0,0,0.09675338750367395,0.13368616258860927,0.1005695655145237,0
RMDN1,0.1924597556053818,0.04620698529118287,0,0,0,0.0737117747705419,0,0,0.15199802651544958,0.09570072827279878
ECHDC3,0.28801376681028595,0.11682193580859813,0,0,0,0,0.06695842727581533,0,0,0
NUDT16,0.008951265655933367,0.16640680454676232,0,0,0,0.05239999861062663,0.12262568436701565,0,0.18619946173016058,0
CMBL,0,0.3377043298978443,0,0.30209699458173483,0,0.10413958854428836,0.02967527340017072,0.03415759790947312,0,0
MSI2,0,0.00606793791762384,0,0,0,0,0.06606234611422929,0,0.06290623545622319,0.18805846017297523
MRPL38,0.16038648866926672,0,0,0.20990690570550585,0,0,0,0.05419658114941682,0.1848866266697676,0.12010961818384451
MRRF,0.24448645379161313,0,0,0,0,0.24588842939372874,0.032032273399375734,0,0.17822528578971186,0
MRPL53,0.3262167339498287,0,0,0,0,0.24512322716358628,1.4789308285784365e-4,0.021496051628013157,0,0.09731832834185693
DAZAP1,0,0,0,0.20445955156798734,0.013696482663501557,0.09023349050552934,0,0.012113948811731343,0.05821414506736734,0
DNAJA3,0.18531299355685787,0,0,0.05584300823475959,0,0.1880846454967606,0,0.02997353220165029,0.08544255104952848,0.0815177761992185
PTCD3,0.46416159991351114,0,0,0,0.15928986177551513,0,0,0.06036675994535838,0,0.0955908027057339
MMAB,0,0.08283847578626272,0,0.14239847191105975,0.13584091183644775,0,0,0,0,0
DYNLL2,0,0,0,0.14673203615281577,0.12422499066727447,0.02759808830619137,0.012512760797107867,0.05146218376835841,0.20626424397552576,0
S100A16,0,0,0.39663601351627303,0,0.16812741307017906,0.06732874958921162,0,0.07847098232253567,0,0.05414361497135785
SCRN2,0,0.20321736864960574,0,0,0.18517439150598777,0.064792836310424,0,0,0,0
OTUB1,0.030886636263687192,0.27948995987335346,0.005870210878953956,0,0,0,0.4182028971358521,0.06587266399453438,0,0
CHMP6,0.07303491705354755,0.14605932101572297,0.043086626335557994,0,0,0,0.14233416238353339,0,0,0
PDXP,0,0.11672514817645328,0,0.08581320321443021,0,0,0.14130239613495052,0,0.0833465121975402,0.15845346884234204
DCUN1D1,0,0.029752000325699916,0.033712067947410586,0.04981226410660195,0.1931607391141652,0.005620228665838947,0,0,0.006760797354451511,0.027636767335355236
FAHD2A,0.32798060408652885,0,0.01735907816297124,0,0,0.013618066010762084,0.0719936143604857,0.1376066260733337,0,0
SNF8,0.2123493780032657,0,0,0,0.033159131447845984,0,0.07417010397834288,0.03905497766841592,0.08902874199001551,0.05756280158828302
PDLIM5,0,0,0,0.13980393472696268,0.041440980398776854,0.3628134826935497,0,0,0.04884983300759958,0.12998966070788265
CRELD1,0,0.09648510329651364,0.10389369638424885,0,0,0.13315014622172894,0.10467893348135797,0,0,0.07878787927268376
ERO1A,0,0,0.2831290282133546,0,0.06684524116533437,0,0,0.030657385566560152,0,0.09940656511570796
AHCYL2,0.038485538508958514,0.00640145768264938,0.20616470982324692,0,0.18000874243334164,0,0,0,0,0
PGAM5,0.25044598690841785,0,0.015238205243627493,0,0.0720623882563216,0,0,0,0.12780451363483708,0.12090270422506748
DDRGK1,0,0,0.06616670958483761,0.0668256539630225,0.09923542161369056,0,0,0,0.12096649065273062,0.3523141128980238
PYURF,0.18384417469022535,0.002566730973289797,0,0.1166141614635996,0.20323818024338913,0.12147337332593763,0,0.10390178187777856,0.0903750472566311,0
SUCLG2,0.5563336220294989,0,0,0,0.05141129262048614,0,0,0,0.09284192350783885,0
ABHD14B,0.09633232398917727,0.13393988546547733,0,0,0.06666263907642345,0.08062907528797622,0,0.18614409305775656,0,0
NGLY1,0,0.04841896312174201,0,0,0.1565763373916906,0.037295460479169915,0,0,0.08331938499369912,0.11431754491086832
TMX3,0,0.04970923073568329,0.03443219623077766,0.23464720903461136,0.2783539569702309,0.09928369682014838,0,0,0,0.03129035741490668
BTF3L4,0,0,0.05926292127098472,0,0.24229057109472438,0.00792838286635173,0,0,0,0.10802859967454788
USP47,0,0,0,0.052651785703308134,0.16750523535479084,0.004420702886485834,0,0.08072804111758804,0,0.1888013718058051
CNDP2,0,0.03211700490968427,0.1836825792644295,0.03293989834549348,0.15235411484316932,0,0.058044317838278944,0.09073875504481237,0,0
ALPK3,0,0,0.19078718265653974,0,0.16362699289073215,0,0,0,0,0.20691792040822385
STAC3,0,0.14997109156897773,0,2.5099219567468426e-4,0.12159774850079372,0.16145433633953538,0,0.21438874919088138,0,0.0535009894233366
COQ10A,0.4544815854146809,0,0,0.1257572408914497,0,0,0.07602065079848867,0,0.37136996061970345,0
JSRP1,0,0.06028700280111783,0.1040118944002576,0.2213532844179529,0.04757110020529064,0,0.017871890362989508,0,0,0.16868718439433603
MCEE,0.388396967578781,0,0,0,0,0.034296848621397036,0.14748629879310224,0,0.05342106783761809,0
QKI,0,0,0,0.26036484846306107,0,0.17198139590391015,0.04307324673858069,0.06144018231610913,0.15625550088091522,0
PLIN4,0.06353708933607709,0.2612828792502629,0,0,0,0,0.34706805021095477,0.16001203092248276,0,0
ALKBH3,0,0.04118940178886478,0,0.09052249222617897,0.16128102987788012,0.0845002780773035,0,0,0.051009587540787965,0.03262732406923481
VPS35,0,0.14395357274200013,0,0,5.601669373535772e-4,0,0.15758559804928793,0.054878183078512985,0.018258866800995744,0.053241598394667154
PURB,0,0,0,0,0,0.01566957040990509,0.013926458821730544,0,0.07244661275594204,0.3423460981747091
BBS4,0,0.41496048006838104,0,0,0.18884343580318977,0.11388260178450252,0,0.05797647820474493,0,0
VPS13A,0,0.045961824915931614,0,0.15142009493703795,0.05112130572390362,0,0.08557282361407177,0,0,0
GFM1,0.09270033589223084,0.021682218264568613,0,0.2899207282301106,0,0,0.06595247647514704,0,0.018624109930043587,0
MCCC1,0.38213926713857477,0,0,0,0,0,0.15798613040581197,0.05697760446958846,0.020060649133661734,0
METTL26,0.023175506088274338,0.2922888406515631,0,0.04514147331790479,0,0,0,0,0.031044117391722952,0
CLCC1,0,0.11914252805382448,0,0.1635838504379054,0.18718544553659752,0.09091676416444601,0,0,0,0
PEBP4,0,0.1740173157740297,0,0.267353297039038,0.028440082601277283,0,0.14875538928546564,0,0,0
PLEKHF1,0,0.15538221987682194,0,0,0,0.14416302839555198,0.11796360063901809,0.14350158307137578,0.18560953875061129,0
MYCBP,0,0,0,0,0,0.2528692128927692,0,0,0,0.1498951275519886
TBCB,0,0,0.363060597036053,0.08129543121631361,0,0,0.07607786723166438,0,0,0
PSMB7,0,0.22558338603732062,0,0,0.5883182512165462,0,0.08013133832570407,0.0358496394954647,0,0.021452383965982192
PCYT2,0.2546856578553368,0,0,0.08802389636564176,0.022145588823490242,0,0,0.059838992282484973,0.08702154626125234,0
PSMD1,0,0.12546929011018973,0.07593230819442237,0,0.629921959885227,0,0,0,0,0.11768218666265831
PFDN5,0.0060128987513262365,0,0,0.2480767107703633,0,0.18151376057538163,0.054068943336706136,0.00606347554092626,0.06821039393206503,7.066653061218664e-4
PAFAH2,0,0,0,0,0.03505700220442302,0.12495826401752878,0,0.392204905350236,0,0
PARK7,0,0.2180859633903976,0,0.10572725569326367,0.25007541967216723,0.02837597858670742,0.09817839730997228,0.1647805760534421,0,0
VAT1,0,0,0.3352280451795729,0,0.08290104451480283,0,0.10392535385955716,0.10025729440702003,0,0
PLIN2,0.31356403302113006,0,0,0,0,0,0.23809281672306887,0.06630216645128341,0.04229948083798898,0
S100A13,0,0,0.5326456305882503,0,0.08712568433201393,0,0,0,0,0.08375396066506632
TSNAX,0,0.18011841241232146,0,0.10982588791299902,0.1833594570325175,0.1300359277403504,0,0.09198990469582526,0,0
EIF3C,0,0,0.13902544142600876,0.20201455108352784,0.14986780137895792,0.10269683313181444,0,0,0,0.421298724440058
PHB2,0.32775562238832723,0,0,0,0,0,0.10610784566769482,0,0.21934113735064617,0.09744605794027113
COPS8,0,0.2664772664692397,0.04369097144913582,0,0.07446331354874158,0,0.13964176120835137,0.13640791321866685,0,0
SDHC,0.23460445838182326,0,0.1649644150900991,0.1170889460427979,0.3831077631984333,0.035304340936946565,0,0.01568444160720931,0.2020587726102108,0
CHP1,0,0,0,0.37845784450802294,0,0.038217274037189566,0,0.11558592437898307,0.04793542217830032,0.06656201664240638
HSD17B10,0.5332240637998311,0,0.11436943517919866,0.2629933206734155,0,0,0,7.770536639734241e-4,0.08147065035077082,0
NAP1L4,0,0,0.004834347486551498,0.391222875909105,0.020763785124065903,0.1023350492470269,0,0,0.02261236165549942,0.06539055057463265
MGST2,0,0,0.017520697151167386,0.19018756806002418,0.13172268851997312,0.08790078804421295,0,0,0.033653365233920964,0.14285141797571405
TXN2,0.03432490429558231,0.16157289794662563,0,0,0.07856515548809083,0.2194215119151839,0,0.17431523481631933,0,0
DMAC2L,0.21801560063698858,0.093776778541665,0,0.050992777945255266,0.1393507026262903,0,0.11781410137547188,0,0,0
ACO2,0.752924226453428,0,0.10030694603091699,0,0,0,0.1862416820077781,0,0,0
COQ7,0.31451873365137184,0.10547987579766217,0,0,0,0,0.28292281043767226,0,0,0
SLC29A1,0.0996967375968476,0.11229361337006928,0,0.10494151659955732,0.14216976092626696,0,0,0.041678930389168874,0.014411194642562887,0
TSG101,0,0.08812163507191889,0.010240170558901166,0.16198044521486327,0.2329417471193899,0,0,0,0,0
CPNE1,0,0.11530673863450674,0,0.37767592337355566,0.032730650432287255,0.05591881790183716,0,0,0,0
CCT7,0,0,0.32936421615184835,0.03479789006567047,0.2209907097413867,0,0,0,0,0.13972244154454164
PRMT1,0,0.15042542793834718,0.0872834480869842,0.05250397538983815,0.37196225502549696,0,0,0.028300671519778033,0,0
NIPSNAP1,0.2003698288799481,0,0,0.2759161796879192,0,0.1719107856620732,0,0,0.11240618448085982,0
ARPC5L,0.021737268912562713,0.07026048533824719,0,0,0,0,0.10430777960395468,0.0803732788961829,0.11241914464446137,0.15052607178036354
MICU1,0.25075889243507465,0,0,0,0,0,0.2302611327655689,0.011473125099243267,0.08631100712170116,0.045786834737110205
MACROD1,0,0,0,0.2657425338810028,0.06494928315742358,0.22667175862876512,0,0,0,0
WDR77,0,0.079989898031609,0.04449708314168308,0.26682450692871246,0,0,0,0.11909517749820668,0,0
APOL2,0.0030558729721964573,0,0.27320910314701424,0,0.17685231462352194,0.04253933161620848,0,0,0.0022884456607425076,0.11297612435485814
FYCO1,0.07481058662088717,0,0,0,0.2846357472383739,0,0,0.05944460513631671,0,0.1774686826381075
JPH2,0,0.05100538519208173,0,0.3663726811742423,0,0.08425518488967508,0.007929976200901767,0,0.23159209052481014,0.1629648649186654
CORO1B,0.023727688009630467,0,0.10404120543514311,0,0,0.1903101758389369,0,0,0.14847593543546822,0.1349643781239302
TXNDC17,0,0,0.14786359528881554,0.28520796481668453,0,0.08443701133135258,0,0.04737558450458149,0,0
PLCD4,0.07678073161069772,0.06588624497043667,0.08960059278794386,0.18480853742264486,0,0,0.15960996539297834,0,0,0
CPPED1,0,0.10233125461526042,0.08994252907731891,0.004138028826979719,0.22801536982535026,0.21214696372299807,0,0.01939896832631876,0,0
VPS25,0.09259813254637757,0,0.15288586539731694,0,0.0447815953050933,0,0,0,0,0.051436058664517226
MIEN1,0,0.02059273426616359,0.1564938812460585,0.03359868106711492,0.17689471654750907,0.22543710271144762,0,0,0,0
PELO,0,0.044428803280888364,0,0,0,0.04632596800321302,0,0,0.10363670187101574,0.4678911654751803
PRXL2A,0.170745672209597,0,0.016515266513229637,0.27553187260581247,0,0,0.11806305591204955,0,0.13286487295088256,0
ERP44,0,0,0,0.3328297892264899,0,0,0.08041967599387947,0.028941799617537903,0.024913680081630606,0.0026224259264060893
LXN,0,0.11920195645883655,0,0,0.01376839656621443,0,0,0.3070348693390908,0,0.021114000872585345
NIPSNAP3B,0.20481899255283006,0.11690402920625378,0,0,0.14987581974772074,0,0,0,0.04736743392011676,0
NTPCR,0.08694338235189467,0.05259551246931022,0.028698623333853587,0,0.10268251617985925,0.07090194865190222,0,0.0038431416138222287,0,0
AGMAT,0,0.26504808655383155,0,0,2.1122683156413245e-4,0.2802120801873155,0,0,0.025711571352229654,0
TACO1,0.486759792449084,0.01025861850612704,0,0,0,0,0.17653330937335607,0.03659123362971289,0.3293820900909148,0
ESYT1,0,0,0.1944957359333183,0.2706688204029135,0,0.126941358894763,0,0,0,0
UBAC1,0.20597060933248917,0.10809812193786987,0,0,0.10069108477012707,0.02504528539659716,0.01699595395103346,0.16323947674343667,0,0
COPS4,0.014981228960130393,0.24727038531071133,0,0,0.1857153431551143,0,0.17043098121121017,0.06577764518525016,0,0
DCTN5,0.08224357163889612,0,0.15999363161535035,0.05564700266931103,0.10375940190982433,0,0.06972089253862204,0.07036093548499646,0,0.09004646375728263
AARSD1,0,0,0.020591307891031235,0.4365397302099366,0,0.21726047514266833,0,0,0.054335659448094945,0
TMEM43,0,0,0.293978418560323,0.08876674016507545,0,0,0,0,0.0479966227981892,0.3097972878261989
DHRS4,0.230994650212256,0.10112530458329992,0,0,0,0,0.11898400944189172,0,0,0.0728394069235693
TMEM70,0.2624911843003164,0,0.02385066548548942,0,0.16194502143045977,0.12072960562359708,0,0,0,0
TUBB6,0,0,0.4703893974435252,0.031170433886551063,0,0,0.0779002438729371,0,0,0.14559813020021192
CHCHD7,0.2766304551417658,0.20132192820052852,0,0,0,0.04492842675285245,0.00908742494925705,0.037517550207980956,0.11947223488023917,0
APOO,0.468216265748128,0,0,0.14663706111071828,0,0,0,0.08712945632012065,0.07116578207790272,0
MRI1,0,0.06291915768224932,0.2089730634816373,0.016195090693336935,0,0,0.04425845092234625,0.12500363282980725,0,0
ABHD6,0.015913768060452735,0,0.09588966697426267,0.3208018103564503,0.12174316041144619,0.09823356401153219,0,0,0.01907187349542642,0
ADI1,0,0.00102169942812408,0.11082368216801974,0.20580126273037166,0,0.054598538035120533,0,0.1577415181603394,0,0
MECR,0.5553172331771202,0,0,0,0,0,0,0.04176470453815098,0.09863661478826767,0
NTMT1,0.10790610345142944,0.07903627536425094,0,0,0,0.0021819278133710044,0.19383829319674944,0,0.10790797960705598,0.18072925759664138
TMEM109,0,0,0,0.52625773148239,0.017149500845501656,0.031466716222101274,0.03089634885503217,0,0.02355397622238422,0
TMED9,0,0,0.09003966388427095,0.08637225494540922,0,0,0.22946475034688468,0,0,0.16489938409551055
TIMM21,0.4723543144999903,0,0,0,0,0.08458644760155792,0,0,0.4009058993006811,0
TPPP3,0,0,0.21795018048451537,0.07806362488548946,0,0,0.22254810042276651,0,0,0.07989273726752974
NUDT9,0.21368873727925114,0,0,0.21887471993400048,0,0,0,0,0,0
FUNDC2,0.1455653866751394,0,0.027677078615927258,0.40139950555400883,0.1628523521700853,0,0,0,0,0
SORBS1,0,0.17136632649939273,0,0,0,0.007898111497566047,0.14159932865708488,0.008967564338389775,0.12813428478081834,0.20552320759376247
HINT2,0.23874959847776564,0,0,0.4750059987258835,0,0,0,0,0.09187655717005264,0
OSBPL11,0,0,0.20284914645821842,0.08334816482066905,0.16225207080587284,0,0,0,0,0.06104101175227765
NT5C1A,0,0.0140823244662753,0.05891297206017553,0.0898352708934612,0.09076499868581285,0.23825422165223184,0,0,0,0.17709544863676552
TMEM120A,0.34182716858592277,0,0,0,0,0,0,0,0.2657745497350051,0.014528705747981306
NAA15,0,0.05340444195414161,0,0,0,0.1536454572061307,0.051952964956181125,0,0,0.02756416099179301
BCL2L13,0.18994582612990524,0,0,0.16101920423712981,0,0,0.13175438425678626,0,0,0
AP1M1,0,0,0.17854238309306836,0.17828437698471292,0.30366744719369315,0.09644609754869037,0,0.03102934537352302,0,0
OSBPL1A,0,0.1385906849862964,0,0,0.2520079025418905,0.08694252879235477,0,0,0,0.05102056314103158
HDHD5,0.38308831533307147,0,0.026276171713313486,0,0,0,0,0,0,0
EIF2A,0,0.0862276374475077,0.018107584803261568,0,0.22107359428727694,0,0,0,0.04651863603114915,0.22173641825192628
MRPL13,0.3297155448466288,0,0,0,0.09432074823790489,0.052718722555692925,0,0.0932442111199851,0.0786434447426107,0.015392964305601841
MRPL9,0.18540669815651106,0,0,0.055507382744316644,0.29735642280909286,0.18987875580306804,0,0.017685221484754328,0.11329213517489004,0
MRPL4,0.17803449033835334,0.1358753165948739,0,0,0,0.24348735357687398,0,0,0,0.00410293841317546
MRPL1,0.3170462783993794,0,0.02513715266425414,0,0.1859817114990817,0.10306548834799362,0,0,0.014815899796627743,0.11724244654944804
NLN,0.012305136248438195,0.053324223352208995,0.23322070039583412,3.273237406707174e-4,0.031880719815911285,0,0.10587637731121911,0.04157734164955077,0,0
TRIM54,0,0,0,0,0.20082768439670945,0.18497511618177717,0,0,0.19070232724352776,0.25538719324584286
BCO2,0.07632169622035169,0,0,0.058876496844328274,0.026234175812116504,0,0.016608313733349294,0,0.09459467638856546,0.03595747322217313
MRPL37,0.336938632212328,0,3.9752877374232197e-4,0.2149746333859221,0,0.15900779947106966,0,0,0.06193182184651208,0.03335906872224178
ASPSCR1,0,0.22465133618502625,0,0.10259208157535891,0.2926831394163973,0.09611799883269773,0,0.016079604843550328,0.07065361614554487,0
UBL5,0,0.4226694799919207,0,0,0.06066881515673985,0.12917522276345345,0,0,0.10131490016707699,0
NIBAN1,0,0.2965450329065339,0,0,0,0.21124125097608681,0,0,0.038887097455403245,0
UBXN6,0,0,0,0,0.11951135177253966,0,0,0.1582714931961955,0.05637560486234149,0.055015146642236695
UBE2O,0,0,0.17311836921114998,0,0.11798341573878682,0,0.051921171622382904,0.03164873209361293,0,0.176722574673192
LNPK,0,0,0.018992333231265843,0.26331721577519407,0,0,0.06431441637517855,0,0,0.07592848383010362
PITHD1,0.11558807094076647,0.03931210658313877,0,0,0,0.12732773258899358,0.20076104133330708,0.052943700562379514,0,0
SLIRP,0.4232082808805574,0,0.045995713553238254,0,0.1290773521641094,0,0,0.02638728794784,0.02102617037687051,0
NIF3L1,0,0.08863353887641473,0,0.49748507243253,0,0.008162385768752552,0,0,0.019893554304628892,0
EGLN1,0.13660697195896968,0.015454392103749047,0,0,0,0,0.14781838642256043,0,0.08088715418926165,0.0036081802129189246
ANKRD2,0.021981893898204808,0,0.3195632360030898,0,0.05714496848701197,0,0,0,0,0.22373244249395383
NAA50,0,0.12545563019611664,0.12501169790163646,0.102890885591169,0,0,0.12960553989909007,0,0,0
TMEM126A,0.443526298734953,0,0,0,0.038474687392115334,0.02669097612679287,0,0,0.29592327845866195,0
PAIP1,0,0.14676250125381696,0.019129049484593704,0,0,0,0.22097405189220373,0,0.09173126991285496,0
CLPB,0.33831223730022064,0,0,0,0,0,0,0.027234462615465128,0.15750887206882905,0.10313037340622148
TOLLIP,0,0,0.0738434336823623,0.4537058054875753,0.06254996327811442,0,0,0,0,0
PCBD2,0.10531729190447489,0.33582063319627115,0,0,0.02811318663185617,0,0.23388197711935188,0.049607436683298,0.02360399145438812,0
NT5C3A,0,0.27512190287526517,0.06936006949077338,0.16722007647113699,0.009336752565611324,0.06898746411236863,0.020358385442267576,0,0,0
HDHD2,0,0.059843545309959056,0,0.31244697539594923,0,0,0.15362740134587308,0.1686263664581197,0,0
RAB1B,0,0,0.22178051997800638,0.18653080874046424,0.2550787443454969,0,0.08604659947633424,0,0,0
C11orf54,0,0.1849598400650441,0,0.23298162027239613,0,0.1914278516753986,0.05805761060165041,0,0.07315224897542548,0
NUCKS1,0,0.16001752340676254,0.07100665530287448,0.04211770972140161,0,0,0.2658909116452843,0,0,0
TMX4,0,0.06428409458674277,0,0.2750684518377982,0.056888843720999914,0,0.004041303816596762,0,0.015549435632166458,0
MYLK2,0,0.2303780635913478,0,0.4097196941706816,0.033582599076919455,0.06832827815800159,0.021044141143583654,0,0.06271802252098888,0
EHD4,0.2153759196890769,0.008741586082125028,0.005413837807960969,0,0,0,0.10886988648785895,0,0.10902467982116362,0
SH3BGRL3,0.061987772886266654,0,0.0829720705059046,0,0,0,0.17944939985652072,0.33078850596160253,0,0.06638163020963535
SLK,0,0,0.2921935746013246,0,0.08343475626955849,0,0,0,0,0.022361329732490148
PPIL3,0,0.1807514235701827,0.06561589719383328,0.039990205102197016,0,0.001857578281901942,0.0526586024489697,0,0,0
LRMDA,0,0,0.21774110473646446,0.12396071689431241,0.38685272233098095,0.004935057240052941,0,0,0,0
TNMD,0.2134980722626562,0,0,0.3648976716610281,0,0,0.11558080788366028,0.03554176811157544,0.0822151340812984,0
PPA2,0.40208873621090313,0,0,0,0,0.10689668569133638,0,0,0,0
MRPL46,0.47357757524286115,0,0,0,0,0.06145922281751245,0,0,0.1007442733550651,0.02937395962845569
TMEM245,0.08097525558584813,0,0,0,0,0,0.09037475329354225,0,0.09908384799442242,0.05596788930763755
C11orf68,0,0.12428316141227044,0,0.12314729249027201,0.27461246192911803,0.012905233119635614,0,0,0,0
GHITM,0.1456453401455777,0,0,0.009102121330797353,0,0.14576533963830868,0,0,0.27410899480974943,0.13406283294654397
BOLA2,0.12724623119467876,0,0.15911412007602085,0,0,0.019058066895570918,0,0.1089123315392464,0,0.022965526576075177
TMX1,0,0,0.24853551358153997,0.10909010895792244,0,0,0.25881831733683835,0,0,0
CHMP4B,0,0.22155083467045694,0.1691379813888101,0,0.17580592590168312,0,0,0,0,0
RBKS,0,0.08879450483914635,0,0.10587844885827079,0.1722913854969529,0.16453026914749758,0,0,0.013601320857964427,0
FN3K,0.3019273420411398,0,0,0,0,0,0.1103483267658231,0.20141404568227841,0.11417977892663156,0.001659021234132627
TOR1AIP2,0,0,0.17932915057043722,0,0.027123929412138984,0,0.11361505694240216,0,0,0
RNPEP,0,0.14596413637685082,0,0.2125495241098901,0,0,0.3509591169916728,0,0,0
GLIPR2,0,0.0040910693812860844,0.32718587010518424,0,0.041415356583813505,0,0,0.07045297430518271,0,0.07799257484177052
EHD1,0.051876578539676366,0,0.09519294995896997,0,0,0.10958712766256536,0.16646876686356327,0,0,0.13420127106129753
TMEM38A,0,0.15247023236584173,0,0,0.41594248401274503,0.08422751613761091,0,0,0.02158944852731474,0.10704250716493496
OPA3,0.23059644115518318,0,0.11494380988746287,0.23388842256775408,0,0,0,0,0,0
DCTPP1,0.15239856316909678,0.1481685868355613,0,0.08973996474141425,0,0,0.10906851930896326,0.08591053112552144,0.13547366554793128,0
AAMDC,0,0.31299704517785626,0,0.11623782218169554,0,0,0.21068682426414861,0.03924708924373117,0.042851142785171284,0
PTGES2,0.5455699615564232,0,0.054720892758392765,0.11445791233425207,0,0,0,0,0.03439271691969775,0
UBE2Z,0.0436368585701694,0,0.2002884388926636,0.009335732727076242,0,0,0.1194541150770914,0,0,0
ACAD9,0.3335763486156086,0.030380538969348583,0.04213108699188299,0.08257257534790235,0,0.044802553566576815,0,0.04041564988215888,0.20510696929440464,0
METTL7A,0,0.18366560495494638,0,0.2408664209402384,0,0,0.13374330891410227,0.11812109925698035,0,0
COQ10B,0.267092722511577,0.021745459130588993,0,0,0.12046791593619126,0.0034179333938591768,0,0,0.23962465920101886,0
MOB1A,0,0.06552514951226288,0,0.0847429793370744,0,0.2265875121114699,0.1566090470679144,0.015356877393203499,0.10493141368444465,0.01475274544703061
GORASP2,0,0.020539287009212315,0.09632083663694953,0,0.05054701089697004,0,0.11627266749197078,0,8.995787222424912e-4,0.04394846667637432
JPT2,0.09643316397697739,0,0.1832169534057019,0,0,0,0.20387601002050748,0.05116711964166174,0,0.02876303427362351
SYNPO2L,0,0,0,0.14156033020290837,0.05627473641408482,0.4763766073795562,0,0,0,0.08336348169905335
ARMT1,0,0,0,0.5435090971433131,0,0,0,0,0,0
LRRC40,0,0.07154742597899011,0,0,0,0.14874511575032712,0.04258890825003598,0,0.0853278563449393,0.1252024733935226
SFXN1,0.4106706868601422,0,0,0,0,0,0.08218527144526279,0.045529188805807995,0.07538738656715607,0
