pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,quadrant,pathway_label,ID,p.adjust,GeneRatio,geneID
REACTOME_SIGNALING_BY_NOTCH,5.1543996032834143e-5,2.2900261094587743e-4,2.019881556683587,25,44,,Reactome,3.4661521294402085,Concordant Up,Signaling By Notch,REACTOME_SIGNALING_BY_NOTCH,2.2900261094587743e-4,25/591,ATP2A1/ATP2A3/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8/RAB6A/YBX1
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,7.028155381333917e-5,2.665556492188839e-4,2.1329949238578685,21,35,,Reactome,3.9368421052631577,Concordant Up,Cyclin A Cdk2 Associated Events At S Phase Entry,REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,2.665556492188839e-4,21/591,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8
REACTOME_L1CAM_INTERACTIONS,7.028155381333917e-5,2.665556492188839e-4,2.1329949238578685,21,35,,Reactome,3.9368421052631577,Concordant Up,L1cam Interactions,REACTOME_L1CAM_INTERACTIONS,2.665556492188839e-4,21/591,ANK1/AP2A1/AP2B1/AP2M1/CLTC/CSNK2A1/CSNK2B/DPYSL2/EZR/HSPA8/MAP2K1/MAPK1/MSN/PAK1/SPTAN1/SPTBN1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,7.028155381333917e-5,2.665556492188839e-4,2.1329949238578685,21,35,,Reactome,3.9368421052631577,Concordant Up,Orc1 Removal From Chromatin,REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,2.665556492188839e-4,21/591,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8
REACTOME_SIGNALING_BY_NOTCH4,7.028155381333917e-5,2.665556492188839e-4,2.1329949238578685,21,35,,Reactome,3.9368421052631577,Concordant Up,Signaling By Notch4,REACTOME_SIGNALING_BY_NOTCH4,2.665556492188839e-4,21/591,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,7.028155381333917e-5,2.665556492188839e-4,2.1329949238578685,21,35,,Reactome,3.9368421052631577,Concordant Up,Tnfr2 Non Canonical NF-kB Pathway,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,2.665556492188839e-4,21/591,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,6.802572905854255e-5,2.665556492188839e-4,1.9665910645498077,26,47,,Reactome,3.262873999157185,Concordant Up,C Type Lectin Receptors Clrs,REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,2.665556492188839e-4,26/591,AHCYL1/CALM1/PAK1/PAK2/PRKACA/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8
KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT,8.885508266625339e-5,2.6656524799876017e-4,2.3699943598420754,16,24,,KEGG,5.224347826086957,Concordant Up,Reference Rab7 Regulated Microtubule Minus End Directed Transport,KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT,2.6656524799876017e-4,16/591,ACTR1A/DCTN1/DCTN2/DCTN4/DCTN6/DYNC1H1/DYNC1I2/DYNC1LI1/DYNLRB1/DYNLT1/TUBA1B/TUBA4A/TUBB/TUBB2A/TUBB4B/TUBB6
REACTOME_M_PHASE,7.221469607257372e-5,2.673663152210765e-4,1.6352961082910322,46,100,,Reactome,2.2757730207271494,Concordant Up,M Phase,REACTOME_M_PHASE,2.673663152210765e-4,46/591,ACTR1A/CHMP4B/CHMP6/CSNK2A1/CSNK2B/DCTN1/DCTN2/DYNC1H1/DYNC1I2/DYNC1LI1/HSP90AA1/KPNB1/MAPK1/MAPRE1/PPP2CA/PPP2R1A/PRKACA/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8/RPS27/TNPO1/TUBA1B/TUBA4A/TUBB/TUBB2A/TUBB4B/TUBB6
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,8.05205062694018e-5,2.911846215091158e-4,2.0441201353637903,23,40,,Reactome,3.5562344656172327,Concordant Up,Downstream Signaling Events Of B Cell Receptor Bcr,REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,2.911846215091158e-4,23/591,CALM1/PPIA/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,8.612041993146377e-5,3.078557540078762e-4,2.1545403271291597,20,33,,Reactome,4.0334096726390944,Concordant Up,Neurotransmitter Receptors And Postsynaptic Signal Transmission,REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,3.078557540078762e-4,20/591,AP2A1/AP2B1/AP2M1/CALM1/CAMK2B/CAMK2D/MAPK1/MAPT/MYO6/NSF/PRKAA1/PRKAA2/PRKAB2/PRKACA/PRKAG1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,9.403315077959341e-5,3.3232170332333583e-4,1.805709988451105,32,63,,Reactome,2.731144324542674,Concordant Up,Intracellular Signaling By Second Messengers,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,3.3232170332333583e-4,32/591,AHCYL1/CALM1/CAMK2B/CAMK2D/CSNK2A1/CSNK2B/LAMTOR2/MAPK1/PPP2CA/PPP2R1A/PRKACA/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,1.013275557440857e-4,3.4693081351997525e-4,2.4238578680203045,15,22,,Reactome,5.591517857142857,Concordant Up,Recruitment Of Numa To Mitotic Centrosomes,REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,3.4693081351997525e-4,15/591,ACTR1A/DCTN1/DCTN2/DYNC1H1/DYNC1I2/HSP90AA1/MAPRE1/PPP2R1A/PRKACA/TUBA1B/TUBA4A/TUBB/TUBB2A/TUBB4B/TUBB6
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,1.0036618732723315e-4,3.4693081351997525e-4,2.0581529967049605,22,38,,Reactome,3.6102811950790863,Concordant Up,Cellular Response To Hypoxia,REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,3.4693081351997525e-4,22/591,CUL2/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8
REACTOME_KEAP1_NFE2L2_PATHWAY,1.0151351778237218e-4,3.4693081351997525e-4,1.8387887274636792,30,58,,Reactome,2.8304048892284186,Concordant Up,Keap1 Nfe2l2 Pathway,REACTOME_KEAP1_NFE2L2_PATHWAY,3.4693081351997525e-4,30/591,CSNK2A1/CSNK2B/DPP3/GSR/PGD/PRKAA2/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8/TKT/UFD1/VCP
REACTOME_RECYCLING_PATHWAY_OF_L1,1.2227483490702203e-4,4.086603338977254e-4,2.5674938898289152,13,18,,Reactome,6.769896193771626,Concordant Up,Recycling Pathway Of L1,REACTOME_RECYCLING_PATHWAY_OF_L1,4.086603338977254e-4,13/591,AP2A1/AP2B1/AP2M1/CLTC/DPYSL2/EZR/MAPK1/MSN/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,1.3563551917388652e-4,4.394025673237366e-4,1.9942635466963807,23,41,,Reactome,3.35641627543036,Concordant Up,Transcriptional Regulation By Runx2,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,4.394025673237366e-4,23/591,LGALS3/MAPK1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,1.3874425864450504e-4,4.448398395715574e-4,1.9320606194364747,25,46,,Reactome,3.1318357731785293,Concordant Up,Tcf Dependent Signaling In Response To Wnt,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,4.448398395715574e-4,25/591,CSNK2A1/CSNK2B/PPP2CA/PPP2R1A/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8
REACTOME_NEURONAL_SYSTEM,1.7263007429768943e-4,5.478362561896062e-4,1.8863220415069581,26,49,,Reactome,2.975144286263948,Concordant Up,Neuronal System,REACTOME_NEURONAL_SYSTEM,5.478362561896062e-4,26/591,AP2A1/AP2B1/AP2M1/CALM1/CAMK2B/CAMK2D/COMT/DBNL/EPB41/FLOT1/HSPA8/MAPK1/MAPT/MYO6/NSF/PRKAA1/PRKAA2/PRKAB2/PRKACA/PRKAG1/RTN3/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6
REACTOME_DNA_REPLICATION,2.780420294243091e-4,8.487963411011391e-4,1.8959954878736605,24,45,,Reactome,3.001259763164525,Concordant Up,DNA Replication,REACTOME_DNA_REPLICATION,8.487963411011391e-4,24/591,KPNA1/KPNB1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8/SSBP1
REACTOME_RHO_GTPASE_EFFECTORS,2.7838336589169194e-4,8.487963411011391e-4,1.6814149174555264,35,74,,Reactome,2.3743313041874194,Concordant Up,Rho Gtpase Effectors,REACTOME_RHO_GTPASE_EFFECTORS,8.487963411011391e-4,35/591,ACTR2/ACTR3/ARPC1B/ARPC4/ARPC5/CALM1/CFL1/CTTN/DYNC1H1/DYNC1I2/DYNC1LI1/FLNA/IQGAP1/KIF5B/KLC1/MAPK1/MAPRE1/MYH9/PAK1/PAK2/PFN2/PPP1CB/PPP2CA/PPP2R1A/RPS27/S100A8/S100A9/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6/YWHAB/YWHAH/YWHAQ
REACTOME_TCR_SIGNALING,3.5276617845413126e-4,0.0010350026556531586,1.901507102663991,23,43,,Reactome,3.016725352112676,Concordant Up,Tcr Signaling,REACTOME_TCR_SIGNALING,0.0010350026556531586,23/591,PAK1/PAK2/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,4.291979380744542e-4,0.0012474818573939743,2.2218697123519457,15,24,,Reactome,4.343171296296297,Concordant Up,Activation Of Nmda Receptors And Postsynaptic Events,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,0.0012474818573939743,15/591,CALM1/CAMK2B/CAMK2D/MAPK1/MAPT/PRKAA1/PRKAA2/PRKAB2/PRKACA/PRKAG1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6
REACTOME_INTERLEUKIN_1_SIGNALING,5.469586648452257e-4,0.0015464013160624108,1.8582910321489001,23,44,,Reactome,2.8711435278336688,Concordant Up,Interleukin 1 Signaling,REACTOME_INTERLEUKIN_1_SIGNALING,0.0015464013160624108,23/591,MAP2K1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8/USP14
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,5.624372324707686e-4,0.0015620420491050727,1.9866129192793867,19,34,,Reactome,3.3106060606060606,Concordant Up,Hsp90 Chaperone Cycle For Steroid Hormone Receptors Shr In The Presence Of Ligand,REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,0.0015620420491050727,19/591,ACTR1A/DCTN1/DCTN2/DCTN4/DCTN6/DNAJA1/DNAJA2/DNAJA4/DYNC1H1/DYNC1I2/DYNC1LI1/HSP90AA1/HSP90AB1/HSPA8/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,5.92637674447054e-4,0.0016026984065481199,1.7774957698815568,26,52,,Reactome,2.6265486725663716,Concordant Up,Ub Specific Processing Proteases,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,0.0016026984065481199,26/591,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8/UFD1/USP14/USP15/USP5/USP9X
REACTOME_G2_M_CHECKPOINTS,6.500696789495554e-4,0.0017428592254595838,1.8153148288152068,24,47,,Reactome,2.7365999539912584,Concordant Up,G2 M Checkpoints,REACTOME_G2_M_CHECKPOINTS,0.0017428592254595838,24/591,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8/YWHAB/YWHAH/YWHAQ
HALLMARK_MYC_TARGETS_V1,6.866921562643384e-5,0.0024720917625516182,1.5553087986463623,56,128,,Hallmark,2.0905503634475595,Concordant Up,MYC Targets V1,HALLMARK_MYC_TARGETS_V1,0.0024720917625516182,56/591,ABCE1/CANX/CCT2/CCT3/CCT4/CCT5/CCT7/EEF1B2/EIF1AX/EIF2S1/EIF2S2/EIF3J/ETF1/FAM120A/GSPT1/HNRNPR/HPRT1/HSP90AB1/HSPD1/HSPE1/KPNB1/LDHA/MRPS18B/NAP1L1/NME1/PA2G4/PGK1/PPIA/PRDX3/PRDX4/PSMA1/PSMA2/PSMA4/PSMA6/PSMA7/PSMB3/PSMC4/PSMC6/PSMD1/PSMD14/PSMD8/RPL14/RPL18/RPL6/RPLP0/RPS2/RPS3/RPS6/RUVBL2/SLC25A3/SRM/SSBP1/TARDBP/TCP1/TUFM/YWHAQ
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,0.0012023892625659073,0.003065107054573747,2.200709048424785,13,21,,Reactome,4.2227508650519034,Concordant Up,Cooperation Of Prefoldin And Tric Cct In Actin And Tubulin Folding,REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,0.003065107054573747,13/591,CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/TCP1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6
REACTOME_S_PHASE,0.0013448234252402544,0.0033865658247100457,1.8208493252445215,21,41,,Reactome,2.7447368421052634,Concordant Up,S Phase,REACTOME_S_PHASE,0.0033865658247100457,21/591,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8
REACTOME_PROTEIN_FOLDING,0.002324442953073619,0.005737315542903933,1.888589255499154,17,32,,Reactome,2.9518002322880372,Concordant Up,Protein Folding,REACTOME_PROTEIN_FOLDING,0.005737315542903933,17/591,CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/CSNK2A1/CSNK2B/GAPDHS/TBCB/TCP1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,0.0027282745781309174,0.006577468168982289,2.132994923857868,12,20,,Reactome,3.8911917098445596,Concordant Up,Fcgamma Receptor Fcgr Dependent Phagocytosis,REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,0.006577468168982289,12/591,ACTR2/ACTR3/AHCYL1/ARPC1B/ARPC4/ARPC5/CFL1/HSP90AA1/HSP90AB1/MAPK1/MYH9/PAK1
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,0.0027282745781309174,0.006577468168982289,2.132994923857868,12,20,,Reactome,3.8911917098445596,Concordant Up,Potential Therapeutics For Sars,REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,0.006577468168982289,12/591,AP2A1/AP2B1/AP2M1/ATP1A1/ATP1A2/ATP1B1/COMT/FNTA/FXYD1/HSP90AA1/HSP90AB1/TUBB
REACTOME_NEDDYLATION,0.00315175790683169,0.007539974684805042,1.552179404685303,31,71,,Reactome,2.034375,Concordant Up,Neddylation,REACTOME_NEDDYLATION,0.007539974684805042,31/591,COMMD7/CUL2/DCAF8/DCUN1D1/DDB1/DPP3/KLHL41/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8/UCHL3/UFD1/VCP
REACTOME_APOPTOTIC_EXECUTION_PHASE,0.0033770056229242952,0.00801716602083554,2.172494829855236,11,18,,Reactome,4.072167487684729,Concordant Up,Apoptotic Execution Phase,REACTOME_APOPTOTIC_EXECUTION_PHASE,0.00801716602083554,11/591,ADD1/BCAP31/DBNL/FNTA/GSN/KPNA1/KPNB1/MAPT/PAK2/SPTAN1/VIM
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,0.0037676915702628496,0.008810166002644709,2.0093430442139337,13,23,,Reactome,3.3737024221453287,Concordant Up,Cytosolic Trna Aminoacylation,REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,0.008810166002644709,13/591,AIMP1/CARS1/DARS1/FARSA/FARSB/LARS1/MARS1/NARS1/QARS1/RARS1/SARS1/TARS1/VARS1
KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE,0.004151472644014379,0.009340813449032353,2.2218697123519457,10,16,,KEGG,4.314400458978772,Concordant Up,Reference Dynein Recruitment To The Kinetochore,KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE,0.009340813449032353,10/591,ACTR1A/DCTN1/DCTN2/DCTN4/DCTN6/DYNC1H1/DYNC1I2/DYNC1LI1/DYNLRB1/DYNLT1
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,0.004704837792183373,0.010919436965440513,1.444215313028765,39,96,,Reactome,1.8010106788710907,Concordant Up,Class I Mhc Mediated Antigen Processing Presentation,REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,0.010919436965440513,39/591,BCAP31/CANX/CD36/CUL2/ERAP1/HLA-A/HSPA5/HUWE1/KLHL41/PDIA3/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB4/PSMB7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD8/PSME1/PSME2/S100A8/S100A9/SEC23A/SEC31A/TPP2/UBAC1
GOBP_PROTEIN_FOLDING,1.2408151836259408e-5,0.012296478469733073,1.7388545574928274,45,92,,GO:BP,2.565466448445172,Concordant Up,Protein Folding,GOBP_PROTEIN_FOLDING,0.012296478469733073,45/591,AHSA1/BAG3/CANX/CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/CHCHD4/CRYAB/CSNK2A1/DNAJA1/DNAJA2/DNAJA4/DNAJB4/ERO1A/HSP90AA1/HSP90AB1/HSP90B1/HSPA4/HSPA5/HSPA8/HSPA9/HSPB1/HSPB2/HSPB6/HSPD1/HSPE1/HYOU1/LMAN1/NGLY1/P4HB/PDCD5/PDIA3/PDIA4/PPIA/PPIB/RUVBL2/TBCB/TCP1/TXNDC5/UNC45B/VAPA
REACTOME_AGGREPHAGY,0.006013137345397267,0.013852486773470743,2.0581529967049605,11,19,,Reactome,3.5607758620689656,Concordant Up,Aggrephagy,REACTOME_AGGREPHAGY,0.013852486773470743,11/591,DYNC1H1/DYNC1I2/DYNC1LI1/HSP90AA1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6/VCP/VIM
REACTOME_ION_HOMEOSTASIS,0.0061436763707472895,0.014049142288988287,1.9256204173716864,13,24,,Reactome,3.064957533815665,Concordant Up,Ion Homeostasis,REACTOME_ION_HOMEOSTASIS,0.014049142288988287,13/591,AHCYL1/ASPH/ATP1A1/ATP1A2/ATP1B1/ATP2A1/ATP2A3/CALM1/CAMK2B/CAMK2D/FXYD1/PRKACA/STIM1
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,0.006789000678878381,0.015411527088548734,1.7774957698815568,16,32,,Reactome,2.5982608695652174,Concordant Up,Sars Cov 1 Modulates Host Translation Machinery,REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,0.015411527088548734,16/591,EEF1A1/RPS11/RPS13/RPS14/RPS15A/RPS16/RPS17/RPS19/RPS2/RPS24/RPS27/RPS28/RPS3/RPS4X/RPS6/RPS8
REACTOME_AUTOPHAGY,0.006907415966202179,0.015566712793397663,1.579996239894717,24,54,,Reactome,2.0881834215167547,Concordant Up,Autophagy,REACTOME_AUTOPHAGY,0.015566712793397663,24/591,CHMP4B/CHMP6/CSNK2A1/CSNK2B/DYNC1H1/DYNC1I2/DYNC1LI1/EEF1A1/HSP90AA1/HSP90AB1/HSPA8/LAMTOR2/PLIN3/PRKAA1/PRKAA2/PRKAB2/PRKAG1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6/VCP/VIM
HALLMARK_MITOTIC_SPINDLE,9.124893671929302e-4,0.016424808609472742,1.9298525501571187,19,35,,Hallmark,3.101617132867133,Concordant Up,Mitotic Spindle,HALLMARK_MITOTIC_SPINDLE,0.016424808609472742,19/591,CLIP2/CTTN/DYNC1H1/EPB41/EZR/FLNA/FLNB/FSCN1/GSN/KIF5B/KLC1/LRPPRC/MAPRE1/MARCKS/MYH9/SPTAN1/SPTBN1/TUBA4A/VCL
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,0.007511328331729687,0.016450866980055864,1.5404963338973492,26,60,,Reactome,1.9977095262883915,Concordant Up,Er To Golgi Anterograde Transport,REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,0.016450866980055864,26/591,ACTR1A/ANK1/COPA/COPB2/DCTN1/DCTN2/DCTN4/DCTN6/DYNC1H1/DYNC1I2/DYNC1LI1/LMAN1/NSF/SEC23A/SEC23IP/SEC31A/SPTAN1/SPTBN1/TFG/TMED9/TRAPPC3/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,0.007577474070360674,0.016479681369805384,2.091171493978302,10,17,,Reactome,3.6955987214162773,Concordant Up,Hsf1 Dependent Transactivation,REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,0.016479681369805384,10/591,CAMK2B/CAMK2D/CRYAB/HSP90AA1/HSP90AB1/HSPA8/HSPB1/HSPB2/HSPB8/SERPINH1
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,0.00827850837606867,0.01787927850664831,1.5961186505058875,22,49,,Reactome,2.1236737616350974,Concordant Up,Intra Golgi And Retrograde Golgi To Er Traffic,REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,0.01787927850664831,22/591,ACTR1A/ARL1/COPA/COPB2/DCTN1/DCTN2/DCTN4/DCTN6/DYNC1H1/DYNC1I2/DYNC1LI1/KIF5B/KLC1/NSF/PLIN3/RAB6A/TMED9/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6
REACTOME_SARS_COV_1_HOST_INTERACTIONS,0.008708103973691322,0.018677381626331042,1.5724001041259925,23,52,,Reactome,2.067933462846042,Concordant Up,Sars Cov 1 Host Interactions,REACTOME_SARS_COV_1_HOST_INTERACTIONS,0.018677381626331042,23/591,EEF1A1/KPNB1/PPIA/PPIB/PSMC6/RPS11/RPS13/RPS14/RPS15A/RPS16/RPS17/RPS19/RPS2/RPS24/RPS27/RPS28/RPS3/RPS4X/RPS6/RPS8/YWHAB/YWHAH/YWHAQ
