"gene","cv_pre","cv_post","delta_cv","age"
"GBE1",26.0879793605348,36.7505156762182,10.6625363156834,"Young"
"EIF4G1",12.4860657754333,10.8738268054157,-1.6122389700176,"Young"
"PRKCQ",21.507662672744,33.1083091188941,11.6006464461501,"Young"
"GLO1",15.768069843115,15.831275537425,0.0632056943100618,"Young"
"AKR1C1",25.6385925664555,35.209226253942,9.57063368748649,"Young"
"SSBP1",24.1306223747113,20.4538340645737,-3.67678831013757,"Young"
"YWHAH",17.6297255111674,16.1434603004917,-1.48626521067571,"Young"
"PLP2",69.7570188204939,47.1592814562445,-22.5977373642493,"Young"
"UBE3A",19.5669633764517,20.1757254298026,0.60876205335083,"Young"
"SRSF11",19.2607037070243,15.8106775299819,-3.45002617704246,"Young"
"EEF1A2",18.6829627569794,21.4831599308841,2.80019717390466,"Young"
"CALD1",23.8300668190341,13.5677448624231,-10.262321956611,"Young"
"COL14A1",67.0354006778306,59.5845048423923,-7.45089583543834,"Young"
"PTPN11",17.6006374670468,21.5500889082278,3.94945144118103,"Young"
"PSME1",20.7759871172018,20.5783102355094,-0.197676881692356,"Young"
"CACNG1",32.2582992986394,28.3489343799913,-3.90936491864807,"Young"
"ZNF33A",145.368404745491,176.034258021515,30.6658532760235,"Young"
"PRDX1",15.6994460818543,17.8656485078553,2.16620242600102,"Young"
"RPL18",34.4777936909962,44.9824264648264,10.5046327738302,"Young"
"C1QBP",19.3521694178089,24.8316992401588,5.47952982234986,"Young"
"CKAP4",29.0189131704204,27.7102911017039,-1.30862206871646,"Young"
"DPT",47.3437849980437,62.0880909174457,14.744305919402,"Young"
"KLC1",28.5867351725634,31.2769882189467,2.69025304638332,"Young"
"SRSF1",23.5994592265207,22.5252455325034,-1.07421369401732,"Young"
"ARHGAP1",19.2622889857527,26.7602863477548,7.49799736200204,"Young"
"ACTN3",121.996097721444,151.893628716083,29.8975309946394,"Young"
"PPP3CA",18.1308425339333,18.2025562765747,0.0717137426414212,"Young"
"DHX9",22.2123536937835,30.048868791444,7.83651509766048,"Young"
"CRYZ",26.2205543486586,29.0241062182765,2.80355186961793,"Young"
"SLC20A2",123.506247698023,145.321473872469,21.8152261744455,"Young"
"PUDP",27.5696492009686,33.5643328157728,5.99468361480422,"Young"
"CD47",27.2324815794885,27.5780478850995,0.345566305611047,"Young"
"PPID",13.5597147492927,52.3004117130179,38.7406969637252,"Young"
"AHNAK",38.9340002841609,58.2084238301865,19.2744235460256,"Young"
"LMOD3",50.8779380255586,122.566386575433,71.6884485498742,"Young"
"HSPA14",21.2435645294144,34.6036805196404,13.360115990226,"Young"
"SCRN3",50.2758715422612,24.1404220935434,-26.1354494487178,"Young"
"NEXN",36.1622352835294,71.037881038594,34.8756457550646,"Young"
"AP1B1",17.0122800847523,18.7726199458739,1.76033986112159,"Young"
"BST2",15.0140565936116,38.1653807296502,23.1513241360386,"Young"
"PMPCA",7.91389035923296,22.5560177055896,14.6421273463566,"Young"
"ASPH",33.4584342406281,29.0061230147301,-4.45231122589802,"Young"
"EFEMP1",21.6267399573015,47.7226718029062,26.0959318456047,"Young"
"STX4",43.1695379879112,14.2696791341054,-28.8998588538058,"Young"
"GRSF1",31.3645807116592,46.097186379863,14.7326056682038,"Young"
"AIMP1",13.7089108965778,20.7659776163961,7.05706671981836,"Young"
"ILF3",35.2846716949912,73.9876355649148,38.7029638699236,"Young"
"TRAP1",31.1622674435304,20.6766178301729,-10.4856496133575,"Young"
"ANK3",17.1143358967591,18.2347514172963,1.12041552053723,"Young"
"HSPB3",43.2705329001383,44.0507883551295,0.780255454991192,"Young"
"ECH1",26.3771298612357,25.3131080405633,-1.06402182067235,"Young"
"STRN3",18.883152891594,22.8620468984315,3.97889400683755,"Young"
"COASY",13.4178137404849,18.7279717611082,5.31015802062332,"Young"
"TRDN",34.1732864953975,47.6953804575114,13.5220939621139,"Young"
"ACACA",25.5019629655954,39.2998452792268,13.7978823136314,"Young"
"GPS1",23.2424913847449,12.2797908284309,-10.962700556314,"Young"
"MTAP",27.2613894594111,34.2604573580404,6.99906789862931,"Young"
"PRKAA1",26.5003361366973,10.5156346329536,-15.9847015037437,"Young"
"TARDBP",20.9462987252687,14.6218231230252,-6.32447560224348,"Young"
"PAK1",2.3413830678831,56.2211404262663,53.8797573583832,"Young"
"AIMP2",18.0048599669805,13.8635851570061,-4.1412748099744,"Young"
"PRDX4",24.3952371079107,33.6840579063417,9.28882079843108,"Young"
"PAK2",18.2908385377721,19.9258955225563,1.63505698478425,"Young"
"CBX3",23.2560776758766,19.3280739861935,-3.92800368968308,"Young"
"PSMD2",13.7422802413925,16.5493503023687,2.80707006097626,"Young"
"MYBPH",76.2942685886456,88.5885790972588,12.2943105086132,"Young"
"SELENBP1",23.0487881852241,24.9977624826101,1.94897429738604,"Young"
"TRIM28",23.7393370757801,29.435910376392,5.69657330061185,"Young"
"G3BP1",18.5624593734824,40.3902512499737,21.8277918764913,"Young"
"PABPC4",48.7816202257663,51.7759877474652,2.99436752169888,"Young"
"SGCG",17.854874426077,16.6091144940486,-1.24575993202841,"Young"
"EIF3I",21.9167454107709,16.8023853121792,-5.1143600985917,"Young"
"CTBP1",11.8869204596527,19.9127402418665,8.02581978221383,"Young"
"UBE2V1",29.1954852629263,25.5560957037422,-3.63938955918411,"Young"
"DYNC1I2",19.0333459474432,22.7211562455079,3.68781029806473,"Young"
"ILK",14.2505581943322,22.3895694117451,8.13901121741288,"Young"
"NNT",20.4250305724518,18.0103179148185,-2.41471265763329,"Young"
"SNTA1",26.3547359708189,26.5405614023186,0.185825431499737,"Young"
"SNTB2",18.2898289432768,15.15973949736,-3.13008944591686,"Young"
"SF3B2",27.4639758171008,17.6879293619635,-9.77604645513726,"Young"
"PDAP1",26.6935119203565,20.7183825381169,-5.97512938223964,"Young"
"TMED1",37.9451219763408,25.5159790692312,-12.4291429071097,"Young"
"FKBP5",16.8387141912237,25.9958245036594,9.15711031243567,"Young"
"PICALM",40.2529287994225,28.6067817897877,-11.6461470096348,"Young"
"MTM1",18.7623182482431,22.8456041448962,4.08328589665304,"Young"
"SQSTM1",26.3069815738881,29.1762102243262,2.86922865043805,"Young"
"MTX1",38.3885937805184,24.3512899492115,-14.0373038313069,"Young"
"ART3",42.6025801087816,47.6892919867478,5.0867118779662,"Young"
"ASAH1",22.2341467497808,21.7734487568706,-0.460697992910191,"Young"
"PIN1",21.7562958269603,19.9366791505477,-1.81961667641265,"Young"
"CAMK2B",23.5133059511951,16.8121055608544,-6.70120039034074,"Young"
"CAMK2G",15.0992179940138,17.9944074221391,2.89518942812526,"Young"
"CAMK2D",20.1262075474243,22.3874721147046,2.2612645672803,"Young"
"DCTN2",10.6801598235939,11.1057393553373,0.425579531743388,"Young"
"NAE1",33.3827823394315,19.3131940783729,-14.0695882610586,"Young"
"STIM1",14.1555782525409,16.192967783953,2.03738953141211,"Young"
"CUL1",22.1530239436186,17.5568338494584,-4.59619009416017,"Young"
"CUL2",27.8492294966295,41.3573457184781,13.5081162218486,"Young"
"CUL3",19.6152766347968,16.2479292840723,-3.36734735072451,"Young"
"CUL4A",12.6514343011627,18.8166083486345,6.16517404747178,"Young"
"FHL1",20.580384440615,19.8432053796312,-0.737179060983777,"Young"
"FHL3",25.3498618903472,29.0492253957428,3.6993635053956,"Young"
"ITGA7",28.9327032437136,21.6430704652191,-7.28963277849448,"Young"
"AAMP",30.8167606137494,29.244916477189,-1.57184413656041,"Young"
"CACNA1S",26.5023919806761,22.3662831033386,-4.13610887733754,"Young"
"MOGS",16.5019545959095,42.0272572323035,25.525302636394,"Young"
"SPTAN1",21.8384103952615,28.5240634929096,6.68565309764815,"Young"
"AUH",26.826520817653,22.0880630110368,-4.73845780661625,"Young"
"DDX39B",30.2880155761011,30.5803555941687,0.292340018067627,"Young"
"BLMH",47.732435803801,23.0796161094805,-24.6528196943205,"Young"
"SNTB1",24.4172652091644,26.0016034260896,1.58433821692522,"Young"
"TUBB2A",20.8149057510708,19.1862644175385,-1.62864133353231,"Young"
"IDI1",28.7726349844928,29.4064201647224,0.63378518022958,"Young"
"PRKG1",34.9418160467937,33.3406715149563,-1.60114453183738,"Young"
"COX17",61.8982703704862,43.2791920073068,-18.6190783631794,"Young"
"HNRNPD",17.2138617237161,28.0313572408167,10.8174955171006,"Young"
"SCARB2",24.3912613830086,26.0005301764461,1.60926879343744,"Young"
"NID2",53.5124535142904,88.5785170493778,35.0660635350873,"Young"
"IL18",72.0357997171011,51.6289924113491,-20.406807305752,"Young"
"DAG1",28.9639470262418,15.2396214881772,-13.7243255380647,"Young"
"EIF3A",12.9050409771174,19.6280157902061,6.72297481308875,"Young"
"UBAP2L",55.4433118820285,74.6563149430746,19.2130030610462,"Young"
"MLEC",20.3775171790981,18.6299448152931,-1.74757236380501,"Young"
"DPYSL3",33.2404176548086,32.123473827912,-1.11694382689658,"Young"
"DCTN1",18.5545186782479,17.9565189186176,-0.597999759630358,"Young"
"DYNC1H1",14.9048207941217,20.0838431197467,5.17902232562501,"Young"
"EIF2B1",22.593993248519,20.2443997710886,-2.34959347743042,"Young"
"EIF4A2",24.5639135946321,27.4660527827918,2.90213918815961,"Young"
"CTTN",49.7170196804523,37.0163643432164,-12.700655337236,"Young"
"ENDOG",32.8487548874365,30.4045221415866,-2.44423274584992,"Young"
"FLOT2",16.2578498493826,31.8884010459616,15.6305511965789,"Young"
"TRIM25",29.7845124951765,33.0847421260677,3.30022963089122,"Young"
"FLNC",36.0322188460407,39.404061203113,3.37184235707229,"Young"
"MYBPC2",73.8840661568041,79.3254920944675,5.44142593766344,"Young"
"GAMT",24.0451212436436,21.3699760977815,-2.67514514586214,"Young"
"CAPRIN1",30.6191360725041,38.4802111122335,7.8610750397294,"Young"
"PRPSAP1",40.904145029897,35.8635809698991,-5.04056405999785,"Young"
"CLINT1",26.9400950438849,20.4107718387304,-6.5293232051545,"Young"
"GANAB",12.6932781022628,18.7489717607272,6.05569365846439,"Young"
"SSPN",28.7662729126587,30.5055653450827,1.73929243242399,"Young"
"MVP",12.8396350526389,42.0723584379969,29.232723385358,"Young"
"LTBP3",42.8917215921515,38.7926684436974,-4.0990531484541,"Young"
"LASP1",21.5948415435233,50.3115930024925,28.7167514589691,"Young"
"PTGR1",50.9994716578416,56.2903841697366,5.29091251189503,"Young"
"KPNB1",11.0148419452424,21.0916261181216,10.0767841728792,"Young"
"NUMA1",13.4801254451555,21.8725502068578,8.39242476170231,"Young"
"PSME4",27.408986130791,38.0095343182715,10.6005481874805,"Young"
"SLMAP",22.8463059161219,33.3037190122201,10.4574130960982,"Young"
"EMC2",27.7333917432012,27.1023203968849,-0.631071346316268,"Young"
"PSMD6",22.5830490619718,25.2855187455969,2.70246968362514,"Young"
"ABRAXAS2",15.2702610309176,15.9559982916544,0.685737260736829,"Young"
"SEPTIN2",21.4900213287999,14.9926355138261,-6.49738581497384,"Young"
"KARS1",14.6762827925333,13.8151167098177,-0.86116608271564,"Young"
"EIF4H",20.673746385387,15.3016650465634,-5.37208133882364,"Young"
"EEA1",28.7983489109844,31.6081300982567,2.80978118727229,"Young"
"PDIA6",18.2607841867698,22.2350273424913,3.97424315572151,"Young"
"PAFAH1B3",28.5112798671895,26.5243024422834,-1.98697742490603,"Young"
"PLCL1",30.1619854586564,29.1072940562766,-1.05469140237988,"Young"
"PDK1",29.3436885541552,29.1490961932728,-0.194592360882378,"Young"
"PDK2",25.1721417807407,36.123665577183,10.9515237964423,"Young"
"PGM5",17.7188484628632,45.0003222690489,27.2814738061856,"Young"
"PLEC",28.1288279592085,31.8421677607718,3.71333980156333,"Young"
"PPP2R5A",34.8257583100103,40.7892795273368,5.96352121732644,"Young"
"PPA1",28.7547267477889,25.1911132043229,-3.56361354346601,"Young"
"PTGES3",23.5495521157067,22.228281014038,-1.32127110166866,"Young"
"STK38",23.0711759770808,43.2848800416109,20.2137040645301,"Young"
"NONO",18.7326825195082,12.9388285945815,-5.7938539249267,"Young"
"PTPA",33.6686431264111,16.0268068809506,-17.6418362454605,"Young"
"RABEP1",20.5940440466337,33.549830793089,12.9557867464553,"Young"
"RAB35",23.0820568029903,34.6187501404832,11.5366933374929,"Young"
"TMED2",21.3397245271997,22.1132898791964,0.773565351996741,"Young"
"PCBP1",18.1602137670373,23.729895637509,5.56968187047174,"Young"
"PCBP2",21.9301600546165,19.415237872807,-2.51492218180947,"Young"
"ELOC",18.0055100448755,16.029468210484,-1.9760418343915,"Young"
"ELOB",21.1456353735429,18.2501586048483,-2.89547676869456,"Young"
"UBE3C",2.08044242438039,32.4327371059531,30.3522946815727,"Young"
"DHCR24",27.3601695853927,38.116548926329,10.7563793409362,"Young"
"RSU1",21.9137815281448,23.8583557061989,1.94457417805409,"Young"
"PPP1R7",36.1790319937119,24.1630505816485,-12.0159814120634,"Young"
"SEC23A",19.2557832143331,20.0817435378454,0.825960323512344,"Young"
"MAPRE2",21.8005945865375,16.201895973661,-5.59869861287654,"Young"
"TGFBI",46.9910077247593,61.1436318978729,14.1526241731136,"Young"
"TSN",22.5712541282584,24.6798641819867,2.10861005372837,"Young"
"SF1",35.4521029372452,46.9408572493831,11.4887543121379,"Young"
"TRIP10",17.6277045813031,19.1661262168034,1.53842163550025,"Young"
"MAPRE1",20.3460287502801,25.4415223617805,5.0954936115004,"Young"
"ELAVL1",4.64643433275192,3.73530046963919,-0.911133863112727,"Young"
"MYLK",36.7884458315991,47.4101354881587,10.6216896565595,"Young"
"SPEG",25.7260476139519,23.6910477394121,-2.03499987453975,"Young"
"TBCE",17.0358735343953,27.6209068003255,10.5850332659302,"Young"
"UBE2V2",9.05455332944987,10.6366094008653,1.58205607141541,"Young"
"NEDD8",26.4846413642086,24.5187977711779,-1.96584359303071,"Young"
"ADIPOQ",26.4679954322131,19.5262086956447,-6.94178673656836,"Young"
"RAB11B",8.28503773656869,10.8179240542526,2.53288631768389,"Young"
"ZYX",18.0286132424674,25.9297239138989,7.9011106714315,"Young"
"HSPB2",19.227079811809,32.0061515015254,12.7790716897165,"Young"
"ETFDH",27.7359268004344,27.4813268544214,-0.254599946012924,"Young"
"SEPTIN7",16.9870645614269,26.4346515646642,9.4475870032373,"Young"
"ADRM1",33.2562237043296,17.5268978711009,-15.7293258332287,"Young"
"DDB1",9.66229228609698,13.4554563301162,3.79316404401924,"Young"
"CDC37",13.401218277408,15.4428321943696,2.04161391696161,"Young"
"DPYSL2",17.5059563056034,17.465461119161,-0.0404951864423992,"Young"
"SYPL1",17.8833386716063,28.0250478229657,10.1417091513594,"Young"
"RBBP7",27.4293308463275,25.3338015043333,-2.09552934199421,"Young"
"SGCB",18.9356231482396,12.3380585990187,-6.59756454922091,"Young"
"SGCA",21.9253700882918,13.1715473646127,-8.75382272367911,"Young"
"FXN",35.1840709426121,27.3065757566585,-7.87749518595357,"Young"
"FSCN1",32.7433964927419,31.3730189811653,-1.37037751157661,"Young"
"DECR1",25.4743998523103,15.8708020147856,-9.60359783752464,"Young"
"NDUFA5",19.64029016918,32.4499252206594,12.8096350514793,"Young"
"CLPP",38.5015653003111,28.1497070548387,-10.3518582454724,"Young"
"TST",24.2356627469418,25.3325921074696,1.09692936052785,"Young"
"KYAT1",22.7845710411042,25.9553699662799,3.17079892517569,"Young"
"GUK1",5.75624745769557,41.882923350249,36.1266758925534,"Young"
"HAGH",20.205258975415,14.4318710385989,-5.77338793681612,"Young"
"NDUFA9",21.76153673202,34.0487745451944,12.2872378131744,"Young"
"PHKG1",18.6556996864291,10.8567807394896,-7.79891894693952,"Young"
"PPP1R3A",24.9973683096403,19.4632987512687,-5.53406955837161,"Young"
"HADH",24.538903928506,21.403291913969,-3.13561201453698,"Young"
"UGP2",19.0062193473103,18.2587766989414,-0.747442648368953,"Young"
"TXNRD1",16.3274993610591,12.8120880858991,-3.51541127515998,"Young"
"IMMT",13.002995358042,17.1435606192537,4.14056526121168,"Young"
"IAH1",19.8621359508243,24.0615180480632,4.19938209723892,"Young"
"KLHL40",53.3376904101366,71.9209306486627,18.5832402385261,"Young"
"TKFC",35.8477015624273,51.7397938359916,15.8920922735643,"Young"
"TIMM50",19.75716029651,17.862284030963,-1.89487626554701,"Young"
"NADK2",23.1539185399593,41.3842758113033,18.230357271344,"Young"
"FAM98B",33.3339254003732,18.903285607318,-14.4306397930552,"Young"
"HIKESHI",19.0468677878226,21.584779224762,2.53791143693936,"Young"
"PDLIM3",23.797331479377,29.5255065489628,5.72817506958578,"Young"
"HSD17B12",21.5595677371742,41.2009423417064,19.6413746045322,"Young"
"AGK",23.6733437923096,11.9292129592624,-11.7441308330472,"Young"
"LACTB2",25.7202795101386,26.0878917845956,0.36761227445697,"Young"
"DCAF6",17.0646707945579,21.6652238595477,4.60055306498979,"Young"
"CAVIN4",17.6905412343386,23.5119937707442,5.82145253640553,"Young"
"FLG2",60.9437499015746,106.306097496147,45.3623475945726,"Young"
"RABL3",27.8924207254973,29.4216975176875,1.52927679219022,"Young"
"COQ5",32.5643243221889,33.4273013553363,0.862977033147438,"Young"
"NOMO2",14.2311678841649,24.9888033037389,10.757635419574,"Young"
"PITRM1",28.8823933361061,38.6635105745991,9.78111723849299,"Young"
"WDR44",43.9317504944348,23.169542155891,-20.7622083385438,"Young"
"COA6",39.1437633023122,35.7418390505042,-3.401924251808,"Young"
"TOR1AIP1",8.46400148910088,31.9018556250087,23.4378541359078,"Young"
"GNAS",20.0337880902161,24.0213640626725,3.9875759724564,"Young"
"TTC38",54.1579723053915,57.8324985570086,3.67452625161713,"Young"
"C6orf136",83.3662324413669,108.71123628273,25.3450038413635,"Young"
"HP1BP3",35.1062740282158,50.5257515130519,15.4194774848362,"Young"
"IBA57",38.0665144778083,34.3216078149016,-3.74490666290666,"Young"
"UBR4",11.377315926005,27.2558611024126,15.8785451764076,"Young"
"DCAF8",25.5907624440396,30.0603671594842,4.4696047154446,"Young"
"DDI2",55.574483665924,83.043024141494,27.46854047557,"Young"
"MICOS10",35.2000537449412,28.7953955331269,-6.40465821181424,"Young"
"LYRM7",28.8122609057413,32.0375030412345,3.22524213549318,"Young"
"OBSCN",29.805734075339,45.7519263773941,15.9461923020552,"Young"
"MYOM3",51.5196059937048,110.452847498882,58.933241505177,"Young"
"PDE4DIP",52.7203893384001,43.8498582847177,-8.87053105368243,"Young"
"BROX",36.7749125028143,34.1876347642822,-2.58727773853214,"Young"
"SYPL2",23.4621899209215,24.2347258163395,0.77253589541801,"Young"
"ECPAS",10.1876286608413,15.2044334472676,5.01680478642625,"Young"
"MICOS13",26.890188099654,35.1429842712342,8.2527961715802,"Young"
"RNF123",13.7792773024158,17.0928995909535,3.3136222885377,"Young"
"TMEM198",33.0385982575806,50.538258821911,17.4996605643304,"Young"
"CRYBG3",68.8117602085768,57.8833726938106,-10.9283875147662,"Young"
"NXN",16.1407825839545,24.2996523108667,8.1588697269122,"Young"
"PTRHD1",33.2929038883315,16.1320619733654,-17.1608419149661,"Young"
"ABLIM2",46.9304761324365,82.0574639694123,35.1269878369759,"Young"
"LAMTOR1",18.430748592012,32.8969169568637,14.4661683648517,"Young"
"DHRS7B",39.822387450758,32.4534203091838,-7.36896714157429,"Young"
"TWF2",24.1435915089521,33.4984451228519,9.35485361389985,"Young"
"ETFRF1",40.1957058454138,35.789475920935,-4.40622992447879,"Young"
"RAB12",21.3774564573975,24.0643470191475,2.68689056175008,"Young"
"DENND5A",32.5185173658468,48.6495189665717,16.1310016007249,"Young"
"RCSD1",30.9313750371459,19.3494778860288,-11.5818971511171,"Young"
"SLC25A24",18.8454713182655,23.2547637652481,4.4092924469826,"Young"
"HIBCH",38.0422652581311,42.6011382922917,4.55887303416059,"Young"
"CAVIN1",16.2439780713686,21.9784000898842,5.73442201851563,"Young"
"MRPL54",23.196234426297,18.883770886116,-4.31246354018095,"Young"
"LPCAT3",40.1655365280383,31.194348954374,-8.97118757366427,"Young"
"TATDN1",33.1824866310656,28.8528231993907,-4.3296634316749,"Young"
"SFXN4",22.4885241223988,43.8619114593379,21.3733873369391,"Young"
"FAHD1",27.0144365047855,24.3378623127071,-2.67657419207843,"Young"
"LMOD2",86.9676345030073,251.260938558632,164.293304055625,"Young"
"SLC27A1",16.6693137184189,31.5235209045469,14.854207186128,"Young"
"CCDC137",95.3409322779727,156.805872913691,61.4649406357181,"Young"
"CORO6",35.1867795648813,72.9572423542557,37.7704627893744,"Young"
"TMEM205",24.9649615174936,18.2424354268828,-6.72252609061082,"Young"
"DHRS11",18.0541587870479,36.4814035574592,18.4272447704113,"Young"
"APOOL",24.2711564024972,19.7402865117222,-4.53086989077502,"Young"
"NAPRT",37.6483134049326,50.360025950833,12.7117125459004,"Young"
"HSDL2",18.0847868178487,23.5084286511338,5.42364183328516,"Young"
"KYAT3",40.065590758074,44.3071184406947,4.24152768262073,"Young"
"TRIM72",10.785536809673,14.9402062433229,4.15466943364993,"Young"
"UBN2",57.6445193712935,180.168550511523,122.524031140229,"Young"
"TOM1L2",12.0476779790573,17.6268896382731,5.57921165921585,"Young"
"XIRP1",59.7783907189128,59.2777156860039,-0.50067503290893,"Young"
"VPS13C",22.5446734512547,27.6035378598587,5.05886440860397,"Young"
"UBE2R2",34.2278696668793,26.8073550072613,-7.42051465961802,"Young"
"SND1",19.1561415116978,29.995266062083,10.8391245503851,"Young"
"TRMT10C",20.5818753073171,23.7452989476297,3.16342364031257,"Young"
"BZW1",28.4396677599197,40.957031356794,12.5173635968743,"Young"
"EIF3M",21.5058461323569,19.4495078972617,-2.05633823509524,"Young"
"COPS6",18.5240692705373,14.354832182433,-4.16923708810431,"Young"
"CHMP1B",23.6567235799532,34.7305555880745,11.0738320081213,"Young"
"MRPL21",42.0688837075826,44.6463830108976,2.57749930331504,"Young"
"DGLUCY",30.7901340011588,30.1400515561125,-0.650082445046291,"Young"
"MYH14",30.334666710708,24.4961958625573,-5.83847084815066,"Young"
"SZRD1",22.5864847375216,33.2978848021557,10.7114000646342,"Young"
"MAVS",17.8440416003733,24.3322991498077,6.48825754943449,"Young"
"COMMD6",52.2222410463973,23.0020263243973,-29.220214722,"Young"
"HDDC2",16.0681686730931,20.9573319793621,4.88916330626897,"Young"
"HDGFL2",21.0096844646608,33.4442499638918,12.434565499231,"Young"
"DCXR",30.5340525065255,27.3896657757577,-3.14438673076781,"Young"
"SPRED2",91.7085443260696,81.783339832316,-9.92520449375358,"Young"
"HUWE1",31.8451237263348,29.4767234523959,-2.3684002739389,"Young"
"GLRX5",29.0291693695974,27.1342394473598,-1.89492992223767,"Young"
"MYPN",29.3590725160575,56.1280043844502,26.7689318683928,"Young"
"SRL",16.7082859500939,12.2899819851494,-4.41830396494454,"Young"
"ACOT1",45.1967310674267,56.5202639578588,11.323532890432,"Young"
"ISCA2",23.3026635207059,21.0834026203613,-2.21926090034467,"Young"
"MTDH",23.5426580900804,15.3550814184783,-8.1875766716021,"Young"
"KTN1",34.9476195035957,30.5469048116362,-4.40071469195951,"Young"
"NLRX1",19.0552479005685,16.9162850773596,-2.13896282320885,"Young"
"ALYREF",18.6555893128591,31.2038605746334,12.5482712617743,"Young"
"MDP1",23.064026126861,33.4997969982285,10.4357708713675,"Young"
"NRAP",61.8589694038633,61.1965217594444,-0.662447644418862,"Young"
"VPS36",20.4827003500118,28.4001100178634,7.9174096678516,"Young"
"CAND1",36.444726344655,25.1244207489198,-11.3203055957352,"Young"
"COMMD7",15.4820987869499,18.7529050547849,3.27080626783498,"Young"
"LDHD",35.9558950285165,44.4883871633734,8.53249213485692,"Young"
"CARM1",26.7971338561097,21.6906331285993,-5.10650072751034,"Young"
"NIT1",33.1085353217822,33.3358408220159,0.22730550023374,"Young"
"NDUFA11",41.7732548853587,43.5091105837891,1.7358556984304,"Young"
"ECHDC2",31.9119650150473,24.8264377920933,-7.08552722295396,"Young"
"PHYKPL",12.0819796883688,30.5252091588173,18.4432294704485,"Young"
"MUSTN1",67.4022646935728,58.5147550702835,-8.88750962328928,"Young"
"NAXD",24.354781278824,28.9075666284535,4.55278534962954,"Young"
"MFN1",34.5490650335304,24.8204795774157,-9.72858545611461,"Young"
"SLC44A2",32.6372337224224,26.5191409494176,-6.11809277300473,"Young"
"HSCB",5.24879346828431,9.75111255796521,4.5023190896809,"Young"
"ADHFE1",50.9624630992227,34.9279163038872,-16.0345467953355,"Young"
"UNC45B",24.3932886263737,27.9703604329081,3.5770718065344,"Young"
"KLHDC8B",47.4086796495977,44.4174368080345,-2.99124284156321,"Young"
"SUPV3L1",14.7697539255035,107.46826076488,92.6985068393765,"Young"
"PM20D2",37.0321641400163,48.2745894599801,11.2424253199638,"Young"
"MICU2",51.6441303238303,25.0400297077171,-26.6041006161132,"Young"
"FAM185A",23.1170521644956,51.0069352413009,27.8898830768054,"Young"
"ADSS1",12.0778350109531,17.894918766601,5.81708375564791,"Young"
"NDUFAF2",22.1396058986749,29.7205461760045,7.58094027732965,"Young"
"LRRC47",19.6283089358844,26.6406271509356,7.01231821505118,"Young"
"GPD1L",8.34108307053998,11.5668297198224,3.2257466492824,"Young"
"EHBP1L1",18.5561304079812,22.0736173707556,3.51748696277447,"Young"
"CMYA5",19.6786263676115,18.2049358055024,-1.47369056210915,"Young"
"TXLNB",17.1186168254447,17.5701400649437,0.451523239499014,"Young"
"SYNPO",33.6677301807946,71.7322651011101,38.0645349203155,"Young"
"TOMM5",23.1635533339022,38.7374047456683,15.5738514117661,"Young"
"CHCHD4",23.2011659482892,25.7839636990712,2.58279775078192,"Young"
"CBR4",27.4999540296749,30.8135929087553,3.31363887908043,"Young"
"MMGT1",9.1905857299453,19.7868469991701,10.5962612692248,"Young"
"SMIM20",32.7462404472153,39.1517478114811,6.40550736426582,"Young"
"CISD2",13.7247046752774,18.3938345785016,4.66912990322417,"Young"
"ATPAF2",31.339214644001,35.1150644659056,3.77584982190466,"Young"
"JAGN1",22.5464307833119,30.5540689145484,8.00763813123649,"Young"
"MRPL50",36.6617464565112,37.4055948696158,0.743848413104608,"Young"
"EMC1",26.5648587114796,36.4690623368866,9.90420362540701,"Young"
"PTGR2",23.8697759907227,28.7521683213619,4.88239233063923,"Young"
"SMYD1",43.7360338315353,58.4877006432043,14.751666811669,"Young"
"NHLRC2",21.914036400828,28.5396632503221,6.62562684949411,"Young"
"RDH13",22.5207203291943,29.7294329744924,7.20871264529813,"Young"
"TXNDC5",22.6183567194764,17.7861425290041,-4.83221419047232,"Young"
"ATAD1",14.6038645130049,23.8074380439633,9.20357353095845,"Young"
"SCCPDH",14.2050699675353,17.5733290217814,3.36825905424602,"Young"
"SERBP1",15.4055818125871,29.7641967654636,14.3586149528765,"Young"
"FAM98A",30.3818278778752,22.54064324331,-7.84118463456518,"Young"
"PDPR",34.4382271847423,32.342058830357,-2.09616835438533,"Young"
"NAXE",14.4856991164768,17.75417325302,3.26847413654318,"Young"
"NPEPL1",40.7787309094127,37.6112637783846,-3.16746713102811,"Young"
"ADPRHL1",18.8327044088002,21.6005197949693,2.76781538616916,"Young"
"CHDH",32.9729233681167,23.2896313813045,-9.68329198681219,"Young"
"ABCF1",24.4165798583124,22.9560868587166,-1.46049299959577,"Young"
"MCU",30.8238202211602,37.3236384911895,6.49981827002922,"Young"
"ABHD11",45.7749463658928,31.7570341250645,-14.0179122408283,"Young"
"ATL2",55.2250941794437,31.3912363630677,-23.833857816376,"Young"
"PPTC7",30.9180203419598,29.9536098990167,-0.964410442943034,"Young"
"COQ8A",18.10490206931,18.9492704409659,0.844368371655943,"Young"
"NPLOC4",13.0768334583103,17.8612270423159,4.78439358400566,"Young"
"SPATA20",47.0092706346911,89.0602907027178,42.0510200680267,"Young"
"NUBPL",21.5614521640145,32.7520397580076,11.1905875939931,"Young"
"DEPTOR",33.5552462785174,24.4072716548786,-9.14797462363882,"Young"
