contrast,gene,average_intensity,logFC,adj.P.Val,pi_score,sig_pi,direction
Training_Old,MLEC,20.854686907631315,-0.00816455628805812,0.9954864063133828,0.9993815299238088,0,NS
Training_Old,DPYSL3,22.32856747105482,-0.1625025266260991,0.8322638465093714,0.8113124081571553,0,NS
Training_Old,DCTN1,20.744131566496996,0.08309168618223595,0.845362329296126,0.9095751187778358,0,NS
Training_Old,DYNC1H1,21.338085110288315,0.11936448506286368,0.6762281531564756,0.7850113189954634,0,NS
Training_Old,EIF2B1,17.81205177498031,0.07621295985155996,0.8760527778984114,0.9355787377134438,0,NS
Training_Old,EIF4A2,24.09450561162291,0.14305112226474392,0.7424859223567235,0.7860536387275358,0,NS
Training_Old,CTTN,15.160655753434018,0.4018272106125025,0.5870588952807839,0.35272651013801765,0,NS
Training_Old,ENDOG,20.08248072490437,0.01205966255560042,0.9954864063133828,0.9993430253569068,0,NS
Training_Old,FLOT2,18.060746764574812,0.19114040947582467,0.5493760760036969,0.5810259789050931,0,NS
Training_Old,TRIM25,18.15688481443553,-0.0751672631018323,0.908364110698336,0.9609552409263352,0,NS
Training_Old,FLNC,27.5393399629679,0.20743907099460657,0.7977988295002159,0.7419652905965699,0,NS
Training_Old,MYBPC2,23.516904818315407,0.11117681304812166,0.9605279217845626,0.9663779983712808,0,NS
Training_Old,GAMT,23.727033531810665,-0.10153907829052145,0.8338777421362406,0.8870535873944503,0,NS
Training_Old,CAPRIN1,15.61120584681623,0.2797254917673371,0.756841664672708,0.6421576508417034,0,NS
Training_Old,PRPSAP1,15.252374464342154,-0.17473272373312732,0.8719454266518887,0.8504185484058622,0,NS
Training_Old,CLINT1,16.279723286202703,-0.00960048466101426,0.9954864063133828,0.999472973047866,0,NS
Training_Old,GANAB,19.91118460216083,-0.04142437738094529,0.908364110698336,0.9769406065144336,0,NS
Training_Old,SSPN,21.603498300725228,-0.3140468750987395,0.20367127835133791,0.1282949643117872,0,NS
Training_Old,MVP,17.68436312213858,0.43382127676763105,0.5719777549400008,0.31257033798701284,0,NS
Training_Old,LTBP3,18.943030623669575,-0.07850405660319382,0.9395802936264872,0.9676505974182944,0,NS
Training_Old,LASP1,17.947980038244644,0.1422160504938148,0.8869012694738848,0.901676914013742,0,NS
Training_Old,PTGR1,18.94195335351836,0.27249941528900834,0.7654803589146537,0.6571294293961686,0,NS
Training_Old,KPNB1,22.777403398607795,0.01041591334000813,0.989448788709926,0.9986434924395784,0,NS
Training_Old,NUMA1,20.88568948450216,-0.00195487665819271,0.9954864063133828,0.9999714728116706,0,NS
Training_Old,PSME4,14.894937465004991,0.0836112693784461,0.92721974971711,0.9619931369164746,0,NS
Training_Old,SLMAP,22.512617864571855,0.04414181217112656,0.9450465738715746,0.9842018088684024,0,NS
Training_Old,EMC2,16.314364576220576,0.14424537973943607,0.8548593030677044,0.8546072409862195,0,NS
Training_Old,PSMD6,20.719718326541887,-0.06313615543189144,0.908364110698336,0.9661037848852758,0,NS
Training_Old,ABRAXAS2,16.920904491125235,-0.01679011154671883,0.9815064296357964,0.9967334057040252,0,NS
Training_Old,SEPTIN2,18.20127549104069,-0.04117786769587539,0.908364110698336,0.9784312950501785,0,NS
Training_Old,KARS1,21.451479575599823,-0.10400662182163244,0.636028030500025,0.786524352013259,0,NS
Training_Old,EIF4H,21.53848731032754,-0.19189838479086416,0.4837138736413318,0.5223232727302787,0,NS
Training_Old,EEA1,17.545684028046903,0.034145327788071,0.9636490266952572,0.9901633725938748,0,NS
Training_Old,PDIA6,24.20426630597903,0.04780156107496935,0.908364110698336,0.9749130149623249,0,NS
Training_Old,PAFAH1B3,18.923462864127004,-0.02301703142073208,0.989448788709926,0.9972399363070013,0,NS
Training_Old,PLCL1,15.63029626439175,0.10075538972385624,0.9411232628892084,0.9597756866654876,0,NS
Training_Old,PDK1,18.506238346347875,-0.06339267730289677,0.9411232628892084,0.9759823322277784,0,NS
Training_Old,PDK2,18.98752789466995,-0.07784481762017137,0.9496049149362232,0.9733117449239844,0,NS
Training_Old,PEA15,18.66892757313931,-0.1585249458393072,0.855652243325369,0.8452860688532715,0,NS
Training_Old,PGM5,21.679911542734065,-0.07294763635013979,0.9208091084434816,0.964679211605734,0,NS
Training_Old,PLEC,23.942932966320654,-0.15876901252316955,0.8322638465093714,0.8138963338848771,0,NS
Training_Old,PPP2R5A,16.79113009318589,0.00440823499407017,0.9954864063133828,0.9999016806877,0,NS
Training_Old,PPA1,20.32285754747253,-0.04311667233480065,0.9362883512507104,0.9814177425377504,0,NS
Training_Old,PTGES3,21.681465871101313,-0.06761813081448054,0.8869012694738848,0.9506303949356985,0,NS
Training_Old,STK38,16.628298779402382,-0.11141512048519432,0.9022036585020758,0.9300769929785584,0,NS
Training_Old,NECTIN1,21.18388094979016,-0.33834835472237046,0.901344582430166,0.7982842887588438,0,NS
Training_Old,NONO,18.256395851518327,0.03119968795110495,0.9605279217845626,0.9906687767840556,0,NS
Training_Old,PTPA,19.933253178710213,-0.03053446066942911,0.9815064296357964,0.9940895467953308,0,NS
Training_Old,RABEP1,16.815934132415865,0.14471105766898162,0.8862205358776563,0.8951196743441014,0,NS
Training_Old,RAB35,15.900483370108118,0.24980906428504035,0.5730936960236189,0.5145315672629087,0,NS
