pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,module,Description
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.9429198150785637,0.9930204787095912,0.38278985507246377,1,16,,Hallmark,0.33972868217054264,turquoise,TNFa Signaling Via Nfkb
HALLMARK_ALLOGRAFT_REJECTION,0.9570310128124717,0.9930204787095912,0.4374741200828158,2,28,,Hallmark,0.39067055393586003,turquoise,Allograft Rejection
HALLMARK_MTORC1_SIGNALING,0.9571737081750997,0.9930204787095912,0.6409504550050557,9,86,,Hallmark,0.5882421150278293,turquoise,mTORC1 Signaling
HALLMARK_MYOGENESIS,0.9637520253664007,0.9930204787095912,0.6540875193471225,11,103,,Hallmark,0.5999739651132517,turquoise,Myogenesis
HALLMARK_HYPOXIA,0.971856647808284,0.9930204787095912,0.5279860069965018,5,58,,Hallmark,0.4758601553829079,turquoise,Hypoxia
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.9766027578013823,0.9930204787095912,0.38278985507246377,2,32,,Hallmark,0.3378036929057337,turquoise,Unfolded Protein Response
HALLMARK_MITOTIC_SPINDLE,0.9852986533056711,0.9930204787095912,0.3499792960662526,2,35,,Hallmark,0.30656418411520453,turquoise,Mitotic Spindle
HALLMARK_PROTEIN_SECRETION,0.9852986533056711,0.9930204787095912,0.3499792960662526,2,35,,Hallmark,0.30656418411520453,turquoise,Protein Secretion
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.9903491366679547,0.9930204787095912,0.38278985507246377,3,48,,Hallmark,0.3358674463937622,turquoise,Epithelial Mesenchymal Transition
HALLMARK_MYC_TARGETS_V1,0.9930204787095912,0.9930204787095912,0.5741847826086957,12,128,,Hallmark,0.5132028580304442,turquoise,MYC Targets V1
REACTOME_STRIATED_MUSCLE_CONTRACTION,1.0428909272367394e-23,3.2433907837062596e-21,9.576686004350979,25,28,,Reactome,92.68410852713178,brown,Striated Muscle Contraction
HALLMARK_MYOGENESIS,7.340459121197507e-18,2.6425652836311023e-16,4.269528362328126,41,103,,Hallmark,7.859181141439206,brown,Myogenesis
GOSLIM_MUSCLE_SYSTEM_PROCESS,6.520832613080195e-14,1.6302081532700488e-12,3.361845594363209,42,134,,GO Slim,5.372230014025245,brown,Muscle System Process
GOBP_MUSCLE_CELL_DIFFERENTIATION,2.0179950786240244e-15,2.00588710815228e-12,3.9959191798546834,38,102,,GO:BP,6.915880503144654,brown,Muscle Cell Differentiation
GOBP_MYOFIBRIL_ASSEMBLY,8.130059066757477e-15,4.040639356178466e-12,5.986542320859403,24,43,,GO:BP,13.85092789777913,brown,Myofibril Assembly
GOBP_MUSCLE_CELL_DEVELOPMENT,3.766386491765075e-14,1.2479293909381616e-11,4.43336717428088,31,75,,GO:BP,7.945235487404162,brown,Muscle Cell Development
REACTOME_ECM_PROTEOGLYCANS,2.4577168936664335e-13,3.8217497696513044e-11,8.172105390379501,16,21,,Reactome,33.78563535911602,brown,Ecm Proteoglycans
GOBP_MUSCLE_SYSTEM_PROCESS,3.6145867069305866e-13,7.185798373378007e-11,3.217766497461929,42,140,,GO:BP,5.026728110599079,brown,Muscle System Process
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,1.1058950317435321e-12,1.146444516240795e-10,4.524984137055838,27,64,,Reactome,8.065659777424484,brown,Extracellular Matrix Organization
REACTOME_MUSCLE_CONTRACTION,4.5655844199790465e-12,3.5497418865337087e-10,4.171178793006205,28,72,,Reactome,7.048951048951049,brown,Muscle Contraction
GOBP_MUSCLE_ORGAN_DEVELOPMENT,1.7655447588707456e-11,1.949946100352801e-9,3.653874044736989,31,91,,GO:BP,5.776706827309237,brown,Muscle Organ Development
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,1.1917001446212194e-9,7.412374899543985e-8,6.971827411167514,13,20,,Reactome,19.267857142857142,brown,Integrin Cell Surface Interactions
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,1.2496986606785246e-9,1.2422004687144535e-7,3.724266779469825,25,72,,GO:BP,5.779935675408214,brown,Actomyosin Structure Organization
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,2.64212300912812e-9,1.3695004263980757e-7,5.746011602610588,15,28,,Reactome,12.064666103127642,brown,Non Integrin Membrane Ecm Interactions
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,5.027429400793277e-9,2.2336150623524415e-7,5.547873271486084,15,29,,Reactome,11.19701726844584,brown,Degradation Of The Extracellular Matrix
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,1.02272645106718e-8,3.9758490785236624e-7,7.374048223350254,11,16,,Reactome,22.60322580645161,brown,Assembly Of Collagen Fibrils And Other Multimeric Structures
GOBP_MUSCLE_TISSUE_DEVELOPMENT,5.945654873952869e-9,5.372709949735593e-7,3.2908975542224272,27,88,,GO:BP,4.829797492767598,brown,Muscle Tissue Development
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT,2.981897452072289e-8,2.4700050561332126e-6,5.362944162436548,14,28,,GO:BP,10.39344262295082,brown,Multicellular Organismal Movement
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,1.9415632237363164e-7,5.489328750745404e-6,6.7036802030456855,10,16,,Reactome,17.023172905525847,brown,Collagen Biosynthesis And Modifying Enzymes
REACTOME_COLLAGEN_DEGRADATION,1.9415632237363164e-7,5.489328750745404e-6,6.7036802030456855,10,16,,Reactome,17.023172905525847,brown,Collagen Degradation
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,6.274751004639909e-7,4.4550732132943354e-5,2.6344287113723395,28,114,,GO:BP,3.5255263520022018,brown,Membraneless Organelle Assembly
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,2.7518840736118394e-6,4.953391332501311e-5,3.575296108291032,16,48,,Hallmark,5.204419889502763,brown,Epithelial Mesenchymal Transition
GOSLIM_EXTRACELLULAR_MATRIX_ORGANIZATION,4.4076783356794085e-6,5.509597919599261e-5,3.8503188858518813,14,39,,GO Slim,5.786666666666667,brown,Extracellular Matrix Organization
GOBP_STRIATED_MUSCLE_ADAPTATION,2.8636434083785927e-6,1.8976410319522142e-4,6.033312182741117,9,16,,GO:BP,13.05547112462006,brown,Striated Muscle Adaptation
GOBP_STRIATED_MUSCLE_CONTRACTION,7.85487139584585e-6,4.879838854669234e-4,2.9535054807621566,19,69,,GO:BP,3.9835955056179775,brown,Striated Muscle Contraction
GOBP_NEUROMUSCULAR_PROCESS,9.148274691897292e-6,5.051880579858837e-4,3.8732374506486185,13,36,,GO:BP,5.814981096408317,brown,Neuromuscular Process
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,1.1974873151476485e-5,6.264749427667171e-4,3.5752961082910324,14,42,,GO:BP,5.158469945355192,brown,Extracellular Matrix Organization
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,3.31972794035182e-5,8.603628245411801e-4,5.362944162436548,8,16,,Reactome,10.095238095238095,brown,Ncam Signaling For Neurite Out Growth
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,3.011032171253638e-5,0.0014252218943933887,4.826649746192893,9,20,,GO:BP,8.290618955512572,brown,Negative Regulation Of Protein Containing Complex Disassembly
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION,3.766439123770092e-5,0.0017017456768306687,3.6774474256707763,12,35,,GO:BP,5.338660399529965,brown,Actin Mediated Cell Contraction
GOBP_ACTIN_FILAMENT_ORGANIZATION,5.199103236357948e-5,0.00215329525705825,2.4078524810939603,22,98,,GO:BP,3.043609022556391,brown,Actin Filament Organization
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC,9.567584402442836e-5,0.0022888605762767093,4.767061477721376,8,18,,Reactome,8.067724867724868,brown,Formation Of The Dystrophin Glycoprotein Complex Dgc
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION,1.141119523647855e-4,0.004201010394466548,4.197086735819907,9,23,,GO:BP,6.503799392097265,brown,Actin Filament Depolymerization
GOBP_SENSORY_SYSTEM_DEVELOPMENT,1.4689294456890796e-4,0.005214699532196232,3.4701403404001194,11,34,,GO:BP,4.867461430575035,brown,Sensory System Development
GOBP_MUSCLE_ADAPTATION,2.2510219106550413e-4,0.0077155716523831415,3.5752961082910324,10,30,,GO:BP,5.06951871657754,brown,Muscle Adaptation
GOBP_CARDIAC_CELL_DEVELOPMENT,3.474194801702001e-4,0.011139837525457384,4.086052695189751,8,21,,GO:BP,6.196174196174196,brown,Cardiac Cell Development
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL,7.185629483985279e-4,0.01984032140855935,4.171178793006205,7,18,,GO:BP,6.380382775119617,brown,Cellular Response To Acid Chemical
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,7.185629483985279e-4,0.01984032140855935,4.171178793006205,7,18,,GO:BP,6.380382775119617,brown,Regulation Of Muscle Cell Differentiation
GOBP_REGULATION_OF_MUSCLE_CONTRACTION,7.912067128947042e-4,0.02125566142209016,2.630878268365099,13,53,,GO:BP,3.313586956521739,brown,Regulation Of Muscle Contraction
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,9.016234934090718e-4,0.02358457243285835,2.877677355453758,11,41,,GO:BP,3.717921146953405,brown,Negative Regulation Of Supramolecular Fiber Organization
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH,0.0011542826744124265,0.0286839244591488,2.9794134235758603,10,36,,GO:BP,3.8872891814068287,brown,Regulation Of Actin Filament Length
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,0.0014867125629810392,0.0330262576490788,4.2903553299492385,6,15,,Reactome,6.656195462478185,brown,Binding And Uptake Of Ligands By Scavenger Receptors
GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,0.0014305022224880709,0.03385521926555101,2.3835307388606886,14,63,,GO:BP,2.9149102263856363,brown,Protein Containing Complex Disassembly
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,0.0015827432448737803,0.03658713454429157,2.145177664974619,17,85,,GO:BP,2.566666666666667,brown,Regulation Of Supramolecular Fiber Organization
GOBP_HEART_MORPHOGENESIS,0.0017688450546683848,0.03907182187423054,3.3002733307301835,8,26,,GO:BP,4.463256907701352,brown,Heart Morphogenesis
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,0.0017688450546683848,0.03907182187423054,3.3002733307301835,8,26,,GO:BP,4.463256907701352,brown,Negative Regulation Of Protein Polymerization
GOBP_RESPONSE_TO_MECHANICAL_STIMULUS,0.0020583421329916024,0.043531746387099,3.5752961082910324,7,21,,GO:BP,5.005263157894737,brown,Response To Mechanical Stimulus
HALLMARK_APICAL_JUNCTION,0.004057907117977173,0.04869488541572607,2.553782934493594,10,42,,Hallmark,3.1483957219251337,brown,Apical Junction
REACTOME_SIGNALING_BY_MET,0.0031345604867430957,0.06498988742514018,3.7856076440728574,6,17,,Reactome,5.4402665397429795,brown,Signaling By Met
GOBP_CELL_SUBSTRATE_ADHESION,0.004306816037037829,0.08463733137999783,2.298404641044235,12,56,,GO:BP,2.7597051597051596,brown,Cell Substrate Adhesion
GOBP_SENSORY_ORGAN_MORPHOGENESIS,0.004342559255915382,0.08463733137999783,3.5752961082910324,6,18,,GO:BP,4.984293193717278,brown,Sensory Organ Morphogenesis
REACTOME_DEVELOPMENTAL_CELL_LINEAGES,0.00586268166520755,0.10859418096923103,3.3871226289072935,6,19,,Reactome,4.598469593233991,brown,Developmental Cell Lineages
REACTOME_CELL_CELL_COMMUNICATION,0.005936016323076937,0.10859418096923103,2.767971180612412,8,31,,Reactome,3.483781918564527,brown,Cell Cell Communication
HALLMARK_UV_RESPONSE_DN,0.016321880383540516,0.14689692345186464,3.154673036727381,5,17,,Hallmark,4.131944444444445,brown,UV Response Dn
GOBP_CARTILAGE_DEVELOPMENT,0.009241101972071128,0.1591731639028307,3.5752961082910324,5,15,,GO:BP,4.963541666666667,brown,Cartilage Development
GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS,0.009241101972071128,0.1591731639028307,3.5752961082910324,5,15,,GO:BP,4.963541666666667,brown,Embryonic Organ Morphogenesis
GOBP_MYOTUBE_CELL_DEVELOPMENT,0.009241101972071128,0.1591731639028307,3.5752961082910324,5,15,,GO:BP,4.963541666666667,brown,Myotube Cell Development
GOBP_BONE_DEVELOPMENT,0.01000920572798781,0.1591731639028307,3.0645395213923132,6,21,,GO:BP,3.981151832460733,brown,Bone Development
GOBP_NUCLEAR_ENVELOPE_ORGANIZATION,0.01000920572798781,0.1591731639028307,3.0645395213923132,6,21,,GO:BP,3.981151832460733,brown,Nuclear Envelope Organization
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE,0.010088439965672368,0.1591731639028307,2.075978385459309,12,62,,GO:BP,2.4207567567567567,brown,Regulation Of Cellular Component Size
GOBP_OSSIFICATION,0.010979013571134025,0.1678944536878034,2.2345600676818953,10,48,,GO:BP,2.642837039121869,brown,Ossification
GOBP_SCHWANN_CELL_DIFFERENTIATION,0.012443256884482473,0.18548833937350354,3.3518401015228427,5,16,,GO:BP,4.509943181818182,brown,Schwann Cell Differentiation
GOBP_NUCLEUS_ORGANIZATION,0.012794052610075116,0.18700370698150814,2.4516316171138506,8,35,,GO:BP,2.961395257691554,brown,Nucleus Organization
GOBP_HEART_PROCESS,0.012981142637549358,0.18700370698150814,2.0111040609137056,12,64,,GO:BP,2.3251559251559253,brown,Heart Process
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,0.011464472919652118,0.1980806154451005,2.043026347594876,12,63,,Reactome,2.372019077901431,brown,Platelet Activation Signaling And Aggregation
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,0.01590451409401258,0.21631932134985699,2.798057823879938,6,23,,GO:BP,3.5090853095164767,brown,Integrin Mediated Signaling Pathway
GOBP_PLATELET_ACTIVATION,0.01590451409401258,0.21631932134985699,2.798057823879938,6,23,,GO:BP,3.5090853095164767,brown,Platelet Activation
GOBP_CARDIAC_CHAMBER_DEVELOPMENT,0.016321880383540516,0.21631932134985699,3.154673036727381,5,17,,GO:BP,4.131944444444445,brown,Cardiac Chamber Development
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS,0.016321880383540516,0.21631932134985699,3.154673036727381,5,17,,GO:BP,4.131944444444445,brown,Sensory Perception Of Light Stimulus
REACTOME_SENSORY_PROCESSING_OF_SOUND,0.016321880383540516,0.26716341048847897,3.154673036727381,5,17,,Reactome,4.131944444444445,brown,Sensory Processing Of Sound
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,0.019603420515763668,0.29031732287630957,2.681472081218274,6,24,,Reactome,3.31239092495637,brown,Factors Involved In Megakaryocyte Development And Platelet Production
REACTOME_SMOOTH_MUSCLE_CONTRACTION,0.019603420515763668,0.29031732287630957,2.681472081218274,6,24,,Reactome,3.31239092495637,brown,Smooth Muscle Contraction
REACTOME_APOPTOTIC_EXECUTION_PHASE,0.02092931158647329,0.29586435924514515,2.9794134235758603,5,18,,Reactome,3.812099358974359,brown,Apoptotic Execution Phase
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.024201324029360927,0.31652784322611527,2.200182220486789,8,39,,GO:BP,2.5738180576890253,brown,Negative Regulation Of Protein Containing Complex Assembly
HALLMARK_APOPTOSIS,0.05741224307273223,0.41336815012367206,1.9758215335292546,7,38,,Hallmark,2.2402376910016977,brown,Apoptosis
GOBP_NEURON_APOPTOTIC_PROCESS,0.033574962676755214,0.42786555000890614,2.208271125709167,7,34,,GO:BP,2.5775828460038985,brown,Neuron Apoptotic Process
GOBP_MYOTUBE_DIFFERENTIATION,0.03409208629396656,0.428956123749402,2.383530738860688,6,27,,GO:BP,2.8347045624532536,brown,Myotube Differentiation
GOBP_WOUND_HEALING,0.03779044645282187,0.46954629717631174,1.739333241871313,12,74,,GO:BP,1.9396687009590234,brown,Wound Healing
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS,0.03952989263050301,0.485095225613827,2.553782934493594,5,21,,GO:BP,3.0924479166666665,brown,Sensory Perception Of Mechanical Stimulus
GOSLIM_WOUND_HEALING,0.060702775705568104,0.5058564642130676,1.6617573461070996,11,71,,GO Slim,1.8293906810035843,brown,Wound Healing
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,0.042300621427634924,0.5127660695008428,1.7609667399045381,11,67,,GO:BP,1.9642857142857142,brown,Negative Regulation Of Organelle Organization
GOBP_NEURON_PROJECTION_GUIDANCE,0.0440500191028429,0.521258559383641,2.8602368866328254,4,15,,GO:BP,3.5892604804521904,brown,Neuron Projection Guidance
GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE,0.0440500191028429,0.521258559383641,2.8602368866328254,4,15,,GO:BP,3.5892604804521904,brown,Retina Development In Camera Type Eye
GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION,0.054585606508963096,0.6236562398840151,2.681472081218274,4,16,,GO:BP,3.2884283246977546,brown,Protein DNA Complex Organization
GOBP_REGULATION_OF_ATP_DEPENDENT_ACTIVITY,0.054585606508963096,0.6236562398840151,2.681472081218274,4,16,,GO:BP,3.2884283246977546,brown,Regulation Of ATP Dependent Activity
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,0.06579108096631363,0.7248451245845327,2.2345600676818953,5,24,,GO:BP,2.6000548245614037,brown,Cell Substrate Junction Organization
GOBP_GLIAL_CELL_DEVELOPMENT,0.06579108096631363,0.7248451245845327,2.2345600676818953,5,24,,GO:BP,2.6000548245614037,brown,Glial Cell Development
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT,0.06579108096631363,0.7248451245845327,2.2345600676818953,5,24,,GO:BP,2.6000548245614037,brown,Respiratory System Development
GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING,0.06635906070140088,0.7248451245845327,2.5237384293819045,4,17,,GO:BP,3.033878039059386,brown,Regulation Of Calcium Mediated Signaling
REACTOME_MITOTIC_PROPHASE,0.05616865170578244,0.7278521116874308,2.3317148532332816,5,23,,Reactome,2.745949074074074,brown,Mitotic Prophase
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,0.07933898901995155,0.8572060335416505,2.383530738860688,4,18,,GO:BP,2.8156920799407845,brown,Positive Regulation Of Actin Filament Bundle Assembly
GOSLIM_CYTOKINESIS,0.14936616071377526,0.8593664758889964,1.650136665365092,6,39,,GO Slim,1.7924797715373633,brown,Cytokinesis
GOSLIM_TELOMERE_ORGANIZATION,0.17187329517779928,0.8593664758889964,1.6759200507614214,5,32,,GO Slim,1.8219521604938271,brown,Telomere Organization
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,0.07627671905567383,0.9488823850525825,2.1451776649746193,5,25,,Reactome,2.46875,brown,Signaling By Braf And Raf1 Fusions
GOBP_AUTOPHAGOSOME_MATURATION,0.0934799858668538,0.9780958521226597,2.258081752604862,4,19,,GO:BP,2.6265975820379968,brown,Autophagosome Maturation
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,1.354880302420758e-4,0.042136777405285576,9.02991452991453,5,15,,Reactome,13.86986301369863,magenta,Translation Of Sars Cov 2 Structural Proteins
KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.00723672319316899,0.04306588375309929,3.9837858220211153,5,34,,KEGG,4.737836561171469,magenta,Reference 26s Proteasome Mediated Protein Degradation
REACTOME_CIRCADIAN_CLOCK,7.85690949373575e-4,0.06541386982766241,4.409958258795468,7,43,,Reactome,5.474569640062597,magenta,Circadian Clock
REACTOME_GLUCONEOGENESIS,0.0017210443083216344,0.06541386982766241,7.223931623931624,4,15,,Reactome,9.945945945945946,magenta,Gluconeogenesis
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,0.0022402392146248073,0.06541386982766241,4.277327935222672,6,38,,Reactome,5.216145833333333,magenta,Abc Family Proteins Mediated Transport
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,0.0037841267131797085,0.06541386982766241,3.86996336996337,6,42,,Reactome,4.627314814814815,magenta,Transcriptional Regulation By Runx1
REACTOME_INTERLEUKIN_1_SIGNALING,0.0048014326017991465,0.06541386982766241,3.694055944055944,6,44,,Reactome,4.379385964912281,magenta,Interleukin 1 Signaling
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,0.005548292753703573,0.06541386982766241,4.232772435897435,5,32,,Reactome,5.093860984271943,magenta,Asymmetric Localization Of Pcp Proteins
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,0.005548292753703573,0.06541386982766241,4.232772435897435,5,32,,Reactome,5.093860984271943,magenta,Transcriptional Regulation By Runx3
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,0.0063530759961003365,0.06541386982766241,4.104506604506604,5,33,,Reactome,4.909491193737769,magenta,Apc C Cdh1 Mediated Degradation Of Cdc20 And Other Apc C Cdh1 Targeted Proteins In Late Mitosis Early G1
REACTOME_HEDGEHOG_ON_STATE,0.0063530759961003365,0.06541386982766241,4.104506604506604,5,33,,Reactome,4.909491193737769,magenta,Hedgehog On State
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,0.008203025476780817,0.06541386982766241,3.86996336996337,5,35,,Reactome,4.577625570776256,magenta,Cyclin A Cdk2 Associated Events At S Phase Entry
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,0.008203025476780817,0.06541386982766241,3.86996336996337,5,35,,Reactome,4.577625570776256,magenta,Orc1 Removal From Chromatin
REACTOME_SIGNALING_BY_NOTCH4,0.008203025476780817,0.06541386982766241,3.86996336996337,5,35,,Reactome,4.577625570776256,magenta,Signaling By Notch4
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,0.008203025476780817,0.06541386982766241,3.86996336996337,5,35,,Reactome,4.577625570776256,magenta,Tnfr2 Non Canonical NF-kB Pathway
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,0.010951371709492353,0.07538106541305657,3.1257396449704147,6,52,,Reactome,3.6032608695652173,magenta,Ub Specific Processing Proteases
REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,0.01124318775140477,0.07538106541305657,2.788650075414781,7,68,,Reactome,3.190487185407527,magenta,Metabolism Of Carbohydrates And Carbohydrate Derivatives
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,0.011634376655391368,0.07538106541305657,3.5644399460188927,5,38,,Reactome,4.155251141552512,magenta,Cellular Response To Hypoxia
REACTOME_UCH_PROTEINASES,0.011634376655391368,0.07538106541305657,3.5644399460188927,5,38,,Reactome,4.155251141552512,magenta,Uch Proteinases
REACTOME_NEUTROPHIL_DEGRANULATION,0.012497244373666389,0.07755422317041923,2.0317307692307693,12,160,,Reactome,2.3181818181818183,magenta,Neutrophil Degranulation
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,0.012967265610488101,0.07755422317041923,3.4730440499671267,5,39,,Reactome,4.03102336825141,magenta,Degradation Of Beta Catenin By The Destruction Complex
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,0.012967265610488101,0.07755422317041923,3.4730440499671267,5,39,,Reactome,4.03102336825141,magenta,Fceri Mediated NF-kB Activation
REACTOME_NEDDYLATION,0.01411269643896066,0.0799725862475622,2.6708197905381006,7,71,,Reactome,3.03631161971831,magenta,Neddylation
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,0.01440020845615268,0.0799725862475622,3.3862179487179485,5,40,,Reactome,3.9138943248532287,magenta,Downstream Signaling Events Of B Cell Receptor Bcr
REACTOME_DOWNSTREAM_TCR_SIGNALING,0.01440020845615268,0.0799725862475622,3.3862179487179485,5,40,,Reactome,3.9138943248532287,magenta,Downstream Tcr Signaling
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,0.015936299838116105,0.0812490040926903,3.3036272670419007,5,41,,Reactome,3.8032724505327247,magenta,Disorders Of Transmembrane Transporters
REACTOME_MAPK6_MAPK4_SIGNALING,0.015936299838116105,0.0812490040926903,3.3036272670419007,5,41,,Reactome,3.8032724505327247,magenta,Mapk6 Mapk4 Signaling
REACTOME_S_PHASE,0.015936299838116105,0.0812490040926903,3.3036272670419007,5,41,,Reactome,3.8032724505327247,magenta,S Phase
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,0.015936299838116105,0.0812490040926903,3.3036272670419007,5,41,,Reactome,3.8032724505327247,magenta,The Role Of Gtse1 In G2 M Progression After G2 Checkpoint
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,0.015936299838116105,0.0812490040926903,3.3036272670419007,5,41,,Reactome,3.8032724505327247,magenta,Transcriptional Regulation By Runx2
REACTOME_DNA_REPLICATION_PRE_INITIATION,0.017578485395539935,0.08817595093569226,3.2249694749694746,5,42,,Reactome,3.6986301369863015,magenta,DNA Replication Pre Initiation
REACTOME_GLUCOSE_METABOLISM,0.017931380464103454,0.08851840197359007,3.86996336996337,4,28,,Reactome,4.5292792792792795,magenta,Glucose Metabolism
REACTOME_PTEN_REGULATION,0.01932955458709221,0.08972375338187578,3.1499701848539057,5,43,,Reactome,3.599495313626532,magenta,Pten Regulation
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,0.019753226828420126,0.0903419638770391,2.7548891786179923,6,59,,Reactome,3.1163522012578615,magenta,Separation Of Sister Chromatids
REACTOME_HEDGEHOG_OFF_STATE,0.021192134328796457,0.09282751797543237,3.078379953379953,5,44,,Reactome,3.5054443273621354,magenta,Hedgehog Off State
REACTOME_SIGNALING_BY_NOTCH,0.021192134328796457,0.09282751797543237,3.078379953379953,5,44,,Reactome,3.5054443273621354,magenta,Signaling By Notch
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,0.02526148777446692,0.10107949097972839,2.944537346711259,5,46,,Reactome,3.331105913798864,magenta,Regulation Of Mrna Stability By Proteins That Bind Au Rich Elements
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,0.02526148777446692,0.10107949097972839,2.944537346711259,5,46,,Reactome,3.331105913798864,magenta,Tcf Dependent Signaling In Response To Wnt
REACTOME_FORMATION_OF_PARAXIAL_MESODERM,0.02535112635504442,0.10107949097972839,3.4954507857733663,4,31,,Reactome,4.02002002002002,magenta,Formation Of Paraxial Mesoderm
REACTOME_GASTRULATION,0.02535112635504442,0.10107949097972839,3.4954507857733663,4,31,,Reactome,4.02002002002002,magenta,Gastrulation
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,0.0274726563200153,0.10548143352499702,2.881887615930169,5,47,,Reactome,3.250163078930202,magenta,C Type Lectin Receptors Clrs
REACTOME_G2_M_CHECKPOINTS,0.0274726563200153,0.10548143352499702,2.881887615930169,5,47,,Reactome,3.250163078930202,magenta,G2 M Checkpoints
