pathway,pval,padj,foldEnrichment,overlap,size,database,odds_ratio,module,Description,geneID,Count,p.adjust,ID
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,0.0029715070218059884,0.008718289469638325,2.45957671957672,11,35,Reactome,3.218951093951094,blue,Tnfr2 Non Canonical Nf Kb Pathway,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,11,0.008718289469638325,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,0.003768905597885261,0.010468194256915501,2.2905149051490516,12,41,Reactome,2.9093825180433037,blue,Disorders Of Transmembrane Transporters,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8/VCP,12,0.010468194256915501,REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS
REACTOME_MAPK6_MAPK4_SIGNALING,0.003768905597885261,0.010468194256915501,2.2905149051490516,12,41,Reactome,2.9093825180433037,blue,Mapk6 Mapk4 Signaling,ADRM1/HSPB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,12,0.010468194256915501,REACTOME_MAPK6_MAPK4_SIGNALING
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,0.003768905597885261,0.010468194256915501,2.2905149051490516,12,41,Reactome,2.9093825180433037,blue,Transcriptional Regulation By Runx2,ADRM1/LGALS3/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,12,0.010468194256915501,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2
REACTOME_APOPTOSIS,0.004588495937510063,0.012517738917242364,1.9281266774020394,17,69,Reactome,2.314305259957434,blue,Apoptosis,ADRM1/BCAP31/KPNA1/KPNB1/MAPT/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8/SPTAN1/YWHAH,17,0.012517738917242364,REACTOME_APOPTOSIS
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,0.004681323421418156,0.012659926817922143,3.0434156378600825,7,18,Reactome,4.432768752160388,blue,Regulation Of Insulin Like Growth Factor Igf Transport And Uptake By Insulin Like Growth Factor Binding Proteins Igfbps,CALU/CKAP4/HRC/HSP90B1/KTN1/P4HB/PRKCSH,7,0.012659926817922143,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,2.1072782182794526e-4,0.014961675349784114,2.5554043839758127,16,49,GO:BP,3.4550226676210927,blue,Positive Regulation Of Protein Catabolic Process,BCAP31/DDB1/EZR/HSP90AA1/HSPA1A/KLHL40/MSN/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/SEC22B/USP5/VCP,16,0.014961675349784114,GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,2.1072782182794526e-4,0.014961675349784114,2.5554043839758127,16,49,GO:BP,3.4550226676210927,blue,Positive Regulation Of Protein Containing Complex Assembly,BIN1/CAND1/CAPG/CLIP1/DCTN1/HSP90AA1/HSPA1A/LGALS3/MAPRE1/MAPT/MSN/PFN1/PFN2/PSMC6/RAP1B/VCP,16,0.014961675349784114,GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY
REACTOME_CIRCADIAN_CLOCK,0.005777989441803205,0.014974622636673308,2.1839793281653748,12,43,Reactome,2.7186796699174796,blue,Circadian Clock,ADRM1/CSNK2B/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,12,0.014974622636673308,REACTOME_CIRCADIAN_CLOCK
REACTOME_PTEN_REGULATION,0.005777989441803205,0.014974622636673308,2.1839793281653748,12,43,Reactome,2.7186796699174796,blue,Pten Regulation,ADRM1/CSNK2B/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,12,0.014974622636673308,REACTOME_PTEN_REGULATION
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,0.005777989441803205,0.014974622636673308,2.1839793281653748,12,43,Reactome,2.7186796699174796,blue,Signaling By The B Cell Receptor Bcr,ADRM1/AHCYL1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,12,0.014974622636673308,REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE,2.294822363625504e-4,0.015207022862958339,3.707017543859649,9,19,GO:BP,6.320689655172414,blue,Positive Regulation Of Telomere Maintenance,CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/HSP90AA1/TCP1,9,0.015207022862958339,GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,0.006021448757742343,0.015476616228577428,2.2653996101364524,11,38,Reactome,2.8565708565708565,blue,Cellular Response To Hypoxia,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,11,0.015476616228577428,REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA
REACTOME_NEURONAL_SYSTEM,0.006588241355458534,0.016658073671118732,2.0762660619803475,13,49,Reactome,2.5390185905750107,blue,Neuronal System,AP2A1/AP2B1/ARL6IP5/GNG12/HSPA8/MAPT/PRKAA2/PRKAG1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,13,0.016658073671118732,REACTOME_NEURONAL_SYSTEM
GOBP_PROTEIN_STABILIZATION,2.849357834456858e-4,0.017701635546563232,2.347777777777778,18,60,GO:BP,3.062925170068027,blue,Protein Stabilization,BAG3/CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/CRYAB/FLNA/HSP90AA1/HSP90AB1/HSPA1A/PFN1/PFN2/TCP1/UBR4/USP9X,18,0.017701635546563232,GOBP_PROTEIN_STABILIZATION
REACTOME_CLEC7A_DECTIN_1_SIGNALING,0.007060167519439929,0.017707355633434015,2.1343434343434344,12,44,Reactome,2.6322674418604652,blue,Clec7a Dectin 1 Signaling,ADRM1/AHCYL1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,12,0.017707355633434015,REACTOME_CLEC7A_DECTIN_1_SIGNALING
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,0.007452399800256959,0.018263317339826533,2.6086419753086423,8,24,Reactome,3.486641221374046,blue,Activation Of Nmda Receptors And Postsynaptic Events,MAPT/PRKAA2/PRKAG1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,8,0.018263317339826533,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS
REACTOME_RHO_GTPASE_CYCLE,0.007661722691307118,0.018615591851535263,1.7390946502057612,20,90,Reactome,2.0262857142857142,blue,Rho Gtpase Cycle,AKAP12/ARHGAP1/BCAP31/CCT2/CCT6A/CCT7/CKAP4/CLTC/HSP90AA1/HSP90AB1/KTN1/LMAN1/NUDC/OSBPL11/SLK/SPTAN1/TUBA1B/TXNL1/USP9X/VCP,20,0.018615591851535263,REACTOME_RHO_GTPASE_CYCLE
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,3.2813257797221693e-4,0.019186104853199035,3.9129629629629634,8,16,GO:BP,7.0038167938931295,blue,Cytoplasmic Microtubule Organization,CLIP1/CLIP2/DYNC1H1/EZR/KPNB1/MAPT/SLK/TBCB,8,0.019186104853199035,GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION
REACTOME_DOWNSTREAM_TCR_SIGNALING,0.009148680508956798,0.021886458756042802,2.1521296296296297,11,40,Reactome,2.6566369324990013,blue,Downstream Tcr Signaling,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,11,0.021886458756042802,REACTOME_DOWNSTREAM_TCR_SIGNALING
HALLMARK_MTORC1_SIGNALING,0.0018856409035886382,0.02262769084306366,1.910981912144703,21,86,Hallmark,2.306950880444856,blue,mTORC1 Signaling,ACACA/ACSL3/CACYBP/CANX/CCT6A/EPRS1/ERO1A/ETF1/GBE1/GSR/HPRT1/HSP90B1/HSPA4/HSPA5/PSMC2/PSMC4/PSMC6/PSMD13/RDH11/SERPINH1/TUBA4A,21,0.02262769084306366,HALLMARK_MTORC1_SIGNALING
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,0.009878646499835211,0.023452359247700387,2.347777777777778,9,30,Reactome,2.9917898193760264,blue,Translocation Of Slc2a4 Glut4 To The Plasma Membrane,PRKAA2/PRKAG1/RAB10/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6/YWHAH,9,0.023452359247700387,REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE
REACTOME_S_PHASE,0.011121264643016352,0.026117145741633895,2.0996386630532973,11,41,Reactome,2.566666666666667,blue,S Phase,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,11,0.026117145741633895,REACTOME_S_PHASE
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,0.011169068757676232,0.026117145741633895,1.9564814814814815,13,52,Reactome,2.3398184176394294,blue,Ub Specific Processing Proteases,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8/USP5/USP9X,13,0.026117145741633895,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,5.777180685114906e-4,0.02734532190954389,3.3539682539682536,9,21,GO:BP,5.261494252873563,blue,Positive Regulation Of Protein Polymerization,BIN1/CLIP1/DCTN1/HSP90AA1/HSPA1A/MAPRE1/MAPT/PFN1/PFN2,9,0.02734532190954389,GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,7.312868911506863e-4,0.033040871354717366,1.93631156930126,24,97,GO:BP,2.365519545606415,blue,Proteasome Mediated Ubiquitin Dependent Protein Catabolic Process,ADRM1/CSNK2B/DDB1/HSP90AB1/HSPA1A/KLHL40/KLHL41/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD4/PSMD7/PSMD8/TRIM72/UBR4/UCHL1/USP5/USP9X/VCP,24,0.033040871354717366,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,0.014561871959994076,0.033299574849692336,1.9564814814814817,12,48,Reactome,2.334625322997416,blue,Interleukin 1 Family Signaling,ADRM1/IL18/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,12,0.033299574849692336,REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING
REACTOME_RHOBTB_GTPASE_CYCLE,0.014926793762238422,0.03388491138727116,2.762091503267974,6,17,Reactome,3.7851239669421486,blue,Rhobtb Gtpase Cycle,CCT2/CCT6A/CCT7/HSP90AA1/HSP90AB1/TXNL1,6,0.03388491138727116,REACTOME_RHOBTB_GTPASE_CYCLE
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION,8.112316322864862e-4,0.03458452298111413,2.6831746031746033,12,35,GO:BP,3.680485338725986,blue,Regulation Of Chromosome Organization,CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/DYNC1LI1/HSP90AA1/MAPT/NAA10/TCP1,12,0.03458452298111413,GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION
GOBP_CELL_RECOGNITION,8.698320669294297e-4,0.03458452298111413,3.2015151515151516,9,22,GO:BP,4.8541114058355435,blue,Cell Recognition,CCT2/CCT3/CCT4/CCT5/CCT7/CCT8/LGALS3/MSN/TCP1,9,0.03458452298111413,GOBP_CELL_RECOGNITION
GOBP_MICROTUBULE_BASED_MOVEMENT,9.231823378753306e-4,0.0352939709172338,2.3477777777777775,15,50,GO:BP,3.038655462184874,blue,Microtubule Based Movement,BAG3/DCTN1/DYNC1H1/DYNC1I2/DYNC1LI1/DYNLT1/HSPB1/KIF5B/KLC1/KPNB1/KTN1/MAP4/MAPT/TUBB4B/UCHL1,15,0.0352939709172338,GOBP_MICROTUBULE_BASED_MOVEMENT
GOBP_AMINO_ACID_ACTIVATION,0.0011273550619354251,0.03922908830179873,2.8984910836762685,10,27,GO:BP,4.131221719457014,blue,Amino Acid Activation,DARS1/EPRS1/FARSA/FARSB/LARS1/MARS1/RARS1/SARS1/TARS1/VARS1,10,0.03922908830179873,GOBP_AMINO_ACID_ACTIVATION
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,0.0011445106244991582,0.03922908830179873,2.4813911472448056,13,41,GO:BP,3.278904947192885,blue,Endoplasmic Reticulum To Golgi Vesicle Mediated Transport,ARCN1/BCAP29/BCAP31/CNIH4/HYOU1/LMAN1/P4HB/SEC22B/SEC23IP/SEC31A/SURF4/TMED1/VCP,13,0.03922908830179873,GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT
REACTOME_SIGNALING_BY_NOTCH,0.01901396159202743,0.041938596135606604,1.9564814814814817,11,44,Reactome,2.3294723294723294,blue,Signaling By Notch,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,11,0.041938596135606604,REACTOME_SIGNALING_BY_NOTCH
GOBP_ORGANELLE_DISASSEMBLY,0.0013614137685318299,0.04228891518501997,3.295126705653021,8,19,GO:BP,5.085357390700902,blue,Organelle Disassembly,ABCE1/GCN1/KIF5B/KLC1/MAP4/MCTS1/PRKAA2/VCP,8,0.04228891518501997,GOBP_ORGANELLE_DISASSEMBLY
REACTOME_MAPK1_MAPK3_SIGNALING,0.021138887777054822,0.04629714153988767,1.692092092092092,16,74,Reactome,1.9386369807222372,blue,Mapk1 Mapk3 Signaling,ADRM1/PEA15/PPP2R1A/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8/RAP1B/SPTAN1/VCL,16,0.04629714153988767,REACTOME_MAPK1_MAPK3_SIGNALING
GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.0017039742220876224,0.05101872729028486,2.158876117496807,16,58,GO:BP,2.701162354705662,blue,Regulation Of Proteasomal Protein Catabolic Process,BCAP31/CSNK2B/HSP90AB1/HSPA1A/KLHL40/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSME1/PSME2/USP5/USP9X/VCP,16,0.05101872729028486,GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,0.024098747018199074,0.052410561696922466,1.7390946502057614,14,63,Reactome,2.002232142857143,blue,Intracellular Signaling By Second Messengers,ADRM1/AHCYL1/CSNK2B/PPP2R1A/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,14,0.052410561696922466,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,0.025895676899779018,0.055533016902923775,2.282561728395062,7,24,Reactome,2.858868262133751,blue,Factors Involved In Megakaryocyte Development And Platelet Production,KIF5B/KLC1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,7,0.055533016902923775,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,0.025895676899779018,0.055533016902923775,2.282561728395062,7,24,Reactome,2.858868262133751,blue,Trans Golgi Network Vesicle Budding,AP1B1/CLINT1/CLTB/CLTC/HSPA8/TPD52/TXNDC5,7,0.055533016902923775,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,0.026248725031285516,0.055533016902923775,2.471345029239766,6,19,Reactome,3.199300699300699,blue,Unfolded Protein Response Upr,DCTN1/HSP90B1/HSPA5/HYOU1/SEC31A/SRPRB,6,0.055533016902923775,REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,0.03329705382066525,0.06857870025315824,2.608641975308642,5,15,Reactome,3.4584905660377356,blue,Antigen Presentation Folding Assembly And Peptide Loading Of Class I Mhc,BCAP31/CANX/HSPA5/PDIA3/SEC31A,5,0.06857870025315824,REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,0.03329705382066525,0.06857870025315824,2.608641975308642,5,15,Reactome,3.4584905660377356,blue,Interleukin 4 And Interleukin 13 Signaling,ANXA1/HSP90AA1/HSP90B1/HSPA8/IL18,5,0.06857870025315824,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,0.0336012304327594,0.06874988595123799,2.347777777777778,6,20,Reactome,2.969155844155844,blue,Potential Therapeutics For Sars,AP2A1/AP2B1/ATP1A1/HSP90AA1/HSP90AB1/TUBB,6,0.06874988595123799,REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM,0.002910170300153986,0.07456963139857736,2.981305114638448,8,21,GO:BP,4.298297122724604,blue,Protein Localization To Endoplasmic Reticulum,BCAP29/BCAP31/HSPA5/NACA/RAB10/SEC61A1/SRPRB/UBL4A,8,0.07456963139857736,GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS,0.003000391218406058,0.07456963139857736,1.9564814814814815,18,72,GO:BP,2.3664021164021163,blue,Protein Localization To Nucleus,BAG3/CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/FLNA/HSP90AA1/IPO5/KPNA1/KPNA4/KPNA6/KPNB1/RAN/TCP1/TNPO1,18,0.07456963139857736,GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS
GOBP_TRNA_METABOLIC_PROCESS,0.003000789995918606,0.07456963139857736,2.347777777777778,12,40,GO:BP,3.014950166112957,blue,Trna Metabolic Process,DARS1/DDX1/EPRS1/FAM98A/FARSA/FARSB/LARS1/MARS1/RARS1/SARS1/TARS1/VARS1,12,0.07456963139857736,GOBP_TRNA_METABOLIC_PROCESS
REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,0.04216802920918593,0.08571409858860668,2.2359788359788357,6,21,Reactome,2.7696969696969695,blue,Transcriptional And Post Translational Regulation Of Mitf M Expression And Activity,DARS1/EPRS1/LARS1/MARS1/RARS1/YWHAH,6,0.08571409858860668,REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.003707491865384642,0.0898840710778618,2.5244922341696534,10,31,GO:BP,3.336996336996337,blue,Positive Regulation Of Intracellular Transport,ANXA2/BAG3/BCAP31/DYNC1H1/EZR/FLNA/HSP90AA1/IPO5/MSN/RAN,10,0.0898840710778618,GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.003958081197057726,0.09367458833036618,1.805982905982906,21,91,GO:BP,2.136144578313253,blue,Regulation Of Protein Containing Complex Assembly,BIN1/CAND1/CAPG/CLIP1/CRYAB/DCTN1/HSP90AA1/HSPA1A/HSPA5/HSPA8/LGALS3/MAPRE1/MAPRE3/MAPT/MSN/PFN1/PFN2/PSMC6/RAP1B/SPTAN1/VCP,21,0.09367458833036618,GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,0.047567244039705296,0.09544137352482804,2.028943758573388,7,27,Reactome,2.4260456273764257,blue,Integration Of Energy Metabolism,ACACA/ACSL3/AHCYL1/GNG12/MARCKS/PPP2R1A/PRKAA2,7,0.09544137352482804,REACTOME_INTEGRATION_OF_ENERGY_METABOLISM
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,6.850998622920559e-31,2.130660571728294e-28,16.855840455840458,28,54,Reactome,58.852390852390855,magenta,Activation Of The Mrna Upon Binding Of The Cap Binding Complex And Eifs And Subsequent Binding To 43s,EIF1AX/EIF3A/EIF3B/EIF3D/EIF3F/EIF3G/EIF3I/EIF3L/RPS12/RPS13/RPS14/RPS15/RPS16/RPS17/RPS18/RPS19/RPS20/RPS21/RPS25/RPS28/RPS3/RPS3A/RPS4X/RPS5/RPS6/RPS8/RPS9/RPSA,28,2.130660571728294e-28,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,1.6090436337581118e-24,2.502062850493864e-22,9.752307692307692,30,100,Reactome,24.220408163265308,magenta,Eukaryotic Translation Initiation,EIF1AX/EIF2B3/EIF3A/EIF3B/EIF3D/EIF3F/EIF3G/EIF3I/EIF3L/RPL22/RPS12/RPS13/RPS14/RPS15/RPS16/RPS17/RPS18/RPS19/RPS20/RPS21/RPS25/RPS28/RPS3/RPS3A/RPS4X/RPS5/RPS6/RPS8/RPS9/RPSA,30,2.502062850493864e-22,REACTOME_EUKARYOTIC_TRANSLATION_INITIATION
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,4.220311915047586e-24,3.2812925139494985e-22,20.317307692307693,20,32,Reactome,75.4074074074074,magenta,Sars Cov 2 Modulates Host Translation Machinery,RPS12/RPS13/RPS14/RPS15/RPS16/RPS17/RPS18/RPS19/RPS20/RPS21/RPS25/RPS28/RPS3/RPS3A/RPS4X/RPS5/RPS6/RPS8/RPS9/RPSA,20,3.2812925139494985e-22,REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS,3.7477211296841813e-23,3.7252348029060764e-20,9.42723076923077,29,100,GO:BP,22.43075117370892,magenta,Ribonucleoprotein Complex Biogenesis,ABCF1/DDX3X/EIF1AX/EIF2A/EIF3A/EIF3B/EIF3D/EIF3F/EIF3G/EIF3I/EIF3L/RPS12/RPS13/RPS14/RPS15/RPS16/RPS17/RPS19/RPS21/RPS25/RPS28/RPS3A/RPS4X/RPS5/RPS6/RPS8/RPS9/RPSA/RUVBL2,29,3.7252348029060764e-20,GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS
GOBP_CYTOPLASMIC_TRANSLATION,3.841305959199231e-22,1.9091290617220178e-19,8.264667535853977,30,118,GO:BP,19.09090909090909,magenta,Cytoplasmic Translation,EIF2B3/EIF3A/EIF3B/EIF3D/EIF3F/EIF3G/EIF3I/EIF3L/RACK1/RPL22/RPS12/RPS13/RPS14/RPS15/RPS16/RPS17/RPS18/RPS19/RPS20/RPS21/RPS25/RPS28/RPS3/RPS3A/RPS4X/RPS5/RPS6/RPS8/RPS9/RPSA,30,1.9091290617220178e-19,GOBP_CYTOPLASMIC_TRANSLATION
REACTOME_TRANSLATION,9.365152026880334e-19,5.825124560719568e-17,5.844079515989629,32,178,Reactome,12.632627646326277,magenta,Translation,EIF1AX/EIF2B3/EIF3A/EIF3B/EIF3D/EIF3F/EIF3G/EIF3I/EIF3L/RPL22/RPN1/RPS12/RPS13/RPS14/RPS15/RPS16/RPS17/RPS18/RPS19/RPS20/RPS21/RPS25/RPS28/RPS3/RPS3A/RPS4X/RPS5/RPS6/RPS8/RPS9/RPSA/SRP14,32,5.825124560719568e-17,REACTOME_TRANSLATION
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,1.9130623796592824e-19,6.338613351271089e-17,18.421025641025643,17,30,GO:BP,55.44070512820513,magenta,Ribosomal Small Subunit Biogenesis,RPS12/RPS13/RPS14/RPS15/RPS16/RPS17/RPS19/RPS21/RPS25/RPS28/RPS3A/RPS4X/RPS5/RPS6/RPS8/RPS9/RPSA,17,6.338613351271089e-17,GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS
REACTOME_SARS_COV_1_HOST_INTERACTIONS,1.5512486784695395e-18,8.040638983400447e-17,12.502958579881659,20,52,Reactome,28,magenta,Sars Cov 1 Host Interactions,RPS12/RPS13/RPS14/RPS15/RPS16/RPS17/RPS18/RPS19/RPS20/RPS21/RPS25/RPS28/RPS3/RPS3A/RPS4X/RPS5/RPS6/RPS8/RPS9/RPSA,20,8.040638983400447e-17,REACTOME_SARS_COV_1_HOST_INTERACTIONS
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,7.280147205188417e-17,1.5288309130895677e-15,9.752307692307694,21,70,KEGG,19.47077922077922,magenta,Reference Translation Initiation,RPL22/RPS12/RPS13/RPS14/RPS15/RPS16/RPS17/RPS18/RPS19/RPS20/RPS21/RPS25/RPS28/RPS3/RPS3A/RPS4X/RPS5/RPS6/RPS8/RPS9/RPSA,21,1.5288309130895677e-15,KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION
REACTOME_SARS_COV_2_HOST_INTERACTIONS,6.356278027488559e-17,2.4710030831861772e-15,10.658259773013873,20,61,Reactome,21.75609756097561,magenta,Sars Cov 2 Host Interactions,RPS12/RPS13/RPS14/RPS15/RPS16/RPS17/RPS18/RPS19/RPS20/RPS21/RPS25/RPS28/RPS3/RPS3A/RPS4X/RPS5/RPS6/RPS8/RPS9/RPSA,20,2.4710030831861772e-15,REACTOME_SARS_COV_2_HOST_INTERACTIONS
