"uniprot_id","O_S05_Pre","O_S06_Pre","O_S07_Pre","O_S10_Pre","O_S16_Pre","O_S17_Pre","O_S24_Pre","O_S28_Pre","O_S29_Pre","O_S32_Pre","O_S35_Pre","O_S05_Post","O_S06_Post","O_S07_Post","O_S10_Post","O_S16_Post","O_S17_Post","O_S24_Post","O_S28_Post","O_S29_Post","O_S32_Post","O_S35_Post","logFC","P.Value","adj.P.Val","sig.PVal","sig.FDR"
"Q08722",19.0020982403809,18.9822441001013,19.1366252636706,18.9972025665455,19.0773972781931,19.1973869698935,19.2651044999415,18.5725360317396,18.6788184364573,18.7670349880664,19.118153494867,18.4389545789817,19.1310299327473,17.8607922399201,19.0226324901691,19.0433261826366,17.6487422754083,19.2215830094529,18.2965657738677,19.2687821539646,18.9349974125091,18.9038671697773,-0.144580027044277,0.684599285703192,0.984534738947309,0,0
"Q08752",20.0669466238111,18.8957324991253,NA,NA,NA,NA,20.3528908351254,17.9822097948096,19.4461928495441,18.5872756493264,19.4411757096147,18.5054078517621,NA,18.5574618973546,18.8311951470205,19.3952026789444,18.9165591993933,19.6509952220817,NA,18.9469831727455,NA,19.6158623124918,0.111074414880548,0.861378374652199,0.984534738947309,0,0
"Q09666",24.8020210385121,24.5219158044072,24.7209003111922,24.7745821564214,24.8308564461088,24.8034997549848,24.3968093694351,24.8014432385364,24.5381583977654,24.6553306876632,24.2117668988163,24.4723826065116,25.3412596337466,24.5602823992822,24.5209030030216,24.5150073499362,24.5100038479916,24.7574396281959,24.6317673427749,24.6925277977357,24.9922096480291,24.5907635055948,0.113167320687701,0.598641341289477,0.984534738947309,0,0
"Q0VDG4",18.3316035156345,18.5426485043687,NA,17.795956808855,18.4056467161876,NA,18.163734840974,18.1842127191452,NA,18.1153426383718,17.8354677332418,17.9550752235954,18.4524207681653,17.6127286408681,18.6695557739246,18.3133321749785,17.3294737710852,17.5270890465651,NA,18.7393857697829,17.7989911084314,17.5701436200377,-0.423309910410705,0.279742323458712,0.984534738947309,0,0
"Q0ZGT2",19.6511555657063,20.5944619710807,19.874224579205,20.7331338569503,20.5689611991483,20.7613043808853,18.8526558659883,21.7839445530726,20.8040157821408,20.550455761496,20.3165618789238,20.6218414094784,21.2537864889998,20.661979033252,20.1220959720584,20.4224283371826,20.6659278064588,19.4037600198866,21.1752094115117,20.9051566564179,21.2099663549482,21.6225331936392,0.514885181090548,0.329953995700312,0.984534738947309,0,0
"Q10567",NA,15.0706008011747,15.7959058454086,NA,15.6917623072464,15.1332827860266,15.5030909038489,NA,15.612236215027,15.5536247184008,16.0122616729381,NA,15.6827559337452,16.0195349448634,16.4856759543565,15.2535823200915,15.5734479846566,16.115666110085,15.5134498171312,15.7637915412645,15.8310203687517,15.6407662986506,-0.237424510919498,0.424587626392814,0.984534738947309,0,0
"Q10589",NA,18.9113425410607,18.3990384777525,19.100754386455,19.0925690098702,18.7606861169501,18.6038889807116,19.0980113690304,18.8373548974755,18.7762458061046,19.0805835265987,18.6519678390145,18.4436630780658,18.626667991833,18.7832163708036,19.0757411145329,19.4086534427732,18.2233839214471,18.5252940329887,18.434447082201,18.9940575610922,18.6215060933743,0.23443811330781,0.333170485759768,0.984534738947309,0,0
"Q10713",17.1389837852462,18.0632596437961,17.0167295230828,17.1238157664895,16.8711080295947,17.0076642623647,17.3128899110749,16.8581988570783,18.028899240114,17.4633361747294,18.6181994129203,17.9616427347081,17.8375645165602,NA,NA,17.6389310326765,18.1559113537332,17.7530680995509,17.8651764158154,17.6969909026436,18.0336307289448,17.9076283417794,-0.0971320777781095,0.804337576099131,0.984534738947309,0,0
"Q12797",15.8641220789408,18.8335991423947,19.5100058165349,19.6734294891313,19.2312973855891,19.1806464695665,18.4330420796735,19.2007003769234,18.9831794479093,18.8072925609344,NA,18.74323382601,18.9256198596922,19.1676263755916,18.9564106165339,18.7557432784709,18.7423340515686,18.7856684279122,19.1808874725618,19.5991464756002,19.0270431903906,18.9487637613,0.494319899376752,0.401049071798744,0.984534738947309,0,0
"Q12846",14.641640415597,15.0439104968942,NA,15.451024787188,15.4906216300611,15.2526981743352,NA,14.9089795351909,14.6667675898796,NA,14.6331150902806,15.1769194701455,14.9821520908752,14.4222263528689,15.0635954556068,NA,14.4224091315395,15.1851566862073,NA,14.936023307398,14.4948239728968,14.709087297212,-0.138914117352147,0.678331634224993,0.984534738947309,0,0
"Q12849",18.6780240773005,20.0500939454981,NA,19.359319052397,19.4278322805028,NA,19.6691953839468,19.2642831158324,19.281748526749,20.1432528049939,20.028105117539,19.9615153173719,20.1678156997627,20.0386201237564,NA,18.7871340154889,20.0496854172872,19.85375768507,19.6036763850885,NA,19.4942231466259,19.3743400796907,-0.462856511295577,0.277102230019298,0.984534738947309,0,0
"Q12904",20.4092024088311,20.6302210321848,20.7159805662022,20.4173390850012,20.9431914606701,20.6578831842643,20.5235934061228,20.6936012434166,20.7436372542473,20.788617270336,20.6375757078931,20.6794799243487,20.7036033884558,20.6603310539948,20.7532989792454,20.8885772154287,20.7385054854068,20.8605151272928,20.507479762231,20.4341403568368,20.7189994306263,20.6920044668818,0.0347570629059923,0.821150593281398,0.984534738947309,0,0
"Q12906",19.3279526042316,19.6061289424598,NA,19.9421854686628,19.9502397506043,20.6579434579408,19.9287241361796,20.5117425534864,19.1111660796402,19.3746275353688,19.4138665962366,19.2290729669471,20.6553737941299,NA,20.2121205923836,19.1746026760707,19.8884807376162,18.9643315394432,20.1954432600296,20.3397905668286,19.4673489027239,19.8651020962919,-0.0629298823559665,0.892438062349223,0.98557992575105,0,0
"Q12931",20.9759198778203,21.5986584324898,20.6060550628831,20.4220522253434,20.8419568286292,20.3665174975467,21.1922631138935,20.6361911013873,21.1447780866879,20.8226463742795,21.4295024858028,20.8200635623008,21.1629420935545,21.0436460858411,20.8202747379405,20.9767451955976,20.8258874106624,21.1527237846939,21.016390675228,20.0023891120522,20.4822438340913,20.4303192175242,-0.229650324918381,0.468576424977842,0.984534738947309,0,0
"Q12955",17.143163029041,16.5168168021122,17.3349195171092,16.5434687800893,16.6306742009815,17.3450278033599,15.986064347408,17.2078053020247,16.8867463465781,17.243823032614,16.6171331942903,16.7529420477234,16.7705217422568,16.5963731703209,17.0159510996421,17.028532301913,16.5958551924339,17.0130802836252,16.7003792569743,17.5078922064662,16.8015871643547,16.7900195089608,-0.301131028889909,0.325583049509654,0.984534738947309,0,0
"Q12988",21.7187728561309,20.9094210712154,21.7089254151289,21.0636002268693,21.1337231789752,21.224760462726,20.5463032034052,21.0647977836583,21.623574431689,21.532644446148,21.1689054226804,21.4777017445509,22.6505014204338,21.5274395207538,21.1327708141898,20.9943671185902,21.2525757859553,21.2696203973483,20.6618425918408,21.1272359833617,21.1210236539049,21.3992650156141,0.258859567513447,0.465573623650006,0.984534738947309,0,0
"Q13011",25.0033034625715,26.0557667350504,24.5993729727256,24.8595723126347,25.80387800243,25.0881667861273,25.5649864256784,25.1090407280153,25.8519280305668,25.4153726627266,26.0130832129619,25.3341275505016,25.6470500846214,24.924713549659,25.375404635187,25.7880806456774,25.4985619838551,25.5225543552937,25.4118093429152,24.8134069908942,25.002149409732,25.2325298510557,-0.158776236936415,0.621960408816508,0.984534738947309,0,0
"Q13033",19.3835288198063,19.0494037606901,19.0999541183402,19.1420998031558,19.3879334673032,19.4200403766544,18.7147590030959,19.5061780909193,19.3677961458137,19.1500285747736,19.49346011118,19.1073899465875,18.9764962491087,18.7542466368933,19.1799307114457,19.2939755369399,19.3457922635941,19.2165496908763,19.5106433886974,19.4940779221133,19.4284590925126,19.4759630440519,-0.1076520673424,0.608519413742988,0.984534738947309,0,0
"Q13057",18.5572253514844,18.3203371780034,18.8389319575349,18.4999619263555,NA,18.3549841367527,19.3470325748493,18.8780550611623,19.1724810410621,18.2287586887425,18.8843874257332,18.4971947952212,17.9910160545955,18.5307288093782,18.7962197171947,18.8015653374649,19.0996552727245,18.6367562867207,18.5771662410008,19.3810439802184,19.1152097673681,18.9497273587062,0.435174507435804,0.146313179648508,0.984534738947309,0,0
"Q13061",20.949098973055,22.3862484127327,21.9826442288091,23.281380476546,22.683832054881,22.052137925096,21.0389954699823,23.4686575368038,22.5460315896541,22.2057841872045,21.9695818557832,22.5695173198843,22.7816162760738,22.6912401772246,21.813363081153,22.4988990609703,22.2227683243564,21.8548522021173,22.5621233181906,22.4025701308282,22.8527411981974,22.4626575463104,0.722298131296309,0.133158937372946,0.984534738947309,0,0
"Q13085",24.3586878212846,24.2013197500955,24.2664099072938,24.2961259232766,23.9836603829202,24.015209481423,23.9829755337525,23.5437847170657,23.6347839189613,23.6594138346576,24.193519984231,24.0842659302696,24.4225397003103,24.3282836285218,24.4923358460102,24.1509557346912,24.1544440416089,23.6651375168515,23.9523635034311,23.4119547934564,23.8546683794803,24.293787663647,0.0662759749817212,0.793552463661131,0.984534738947309,0,0
"Q13098",22.1233878537211,21.5569499411404,22.0890602253774,21.6188050235816,21.7381440301759,21.4652367240127,21.6063784647096,21.5307261709805,21.60532454575,21.509311512306,21.539886509523,21.4456132119384,21.385809619389,21.5999710013781,21.6224870890083,21.5829280051773,21.5980667041062,21.5120592945013,21.5825204461888,21.7192210232331,21.6478923397777,21.5292723568082,-0.0410819403958236,0.812162040363926,0.984534738947309,0,0
"Q13126",18.0207637410768,17.6367000916621,18.783027184715,18.3295832444876,18.7409771541421,18.4155740165329,18.4915841751752,18.4941007600279,18.190509955844,18.1409476898166,18.5506121550912,18.3796642885585,17.7030533115564,17.6865669934463,18.1269281989066,18.6389001979663,18.3271318909493,17.926822194317,18.6813393837997,18.4158897139953,18.4422390702761,18.3363749728569,0.343883247797304,0.221840428927816,0.984534738947309,0,0
"Q13131",20.9370106727412,20.6824480494897,20.590555378612,20.8311071659286,20.6163694978159,20.6835771888716,20.3080467621928,20.5877631942163,20.3296632631296,20.9941198367906,20.7072048385305,20.6436937430591,20.5661526287783,20.5408946499855,20.8371989739157,20.625118541763,20.7740992436545,20.6451866861114,20.281450355737,20.7140587736442,20.6122179429182,20.7840474684493,-0.17689748766572,0.294531915399916,0.984534738947309,0,0
"Q13148",19.8113873321136,20.1305048400578,20.4570828083633,20.4624015484463,20.2208846290564,20.5217096232444,20.2542259654181,20.1282880533998,20.4327319619356,20.075049854005,20.1757654194767,20.3940691594225,20.3452947684489,20.2796061095283,20.5021440088596,20.34024399692,20.6331930805654,20.550953459416,20.1599644705156,20.0491723739144,20.216836610147,20.1936460860962,0.236574983673563,0.192318179361301,0.984534738947309,0,0
"Q13155",20.0586955105728,20.1623998322789,20.450119364263,20.2943169232305,20.6196495623064,20.0836475225502,20.158947980153,19.8873349797427,20.1167455683968,20.2282073875329,20.1363331286054,20.2722769528611,20.2602425311943,20.3462546782702,20.4242808251222,20.201916379251,20.1279974738518,20.2862777171994,19.88798893318,19.7680362880627,20.1131146492261,20.0939084727213,0.00234586066683917,0.98991804794992,0.998338651984889,0,0
"Q13162",19.6017659457573,19.2883562456288,20.1439211240006,19.7789855825174,19.4485600201048,20.0365866463238,19.8396864864134,19.852302226764,19.3446874167929,19.9468707962584,19.3649893420923,19.8620284270141,20.0603757429185,19.8069320127237,19.5138098159294,19.546529363125,19.6057589563576,20.2205959141791,19.9778001935133,20.1608538240403,19.6749794667142,20.0350287801812,0.0388468385780847,0.870794923239376,0.985224662710431,0,0
"Q13177",18.6864041475408,19.6431056181335,19.6478469318923,19.4418389483243,19.8183152490985,19.5321073346233,20.1313759968625,19.6318151839284,20.0051347882886,20.1521433599768,20.0779596657588,20.0967257306027,20.0470215859306,19.5291550910419,19.8793760009622,19.7277689938466,19.6294856727028,19.9623020108169,19.8617919679438,20.1492690572081,19.4080858657886,19.9741406327309,0.0574223953430746,0.8444629882138,0.984534738947309,0,0
"Q13185",15.1257319635533,16.0908002439896,16.1302102333079,16.005979743243,16.0738334913449,16.4098974734085,16.1423927344945,NA,16.023071145838,15.3869721051025,NA,16.0821876153126,16.2226510402245,16.0174976193135,15.6185263145399,16.4814729637209,16.3873187853833,15.2011524259703,15.5810365572283,16.6579095189361,15.8839989944267,16.0235363659402,0.620656698647409,0.0783874394772718,0.984534738947309,0,0
"Q13200",21.4406298879739,21.5692017871573,21.821286332915,21.6570739552638,21.59897383997,21.8578627185178,21.44394665767,21.915326278717,21.2983171010788,21.6365767255064,21.4894619667958,21.6112875159015,21.7311377788239,21.6283291826846,21.4945624612198,21.6192028360434,21.7000464307246,21.604982100573,21.524302791635,21.9498437935196,21.8110585880518,22.0028837186904,0.133937656254961,0.451373684213071,0.984534738947309,0,0
"Q13203",NA,17.5782132134656,NA,18.3418099966745,19.116702319871,17.2717188115826,17.7134762801574,20.6241846952781,NA,18.68621130578,20.1011796218005,21.5629589256133,23.0066804530315,19.504304120831,19.8814435147407,NA,20.0356174421542,18.9990094495079,19.457144383412,NA,20.9430590168248,22.1893740174986,2.44001671944888,0.0167936660938468,0.984534738947309,1,0
"Q13228",25.1251870367125,24.8489090708387,25.0834673263251,25.2441652035347,24.9735447820492,25.0139019960738,25.959186933295,25.4115857765193,25.1981456579376,24.4130272431522,24.5839908461143,24.6557538588989,24.3051490429059,24.4828838675601,25.1265474122951,24.7084782209746,24.6181917697146,25.5775195755817,24.8099629306516,25.2324555781921,25.1891269581959,24.6000922773986,0.186474832190825,0.490147313000304,0.984534738947309,0,0
"Q13263",17.1270071839511,17.6311697074763,17.6819084256363,17.7666074578349,17.5642836824162,17.7835543306689,17.5789702603473,17.9359305513101,17.6504163140391,17.6505878222959,17.4155578669155,17.1973615731283,17.8273711952938,17.5509763554042,17.6159811937745,17.4960037598873,17.783400298184,17.7196848930605,18.0894349742064,17.9568962394001,17.8386914063197,17.1528777444289,-0.0432372320825891,0.833877344870375,0.984534738947309,0,0
"Q13283",15.2644406003208,16.4497496984328,16.5419535955235,16.7633592408201,16.3625815602143,16.9148759955383,15.6381466030149,NA,15.9913672667781,15.6078191233234,14.9962309345038,16.3914854191127,16.9248809879261,16.6072303937312,16.3254086374437,16.7933843853925,16.5523947523277,15.9316651408521,16.0360906491177,16.1821943979887,16.5778041806464,16.7960496960864,0.753461012656484,0.0668826543816923,0.984534738947309,0,0
"Q13310",19.5994699794042,20.5735812824486,NA,19.9014301348986,20.7794280489371,19.9421519527988,19.8518856110029,20.030971579994,20.9596464070946,20.0006134847094,20.8120797989884,20.7037547796254,20.8240617993415,20.5586990480417,20.420919467638,20.7125701193125,20.6266409698675,19.9057214319666,19.9410246525959,NA,19.9333252546566,19.9215526888125,0.139473145604537,0.713763494958947,0.984534738947309,0,0
"Q13326",22.3907270496615,22.2708568976373,23.0117896390834,22.9879429389658,22.3165814630185,22.7508699233714,22.6586231564952,22.8894198935106,22.6481907762046,22.5126545568186,22.5753477649734,22.5944076135595,22.2988975105034,22.6224707304039,22.2268412590951,22.6618656180084,22.4895234958228,22.1041549543781,22.5232377942616,23.0090820451046,22.5096580933835,22.3488119766119,0.356390366271384,0.0837390715761788,0.984534738947309,0,0
"Q13347",19.1136298935745,18.7938926752429,18.846516493693,19.2722199474774,19.2931744589691,19.0278130515071,18.1816623838869,19.240170211629,19.2001673554246,18.9844468268984,18.9243593506923,19.0888321066325,19.1730832595339,18.9997431470811,19.1598272649296,19.3182904831834,19.0488499259734,18.8402014388521,19.1828236340321,19.2048755836366,18.9542737640964,19.2290450929872,-0.0168372060303419,0.938007829888064,0.990192879028667,0,0
"Q13363",19.3482107070718,19.2972850122359,20.1349406178846,19.6192529464541,19.9669729415229,19.9414180963723,19.9398956278672,19.6583625057046,20.0769432610353,19.7441671098866,19.9590785808734,19.9068192633719,19.6969247900306,20.1380290354013,20.2280740285929,19.9908871792092,19.8610990462664,19.807689052289,19.8131502628179,19.979575539655,20.208559473688,19.6995259036785,0.0770226094182007,0.713060704054876,0.984534738947309,0,0
"Q13404",23.0133714083761,22.4978819866021,22.5912780767685,22.9305332556831,22.2863574884679,22.3925180051622,22.2504923550789,22.289774025186,22.1845964238387,22.559558782899,21.7423866372279,22.6516220658579,22.3206595408024,22.5127007733996,22.4081010318326,21.8800597209913,22.6405376564678,22.0984444300064,22.2041336840733,22.5011710412516,22.301981587116,22.0624621787723,-0.00136729125622637,0.995791553293191,0.998338651984889,0,0
"Q13409",20.1437464931606,19.696616196015,20.3224058005436,19.6211699709987,19.8436089105605,19.9921927208668,19.236369777335,19.9957040244743,19.7333065397412,20.1068539807853,19.7637394591515,20.0194121130188,20.1427594617442,19.89008475503,20.0745636094001,20.0255289576207,19.957117109439,19.8154168025682,19.7280290858569,19.8319583616885,20.047542887064,20.2885390443587,0.0694710018274236,0.736176884226216,0.984534738947309,0,0
"Q13418",20.0945656105047,20.2895259023489,20.4136131987125,20.1775881282197,20.2474064107895,20.2915624398373,20.2434090949815,20.3542379317343,20.4090917030518,20.3666074799927,20.3253245659043,19.95613713172,20.2630308357892,20.3675159375933,19.9601653047216,20.5770804830143,20.426177228084,20.2714037375085,20.3406053190315,20.5402059914072,20.4474712602365,20.1406960746558,0.0562088539745922,0.733142993869191,0.984534738947309,0,0
"Q13423",25.4667284320887,26.5848707547764,25.7421101675158,25.5755615413711,25.8319811622134,25.7102261361623,25.9569708406584,25.1793094739971,25.9079488334216,26.035272133819,26.0471685597785,25.8627295297536,26.1991861149763,26.105555563131,25.8855982366851,25.9152865290177,26.163061134288,26.2256553370382,25.6054923845751,25.3544445238435,25.6071224679603,25.8043377635323,-0.183722977546836,0.488595922375992,0.984534738947309,0,0
"Q13424",21.457985987106,20.3457604798895,21.091112441476,20.6425928260467,20.3871261725746,21.5067537864064,21.4439292594692,21.0449629949626,20.8536501196616,20.9708886481747,21.4319117990704,21.2176685067752,20.005385415061,20.7698230631492,21.3075749423727,21.3016536377165,21.3522353764636,20.9534047263699,20.9703552599863,21.3734657874242,21.1364481411358,21.1582665026107,-0.0478034431136685,0.887796730851886,0.985429799208273,0,0
"Q13425",22.0835603664539,22.2928665031081,22.8489618571494,22.6763256127562,22.2529881583043,22.7450269212473,22.8363018285267,22.9126277488659,22.5386340786958,22.8296884126646,22.9402876581312,22.3462199955401,22.3587851143083,22.7259884907144,22.4118650310889,22.5321118287578,22.9439295950991,22.6135383497115,22.5696741760244,22.8928247965335,22.773154682496,22.4817894152007,0.168387491633059,0.436650193529109,0.984534738947309,0,0
"Q13435",20.8170702071095,22.2472282929772,NA,22.3772872999209,21.8455426114895,21.6359806260626,22.5354037420616,21.690871728394,21.7916427951642,21.7074042488705,21.8995220652502,22.0649572453139,21.8696322353989,22.0874046701951,22.193482779608,21.7519738254721,22.1075294667727,22.1254066792917,21.4887319979907,21.6932825084732,21.9245981613712,21.2069974555896,0.31351740168979,0.336890358159476,0.984534738947309,0,0
"Q13442",21.9288639678837,21.8246764079813,21.7436489358069,21.5564748676799,21.9201317943454,21.8933015855668,22.0628084641045,22.2683142549788,22.1424591408076,21.9931183144762,21.8897094113566,21.8601253733102,21.9638578615471,21.927216954415,21.4816317767347,21.774120331669,21.4880822789062,21.7871803485104,21.9748444772752,21.7254489179206,22.3381579052404,22.203932466612,0.205222426983536,0.31866281778995,0.984534738947309,0,0
"Q13445",16.2113508474255,15.7802774775247,NA,15.8553726253967,15.7815712724131,16.639378398716,16.8081738001668,16.1875685867011,15.9692353586422,16.622906169174,16.1594754132531,16.190078003724,16.330083500863,16.0089764573778,15.6911888043639,16.1461403787952,16.4349443236655,16.1681348220758,15.8817329061804,16.540995648479,16.6845258657461,16.7317952954921,0.366285655898789,0.206908622822937,0.984534738947309,0,0
"Q13451",19.1780405561373,19.5479969733853,19.8914967115983,19.5271583921761,19.7045247904688,19.2053891819255,19.3780902764689,18.9081497215669,19.7484282994711,19.7635631906047,19.8199491556632,19.4508467598991,18.5091585833067,20.0660961923068,18.9773860873932,19.539186946814,19.3587989157781,19.3311895484287,18.3077250386368,19.617434925342,19.7874036566992,19.4278839547761,0.0396674833494828,0.909922950327941,0.9892707047733,0,0
"Q13492",NA,15.4908360966634,NA,15.3020965665605,15.2387828490968,15.5014405729769,15.7090164788601,15.3501831951916,15.1806115902457,15.7666781324983,15.5792400383587,15.3568304054677,15.8301868891333,NA,NA,15.3593316933441,15.4963083208625,15.9100814838263,15.9149214016551,15.2708136614493,15.435575226209,15.5225725369129,-0.323661404329219,0.171694195497836,0.984534738947309,0,0
"Q13496",19.4310495254406,20.3225139361647,20.0047239563191,21.1377781916946,20.8029546622919,20.6394215772278,20.3839825986927,20.2339279902949,20.2218064710714,20.4098157351543,20.7023548693115,20.5803609948811,20.3020425174739,20.6162407007223,20.92820990623,20.5807806802554,20.310212847326,20.657596810685,20.2952326521427,20.3933386537243,20.5686858641499,20.4126527287193,-0.107242348550514,0.712683522707624,0.984534738947309,0,0
"Q13501",15.5256234171813,15.6879206894077,15.7539554110336,15.851516721589,16.2770489142245,16.3661217566526,15.9855477910928,16.1530677113224,15.982582925712,15.909339448432,16.360926152042,16.0152828589664,15.5994381775864,15.9402583619932,15.7618868470626,16.7154815281891,16.1305724153306,16.0090341149713,15.648646475006,16.4658673240228,16.4390242240621,16.7723669486405,0.237726450011294,0.395691263246267,0.984534738947309,0,0
"Q13505",18.1266908857197,17.6899369171511,17.1108683150524,17.7900486665278,17.5483246144179,17.5157220533229,17.7070721309909,17.2394941239564,17.7674283973804,17.6463842925485,18.0307573754144,17.8490819678904,17.7211923551703,17.7244165150416,17.6462039938887,17.9500203602769,17.517431328474,17.7166204781284,17.3728321577927,17.4686573000948,17.9022170282602,17.4459783813077,-0.0914128817401405,0.667174650258307,0.984534738947309,0,0
"Q13508",20.8115763206878,20.3715977613459,21.6614346880798,21.8154365975959,20.9732357654721,21.6739269584154,21.5326785012329,21.9419907830839,21.4367040280434,20.8463782752477,20.9876824411686,20.4619246476469,19.8161908426505,21.151802819175,20.9147144947524,20.5807501973212,21.0393095440389,21.2244223808476,21.3524302657854,22.0716671693487,21.6548674271742,19.7578707939449,-0.0576058513014139,0.881916773579534,0.985429799208273,0,0
"Q13510",19.5590476482503,20.5416514421656,20.0827245228194,19.7741939653857,19.8791274491457,20.2743991152313,20.6548941211721,19.3777825148654,19.9393902973234,19.9138782554799,20.2629157046836,19.6757199199804,20.7778152874009,20.141925975888,19.8915001190449,19.9071966749238,20.4926376795573,20.485392215313,19.2557237886998,19.705576611735,20.2798489224316,19.998548313776,0.186564539362699,0.565068073875346,0.984534738947309,0,0
"Q13526",20.7743277974284,20.7873750043212,20.2497713606327,20.7954118227637,20.8472742987958,20.8612442215161,21.145579281132,20.9363277650921,20.4951416740682,20.9590087654293,20.1227574275858,20.4802306580271,20.4512212864551,NA,20.3216660379019,21.072677663814,20.6177294073493,21.0568186380453,20.6360422118204,21.3380399068475,20.4908672393691,20.7204090835098,-0.190231180119824,0.500740336315005,0.984534738947309,0,0
"Q13554",21.8381684764496,21.4989357498602,22.09058133667,21.8294603998381,22.1401627180649,21.9487391266472,20.235224031226,22.0519388618485,21.8200650356232,21.9576847498777,22.049094938049,21.8341587219503,21.9556915212845,21.8928406281236,21.861475139863,22.2197977715278,21.9124571485021,21.7840658776732,21.815456429618,22.0290285262237,22.1713223220957,22.0617250784065,-0.150724919789397,0.632904890877343,0.984534738947309,0,0
"Q13555",21.1801550211035,21.2289285070321,21.762330868275,21.6132997435908,21.6332215168,21.400441986231,NA,21.6132816934676,21.4612524925255,21.358990756048,21.7865692306819,21.3717604626184,20.8483224917691,21.7488040333548,21.4234762632128,21.5286968920412,21.528684902462,21.2119727774413,21.1476175463275,21.5323122249658,21.802415786165,21.5600683817992,0.204105608015659,0.363938973547606,0.984534738947309,0,0
"Q13557",24.2138180030219,23.6662865387321,23.8534434835726,23.7540740190078,24.1697922928354,24.0559428931462,21.4004358306056,23.8543601109523,23.7343925366725,24.1950847208883,24.248907948222,24.4540741657732,25.0410405519899,23.7587085114611,24.4433966034675,24.3023901255693,24.3591992513489,23.7411619048854,23.8517227944855,23.8886725973461,24.2385030155823,24.9683009935733,-0.148445335001767,0.736611323439152,0.984534738947309,0,0
"Q13561",21.3104426025397,21.5416050906158,21.4603400720032,21.4989060782652,21.5561767604891,21.4134984464205,20.8351807370274,21.4386113611528,21.6901029595687,21.5781911213997,21.6906872938321,21.6496129297764,21.7444798035136,21.4128714765007,21.4483986531457,21.529677422956,21.4233557163894,21.5313809823715,21.5005527934802,21.7120434899206,21.4613635104478,21.632453163593,-0.0780310322504043,0.658675702497376,0.984534738947309,0,0
"Q13564",19.3884525497831,17.7690917080404,18.0540357236099,17.9234188194946,17.9523923259778,17.8151591038663,17.9141246248752,17.819707596586,17.6956852480318,17.419088117141,17.8481429831031,17.679197671076,17.3034629972245,17.4858795294846,17.2593547310475,17.380907578102,17.7344835982364,17.6858824194206,17.6741634242143,17.8730797499851,17.804376004576,17.400429613925,-0.195855789106204,0.542924148356,0.984534738947309,0,0
"Q13586",19.8382378251871,19.6350083082913,20.3795562133196,19.8087744372019,19.7112954355011,20.2433443379489,18.8768504624898,20.294380384482,20.0099171483123,20.0594065858884,19.6190454211988,19.6735311000141,19.6571044047297,19.8721662718042,19.7291654329809,19.7172005957266,19.7540319743885,19.8457375638632,19.9862547223855,20.4908895852849,20.3516378329204,19.8634527257905,-0.125843532843575,0.671750506364511,0.984534738947309,0,0
"Q13616",19.0954163015481,18.6927853226889,19.2243653033232,19.346901653316,19.1686137706279,18.4909634625721,18.8363832730318,19.1074080631123,19.0310838349049,18.2681076872614,18.7733731961182,19.1368400034833,18.853620617565,19.0119086431731,19.1179139611817,18.4231637441785,18.5436000795648,18.6441518313297,18.7531489160367,18.3946914825367,18.9527969266319,18.8425714252384,0.368754301326984,0.129075295400451,0.984534738947309,0,0
"Q13617",18.7717176671753,18.4018609089342,18.312594196061,19.0952127615014,18.3769333250586,18.5064500780841,18.8039600010167,18.5297457740453,18.3381222783916,17.9683860448922,18.5475880732738,18.6842363021482,18.6740796773555,18.7181508680969,19.0812168692256,18.2741786810151,18.0674952208435,18.556902219738,18.389479063463,17.9882372342223,18.6324069916457,18.789384505605,0.160603964786532,0.538886705039463,0.984534738947309,0,0
"Q13618",19.3606531275243,20.3584133407005,20.0728537747115,20.6160187550332,20.4696108972185,20.3004546321483,20.345125056328,20.7691813426849,20.5144575058387,19.7974898042734,20.2419676622989,20.0793258587947,20.1932444554546,20.1805940760188,20.2779015037662,20.1388442140409,20.3284698716188,20.127515637186,20.5982977462248,19.3852169129839,20.2359764436359,20.3440316326172,0.48150594701632,0.0886678395014353,0.984534738947309,0,0
"Q13619",19.2487367079328,18.9851422284763,19.2927687420737,18.8447355599894,19.1376647152848,18.9390243645502,18.7973955836403,18.9734789137761,19.2754363090796,19.1650891663786,19.1388546383949,18.778778646511,18.7773698781764,19.1344701146094,19.0296216412595,19.2071227533631,18.7755190140863,18.9617314953984,18.989662673813,19.0515576466953,18.7300450217043,19.060511335924,-0.210839887852046,0.204386096411651,0.984534738947309,0,0
"Q13642",31.2463080657538,30.7291781118736,31.0544997581881,30.2896684472845,30.9169059375082,30.865998224922,29.9716935465146,30.7881115287674,30.307601691291,30.6916760469245,30.5529844697336,30.9402950830146,30.8962838186712,30.6757900704173,30.5873902144107,30.9708940871404,30.6499236170311,30.9343934957429,30.6411894845346,30.398885886442,30.8503118480581,31.1748416838248,-0.0852982890629299,0.71421550184683,0.984534738947309,0,0
"Q13643",24.8531680063438,24.2685085873661,24.5709757451167,24.46711796386,24.6045080116862,24.5248732013215,23.4734944016463,25.0107455354426,25.2705275743117,24.3578179885287,24.6866200688153,24.5273764611203,23.8742491537466,24.484295601138,24.7163350546461,24.8449525269662,23.8957585637474,24.2832582156875,24.3916260048423,24.4260269683721,24.6581310532006,24.1010822990529,-0.134060425899666,0.683763047810918,0.984534738947309,0,0
